RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
92.6, None, None, 17.4, 6.796, 240.4, -8.0, -8.6, None, None, 240.0, None, None, 322.0, None, 321.5, None, None, -7.088, None, -7.1, 93.0, None, 25.83, 6.8, -7.1, 0.7, 0.0,2020-03-11 00:00:00,11
92.9, None, None, 15.7, 8.06, 220.8, -8.0, -8.6, None, None, 221.0, None, None, 322.0, None, 322.1, None, None, -6.774, None, -6.8, 93.0, None, 24.34, 8.1, -6.8, 1.0, 1.0,2020-03-11 01:00:00,11
92.8, None, None, 14.9, 6.396, 227.8, -7.0, -8.6, None, None, 228.0, None, None, 322.0, None, 322.3, None, None, -6.604, None, -6.6, 93.0, None, 30.98, 6.4, -6.6, 0.5, 0.0,2020-03-11 02:00:00,11
93.0, None, None, 19.7, 8.07, 223.9, -7.0, -8.6, None, None, 224.0, None, None, 322.0, None, 321.7, None, None, -6.403, None, -6.3, 93.0, None, 26.19, 8.1, -6.4, 0.2, -1.0,2020-03-11 03:00:00,11
93.2, None, None, 18.6, 6.203, 259.3, -7.0, -8.6, None, None, 259.0, None, None, 322.0, None, 321.9, None, None, -6.186, None, -6.2, 93.0, None, 34.45, 6.2, -6.2, 0.3, 0.0,2020-03-11 04:00:00,11
93.0, None, None, 18.7, 6.18, 271.8, -7.0, -8.6, None, None, 272.0, None, None, 322.0, None, 322.4, None, None, -6.321, None, -6.1, 93.0, None, 34.66, 6.2, -6.3, 0.5, 1.0,2020-03-11 05:00:00,11
93.0, None, None, 19.8, 6.381, 275.2, -7.0, -8.6, None, None, 275.0, None, None, 322.0, None, 322.2, None, None, -6.543, None, -6.1, 93.0, None, 37.96, 6.4, -6.5, 0.2, 0.0,2020-03-11 06:00:00,11
93.0, None, None, 24.7, 5.96, 276.3, -7.0, -6.7, None, None, 276.0, None, None, 321.0, None, 321.2, None, None, -6.595, None, -6.5, 93.0, None, 36.51, 6.0, -6.6, 0.0, -1.0,2020-03-11 07:00:00,11
92.9, None, None, 17.6, 4.418, 278.5, -7.0, -6.7, None, None, 279.0, None, None, 321.0, None, 320.5, None, None, -6.5, None, -6.5, 93.0, None, 33.57, 4.4, -6.5, 0.4, -1.0,2020-03-11 08:00:00,11
92.9, None, None, 15.4, 2.633, 275.8, -7.0, -6.7, None, None, 276.0, None, None, 324.0, None, 323.8, None, None, -6.208, None, -6.2, 93.0, None, 38.2, 2.6, -6.2, 1.5, 4.0,2020-03-11 09:00:00,11
