pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
18.0, 2.9, 2.858, 2.6, 0.0, None, 2.9, -6999.0, None,2020-03-11 00:00:00, None, -6999.0,11
17.9, 2.9, 2.93, 2.6, 0.9, None, 2.9, -6999.0, None,2020-03-11 01:00:00, None, -6999.0,11
17.9, 2.9, 2.887, 2.6, 0.1, None, 2.9, -6999.0, None,2020-03-11 02:00:00, None, -6999.0,11
17.9, 2.8, 2.801, 2.6, 0.0, None, 2.9, -6999.0, None,2020-03-11 03:00:00, None, -6999.0,11
18.9, 2.8, 2.801, 2.6, 1.0, None, 2.9, -6999.0, None,2020-03-11 04:00:00, None, -6999.0,11
20.0, 2.8, 2.839, 2.6, 1.1, None, 2.9, -6999.0, None,2020-03-11 05:00:00, None, -6999.0,11
20.9, 2.9, 2.887, 2.6, 0.9, None, 2.9, -6999.0, None,2020-03-11 06:00:00, None, -6999.0,11
20.9, 2.8, 2.779, 2.8, 0.0, None, 2.9, -6999.0, None,2020-03-11 07:00:00, None, -6999.0,11
20.9, 2.6, 2.555, 2.5, 0.0, None, 2.9, -6999.0, None,2020-03-11 08:00:00, None, -6999.0,11
19.9, 3.3, 3.346, 2.5, 0.0, None, 3.3, -6999.0, None,2020-03-11 09:00:00, None, -6999.0,11
18.9, 5.3, 5.294, 2.5, 0.0, None, 5.2, -6999.0, None,2020-03-11 10:00:00, None, -6999.0,11
17.9, 8.8, 8.82, 2.5, 0.0, None, 8.8, -6999.0, None,2020-03-11 11:00:00, None, -6999.0,11
16.4, 12.3, 12.29, 2.5, 0.0, None, 12.3, -6999.0, None,2020-03-11 12:00:00, None, -6999.0,11
16.5, 14.7, 14.65, 2.5, 0.6, None, 14.7, -6999.0, None,2020-03-11 13:00:00, None, -6999.0,11
17.0, 16.0, 16.02, 2.5, 1.5, None, 15.9, -6999.0, None,2020-03-11 14:00:00, None, -6999.0,11
None, 19.9, 19.89, 2.5, -0.1, None, 19.9, -6999.0, None,2020-03-11 15:00:00, None, -6999.0,11
None, 17.5, 17.46, 2.5, -2.0, None, 20.1, -6999.0, None,2020-03-11 16:00:00, None, -6999.0,11
None, 10.8, 10.79, 2.5, -1.0, None, 20.1, -6999.0, None,2020-03-11 17:00:00, None, -6999.0,11
None, 7.6, 7.588, 2.5, -0.1, None, 20.1, -6999.0, None,2020-03-11 18:00:00, None, -6999.0,11
None, 5.6, 5.614, 5.7, 0.1, None, 7.6, -6999.0, None,2020-03-11 19:00:00, None, -6999.0,11
None, 3.3, 3.267, 3.3, -0.6, None, 7.6, -6999.0, None,2020-03-11 20:00:00, None, -6999.0,11
None, 2.9, 2.885, 2.9, 0.6, None, 7.6, -6999.0, None,2020-03-11 21:00:00, None, -6999.0,11
None, 0.9, 0.861, 0.9, 0.0, None, 7.6, -6999.0, None,2020-03-11 22:00:00, None, -6999.0,11
None, -0.9, -0.889, -0.9, 0.0, None, 7.6, -6999.0, None,2020-03-11 23:00:00, None, -6999.0,11
