pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
3.6, -0.771, 80.9, 6.7, 81.0, -3.0, -0.8, -0.8, -3.0, 0.0, 0.0,2021-04-09 00:00:00, -6999.0, 728.0,15
3.6, -0.37, 77.44, 6.7, 77.0, -3.0, -0.4, -0.9, -3.0, 0.0, 0.0,2021-04-09 01:00:00, -6999.0, 728.0,15
3.6, -0.065, 77.58, 6.7, 78.0, -3.0, -0.1, -0.9, -3.0, 0.0, 0.0,2021-04-09 02:00:00, -6999.0, 728.0,15
3.6, 0.076, 78.98, 6.7, 79.0, -3.0, 0.1, -0.9, -3.0, 0.0, 0.0,2021-04-09 03:00:00, -6999.0, 728.0,15
3.6, -0.068, 79.37, 6.7, 79.0, -3.0, -0.1, -0.9, -3.0, 0.0, 0.0,2021-04-09 04:00:00, -6999.0, 727.0,15
3.6, -0.289, 81.9, 6.7, 82.0, -3.0, -0.3, -0.9, -3.0, 0.0, 0.0,2021-04-09 05:00:00, -6999.0, 727.0,15
3.6, -0.201, 80.5, 6.7, 81.0, -3.0, -0.2, -0.9, -3.0, 0.0, 0.0,2021-04-09 06:00:00, -6999.0, 727.0,15
2.5, -0.171, 79.08, 0.1, 79.0, -3.0, -0.2, -0.3, -3.0, 0.0, 0.0,2021-04-09 07:00:00, -6999.0, 727.0,15
2.3, -0.065, 82.6, 0.1, 83.0, -2.0, -0.1, -0.4, -2.0, 0.0, 0.0,2021-04-09 08:00:00, -6999.0, 726.0,15
1.5, 1.444, 69.51, 1.4, 70.0, -4.0, 1.4, -0.4, -4.0, 0.0, 0.0,2021-04-09 09:00:00, -6999.0, 726.0,15
1.0, 3.81, 51.06, 3.8, 51.0, -6.0, 3.8, -0.4, -6.0, 0.0, 0.0,2021-04-09 10:00:00, -6999.0, 726.0,15
0.3, 7.128, 36.58, 7.1, 37.0, -7.0, 7.1, -0.4, -7.0, 0.0, 0.0,2021-04-09 11:00:00, -6999.0, 725.0,15
0.0, 7.635, 35.39, 7.6, 35.0, -6.0, 7.6, -0.4, -6.0, 0.0, 0.0,2021-04-09 12:00:00, -6999.0, 725.0,15
0.0, 8.52, 31.51, 8.9, 32.0, -7.0, 8.5, -0.4, -7.0, 0.0, 0.0,2021-04-09 13:00:00, -6999.0, 724.0,15
0.0, 8.99, 32.68, 9.2, 33.0, -6.0, 9.0, -0.4, -6.0, 0.0, 0.0,2021-04-09 14:00:00, -6999.0, 724.0,15
0.0, 9.16, 33.99, 9.7, 34.0, -6.0, 9.2, -0.4, -6.0, 0.0, 0.0,2021-04-09 15:00:00, -6999.0, 724.0,15
0.0, 9.08, 34.38, 9.7, 34.0, -6.0, 9.1, -0.4, -6.0, 0.0, 0.0,2021-04-09 16:00:00, -6999.0, 724.0,15
0.0, 8.56, 34.03, 9.7, 34.0, -6.0, 8.6, -0.4, -6.0, 0.0, 0.0,2021-04-09 17:00:00, -6999.0, 724.0,15
0.0, 8.33, 35.03, 9.7, 35.0, -6.0, 8.3, -0.4, -6.0, 0.0, 0.0,2021-04-09 18:00:00, -6999.0, 724.0,15
0.0, 7.719, 35.94, 8.4, 36.0, -6.0, 7.7, 7.6, -6.0, 0.0, 0.0,2021-04-09 19:00:00, -6999.0, 723.0,15
0.0, 4.868, 52.42, 8.4, 52.0, -4.0, 4.9, 4.9, -4.0, 0.0, 0.0,2021-04-09 20:00:00, -6999.0, 722.0,15
0.0, 2.93, 61.06, 8.4, 61.0, -4.0, 2.9, 2.9, -4.0, 0.0, 0.0,2021-04-09 21:00:00, -6999.0, 722.0,15
0.0, 1.583, 66.54, 8.4, 67.0, -4.0, 1.6, 1.5, -4.0, 0.0, 0.0,2021-04-09 22:00:00, -6999.0, 722.0,15
0.0, 0.898, 68.04, 8.4, 68.0, -4.0, 0.9, 0.8, -4.0, 0.0, 0.0,2021-04-09 23:00:00, -6999.0, 721.0,15
0.0, 0.412, 73.07, 8.4, 73.0, -4.0, 0.4, 0.3, -4.0, 0.0, 0.0,2021-04-10 00:00:00, -6999.0, 721.0,15
0.0, 0.582, 73.81, 8.4, 74.0, -4.0, 0.6, 0.1, -4.0, 0.0, 0.0,2021-04-10 01:00:00, -6999.0, 721.0,15
0.0, 2.815, 75.48, 8.4, 75.0, -1.0, 2.8, 0.1, -1.0, 0.0, 0.0,2021-04-10 02:00:00, -6999.0, 721.0,15
0.4, 2.135, 86.2, 8.4, 86.0, 0.0, 2.1, 0.1, 0.0, 0.4, 0.0,2021-04-10 03:00:00, -6999.0, 722.0,15
0.4, 0.068, 90.2, 8.4, 90.0, -1.0, 0.1, 0.1, -1.0, 0.0, 0.0,2021-04-10 04:00:00, -6999.0, 722.0,15
0.4, -0.498, 91.9, 8.4, 92.0, -2.0, -0.5, -0.6, -2.0, 0.0, 0.0,2021-04-10 05:00:00, -6999.0, 722.0,15
0.4, 0.141, 83.2, 8.4, 83.0, -2.0, 0.1, -0.6, -2.0, 0.0, 0.0,2021-04-10 06:00:00, -6999.0, 722.0,15
0.4, -1.058, 87.4, 0.2, 87.0, -2.0, -1.1, -1.1, -2.0, 0.0, 0.0,2021-04-10 07:00:00, -6999.0, 723.0,15
0.4, 1.387, 63.92, 1.4, 64.0, -5.0, 1.4, -1.1, -5.0, 0.0, 0.0,2021-04-10 08:00:00, -6999.0, 724.0,15
0.4, 2.128, 50.64, 2.7, 51.0, -7.0, 2.1, -1.1, -7.0, 0.0, 0.0,2021-04-10 09:00:00, -6999.0, 724.0,15
