air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
-0.9, -0.8, -1.2, 98.0, 99.0, 8.1, 0.0, 24.0, 0.0,2022-11-12 00:00:00,46
-0.8, -0.9, -0.9, 99.0, 98.0, 8.1, 0.0, 24.0, 0.0,2022-11-12 01:00:00,46
-0.9, -0.3, -1.2, 98.0, 95.0, 8.1, 0.0, 24.0, 0.0,2022-11-12 02:00:00,46
None, -0.8, None, None, 96.0, None, None, None, 0.0,2022-11-12 03:00:00,46
-0.8, -0.8, -1.4, 96.0, 95.0, 8.1, 0.0, 24.0, 0.0,2022-11-12 04:00:00,46
-0.8, -1.1, -1.5, 95.0, 96.0, 8.1, 0.0, 24.0, 0.0,2022-11-12 05:00:00,46
-1.1, -1.2, -1.7, 96.0, 96.0, 8.1, 0.0, 24.0, 0.0,2022-11-12 06:00:00,46
-1.2, -0.9, -1.8, 96.0, 97.0, 8.1, 0.0, 24.0, 0.0,2022-11-12 07:00:00,46
-0.9, 0.7, -1.3, 97.0, 93.0, 8.1, 0.0, 24.0, 0.0,2022-11-12 08:00:00,46
0.7, 3.3, -0.3, 93.0, 83.0, 8.1, 0.0, 24.0, 0.1,2022-11-12 09:00:00,46
3.3, 3.8, 0.7, 83.0, 83.0, 8.1, 0.1, 23.0, 0.5,2022-11-12 10:00:00,46
None, 4.4, None, None, 79.0, None, None, None, 0.7,2022-11-12 11:00:00,46
4.4, 4.1, 1.1, 79.0, 87.0, 7.2, 0.7, 24.0, 0.8,2022-11-12 12:00:00,46
None, 3.8, None, None, 88.0, None, None, None, 0.5,2022-11-12 13:00:00,46
3.8, 2.6, 2.0, 88.0, 92.0, 5.0, 0.5, 24.0, 0.4,2022-11-12 14:00:00,46
2.6, 2.2, 1.4, 92.0, 94.0, 4.0, 0.4, 24.0, 0.3,2022-11-12 15:00:00,46
2.2, 1.3, 1.3, 94.0, 98.0, 3.5, 0.3, 23.0, 0.1,2022-11-12 16:00:00,46
1.3, 1.2, 1.0, 98.0, 99.0, 3.5, 0.1, 24.0, 0.0,2022-11-12 17:00:00,46
1.2, 1.0, 1.1, 99.0, 100.0, 3.5, 0.0, 24.0, 0.1,2022-11-12 18:00:00,46
1.0, 0.8, 1.0, 100.0, 100.0, 3.5, 0.1, 24.0, 0.0,2022-11-12 19:00:00,46
0.8, 1.0, 0.8, 100.0, 100.0, 3.5, 0.0, 24.0, 0.0,2022-11-12 20:00:00,46
