ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,0.0,0.0,2020-05-07,95.0,8.0,19,,,,,
0.0,0.0,1.5,0.0,2020-05-11,71.0,13.0,19,,,,,
0.0,0.0,2.0,0.0,2020-05-12,66.0,11.5,19,,,,,
,,,,2020-05-06 00:00:00,,,19,0.0,4.1,121.0,60.0,0.0
,,,,2020-05-06 01:00:00,,,19,0.0,4.5,132.0,59.0,0.0
,,,,2020-05-06 02:00:00,,,19,1.7,4.7,128.0,59.0,0.0
,,,,2020-05-06 03:00:00,,,19,0.0,2.0,305.0,79.0,0.0
,,,,2020-05-06 04:00:00,,,19,5.3,1.3,353.0,93.0,0.0
,,,,2020-05-06 05:00:00,,,19,3.5,2.2,7.0,85.0,0.0
,,,,2020-05-06 06:00:00,,,19,8.3,1.0,319.0,94.0,0.0
,,,,2020-05-06 07:00:00,,,19,7.0,0.3,295.0,100.0,0.0
,,,,2020-05-06 08:00:00,,,19,10.2,0.1,313.0,100.0,0.0
,,,,2020-05-06 09:00:00,,,19,6.6,0.2,290.0,100.0,0.0
,,,,2020-05-06 10:00:00,,,19,12.5,-0.1,293.0,100.0,0.0
,,,,2020-05-06 11:00:00,,,19,11.7,0.1,291.0,100.0,0.0
,,,,2020-05-06 12:00:00,,,19,10.9,-0.1,281.0,100.0,0.0
,,,,2020-05-06 13:00:00,,,19,9.6,-0.2,284.0,100.0,0.0
,,,,2020-05-06 14:00:00,,,19,10.6,-0.4,279.0,100.0,0.0
,,,,2020-05-06 15:00:00,,,19,9.1,-0.7,283.0,100.0,0.0
,,,,2020-05-06 16:00:00,,,19,10.3,-1.0,283.0,100.0,0.0
,,,,2020-05-06 17:00:00,,,19,9.1,-1.0,286.0,100.0,0.0
,,,,2020-05-06 18:00:00,,,19,10.2,-1.1,290.0,100.0,0.0
,,,,2020-05-06 19:00:00,,,19,9.5,-1.2,290.0,100.0,0.0
,,,,2020-05-06 20:00:00,,,19,10.4,-1.3,293.0,100.0,0.0
,,,,2020-05-06 21:00:00,,,19,12.3,-1.4,302.0,100.0,0.0
,,,,2020-05-06 22:00:00,,,19,10.5,-1.5,301.0,100.0,0.0
,,,,2020-05-06 23:00:00,,,19,7.9,-1.5,307.0,100.0,0.0
,,,,2020-05-07 00:00:00,,,19,7.4,-1.6,300.0,100.0,0.0
,,,,2020-05-07 01:00:00,,,19,7.0,-1.7,293.0,100.0,0.0
,,,,2020-05-07 02:00:00,,,19,5.4,-1.8,298.0,100.0,0.0
,,,,2020-05-07 03:00:00,,,19,4.8,-1.9,297.0,100.0,0.0
,,,,2020-05-07 04:00:00,,,19,5.7,-1.9,314.0,100.0,0.0
,,,,2020-05-07 05:00:00,,,19,5.1,-1.5,307.0,100.0,0.0
,,,,2020-05-07 06:00:00,,,19,6.8,-1.1,316.0,100.0,0.0
,,,,2020-05-07 07:00:00,,,19,6.7,-0.5,311.0,100.0,0.0
,,,,2020-05-07 08:00:00,,,19,5.3,0.0,304.0,100.0,0.0
,,,,2020-05-07 09:00:00,,,19,7.7,1.5,312.0,97.0,0.0
,,,,2020-05-07 10:00:00,,,19,5.5,2.0,328.0,95.0,0.0
,,,,2020-05-07 11:00:00,,,19,2.7,3.8,329.0,88.0,0.0
,,,,2020-05-07 12:00:00,,,19,2.1,3.3,333.0,92.0,0.0
,,,,2020-05-07 13:00:00,,,19,4.5,5.8,307.0,88.0,0.0
,,,,2020-05-07 14:00:00,,,19,4.3,7.9,332.0,72.0,0.0
,,,,2020-05-07 15:00:00,,,19,4.2,2.9,317.0,93.0,0.0
,,,,2020-05-07 16:00:00,,,19,4.6,5.4,353.0,83.0,0.0
,,,,2020-05-07 17:00:00,,,19,5.6,4.0,324.0,87.0,0.0
