max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
-13.9, None, None, None, None,-15.8, -17.9, 0.0, None,2.0,2022-01-01 00:00:00,240.0, None,1
-13.9, None, None, None, None,-14.9, -17.9, 0.0, None,0.0,2022-01-01 01:00:00,239.0, None,1
-13.9, None, None, None, None,-14.3, -17.9, 0.0, None,1.0,2022-01-01 02:00:00,240.0, None,1
-13.7, None, None, None, None,-13.7, -17.9, 0.0, None,1.0,2022-01-01 03:00:00,241.0, None,1
-12.9, None, None, None, None,-13.0, -17.9, 0.0, None,1.0,2022-01-01 04:00:00,242.0, None,1
-11.9, None, None, None, None,-12.6, -17.9, 0.0, None,1.0,2022-01-01 05:00:00,243.0, None,1
-11.7, None, None, None, None,-12.1, -17.9, 0.0, None,2.0,2022-01-01 06:00:00,245.0, None,1
-11.2, None, None, None, None,-11.2, -12.1, 0.0, None,3.0,2022-01-01 07:00:00,248.0, None,1
-10.7, None, None, None, None,-11.2, -12.1, 0.0, None,1.0,2022-01-01 08:00:00,250.0, None,1
-10.7, None, None, None, None,-12.4, -13.0, 0.0, None,1.0,2022-01-01 09:00:00,251.0, None,1
-9.4, None, None, None, None,-9.4, -13.0, 0.0, None,2.0,2022-01-01 10:00:00,253.0, None,1
-9.3, None, None, None, None,-9.4, -13.0, 0.0, None,1.0,2022-01-01 11:00:00,254.0, None,1
-9.0, None, None, None, None,-9.3, -13.0, 0.0, None,0.0,2022-01-01 12:00:00,254.0, None,1
-8.7, None, None, None, None,-8.9, -13.0, 0.0, None,-2.0,2022-01-01 13:00:00,252.0, None,1
-7.9, None, None, None, None,-8.3, -13.0, 0.0, None,-1.0,2022-01-01 14:00:00,251.0, None,1
-7.4, None, None, None, None,-8.2, -13.0, 0.0, None,2.0,2022-01-01 15:00:00,253.0, None,1
-7.4, None, None, None, None,-8.0, -13.0, 0.0, None,-1.0,2022-01-01 16:00:00,253.0, None,1
-7.4, None, None, None, None,-8.2, -13.0, 0.0, None,-1.0,2022-01-01 17:00:00,252.0, None,1
-7.4, None, None, None, None,-8.1, -13.0, 0.0, None,0.0,2022-01-01 18:00:00,252.0, None,1
-7.7, None, None, None, None,-7.8, -8.1, 0.0, None,-1.0,2022-01-01 19:00:00,251.0, None,1
-7.7, None, None, None, None,-7.7, -8.1, 0.0, None,0.0,2022-01-01 20:00:00,251.0, None,1
-7.5, None, None, None, None,-7.6, -8.1, 0.0, None,0.0,2022-01-01 21:00:00,250.0, None,1
-7.1, None, None, None, None,-7.1, -8.1, 0.0, None,-1.0,2022-01-01 22:00:00,250.0, None,1
-7.1, None, None, None, None,-7.2, -8.1, 0.0, None,0.0,2022-01-01 23:00:00,250.0, None,1
-6.9, None, None, None, None,-7.6, -8.1, 0.0, None,0.0,2022-01-02 00:00:00,249.0, None,1
-6.9, None, None, None, None,-7.1, -8.1, 0.0, None,0.0,2022-01-02 01:00:00,249.0, None,1
-6.9, None, None, None, None,-7.1, -8.4, 0.0, None,0.0,2022-01-02 02:00:00,250.0, None,1
-6.9, None, None, None, None,-7.2, -8.4, 0.0, None,0.0,2022-01-02 03:00:00,250.0, None,1
-6.8, None, None, None, None,-6.9, -8.4, 0.0, None,-2.0,2022-01-02 04:00:00,248.0, None,1
-6.8, None, None, None, None,-7.0, -8.4, 0.0, None,1.0,2022-01-02 05:00:00,249.0, None,1
-6.8, None, None, None, None,-6.9, -8.4, 0.0, None,0.0,2022-01-02 06:00:00,249.0, None,1
-6.5, None, None, None, None,-6.7, -6.9, 0.0, None,-2.0,2022-01-02 07:00:00,247.0, None,1
-6.5, None, None, None, None,-6.8, -6.9, 0.0, None,3.0,2022-01-02 08:00:00,250.0, None,1
-6.5, None, None, None, None,-6.6, -6.9, 0.0, None,2.0,2022-01-02 09:00:00,253.0, None,1
-6.3, None, None, None, None,-6.3, -6.9, 0.0, None,1.0,2022-01-02 10:00:00,254.0, None,1
-5.8, None, None, None, None,-5.8, -6.9, 0.0, None,0.0,2022-01-02 11:00:00,253.0, None,1
-5.7, None, None, None, None,-5.8, -6.9, 0.0, None,1.0,2022-01-02 12:00:00,255.0, None,1
-5.6, None, None, None, None,-5.8, -6.9, 0.0, None,0.0,2022-01-02 13:00:00,255.0, None,1
-5.6, None, None, None, None,-6.1, -6.9, 0.0, None,2.0,2022-01-02 14:00:00,256.0, None,1
-5.6, None, None, None, None,-5.9, -6.9, 0.0, None,1.0,2022-01-02 15:00:00,258.0, None,1
-5.6, None, None, None, None,-6.3, -6.9, 0.0, None,1.0,2022-01-02 16:00:00,258.0, None,1
-5.6, None, None, None, None,-6.7, -6.9, 0.0, None,0.0,2022-01-02 17:00:00,258.0, None,1
-5.6, None, None, None, None,-6.7, -6.9, 0.0, None,0.0,2022-01-02 18:00:00,258.0, None,1
-6.6, None, None, None, None,-6.8, -6.9, 0.0, None,0.0,2022-01-02 19:00:00,258.0, None,1
-6.6, None, None, None, None,-7.2, -7.2, 0.0, None,0.0,2022-01-02 20:00:00,259.0, None,1
-6.6, None, None, None, None,-7.6, -7.7, 0.0, None,-1.0,2022-01-02 21:00:00,258.0, None,1
-6.6, None, None, None, None,-8.0, -8.1, 0.0, None,1.0,2022-01-02 22:00:00,259.0, None,1
-6.6, None, None, None, None,-8.6, -8.7, 0.0, None,2.0,2022-01-02 23:00:00,261.0, None,1
-6.6, None, None, None, None,-9.3, -9.3, 0.0, None,-1.0,2022-01-03 00:00:00,260.0, None,1
