RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,8.24,178.9, None, None, None, None, None, None, None, None, None, None, None, None,0.776, None, None, None, None,22.99, None, None, None, None,2017-05-07 00:00:00, None,19,,
, None, None, None,6.149,185.0, None, None, None, None, None, None, None, None, None, None, None, None,0.68, None, None, None, None,18.12, None, None, None, None,2017-05-07 01:00:00, None,19,,
, None, None, None,6.841,205.3, None, None, None, None, None, None, None, None, None, None, None, None,0.429, None, None, None, None,16.9, None, None, None, None,2017-05-07 02:00:00, None,19,,
, None, None, None,5.727,197.3, None, None, None, None, None, None, None, None, None, None, None, None,0.074, None, None, None, None,21.07, None, None, None, None,2017-05-07 03:00:00, None,19,,
, None, None, None,8.73,188.9, None, None, None, None, None, None, None, None, None, None, None, None,-0.002, None, None, None, None,8.79, None, None, None, None,2017-05-07 04:00:00, None,19,,
, None, None, None,9.01,192.8, None, None, None, None, None, None, None, None, None, None, None, None,0.18, None, None, None, None,14.51, None, None, None, None,2017-05-07 05:00:00, None,19,,
, None, None, None,10.27,182.8, None, None, None, None, None, None, None, None, None, None, None, None,-0.165, None, None, None, None,11.91, None, None, None, None,2017-05-07 06:00:00, None,19,,
, None, None, None,9.32,180.6, None, None, None, None, None, None, None, None, None, None, None, None,-0.106, None, None, None, None,13.79, None, None, None, None,2017-05-07 07:00:00, None,19,,
, None, None, None,8.68,192.1, None, None, None, None, None, None, None, None, None, None, None, None,0.793, None, None, None, None,13.69, None, None, None, None,2017-05-07 08:00:00, None,19,,
, None, None, None,7.36,194.4, None, None, None, None, None, None, None, None, None, None, None, None,1.811, None, None, None, None,18.5, None, None, None, None,2017-05-07 09:00:00, None,19,,
