wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
15.7, None, 174.0, 165.0, 0.0, 0.0, 0.0, 0.0, 21.4, 0.0,2020-07-22 00:00:00,30
16.6, None, 174.0, 164.0, 0.0, 0.0, 0.0, 0.0, 24.7, 0.0,2020-07-22 01:00:00,30
25.7, None, 165.0, 172.0, 0.0, 0.0, 0.0, 0.0, 15.7, 0.0,2020-07-22 02:00:00,30
23.8, None, 164.0, 175.0, 0.0, 0.0, 0.0, 0.0, 16.6, 0.0,2020-07-22 03:00:00,30
21.8, None, 172.0, 176.0, 0.0, 0.0, 0.0, 0.0, 25.7, 0.0,2020-07-22 04:00:00,30
18.3, None, 175.0, 173.0, 0.0, 0.0, 0.0, 0.0, 23.8, 0.0,2020-07-22 05:00:00,30
13.7, None, 176.0, 155.0, 0.0, 0.0, 0.0, 0.0, 21.8, 0.0,2020-07-22 06:00:00,30
14.9, None, 173.0, 158.0, 0.0, 0.0, 0.0, 0.0, 18.3, 0.0,2020-07-22 07:00:00,30
9.6, None, 155.0, 147.0, 0.0, 0.0, 0.0, 0.0, 13.7, 0.0,2020-07-22 08:00:00,30
12.0, None, 158.0, 152.0, 0.0, 0.0, 0.0, 0.0, 14.9, 0.0,2020-07-22 09:00:00,30
11.9, None, 147.0, 153.0, 0.0, 0.0, 0.0, 0.0, 9.6, 0.0,2020-07-22 10:00:00,30
9.3, None, 152.0, 132.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0,2020-07-22 11:00:00,30
15.0, None, 153.0, 153.0, 0.0, 0.0, 0.0, 0.0, 11.9, 0.0,2020-07-22 12:00:00,30
13.0, None, None, 117.0, None, 0.0, None, None, None, 0.0,2020-07-22 13:00:00,30
14.0, None, None, 150.0, None, 0.0, None, None, None, 0.0,2020-07-22 14:00:00,30
21.0, None, None, 176.0, None, 0.0, None, None, None, 0.0,2020-07-22 15:00:00,30
16.0, None, None, 167.0, None, 0.0, None, None, None, 0.0,2020-07-22 16:00:00,30
14.3, None, None, 152.0, None, 0.0, None, None, None, 0.0,2020-07-22 17:00:00,30
17.8, None, None, 163.0, None, 0.0, None, None, None, 0.0,2020-07-22 18:00:00,30
29.3, None, 152.0, 183.0, 0.0, 0.0, 0.0, 0.0, 14.3, 0.0,2020-07-22 19:00:00,30
35.0, None, 163.0, 176.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0,2020-07-22 20:00:00,30
27.8, None, 183.0, 175.0, 0.0, 0.0, 0.0, 0.0, 29.3, 0.0,2020-07-22 21:00:00,30
28.4, None, 176.0, 173.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0,2020-07-22 22:00:00,30
25.8, None, 175.0, 177.0, 0.0, 0.0, 0.0, 0.0, 27.8, 0.0,2020-07-22 23:00:00,30
20.9, None, 173.0, 164.0, 0.0, 0.0, 0.0, 0.0, 28.4, 0.0,2020-07-23 00:00:00,30
19.3, None, 177.0, 165.0, 0.0, 0.0, 0.0, 0.0, 25.8, 0.0,2020-07-23 01:00:00,30
24.1, None, 164.0, 172.0, 0.0, 0.0, 0.0, 0.0, 20.9, 0.0,2020-07-23 02:00:00,30
20.7, None, 165.0, 169.0, 0.0, 0.0, 0.0, 0.0, 19.3, 0.0,2020-07-23 03:00:00,30
23.4, None, 172.0, 158.0, 0.0, 0.0, 0.0, 0.0, 24.1, 0.0,2020-07-23 04:00:00,30
13.6, None, 169.0, 136.0, 0.0, 0.0, 0.0, 0.0, 20.7, 0.0,2020-07-23 05:00:00,30
15.3, None, 158.0, 150.0, 0.0, 0.0, 0.0, 0.0, 23.4, 0.0,2020-07-23 06:00:00,30
