AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
7.5, 0.0,0.0, 5.7,2019-09-17 00:00:00, 194.0, 95.0,38
7.4, None,0.0, 6.3,2019-09-17 00:15:00, 197.0, 96.0,38
7.4, None,0.0, 6.0,2019-09-17 00:30:00, 193.0, 97.0,38
7.4, None,0.0, 9.2,2019-09-17 00:45:00, 192.0, 96.0,38
7.3, 0.0,0.0, 5.0,2019-09-17 01:00:00, 187.0, 95.0,38
7.5, None,0.0, 6.3,2019-09-17 01:15:00, 204.0, 94.0,38
7.6, None,0.0, 9.8,2019-09-17 01:30:00, 191.0, 93.0,38
7.6, None,0.0, 11.6,2019-09-17 01:45:00, 190.0, 93.0,38
7.7, 0.0,0.254, 11.3,2019-09-17 02:00:00, 190.0, 92.0,38
7.5, None,0.254, 11.1,2019-09-17 02:15:00, 187.0, 93.0,38
7.5, None,0.0, 9.0,2019-09-17 02:30:00, 181.0, 92.0,38
7.5, None,0.254, 9.3,2019-09-17 02:45:00, 182.0, 92.0,38
7.4, 0.0,0.0, 7.6,2019-09-17 03:00:00, 181.0, 97.0,38
7.5, None,0.0, 3.8,2019-09-17 03:15:00, 195.0, 99.0,38
7.4, None,0.0, 3.7,2019-09-17 03:30:00, 167.0, 94.0,38
7.2, None,0.254, 3.5,2019-09-17 03:45:00, 8.0, 97.0,38
7.1, 0.0,0.254, 3.0,2019-09-17 04:00:00, 17.0, 97.0,38
7.1, None,0.254, 2.8,2019-09-17 04:15:00, 14.0, 97.0,38
7.0, None,0.508, 2.3,2019-09-17 04:30:00, 18.0, 98.0,38
7.0, None,0.508, 3.0,2019-09-17 04:45:00, 352.0, 96.0,38
6.9, 2.0,0.762, 4.6,2019-09-17 05:00:00, 36.0, 99.0,38
7.0, None,0.0, 5.8,2019-09-17 05:15:00, 43.0, 100.0,38
6.9, None,0.762, 6.2,2019-09-17 05:30:00, 39.0, 100.0,38
6.9, None,0.508, 3.5,2019-09-17 05:45:00, 71.0, 100.0,38
6.9, 3.0,1.524, 7.1,2019-09-17 06:00:00, 46.0, 100.0,38
6.9, None,0.508, 7.2,2019-09-17 06:15:00, 43.0, 100.0,38
7.0, None,0.254, 7.8,2019-09-17 06:30:00, 43.0, 100.0,38
7.2, None,0.762, 8.7,2019-09-17 06:45:00, 46.0, 100.0,38
7.3, 2.0,1.016, 8.4,2019-09-17 07:00:00, 41.0, 100.0,38
7.3, None,1.27, 6.8,2019-09-17 07:15:00, 46.0, 100.0,38
7.4, None,0.762, 3.7,2019-09-17 07:30:00, 45.0, 100.0,38
7.5, None,0.508, 3.7,2019-09-17 07:45:00, 105.0, 100.0,38
7.4, 3.0,0.508, 6.3,2019-09-17 08:00:00, 169.0, 100.0,38
7.4, None,0.0, 7.2,2019-09-17 08:15:00, 185.0, 100.0,38
7.7, None,0.0, 8.5,2019-09-17 08:30:00, 177.0, 99.0,38
8.2, None,0.0, 12.6,2019-09-17 08:45:00, 186.0, 95.0,38
8.3, 1.0,0.0, 11.5,2019-09-17 09:00:00, 192.0, 94.0,38
8.5, None,0.0, 12.9,2019-09-17 09:15:00, 186.0, 93.0,38
8.4, None,0.0, 10.1,2019-09-17 09:30:00, 193.0, 96.0,38
8.7, None,0.508, 11.1,2019-09-17 09:45:00, 187.0, 96.0,38
8.9, 0.0,0.254, 10.4,2019-09-17 10:00:00, 183.0, 96.0,38
9.3, None,0.0, 8.1,2019-09-17 10:15:00, 181.0, 95.0,38
9.4, None,0.0, 6.1,2019-09-17 10:30:00, 179.0, 96.0,38
8.9, None,0.254, 5.7,2019-09-17 10:45:00, 175.0, 98.0,38
8.7, 1.0,0.508, 4.9,2019-09-17 11:00:00, 161.0, 99.0,38
8.8, None,0.762, 4.8,2019-09-17 11:15:00, 169.0, 99.0,38
8.7, None,0.0, 3.9,2019-09-17 11:30:00, 165.0, 100.0,38
8.8, None,0.508, 4.4,2019-09-17 11:45:00, 168.0, 99.0,38
8.9, 1.0,0.0, 6.4,2019-09-17 12:00:00, 176.0, 99.0,38
8.8, None,0.254, 6.1,2019-09-17 12:15:00, 193.0, 100.0,38
8.8, None,0.762, 5.3,2019-09-17 12:30:00, 183.0, 100.0,38
8.9, None,1.016, 5.3,2019-09-17 12:45:00, 176.0, 100.0,38
9.0, 4.0,1.524, 8.4,2019-09-17 13:00:00, 180.0, 100.0,38
9.1, None,0.254, 5.8,2019-09-17 13:15:00, 183.0, 100.0,38
9.4, None,0.254, 5.6,2019-09-17 13:30:00, 227.0, 100.0,38
9.5, None,0.0, 7.0,2019-09-17 13:45:00, 268.0, 100.0,38
9.2, 0.0,0.0, 4.9,2019-09-17 14:00:00, 246.0, 100.0,38
9.1, None,0.254, 6.4,2019-09-17 14:15:00, 177.0, 100.0,38
8.9, None,0.0, 5.1,2019-09-17 14:30:00, 183.0, 100.0,38
8.8, None,1.016, 4.7,2019-09-17 14:45:00, 178.0, 100.0,38
8.5, 3.0,1.016, 6.9,2019-09-17 15:00:00, 184.0, 100.0,38
8.5, None,1.016, 5.4,2019-09-17 15:15:00, 210.0, 100.0,38
8.8, None,0.0, 5.0,2019-09-17 15:30:00, 232.0, 100.0,38
8.9, None,0.0, 4.5,2019-09-17 15:45:00, 258.0, 100.0,38
8.8, 1.0,0.508, 3.7,2019-09-17 16:00:00, 289.0, 100.0,38
9.5, None,0.0, 4.3,2019-09-17 16:15:00, 290.0, 100.0,38
9.1, None,0.0, 7.8,2019-09-17 16:30:00, 214.0, 100.0,38
9.0, None,0.254, 5.0,2019-09-17 16:45:00, 261.0, 100.0,38
8.8, 1.0,0.508, 4.4,2019-09-17 17:00:00, 278.0, 100.0,38
8.8, None,0.254, 4.8,2019-09-17 17:15:00, 280.0, 100.0,38
8.7, None,0.254, 4.5,2019-09-17 17:30:00, 316.0, 100.0,38
8.4, None,0.0, 5.0,2019-09-17 17:45:00, 290.0, 100.0,38
8.4, 0.0,0.0, 4.3,2019-09-17 18:00:00, 250.0, 100.0,38
8.4, None,0.0, 3.3,2019-09-17 18:15:00, 300.0, 100.0,38
8.2, None,0.254, 2.5,2019-09-17 18:30:00, 200.0, 100.0,38
8.1, None,0.0, 4.1,2019-09-17 18:45:00, 251.0, 100.0,38
8.0, 1.0,0.0, 2.7,2019-09-17 19:00:00, 275.0, 100.0,38
7.9, None,0.0, 1.7,2019-09-17 19:15:00, 189.0, 100.0,38
7.7, None,0.0, 2.0,2019-09-17 19:30:00, 310.0, 100.0,38
