AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
10.9, 1.0,0.0,4.9, None,2019-09-17 00:00:00,169.0, None, 97.0,38
10.8, None,0.0,3.7, None,2019-09-17 00:15:00,268.0, None, 97.0,38
10.7, None,0.0,2.9, None,2019-09-17 00:30:00,177.0, None, 97.0,38
10.6, None,0.0,1.5, None,2019-09-17 00:45:00,205.0, None, 97.0,38
10.5, 0.0,0.0,3.7, None,2019-09-17 01:00:00,164.0, None, 98.0,38
10.5, None,0.0,3.6, None,2019-09-17 01:15:00,218.0, None, 98.0,38
10.5, None,0.0,2.6, None,2019-09-17 01:30:00,182.0, None, 98.0,38
10.4, None,0.0,0.0, None,2019-09-17 01:45:00,234.0, None, 98.0,38
10.4, 0.0,0.0,2.9, None,2019-09-17 02:00:00,169.0, None, 98.0,38
10.4, None,0.25,3.0, None,2019-09-17 02:15:00,197.0, None, 98.0,38
10.4, None,0.0,3.6, None,2019-09-17 02:30:00,182.0, None, 98.0,38
10.4, None,0.0,5.9, None,2019-09-17 02:45:00,198.0, None, 98.0,38
10.4, 1.0,0.0,0.6, None,2019-09-17 03:00:00,65.0, None, 98.0,38
10.6, None,0.0,8.5, None,2019-09-17 03:15:00,313.0, None, 98.0,38
10.5, None,0.0,6.0, None,2019-09-17 03:30:00,150.0, None, 98.0,38
10.5, None,0.25,2.8, None,2019-09-17 03:45:00,159.0, None, 98.0,38
10.5, -1.0,0.0,4.7, None,2019-09-17 04:00:00,144.0, None, 98.0,38
11.5, None,0.25,19.9, None,2019-09-17 04:15:00,31.0, None, 98.0,38
11.7, None,0.0,15.7, None,2019-09-17 04:30:00,41.0, None, 97.0,38
11.7, None,0.51,11.2, None,2019-09-17 04:45:00,44.0, None, 95.0,38
11.8, 3.0,1.02,15.3, None,2019-09-17 05:00:00,41.0, None, 95.0,38
11.8, None,0.25,9.9, None,2019-09-17 05:15:00,43.0, None, 95.0,38
12.1, None,0.76,19.4, None,2019-09-17 05:30:00,32.0, None, 94.0,38
11.9, None,0.76,12.3, None,2019-09-17 05:45:00,33.0, None, 94.0,38
11.9, 1.0,1.02,14.4, None,2019-09-17 06:00:00,47.0, None, 94.0,38
11.9, None,0.25,12.7, None,2019-09-17 06:15:00,57.0, None, 93.0,38
12.2, None,0.25,11.8, None,2019-09-17 06:30:00,32.0, None, 92.0,38
12.2, None,0.76,12.7, None,2019-09-17 06:45:00,18.0, None, 92.0,38
12.2, 3.0,0.76,13.5, None,2019-09-17 07:00:00,18.0, None, 92.0,38
12.3, None,0.25,13.9, None,2019-09-17 07:15:00,39.0, None, 94.0,38
12.2, None,0.25,12.6, None,2019-09-17 07:30:00,35.0, None, 95.0,38
12.2, None,0.25,8.5, None,2019-09-17 07:45:00,34.0, None, 94.0,38
12.3, 0.0,0.0,7.5, None,2019-09-17 08:00:00,25.0, None, 94.0,38
12.4, None,0.25,5.8, None,2019-09-17 08:15:00,104.0, None, 95.0,38
12.5, None,0.0,3.6, None,2019-09-17 08:30:00,71.0, None, 95.0,38
13.0, None,0.0,8.7, None,2019-09-17 08:45:00,23.0, None, 95.0,38
13.5, 1.0,0.0,4.5, None,2019-09-17 09:00:00,6.0, None, 91.0,38
13.6, None,0.0,4.5, None,2019-09-17 09:15:00,13.0, None, 93.0,38
13.8, None,0.0,4.5, None,2019-09-17 09:30:00,346.0, None, 92.0,38
14.7, None,0.0,6.6, None,2019-09-17 09:45:00,15.0, None, 82.0,38
14.6, 0.0,0.0,6.3, None,2019-09-17 10:00:00,41.0, None, 88.0,38
14.2, None,0.0,7.1, None,2019-09-17 10:15:00,71.0, None, 87.0,38
14.1, None,0.0,12.1, None,2019-09-17 10:30:00,105.0, None, 86.0,38
13.8, None,0.0,4.7, None,2019-09-17 10:45:00,81.0, None, 90.0,38
13.3, -1.0,0.0,6.5, None,2019-09-17 11:00:00,192.0, None, 92.0,38
13.4, None,0.0,5.3, None,2019-09-17 11:15:00,230.0, None, 93.0,38
13.5, None,0.25,6.2, None,2019-09-17 11:30:00,30.0, None, 91.0,38
13.5, None,0.0,9.0, None,2019-09-17 11:45:00,287.0, None, 93.0,38
13.5, 1.0,0.76,5.0, None,2019-09-17 12:00:00,265.0, None, 94.0,38
13.8, None,0.0,6.7, None,2019-09-17 12:15:00,339.0, None, 93.0,38
13.7, None,0.0,5.9, None,2019-09-17 12:30:00,262.0, None, 94.0,38
13.7, None,0.25,6.6, None,2019-09-17 12:45:00,268.0, None, 94.0,38
13.9, 0.0,0.25,7.2, None,2019-09-17 13:00:00,291.0, None, 95.0,38
13.6, None,1.27,6.8, None,2019-09-17 13:15:00,298.0, None, 93.0,38
13.7, None,0.76,1.7, None,2019-09-17 13:30:00,342.0, None, 93.0,38
13.8, None,0.0,3.8, None,2019-09-17 13:45:00,194.0, None, 94.0,38
13.9, 3.0,0.0,3.2, None,2019-09-17 14:00:00,228.0, None, 95.0,38
13.7, None,1.02,6.1, None,2019-09-17 14:15:00,256.0, None, 96.0,38
13.6, None,0.76,3.5, None,2019-09-17 14:30:00,196.0, None, 96.0,38
13.6, None,1.02,5.6, None,2019-09-17 14:45:00,174.0, None, 97.0,38
13.2, 3.0,0.76,6.9, None,2019-09-17 15:00:00,143.0, None, 97.0,38
12.9, None,0.76,4.4, None,2019-09-17 15:15:00,189.0, None, 96.0,38
13.0, None,0.51,2.1, None,2019-09-17 15:30:00,175.0, None, 97.0,38
13.1, None,0.0,2.9, None,2019-09-17 15:45:00,217.0, None, 97.0,38
13.3, 2.0,0.25,4.8, None,2019-09-17 16:00:00,220.0, None, 97.0,38
13.6, None,0.0,4.2, None,2019-09-17 16:15:00,201.0, None, 97.0,38
13.5, None,0.0,5.5, None,2019-09-17 16:30:00,175.0, None, 97.0,38
13.3, None,0.51,5.0, None,2019-09-17 16:45:00,168.0, None, 97.0,38
13.1, 2.0,1.27,3.5, None,2019-09-17 17:00:00,190.0, None, 97.0,38
13.0, None,1.02,2.5, None,2019-09-17 17:15:00,168.0, None, 97.0,38
13.0, None,0.0,1.6, None,2019-09-17 17:30:00,229.0, None, 97.0,38
13.0, None,0.0,4.2, None,2019-09-17 17:45:00,249.0, None, 98.0,38
12.9, 0.0,0.0,0.3, None,2019-09-17 18:00:00,220.0, None, 98.0,38
12.8, None,0.0,2.7, None,2019-09-17 18:15:00,166.0, None, 98.0,38
12.4, None,0.0,5.9, None,2019-09-17 18:30:00,151.0, None, 98.0,38
12.2, None,0.0,4.9, None,2019-09-17 18:45:00,167.0, None, 98.0,38
12.2, -1.0,0.0,0.0, None,2019-09-17 19:00:00,165.0, None, 98.0,38
12.2, None,0.0,2.9, None,2019-09-17 19:15:00,187.0, None, 98.0,38
12.1, None,0.0,1.1, None,2019-09-17 19:30:00,125.0, None, 98.0,38
12.1, None,0.0,4.2, None,2019-09-17 19:45:00,309.0, None, 99.0,38
12.1, 0.0,0.0,2.1, None,2019-09-17 20:00:00,173.0, None, 99.0,38
12.1, None,0.0,4.4, None,2019-09-17 20:15:00,183.0, None, 99.0,38
12.1, None,0.0,0.7, None,2019-09-17 20:30:00,231.0, None, 99.0,38
12.1, None,0.0,4.2, None,2019-09-17 20:45:00,238.0, None, 99.0,38
12.1, 2.0,0.76,5.4, None,2019-09-17 21:00:00,159.0, None, 99.0,38
12.1, None,0.51,5.8, None,2019-09-17 21:15:00,145.0, None, 99.0,38
12.1, None,0.0,6.3, None,2019-09-17 21:30:00,153.0, None, 99.0,38
11.9, None,1.02,1.1, None,2019-09-17 21:45:00,186.0, None, 99.0,38
11.6, 2.0,1.02,3.6, None,2019-09-17 22:00:00,206.0, None, 99.0,38
11.4, None,0.0,1.4, None,2019-09-17 22:15:00,196.0, None, 99.0,38
11.4, None,0.0,5.2, None,2019-09-17 22:30:00,190.0, None, 99.0,38
11.3, None,0.0,2.5, None,2019-09-17 22:45:00,154.0, None, 99.0,38
11.4, 0.0,0.0,2.9, None,2019-09-17 23:00:00,195.0, None, 99.0,38
11.3, None,0.0,5.0, None,2019-09-17 23:15:00,184.0, None, 99.0,38
11.3, None,0.0,3.7, None,2019-09-17 23:30:00,157.0, None, 99.0,38
11.2, None,0.0,3.0, None,2019-09-17 23:45:00,195.0, None, 99.0,38
11.2, 0.0,0.0,3.4, None,2019-09-18 00:00:00,200.0, None, 99.0,38
11.2, None,0.0,3.8, None,2019-09-18 00:15:00,196.0, None, 99.0,38
11.2, None,0.0,0.9, None,2019-09-18 00:30:00,160.0, None, 99.0,38
11.0, None,0.0,3.6, None,2019-09-18 00:45:00,146.0, None, 99.0,38
11.0, 0.0,0.0,2.2, None,2019-09-18 01:00:00,249.0, None, 99.0,38
11.0, None,0.0,3.3, None,2019-09-18 01:15:00,191.0, None, 99.0,38
10.9, None,0.0,3.2, None,2019-09-18 01:30:00,196.0, None, 99.0,38
10.8, None,0.0,0.2, None,2019-09-18 01:45:00,245.0, None, 99.0,38
10.9, 1.0,0.0,8.8, None,2019-09-18 02:00:00,13.0, None, 99.0,38
10.8, None,0.0,2.8, None,2019-09-18 02:15:00,171.0, None, 99.0,38
10.9, None,0.0,4.4, None,2019-09-18 02:30:00,238.0, None, 99.0,38
10.9, None,0.0,4.0, None,2019-09-18 02:45:00,284.0, None, 99.0,38
10.9, 0.0,0.0,4.7, None,2019-09-18 03:00:00,183.0, None, 99.0,38
10.9, None,0.0,4.4, None,2019-09-18 03:15:00,182.0, None, 99.0,38
10.9, None,0.0,3.6, None,2019-09-18 03:30:00,198.0, None, 99.0,38
10.9, None,0.0,3.9, None,2019-09-18 03:45:00,170.0, None, 99.0,38
10.9, 0.0,0.0,2.0, None,2019-09-18 04:00:00,211.0, None, 99.0,38
10.9, None,0.0,4.5, None,2019-09-18 04:15:00,195.0, None, 99.0,38
10.9, None,0.0,3.3, None,2019-09-18 04:30:00,188.0, None, 99.0,38
10.9, None,0.0,5.4, None,2019-09-18 04:45:00,194.0, None, 99.0,38
10.9, -1.0,0.25,5.4, None,2019-09-18 05:00:00,212.0, None, 99.0,38
11.0, None,0.0,6.0, None,2019-09-18 05:15:00,190.0, None, 99.0,38
11.0, None,0.0,3.8, None,2019-09-18 05:30:00,197.0, None, 99.0,38
11.1, None,0.25,0.9, None,2019-09-18 05:45:00,237.0, None, 99.0,38
11.2, 1.0,0.0,5.8, None,2019-09-18 06:00:00,3.0, None, 99.0,38
11.3, None,0.0,11.2, None,2019-09-18 06:15:00,48.0, None, 99.0,38
11.7, None,0.0,11.4, None,2019-09-18 06:30:00,39.0, None, 99.0,38
12.0, None,0.51,11.2, None,2019-09-18 06:45:00,40.0, None, 99.0,38
12.3, 1.0,0.0,13.2, None,2019-09-18 07:00:00,39.0, None, 99.0,38
12.4, None,0.0,12.8, None,2019-09-18 07:15:00,48.0, None, 99.0,38
12.7, None,0.0,11.6, None,2019-09-18 07:30:00,40.0, None, 97.0,38
12.8, None,0.0,14.0, None,2019-09-18 07:45:00,36.0, None, 94.0,38
12.9, -1.0,0.0,14.0, None,2019-09-18 08:00:00,37.0, None, 92.0,38
13.0, None,0.0,12.5, None,2019-09-18 08:15:00,44.0, None, 92.0,38
13.1, None,0.0,10.5, None,2019-09-18 08:30:00,42.0, None, 91.0,38
13.5, None,0.0,11.4, None,2019-09-18 08:45:00,35.0, None, 88.0,38
14.1, 0.0,0.0,12.3, None,2019-09-18 09:00:00,33.0, None, 86.0,38
14.2, None,0.0,14.1, None,2019-09-18 09:15:00,29.0, None, 85.0,38
14.0, None,0.0,12.9, None,2019-09-18 09:30:00,41.0, None, 85.0,38
14.1, None,0.0,10.0, None,2019-09-18 09:45:00,33.0, None, 84.0,38
14.4, 0.0,0.0,12.3, None,2019-09-18 10:00:00,33.0, None, 83.0,38
14.6, None,0.0,10.1, None,2019-09-18 10:15:00,25.0, None, 80.0,38
14.5, None,0.0,9.5, None,2019-09-18 10:30:00,356.0, None, 84.0,38
15.4, None,0.0,9.6, None,2019-09-18 10:45:00,8.0, None, 81.0,38
15.3, -1.0,0.0,11.3, None,2019-09-18 11:00:00,3.0, None, 77.0,38
15.8, None,0.0,16.9, None,2019-09-18 11:15:00,15.0, None, 77.0,38
15.2, None,0.0,15.4, None,2019-09-18 11:30:00,17.0, None, 78.0,38
15.8, None,0.25,17.6, None,2019-09-18 11:45:00,18.0, None, 76.0,38
15.7, 2.0,0.0,20.3, None,2019-09-18 12:00:00,16.0, None, 77.0,38
16.2, None,0.0,16.9, None,2019-09-18 12:15:00,21.0, None, 74.0,38
16.0, None,0.0,14.4, None,2019-09-18 12:30:00,38.0, None, 70.0,38
16.5, None,0.0,9.5, None,2019-09-18 12:45:00,41.0, None, 69.0,38
16.8, -1.0,0.0,10.4, None,2019-09-18 13:00:00,25.0, None, 69.0,38
17.9, None,0.0,5.8, None,2019-09-18 13:15:00,12.0, None, 66.0,38
18.7, None,0.0,7.9, None,2019-09-18 13:30:00,20.0, None, 63.0,38
17.5, None,0.0,6.0, None,2019-09-18 13:45:00,10.0, None, 72.0,38
17.9, 0.0,0.0,3.7, None,2019-09-18 14:00:00,205.0, None, 70.0,38
18.9, None,0.0,9.0, None,2019-09-18 14:15:00,176.0, None, 69.0,38
18.9, None,0.0,4.9, None,2019-09-18 14:30:00,193.0, None, 66.0,38
18.0, None,0.0,5.4, None,2019-09-18 14:45:00,315.0, None, 64.0,38
17.1, 0.0,0.0,5.1, None,2019-09-18 15:00:00,234.0, None, 75.0,38
17.1, None,0.0,6.1, None,2019-09-18 15:15:00,209.0, None, 68.0,38
17.3, None,0.0,5.7, None,2019-09-18 15:30:00,252.0, None, 73.0,38
17.6, None,0.0,6.1, None,2019-09-18 15:45:00,254.0, None, 71.0,38
17.2, 0.0,0.0,6.2, None,2019-09-18 16:00:00,216.0, None, 76.0,38
16.9, None,0.0,8.4, None,2019-09-18 16:15:00,186.0, None, 81.0,38
16.4, None,0.0,5.4, None,2019-09-18 16:30:00,202.0, None, 84.0,38
16.2, None,0.0,5.7, None,2019-09-18 16:45:00,174.0, None, 86.0,38
15.7, 0.0,0.0,5.7, None,2019-09-18 17:00:00,164.0, None, 89.0,38
15.4, None,0.0,4.2, None,2019-09-18 17:15:00,165.0, None, 87.0,38
15.3, None,0.0,3.3, None,2019-09-18 17:30:00,182.0, None, 89.0,38
14.7, None,0.0,3.5, None,2019-09-18 17:45:00,144.0, None, 91.0,38
14.3, 1.0,0.0,4.6, None,2019-09-18 18:00:00,288.0, None, 93.0,38
13.9, None,0.0,3.8, None,2019-09-18 18:15:00,186.0, None, 94.0,38
13.6, None,0.0,5.4, None,2019-09-18 18:30:00,154.0, None, 94.0,38
13.3, None,0.0,3.0, None,2019-09-18 18:45:00,202.0, None, 95.0,38
12.9, 0.0,0.0,3.5, None,2019-09-18 19:00:00,181.0, None, 96.0,38
12.5, None,0.0,5.5, None,2019-09-18 19:15:00,173.0, None, 96.0,38
12.2, None,0.0,8.8, None,2019-09-18 19:30:00,157.0, None, 97.0,38
12.0, None,0.0,5.2, None,2019-09-18 19:45:00,178.0, None, 97.0,38
11.7, -1.0,0.0,4.7, None,2019-09-18 20:00:00,192.0, None, 98.0,38
11.4, None,0.0,4.5, None,2019-09-18 20:15:00,193.0, None, 98.0,38
11.2, None,0.0,5.6, None,2019-09-18 20:30:00,188.0, None, 98.0,38
10.9, None,0.0,4.7, None,2019-09-18 20:45:00,212.0, None, 98.0,38
10.7, 0.0,0.0,4.0, None,2019-09-18 21:00:00,202.0, None, 98.0,38
10.5, None,0.0,4.9, None,2019-09-18 21:15:00,195.0, None, 98.0,38
10.2, None,0.0,4.3, None,2019-09-18 21:30:00,212.0, None, 98.0,38
10.0, None,0.0,3.9, None,2019-09-18 21:45:00,191.0, None, 98.0,38
9.8, 0.0,0.0,4.2, None,2019-09-18 22:00:00,207.0, None, 98.0,38
9.6, None,0.0,3.2, None,2019-09-18 22:15:00,224.0, None, 98.0,38
9.3, None,0.0,2.6, None,2019-09-18 22:30:00,202.0, None, 98.0,38
9.2, None,0.0,2.9, None,2019-09-18 22:45:00,208.0, None, 98.0,38
9.0, 1.0,0.0,1.4, None,2019-09-18 23:00:00,203.0, None, 98.0,38
8.8, None,0.0,4.2, None,2019-09-18 23:15:00,179.0, None, 99.0,38
8.7, None,0.0,4.2, None,2019-09-18 23:30:00,201.0, None, 98.0,38
8.4, None,0.0,4.1, None,2019-09-18 23:45:00,192.0, None, 98.0,38
8.2, 0.0,0.0,3.3, None,2019-09-19 00:00:00,196.0, None, 99.0,38
8.0, None,0.0,4.0, None,2019-09-19 00:15:00,181.0, None, 99.0,38
7.9, None,0.0,4.8, None,2019-09-19 00:30:00,194.0, None, 99.0,38
7.8, None,0.0,3.5, None,2019-09-19 00:45:00,185.0, None, 99.0,38
7.7, 0.0,0.0,0.9, None,2019-09-19 01:00:00,202.0, None, 99.0,38
7.6, None,0.0,4.1, None,2019-09-19 01:15:00,189.0, None, 99.0,38
7.4, None,0.0,4.6, None,2019-09-19 01:30:00,192.0, None, 98.0,38
7.2, None,0.0,2.3, None,2019-09-19 01:45:00,186.0, None, 99.0,38
7.1, 1.0,0.0,0.8, None,2019-09-19 02:00:00,160.0, None, 99.0,38
