station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-16.786, 0.625, 92.3, 7.051, 788.85, 0.2, 11.332, 2017-01-01 00:00:00, 2.808, None
-16.87, 0.625, 92.2, 13.094, 1069.45, 0.0, 20.649, 2017-01-01 01:00:00, 355.192, None
-17.082, 0.625, 92.0, 11.835, 1069.45, 0.0, 23.922, 2017-01-01 02:00:00, 356.596, None
-17.683, 0.625, 91.7, 9.821, 1069.45, 0.0, 17.123, 2017-01-01 03:00:00, 356.596, None
-18.164, 0.625, 91.5, 12.591, 1069.45, 0.0, 19.39, 2017-01-01 04:00:00, 356.596, None
-18.474, 0.625, 91.1, 13.094, 1069.45, 0.0, 18.886, 2017-01-01 05:00:00, 356.596, None
-18.967, 0.625, 90.9, 13.094, 1069.45, 0.0, 20.145, 2017-01-01 06:00:00, 356.596, None
-18.967, 0.625, 90.8, 14.857, 1069.45, 0.0, 22.663, 2017-01-01 07:00:00, 356.596, None
-19.24, 0.625, 90.7, 8.31, 1069.45, 0.0, 19.138, 2017-01-01 08:00:00, 356.596, None
-19.515, 0.625, 90.5, 8.562, 1069.45, 0.0, 16.872, 2017-01-01 09:00:00, 356.596, None
-19.377, 39.375, 90.5, 8.814, 1069.45, 0.0, 15.361, 2017-01-01 10:00:00, 356.596, None
-18.922, 166.875, 90.3, 8.058, 1069.45, 0.0, 13.598, 2017-01-01 11:00:00, 356.596, None
-18.697, 250.625, 90.2, 8.814, 1069.45, 0.0, 15.613, 2017-01-01 12:00:00, 356.596, None
-17.857, 246.875, 90.2, 5.54, 1069.45, 0.0, 12.591, 2017-01-01 13:00:00, 356.596, None
-18.922, 206.875, 90.1, 6.295, 1069.45, 0.0, 12.591, 2017-01-01 14:00:00, 356.596, None
-18.832, 135.625, 90.3, 7.554, 1069.45, 0.0, 13.85, 2017-01-01 15:00:00, 356.596, None
-19.194, 43.125, 90.3, 5.54, 1069.45, 0.0, 11.08, 2017-01-01 16:00:00, 356.596, None
-19.933, 0.625, 90.1, 4.533, 1069.45, 0.0, 9.065, 2017-01-01 17:00:00, 356.596, None
-20.356, 0.625, 89.9, 3.777, 1069.45, 0.0, 7.806, 2017-01-01 18:00:00, 356.596, None
-20.547, 0.625, 89.7, 4.784, 1069.45, 0.0, 8.31, 2017-01-01 19:00:00, 356.596, None
-20.547, 0.625, 89.7, 5.288, 1069.45, 0.0, 10.828, 2017-01-01 20:00:00, 356.596, None
-20.883, 0.625, 89.5, 3.777, 1069.45, 0.0, 8.31, 2017-01-01 21:00:00, 356.596, None
-21.667, 0.625, 89.1, 1.763, 1069.45, 0.0, 4.029, 2017-01-01 22:00:00, 356.596, None
-22.781, 0.625, 87.9, 0.504, 1069.45, 0.0, 2.266, 2017-01-01 23:00:00, 356.596, None
-21.617, 0.625, 88.5, 1.511, 1069.45, 0.0, 4.533, 2017-01-02 00:00:00, 356.596, None
-21.567, 0.625, 88.5, 2.015, 1069.45, 0.0, 4.281, 2017-01-02 01:00:00, 356.596, None
-23.093, 0.625, 88.0, 0.252, 1069.45, 0.0, 2.015, 2017-01-02 02:00:00, 356.596, None
-23.145, 0.625, 87.6, 0.252, 1069.45, 0.0, 2.77, 2017-01-02 03:00:00, 356.596, None
-21.766, 0.625, 89.1, 1.511, 1069.45, 0.0, 8.058, 2017-01-02 04:00:00, 356.596, None
-21.816, 0.625, 88.3, 1.259, 1069.45, 0.0, 3.777, 2017-01-02 05:00:00, 356.596, None
-21.028, 0.625, 89.2, 2.266, 1069.45, 0.0, 5.54, 2017-01-02 06:00:00, 356.596, None
-20.738, 0.625, 89.3, 3.022, 1069.45, 0.0, 6.547, 2017-01-02 07:00:00, 356.596, None
-20.499, 0.625, 89.6, 4.029, 1069.45, 0.0, 8.814, 2017-01-02 08:00:00, 356.596, None
-20.642, 1.875, 89.7, 4.029, 1069.45, 0.0, 9.569, 2017-01-02 09:00:00, 356.596, None
-20.167, 66.875, 89.8, 5.036, 1069.45, 0.0, 11.08, 2017-01-02 10:00:00, 356.596, None
-18.877, 181.875, 89.8, 5.54, 1069.45, 0.0, 11.08, 2017-01-02 11:00:00, 356.596, None
-18.296, 241.875, 89.8, 3.777, 1069.45, 0.0, 9.569, 2017-01-02 12:00:00, 356.596, None
-16.576, 268.125, 90.9, 2.266, 1069.45, 0.0, 7.554, 2017-01-02 13:00:00, 356.596, None
-18.252, 248.125, 89.9, 3.525, 1069.45, 0.0, 8.562, 2017-01-02 14:00:00, 356.596, None
-19.103, 189.375, 89.8, 4.281, 1069.45, 0.0, 8.058, 2017-01-02 15:00:00, 356.596, None
-19.793, 80.625, 89.6, 6.295, 1069.45, 0.0, 9.065, 2017-01-02 16:00:00, 356.596, None
-21.125, 0.625, 89.2, 6.295, 1069.45, 0.0, 8.31, 2017-01-02 17:00:00, 356.596, None
-21.916, 0.625, 88.9, 3.777, 1069.45, 0.0, 5.792, 2017-01-02 18:00:00, 356.596, None
-22.524, 0.625, 88.4, 2.266, 1069.45, 0.0, 4.281, 2017-01-02 19:00:00, 356.596, None
-22.833, 0.625, 88.6, 1.763, 1069.45, 0.0, 4.533, 2017-01-02 20:00:00, 356.596, None
