station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-11.686, 0.625, 87.0, 1.259, 887.65, 0.0, 4.784, 2017-01-01 00:00:00, 307.459, -13.4
-11.867, 0.625, 86.6, 1.763, 888.15, 0.0, 6.295, 2017-01-01 01:00:00, 300.439, -13.7
-11.976, 0.625, 85.5, 2.77, 888.65, 0.0, 7.806, 2017-01-01 02:00:00, 301.843, -13.9
-12.38, 0.625, 85.8, 2.266, 888.95, 0.0, 6.547, 2017-01-01 03:00:00, 303.247, -14.3
-12.417, 0.625, 86.0, 2.518, 889.35, 0.0, 6.044, 2017-01-01 04:00:00, 301.843, -14.3
-12.751, 0.625, 85.6, 2.518, 890.05, 0.0, 5.792, 2017-01-01 05:00:00, 308.863, -14.7
-12.863, 0.625, 85.9, 2.015, 890.35, 0.0, 6.044, 2017-01-01 06:00:00, 311.671, -14.7
-12.751, 0.625, 86.0, 1.763, 890.75, 0.0, 5.792, 2017-01-01 07:00:00, 310.267, -14.6
-12.975, 0.625, 84.7, 2.015, 890.75, 0.0, 6.044, 2017-01-01 08:00:00, 311.671, -15.0
-14.197, 0.625, 85.1, 0.755, 890.75, 0.0, 5.288, 2017-01-01 09:00:00, 303.247, -16.2
-14.707, 16.875, 86.3, 0.504, 890.85, 0.0, 1.763, 2017-01-01 10:00:00, 245.686, -16.5
-13.088, 95.625, 85.2, 1.007, 890.65, 0.0, 3.022, 2017-01-01 11:00:00, 269.553, -15.1
-12.751, 128.125, 84.3, 1.259, 890.65, 0.0, 3.022, 2017-01-01 12:00:00, 273.765, -14.9
-12.38, 236.875, 83.8, 1.259, 890.25, 0.0, 3.274, 2017-01-01 13:00:00, 269.553, -14.6
-12.38, 80.625, 82.8, 1.259, 889.75, 0.0, 3.525, 2017-01-01 14:00:00, 245.686, -14.7
-12.602, 45.625, 83.4, 1.007, 889.65, 0.0, 3.022, 2017-01-01 15:00:00, 237.263, -14.8
-13.772, 23.125, 83.2, 1.007, 889.25, 0.0, 3.525, 2017-01-01 16:00:00, 216.204, -16.0
-13.734, 0.625, 84.6, 0.755, 889.05, 0.0, 2.77, 2017-01-01 17:00:00, 210.588, -15.8
-13.811, 0.625, 84.2, 1.511, 888.95, 0.0, 2.77, 2017-01-01 18:00:00, 227.435, -15.9
-14.865, 0.625, 84.3, 1.007, 888.75, 0.0, 3.022, 2017-01-01 19:00:00, 219.012, -16.9
-14.275, 0.625, 84.1, 1.007, 888.55, 0.0, 3.022, 2017-01-01 20:00:00, 220.416, -16.4
-13.126, 0.625, 83.2, 1.259, 888.15, 0.0, 2.77, 2017-01-01 21:00:00, 240.071, -15.4
-13.201, 0.625, 84.5, 0.755, 888.15, 0.0, 1.763, 2017-01-01 22:00:00, 228.839, -15.3
-13.315, 0.625, 85.1, 1.259, 887.85, 0.0, 2.518, 2017-01-01 23:00:00, 216.204, -15.3
-13.734, 0.625, 85.6, 1.007, 887.75, 0.0, 2.266, 2017-01-02 00:00:00, 190.933, -15.6
-13.163, 0.625, 85.7, 1.259, 887.55, 0.0, 2.77, 2017-01-02 01:00:00, 190.933, -15.1
-12.639, 0.625, 85.6, 1.007, 887.45, 0.0, 3.022, 2017-01-02 02:00:00, 241.475, -14.6
-12.491, 0.625, 86.1, 1.511, 887.95, 0.0, 4.533, 2017-01-02 03:00:00, 273.765, -14.3
-12.602, 0.625, 86.3, 1.763, 888.55, 0.0, 5.792, 2017-01-02 04:00:00, 296.227, -14.4
-13.315, 0.625, 85.6, 2.518, 889.25, 0.0, 6.799, 2017-01-02 05:00:00, 321.498, -15.2
-13.734, 0.625, 86.0, 2.266, 890.05, 0.0, 6.044, 2017-01-02 06:00:00, 325.71, -15.6
-13.849, 0.625, 86.1, 2.015, 890.95, 0.0, 5.036, 2017-01-02 07:00:00, 306.055, -15.7
-14.081, 0.625, 86.3, 1.763, 891.75, 0.0, 5.036, 2017-01-02 08:00:00, 308.863, -15.9
-14.549, 0.625, 86.4, 1.511, 892.35, 0.0, 4.533, 2017-01-02 09:00:00, 327.114, -16.3
-14.786, 6.875, 86.6, 1.259, 893.15, 0.0, 3.022, 2017-01-02 10:00:00, 335.537, -16.5
-14.667, 34.375, 86.4, 0.755, 893.75, 0.0, 2.77, 2017-01-02 11:00:00, 335.537, -16.5
-14.549, 68.125, 85.9, 0.504, 893.95, 0.0, 2.266, 2017-01-02 12:00:00, 328.518, -16.4
-14.275, 84.375, 84.6, 0.504, 893.95, 0.0, 1.763, 2017-01-02 13:00:00, 328.518, -16.3
-14.628, 54.375, 82.4, 0.0, 893.85, 0.0, 1.511, 2017-01-02 14:00:00, 338.345, -17.0
-13.772, 79.375, 82.0, 0.0, 894.05, 0.0, 0.755, 2017-01-02 15:00:00, 355.192, -16.2
-16.744, 25.625, 83.8, 0.252, 894.15, 0.0, 1.007, 2017-01-02 16:00:00, 255.514, -18.9
-17.424, 0.625, 84.9, 0.504, 894.35, 0.0, 1.007, 2017-01-02 17:00:00, 233.051, -19.4
-17.857, 0.625, 84.3, 0.755, 894.35, 0.0, 1.511, 2017-01-02 18:00:00, 190.933, -19.9
-17.813, 0.625, 83.3, 0.755, 894.55, 0.0, 1.511, 2017-01-02 19:00:00, 195.145, -20.0
-16.87, 0.625, 83.6, 1.007, 894.45, 0.0, 1.763, 2017-01-02 20:00:00, 176.894, -19.0
-16.16, 0.625, 83.7, 0.504, 894.15, 0.0, 1.763, 2017-01-02 21:00:00, 185.318, -18.3
-15.425, 0.625, 84.1, 0.504, 893.85, 0.0, 2.015, 2017-01-02 22:00:00, 193.741, -17.5
-15.184, 0.625, 82.5, 0.252, 893.85, 0.0, 1.511, 2017-01-02 23:00:00, 238.667, -17.5
-14.984, 0.625, 82.0, 0.252, 894.25, 0.0, 1.763, 2017-01-03 00:00:00, 231.647, -17.4
-14.12, 0.625, 84.5, 0.0, 894.35, 0.0, 1.259, 2017-01-03 01:00:00, 196.549, -16.2
-13.772, 0.625, 84.8, 0.504, 894.35, 0.0, 2.015, 2017-01-03 02:00:00, 234.455, -15.8
-13.088, 0.625, 85.5, 0.252, 894.45, 0.0, 2.015, 2017-01-03 03:00:00, 245.686, -15.0
-12.528, 0.625, 85.6, 0.504, 894.75, 0.0, 1.763, 2017-01-03 04:00:00, 251.302, -14.5
-11.686, 0.625, 86.4, 0.755, 894.85, 0.0, 3.022, 2017-01-03 05:00:00, 277.976, -13.5
-11.722, 0.625, 86.9, 1.763, 894.85, 0.0, 4.029, 2017-01-03 06:00:00, 280.784, -13.5
-11.867, 0.625, 87.6, 1.511, 895.05, 0.0, 4.281, 2017-01-03 07:00:00, 280.784, -13.5
-12.013, 0.625, 87.6, 1.763, 895.35, 0.0, 3.777, 2017-01-03 08:00:00, 272.361, -13.7
-11.686, 0.625, 87.9, 1.259, 895.55, 0.0, 3.274, 2017-01-03 09:00:00, 275.169, -13.3
