station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-7.122, 0.6, 70.1, 0.93, 909.95, 0.0, 2.97, 2017-01-01 00:00:00, 304.7, -11.6
-7.251, 0.6, 74.9, 0.93, 910.75, 0.0, 3.71, 2017-01-01 01:00:00, 287.8, -10.9
-7.478, 0.6, 66.7, 1.48, 911.45, 0.0, 4.82, 2017-01-01 02:00:00, 294.8, -12.6
-8.43, 0.6, 64.9, 1.3, 912.35, 0.0, 4.64, 2017-01-01 03:00:00, 294.8, -13.9
-9.919, 0.6, 70.9, 0.93, 912.75, 0.0, 3.9, 2017-01-01 04:00:00, 299.0, -14.2
-10.023, 0.6, 73.3, 0.93, 912.85, 0.0, 3.53, 2017-01-01 05:00:00, 289.2, -13.9
-11.111, 0.6, 69.7, 0.56, 913.35, 0.0, 4.64, 2017-01-01 06:00:00, 300.4, -15.6
-12.454, 0.6, 72.9, 0.74, 914.35, 0.0, 3.34, 2017-01-01 07:00:00, 283.6, -16.3
-12.528, 1.9, 76.7, 0.74, 914.95, 0.0, 2.78, 2017-01-01 08:00:00, 287.8, -15.8
-12.454, 20.6, 78.0, 0.37, 915.55, 0.0, 2.04, 2017-01-01 09:00:00, 275.2, -15.5
-12.751, 31.9, 76.7, 0.56, 915.95, 0.0, 2.41, 2017-01-01 10:00:00, 292.0, -16.0
-11.505, 83.1, 76.4, 0.37, 916.35, 0.0, 1.67, 2017-01-01 11:00:00, 275.2, -14.8
-11.147, 56.9, 76.6, 0.56, 915.95, 0.0, 2.23, 2017-01-01 12:00:00, 286.4, -14.5
-9.269, 138.1, 69.2, 0.74, 915.65, 0.0, 3.34, 2017-01-01 13:00:00, 286.4, -13.9
-9.168, 75.6, 60.5, 1.11, 915.55, 0.0, 4.45, 2017-01-01 14:00:00, 303.2, -15.4
-9.782, 35.6, 59.7, 1.3, 915.55, 0.0, 4.64, 2017-01-01 15:00:00, 297.6, -16.1
-10.336, 1.9, 62.0, 1.3, 915.85, 0.0, 3.71, 2017-01-01 16:00:00, 292.0, -16.2
-11.831, 0.6, 66.2, 1.11, 915.95, 0.0, 3.15, 2017-01-01 17:00:00, 290.6, -16.9
-13.277, 0.6, 74.4, 0.56, 915.95, 0.0, 2.41, 2017-01-01 18:00:00, 279.4, -16.9
-14.392, 0.6, 78.5, 0.56, 916.25, 0.0, 2.41, 2017-01-01 19:00:00, 289.2, -17.3
-14.12, 0.6, 77.4, 0.93, 916.25, 0.0, 3.71, 2017-01-01 20:00:00, 289.2, -17.2
-14.275, 0.6, 79.6, 0.56, 916.55, 0.0, 2.04, 2017-01-01 21:00:00, 294.8, -17.0
-13.926, 0.6, 76.8, 0.93, 916.85, 0.0, 3.34, 2017-01-01 22:00:00, 296.2, -17.1
-14.667, 0.6, 76.6, 1.11, 916.95, 0.0, 3.53, 2017-01-01 23:00:00, 283.6, -17.9
-17.167, 0.6, 83.2, 0.0, 917.05, 0.0, 0.93, 2017-01-02 00:00:00, 276.6, -19.4
-17.338, 0.6, 84.6, 0.19, 917.25, 0.0, 0.93, 2017-01-02 01:00:00, 276.6, -19.3
-17.21, 0.6, 84.8, 0.37, 917.65, 0.0, 1.48, 2017-01-02 02:00:00, 275.2, -19.2
-18.164, 0.6, 84.8, 0.37, 917.95, 0.0, 0.93, 2017-01-02 03:00:00, 271.0, -20.1
-18.922, 0.6, 85.2, 0.37, 918.15, 0.0, 0.93, 2017-01-02 04:00:00, 271.0, -20.8
-18.787, 0.6, 85.4, 0.19, 918.35, 0.0, 0.93, 2017-01-02 05:00:00, 271.0, -20.6
-19.24, 0.6, 85.3, 0.19, 918.95, 0.0, 0.93, 2017-01-02 06:00:00, 271.0, -21.1
-19.423, 0.6, 85.3, 0.19, 919.55, 0.0, 0.93, 2017-01-02 07:00:00, 271.0, -21.3
-19.607, 1.9, 85.2, 0.19, 919.95, 0.0, 0.93, 2017-01-02 08:00:00, 271.0, -21.5
-19.793, 20.6, 84.9, 0.19, 920.65, 0.0, 1.11, 2017-01-02 09:00:00, 271.0, -21.7
-19.012, 28.1, 84.7, 0.19, 921.25, 0.0, 1.86, 2017-01-02 10:00:00, 200.8, -21.0
-18.877, 28.1, 84.5, 0.0, 921.55, 0.0, 0.56, 2017-01-02 11:00:00, 176.9, -20.9
-18.652, 28.1, 84.5, 0.0, 921.35, 0.0, 0.74, 2017-01-02 12:00:00, 176.9, -20.6
-18.208, 25.6, 84.0, 0.19, 921.25, 0.0, 0.74, 2017-01-02 13:00:00, 176.9, -20.3
-17.467, 21.9, 83.9, 0.19, 921.25, 0.0, 0.56, 2017-01-02 14:00:00, 176.9, -19.6
-17.553, 14.4, 83.4, 0.19, 921.35, 0.0, 0.74, 2017-01-02 15:00:00, 176.9, -19.7
