AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
20.6,0.0, 7.5,2018-08-06 00:00:00, 318.0,53.0,32
20.6,0.0, 5.8,2018-08-06 00:15:00, 297.0,53.0,32
20.5,0.0, 3.5,2018-08-06 00:30:00, 271.0,54.0,32
20.4,0.0, 3.3,2018-08-06 00:45:00, 253.0,53.0,32
20.9,0.0, 4.3,2018-08-06 01:00:00, 231.0,52.0,32
21.1,0.0, 5.2,2018-08-06 01:15:00, 236.0,50.0,32
20.7,0.0, 5.5,2018-08-06 01:30:00, 221.0,52.0,32
20.8,0.0, 7.0,2018-08-06 01:45:00, 235.0,50.0,32
20.7,0.0, 6.8,2018-08-06 02:00:00, 228.0,50.0,32
20.7,0.0, 6.9,2018-08-06 02:15:00, 227.0,48.0,32
20.5,0.0, 5.1,2018-08-06 02:30:00, 213.0,49.0,32
20.4,0.0, 3.1,2018-08-06 02:45:00, 212.0,50.0,32
20.0,0.0, 3.8,2018-08-06 03:00:00, 131.0,49.0,32
19.0,0.0, 6.4,2018-08-06 03:15:00, 218.0,54.0,32
18.9,0.0, 2.7,2018-08-06 03:30:00, 200.0,52.0,32
19.3,0.0, 4.5,2018-08-06 03:45:00, 157.0,53.0,32
19.6,0.0, 5.4,2018-08-06 04:00:00, 157.0,52.0,32
19.4,0.0, 4.9,2018-08-06 04:15:00, 141.0,54.0,32
19.7,0.0, 7.4,2018-08-06 04:30:00, 94.0,54.0,32
19.7,0.0, 8.0,2018-08-06 04:45:00, 105.0,54.0,32
19.3,0.0, 7.3,2018-08-06 05:00:00, 111.0,56.0,32
19.1,0.0, 4.1,2018-08-06 05:15:00, 121.0,57.0,32
18.8,0.0, 4.1,2018-08-06 05:30:00, 109.0,59.0,32
18.8,0.0, 2.4,2018-08-06 05:45:00, 118.0,58.0,32
19.3,0.0, 3.9,2018-08-06 06:00:00, 80.0,56.0,32
20.4,0.0, 2.7,2018-08-06 06:15:00, 71.0,53.0,32
21.4,0.0, 2.1,2018-08-06 06:30:00, 54.0,51.0,32
21.8,0.0, 1.8,2018-08-06 06:45:00, 353.0,50.0,32
22.4,0.0, 2.8,2018-08-06 07:00:00, 354.0,48.0,32
23.2,0.0, 2.7,2018-08-06 07:15:00, 315.0,47.0,32
23.5,0.0, 3.2,2018-08-06 07:30:00, 304.0,45.0,32
24.2,0.0, 3.1,2018-08-06 07:45:00, 251.0,44.0,32
24.6,0.0, 3.3,2018-08-06 08:00:00, 268.0,43.0,32
24.8,0.0, 3.4,2018-08-06 08:15:00, 243.0,42.0,32
24.9,0.0, 4.7,2018-08-06 08:30:00, 244.0,42.0,32
25.2,0.0, 2.4,2018-08-06 08:45:00, 321.0,41.0,32
25.6,0.0, 5.7,2018-08-06 09:00:00, 53.0,40.0,32
25.5,0.0, 9.7,2018-08-06 09:15:00, 64.0,40.0,32
25.6,0.0, 7.4,2018-08-06 09:30:00, 47.0,40.0,32
25.4,0.0, 7.2,2018-08-06 09:45:00, 50.0,41.0,32
25.8,0.0, 9.2,2018-08-06 10:00:00, 51.0,40.0,32
26.3,0.0, 4.4,2018-08-06 10:15:00, 55.0,38.0,32
26.8,0.0, 8.5,2018-08-06 10:30:00, 47.0,37.0,32
27.4,0.0, 6.5,2018-08-06 10:45:00, 47.0,37.0,32
26.7,0.0, 7.0,2018-08-06 11:00:00, 90.0,40.0,32
27.0,0.0, 7.5,2018-08-06 11:15:00, 65.0,39.0,32
27.1,0.0, 4.0,2018-08-06 11:30:00, 61.0,38.0,32
27.4,0.0, 9.3,2018-08-06 11:45:00, 73.0,39.0,32
27.0,0.0, 10.7,2018-08-06 12:00:00, 85.0,39.0,32
27.4,0.0, 8.6,2018-08-06 12:15:00, 89.0,37.0,32
27.3,0.0, 8.2,2018-08-06 12:30:00, 126.0,39.0,32
27.0,0.0, 8.3,2018-08-06 12:45:00, 136.0,39.0,32
27.0,0.0, 8.1,2018-08-06 13:00:00, 128.0,38.0,32
27.3,0.0, 10.1,2018-08-06 13:15:00, 119.0,38.0,32
27.6,0.0, 8.1,2018-08-06 13:30:00, 127.0,37.0,32
28.4,0.0, 7.6,2018-08-06 13:45:00, 130.0,33.0,32
27.4,0.0, 9.8,2018-08-06 14:00:00, 165.0,34.0,32
27.4,0.0, 10.3,2018-08-06 14:15:00, 167.0,33.0,32
28.0,0.0, 9.3,2018-08-06 14:30:00, 181.0,30.0,32
28.0,0.0, 12.3,2018-08-06 14:45:00, 207.0,31.0,32
27.7,0.0, 10.4,2018-08-06 15:00:00, 189.0,31.0,32
27.6,0.0, 9.4,2018-08-06 15:15:00, 204.0,31.0,32
28.0,0.0, 9.2,2018-08-06 15:30:00, 206.0,30.0,32
27.1,0.0, 12.6,2018-08-06 15:45:00, 215.0,32.0,32
27.5,0.0, 8.2,2018-08-06 16:00:00, 201.0,30.0,32
27.4,0.0, 11.3,2018-08-06 16:15:00, 206.0,28.0,32
27.1,0.0, 11.0,2018-08-06 16:30:00, 205.0,28.0,32
26.8,0.0, 13.0,2018-08-06 16:45:00, 208.0,29.0,32
26.6,0.0, 11.3,2018-08-06 17:00:00, 194.0,30.0,32
26.9,0.0, 10.9,2018-08-06 17:15:00, 202.0,31.0,32
27.1,0.0, 9.7,2018-08-06 17:30:00, 209.0,31.0,32
27.1,0.0, 9.4,2018-08-06 17:45:00, 213.0,31.0,32
27.0,0.0, 9.0,2018-08-06 18:00:00, 223.0,31.0,32
26.3,0.0, 8.8,2018-08-06 18:15:00, 231.0,32.0,32
25.7,0.0, 8.6,2018-08-06 18:30:00, 234.0,34.0,32
25.8,0.0, 7.6,2018-08-06 18:45:00, 239.0,31.0,32
