WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, -6.2, 3.136, 38.2,39.9,2018-04-02 00:00:00,-6.693,14
None, None, -6.7, 2.374, 39.9,41.41,2018-04-02 01:00:00,-7.465,14
None, None, -7.5, 1.217, 41.4,44.57,2018-04-02 02:00:00,-8.25,14
None, None, -8.3, 1.196, 44.6,39.95,2018-04-02 03:00:00,-8.39,14
None, None, -8.4, 1.201, 40.0,44.43,2018-04-02 04:00:00,-8.9,14
None, None, -8.9, 1.214, 44.4,46.69,2018-04-02 05:00:00,-9.59,14
None, None, -9.6, 1.533, 46.7,44.82,2018-04-02 06:00:00,-10.0,14
None, None, -10.0, 0.934, 44.8,40.23,2018-04-02 07:00:00,-9.33,14
None, None, -9.3, 0.221, 40.2,33.98,2018-04-02 08:00:00,-7.568,14
None, None, -7.6, 0.372999, 34.0,38.17,2018-04-02 09:00:00,-7.183,14
None, None, -7.2, 1.646, 38.2,31.73,2018-04-02 10:00:00,-5.695,14
None, None, -5.7, 4.459, 31.7,27.61,2018-04-02 11:00:00,-5.623,14
None, None, -5.6, 4.295, 27.6,25.73,2018-04-02 12:00:00,-4.833,14
None, None, -4.8, 2.912, 25.7,28.42,2018-04-02 13:00:00,-3.871,14
None, None, -3.9, 2.447, 28.4,26.33,2018-04-02 14:00:00,-3.192,14
None, None, -3.2, 1.243, 26.3,24.25,2018-04-02 15:00:00,-3.316,14
None, None, -3.3, 1.368, 24.3,29.82,2018-04-02 16:00:00,-2.695,14
None, None, -2.7, 2.516, 29.8,29.04,2018-04-02 17:00:00,-2.973,14
None, None, -3.0, 1.185, 29.0,31.36,2018-04-02 18:00:00,-3.059,14
None, None, -3.1, 0.856998, 31.4,31.2,2018-04-02 19:00:00,-3.574,14
None, None, -3.6, None, 31.2,31.58,2018-04-02 20:00:00,-3.837,14
None, None, -3.8, 0.075998, 31.6,33.78,2018-04-02 21:00:00,-4.245,14
None, None, -4.2, 1.99, 33.8,39.59,2018-04-02 22:00:00,-4.639,14
None, None, -4.6, 1.348, 39.6,42.36,2018-04-02 23:00:00,-5.052,14
None, None, -5.1, 2.657, 42.4,46.69,2018-04-03 00:00:00,-5.613,14
None, None, -5.6, 3.448, 46.7,52.44,2018-04-03 01:00:00,-6.693,14
None, None, -6.7, 4.94, 52.4,58.79,2018-04-03 02:00:00,-7.386,14
None, None, -7.4, 6.005, 58.8,66.97,2018-04-03 03:00:00,-8.2,14
None, None, -8.2, 5.997, 67.0,76.44,2018-04-03 04:00:00,-8.95,14
None, None, -8.9, 6.505, 76.4,88.6,2018-04-03 05:00:00,-9.91,14
None, None, -9.9, 6.596, 88.6,88.5,2018-04-03 06:00:00,-10.3,14
None, None, -10.3, 7.329, 88.5,88.2,2018-04-03 07:00:00,-10.35,14
None, None, -10.4, 7.014, 88.2,87.9,2018-04-03 08:00:00,-10.21,14
None, None, -10.2, 6.666, 87.9,87.7,2018-04-03 09:00:00,-9.76,14
None, None, -9.8, 6.665, 87.7,87.0,2018-04-03 10:00:00,-8.94,14
None, None, -8.9, 5.977, 87.0,80.5,2018-04-03 11:00:00,-7.773,14
None, None, -7.8, 5.429, 80.5,74.8,2018-04-03 12:00:00,-6.347,14
None, None, -6.3, 5.827, 74.8,70.87,2018-04-03 13:00:00,-5.133,14
None, None, -5.1, 6.369, 70.9,64.63,2018-04-03 14:00:00,-3.438,14
None, None, -3.4, 6.48, 64.6,67.94,2018-04-03 15:00:00,-2.354,14
None, None, -2.4, 4.026, 67.9,89.8,2018-04-03 16:00:00,-3.012,14
None, None, -3.0, 2.103, 89.8,71.05,2018-04-03 17:00:00,-2.951,14
None, None, -3.0, 3.109, 71.1,82.9,2018-04-03 18:00:00,-2.731,14
None, None, -2.7, 1.822, 82.9,77.02,2018-04-03 19:00:00,-3.504,14
None, None, -3.5, 3.117, 77.0,90.1,2018-04-03 20:00:00,-4.418,14
None, None, -4.4, 2.331, 90.1,77.25,2018-04-03 21:00:00,-4.593,14
None, None, -4.6, 4.388, 77.3,86.1,2018-04-03 22:00:00,-4.706,14
None, None, -4.7, 1.887, 86.1,81.8,2018-04-03 23:00:00,-5.9,14
None, None, -5.9, 2.694, 81.8,79.49,2018-04-04 00:00:00,-6.559,14
None, None, -6.6, 2.27, 79.5,79.32,2018-04-04 01:00:00,-6.532,14
None, None, -6.5, 0.718999, 79.3,84.5,2018-04-04 02:00:00,-7.486,14
None, None, -7.5, 1.809, 84.5,87.9,2018-04-04 03:00:00,-8.0,14
None, None, -8.0, 0.532998, 87.9,85.5,2018-04-04 04:00:00,-7.522,14
None, None, -7.5, 1.949, 85.5,91.8,2018-04-04 05:00:00,-7.798,14
None, None, -7.8, 3.358, 91.8,92.0,2018-04-04 06:00:00,-8.3,14
None, None, -8.3, 3.296, 92.0,90.1,2018-04-04 07:00:00,-8.56,14
None, None, -8.6, 4.586, 90.1,88.7,2018-04-04 08:00:00,-8.77,14
None, None, -8.8, 5.041, 88.7,87.0,2018-04-04 09:00:00,-8.65,14
None, None, -8.6, 4.787, 87.0,79.85,2018-04-04 10:00:00,-8.13,14
None, None, -8.1, 3.735, 79.9,64.04,2018-04-04 11:00:00,-7.301,14
