WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
None,2018-04-02 00:00:00,3.6,74.9,14
None,2018-04-02 01:00:00,3.3,81.8,14
None,2018-04-02 02:00:00,2.6,84.9,14
None,2018-04-02 03:00:00,1.9,88.7,14
None,2018-04-02 04:00:00,1.4,89.8,14
None,2018-04-02 05:00:00,0.7,91.3,14
None,2018-04-02 06:00:00,0.3,92.8,14
None,2018-04-02 07:00:00,-0.1,94.9,14
None,2018-04-02 08:00:00,0.1,85.5,14
None,2018-04-02 09:00:00,2.1,77.0,14
None,2018-04-02 10:00:00,3.9,72.9,14
None,2018-04-02 11:00:00,5.5,63.3,14
None,2018-04-02 12:00:00,6.7,51.7,14
None,2018-04-02 13:00:00,7.8,46.6,14
None,2018-04-02 14:00:00,8.5,44.3,14
None,2018-04-02 15:00:00,8.3,34.1,14
None,2018-04-02 16:00:00,9.1,41.5,14
None,2018-04-02 17:00:00,9.1,41.5,14
None,2018-04-02 18:00:00,9.1,42.0,14
None,2018-04-02 19:00:00,9.0,45.5,14
None,2018-04-02 20:00:00,8.7,48.0,14
None,2018-04-02 21:00:00,8.3,55.2,14
None,2018-04-02 22:00:00,7.6,58.2,14
None,2018-04-02 23:00:00,7.7,56.1,14
None,2018-04-03 00:00:00,7.4,51.7,14
None,2018-04-03 01:00:00,7.0,56.9,14
None,2018-04-03 02:00:00,6.5,61.4,14
None,2018-04-03 03:00:00,6.2,67.0,14
None,2018-04-03 04:00:00,5.5,71.7,14
None,2018-04-03 05:00:00,4.4,73.1,14
None,2018-04-03 06:00:00,4.4,79.3,14
None,2018-04-03 07:00:00,4.3,80.7,14
None,2018-04-03 08:00:00,4.2,85.8,14
None,2018-04-03 09:00:00,4.0,88.1,14
None,2018-04-03 10:00:00,3.2,89.0,14
None,2018-04-03 11:00:00,4.4,83.0,14
None,2018-04-03 12:00:00,5.6,81.5,14
None,2018-04-03 13:00:00,6.4,81.3,14
None,2018-04-03 14:00:00,7.5,59.2,14
None,2018-04-03 15:00:00,8.1,70.7,14
None,2018-04-03 16:00:00,7.2,68.6,14
None,2018-04-03 17:00:00,7.3,68.6,14
None,2018-04-03 18:00:00,7.1,71.5,14
None,2018-04-03 19:00:00,7.0,80.2,14
None,2018-04-03 20:00:00,6.6,85.8,14
None,2018-04-03 21:00:00,6.3,88.2,14
None,2018-04-03 22:00:00,5.9,87.2,14
None,2018-04-03 23:00:00,5.4,89.7,14
None,2018-04-04 00:00:00,4.1,91.3,14
None,2018-04-04 01:00:00,3.6,92.6,14
None,2018-04-04 02:00:00,3.4,91.1,14
None,2018-04-04 03:00:00,3.6,92.8,14
None,2018-04-04 04:00:00,3.7,90.6,14
None,2018-04-04 05:00:00,3.9,87.0,14
None,2018-04-04 06:00:00,4.2,82.9,14
None,2018-04-04 07:00:00,4.6,83.7,14
None,2018-04-04 08:00:00,4.6,84.0,14
None,2018-04-04 09:00:00,5.4,81.5,14
None,2018-04-04 10:00:00,6.2,70.0,14
None,2018-04-04 11:00:00,7.8,63.1,14
None,2018-04-04 12:00:00,8.7,57.7,14
None,2018-04-04 13:00:00,9.4,51.1,14
None,2018-04-04 14:00:00,9.4,58.8,14
None,2018-04-04 15:00:00,8.4,75.5,14
None,2018-04-04 16:00:00,7.8,80.1,14
None,2018-04-04 17:00:00,7.8,83.4,14
None,2018-04-04 18:00:00,7.6,87.7,14
None,2018-04-04 19:00:00,7.3,90.3,14
None,2018-04-04 20:00:00,6.9,94.6,14
None,2018-04-04 21:00:00,6.7,92.5,14
None,2018-04-04 22:00:00,6.5,95.0,14
None,2018-04-04 23:00:00,6.5,96.7,14
None,2018-04-05 00:00:00,6.3,96.6,14
None,2018-04-05 01:00:00,6.3,96.9,14
None,2018-04-05 02:00:00,6.2,96.6,14
None,2018-04-05 03:00:00,6.1,98.4,14
None,2018-04-05 04:00:00,6.0,98.7,14
None,2018-04-05 05:00:00,6.1,98.1,14
None,2018-04-05 06:00:00,6.3,98.9,14
None,2018-04-05 07:00:00,6.4,99.3,14
None,2018-04-05 08:00:00,6.5,98.4,14
None,2018-04-05 09:00:00,6.8,97.5,14
None,2018-04-05 10:00:00,7.1,98.8,14
None,2018-04-05 11:00:00,7.5,96.9,14
None,2018-04-05 12:00:00,7.9,97.4,14
None,2018-04-05 13:00:00,8.3,97.2,14
None,2018-04-05 14:00:00,8.5,97.4,14
None,2018-04-05 15:00:00,8.8,95.9,14
None,2018-04-05 16:00:00,9.3,93.3,14
None,2018-04-05 17:00:00,9.6,89.7,14
None,2018-04-05 18:00:00,9.5,93.4,14
None,2018-04-05 19:00:00,9.3,95.9,14
None,2018-04-05 20:00:00,9.0,97.1,14
None,2018-04-05 21:00:00,8.8,95.2,14
None,2018-04-05 22:00:00,8.7,96.1,14
None,2018-04-05 23:00:00,8.4,98.4,14
None,2018-04-06 00:00:00,8.4,97.0,14
None,2018-04-06 01:00:00,8.4,97.5,14
None,2018-04-06 02:00:00,8.4,97.2,14
None,2018-04-06 03:00:00,8.4,98.6,14
None,2018-04-06 04:00:00,8.4,99.5,14
None,2018-04-06 05:00:00,8.3,100.0,14
None,2018-04-06 06:00:00,8.3,99.7,14
None,2018-04-06 07:00:00,8.3,99.4,14
None,2018-04-06 08:00:00,8.4,99.5,14
None,2018-04-06 09:00:00,8.7,97.6,14
None,2018-04-06 10:00:00,9.1,97.2,14
None,2018-04-06 11:00:00,9.6,96.2,14
None,2018-04-06 12:00:00,10.2,96.1,14
None,2018-04-06 13:00:00,10.9,92.8,14
None,2018-04-06 14:00:00,12.0,86.7,14
None,2018-04-06 15:00:00,13.5,78.4,14
None,2018-04-06 16:00:00,14.6,74.9,14
None,2018-04-06 17:00:00,15.2,69.5,14
None,2018-04-06 18:00:00,15.3,77.1,14
None,2018-04-06 19:00:00,14.9,76.7,14
None,2018-04-06 20:00:00,13.9,88.3,14
None,2018-04-06 21:00:00,12.8,87.1,14
None,2018-04-06 22:00:00,12.2,89.1,14
None,2018-04-06 23:00:00,11.2,91.2,14
None,2018-04-07 00:00:00,10.4,95.4,14
None,2018-04-07 01:00:00,9.3,99.0,14
None,2018-04-07 02:00:00,8.5,98.9,14
None,2018-04-07 03:00:00,8.2,98.3,14
None,2018-04-07 04:00:00,8.5,88.3,14
None,2018-04-07 05:00:00,10.4,93.4,14
None,2018-04-07 06:00:00,9.4,94.9,14
None,2018-04-07 07:00:00,9.3,99.5,14
None,2018-04-07 08:00:00,9.6,96.7,14
None,2018-04-07 09:00:00,9.9,95.6,14
None,2018-04-07 10:00:00,10.3,92.2,14
None,2018-04-07 11:00:00,10.8,88.8,14
None,2018-04-07 12:00:00,10.9,91.1,14
None,2018-04-07 13:00:00,10.8,85.2,14
None,2018-04-07 14:00:00,11.8,73.0,14
None,2018-04-07 15:00:00,12.5,66.3,14
None,2018-04-07 16:00:00,12.2,73.0,14
None,2018-04-07 17:00:00,11.9,66.2,14
None,2018-04-07 18:00:00,12.1,69.0,14
None,2018-04-07 19:00:00,11.2,84.1,14
None,2018-04-07 20:00:00,11.2,67.8,14
None,2018-04-07 21:00:00,11.6,64.9,14
None,2018-04-07 22:00:00,11.5,65.7,14
None,2018-04-07 23:00:00,11.2,68.3,14
None,2018-04-08 00:00:00,10.6,85.4,14
None,2018-04-08 01:00:00,9.3,90.0,14
None,2018-04-08 02:00:00,8.9,85.3,14
None,2018-04-08 03:00:00,8.7,89.4,14
None,2018-04-08 04:00:00,8.3,95.9,14
None,2018-04-08 05:00:00,8.0,98.6,14
None,2018-04-08 06:00:00,7.8,99.3,14
None,2018-04-08 07:00:00,7.7,99.0,14
None,2018-04-08 08:00:00,7.8,98.3,14
None,2018-04-08 09:00:00,8.1,90.7,14
None,2018-04-08 10:00:00,9.0,86.9,14
None,2018-04-08 11:00:00,9.4,82.9,14
None,2018-04-08 12:00:00,9.7,78.7,14
None,2018-04-08 13:00:00,10.3,83.7,14
None,2018-04-08 14:00:00,9.8,95.0,14
None,2018-04-08 15:00:00,9.7,91.8,14
None,2018-04-08 16:00:00,10.2,90.2,14
None,2018-04-08 17:00:00,10.5,95.7,14
None,2018-04-08 18:00:00,10.2,97.3,14
None,2018-04-08 19:00:00,10.1,98.1,14
None,2018-04-08 20:00:00,10.1,97.2,14
None,2018-04-08 21:00:00,10.2,95.7,14
None,2018-04-08 22:00:00,10.3,98.1,14
None,2018-04-08 23:00:00,10.1,95.8,14
