ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 316.0, 617.0, None, None,2020-03-25 00:00:00, -3.9, None, None,13
None, 316.0, 617.0, None, None,2020-03-25 01:00:00, -4.2, None, None,13
None, 316.0, 617.0, None, None,2020-03-25 02:00:00, -5.2, None, None,13
None, 316.0, 618.0, None, None,2020-03-25 03:00:00, -5.3, None, None,13
None, 316.0, 618.0, None, None,2020-03-25 04:00:00, -5.8, None, None,13
None, 316.0, 618.0, None, None,2020-03-25 05:00:00, -5.7, None, None,13
None, 316.0, 618.0, None, None,2020-03-25 06:00:00, -5.8, None, None,13
None, 316.0, 618.0, None, None,2020-03-25 07:00:00, -6.0, None, None,13
None, 316.0, 618.0, None, None,2020-03-25 08:00:00, -6.2, None, None,13
None, 316.0, 618.0, None, None,2020-03-25 09:00:00, -6.3, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 10:00:00, -6.4, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 11:00:00, -6.5, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 12:00:00, -6.8, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 13:00:00, -7.1, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 14:00:00, -7.1, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 15:00:00, -7.0, None, None,13
None, 317.0, 618.0, 0.0, None,2020-03-25 16:00:00, -4.6, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 17:00:00, -4.9, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 18:00:00, -2.0, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 19:00:00, -2.6, None, None,13
None, 317.0, 617.0, None, None,2020-03-25 20:00:00, -2.4, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 21:00:00, -1.3, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 22:00:00, -2.9, None, None,13
None, 317.0, 618.0, None, None,2020-03-25 23:00:00, -3.2, None, None,13
None, 317.0, 618.0, None, None,2020-03-26 00:00:00, -4.7, None, None,13
None, 317.0, 618.0, None, None,2020-03-26 01:00:00, -5.3, None, None,13
None, 317.0, 618.0, None, None,2020-03-26 02:00:00, -5.7, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 03:00:00, -6.4, None, None,13
None, 317.0, 618.0, None, None,2020-03-26 04:00:00, -6.6, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 05:00:00, -7.5, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 06:00:00, -7.3, None, None,13
None, 317.0, 618.0, None, None,2020-03-26 07:00:00, -7.5, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 08:00:00, -8.2, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 09:00:00, -8.3, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 10:00:00, -8.7, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 11:00:00, -9.3, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 12:00:00, -9.7, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 13:00:00, -9.9, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 14:00:00, -9.1, None, None,13
None, 318.0, 618.0, None, None,2020-03-26 15:00:00, -6.1, None, None,13
None, 317.0, 618.0, 0.0, None,2020-03-26 16:00:00, -6.1, None, None,13
None, 317.0, 618.0, None, None,2020-03-26 17:00:00, -4.4, None, None,13
None, 317.0, 617.0, None, None,2020-03-26 18:00:00, -2.6, None, None,13
None, 317.0, 616.0, None, None,2020-03-26 19:00:00, -1.5, None, None,13
None, 317.0, 616.0, None, None,2020-03-26 20:00:00, -2.0, None, None,13
None, 317.0, 616.0, None, None,2020-03-26 21:00:00, -0.9, None, None,13
None, 317.0, 617.0, None, None,2020-03-26 22:00:00, -1.7, None, None,13
None, 317.0, 617.0, None, None,2020-03-26 23:00:00, -2.0, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 00:00:00, -3.1, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 01:00:00, -4.4, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 02:00:00, -4.8, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 03:00:00, -5.0, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 04:00:00, -5.3, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 05:00:00, -5.5, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 06:00:00, -5.8, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 07:00:00, -5.6, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 08:00:00, -5.6, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 09:00:00, -5.5, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 10:00:00, -5.4, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 11:00:00, -5.4, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 12:00:00, -5.3, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 13:00:00, -5.3, None, None,13
None, 318.0, 617.0, None, None,2020-03-27 14:00:00, -5.4, None, None,13
None, 317.0, 617.0, None, None,2020-03-27 15:00:00, -5.0, None, None,13
None, 318.0, 617.0, 0.0, None,2020-03-27 16:00:00, -5.0, None, None,13
None, 318.0, 617.0, None, None,2020-03-27 17:00:00, -4.7, None, None,13
None, 318.0, 617.0, None, None,2020-03-27 18:00:00, -3.1, None, None,13
None, 318.0, 617.0, None, None,2020-03-27 19:00:00, -3.8, None, None,13
None, 318.0, 617.0, None, None,2020-03-27 20:00:00, -2.7, None, None,13
None, 318.0, 617.0, None, None,2020-03-27 21:00:00, -1.9, None, None,13
None, 318.0, 617.0, None, None,2020-03-27 22:00:00, -1.4, None, None,13
None, 318.0, 617.0, None, None,2020-03-27 23:00:00, -2.1, None, None,13
None, 318.0, 617.0, None, None,2020-03-28 00:00:00, -2.9, None, None,13
None, 318.0, 617.0, None, None,2020-03-28 01:00:00, -3.2, None, None,13
None, 318.0, 618.0, None, None,2020-03-28 02:00:00, -3.3, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 03:00:00, -3.6, None, None,13
None, 318.0, 618.0, None, None,2020-03-28 04:00:00, -3.7, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 05:00:00, -3.7, None, None,13
None, 318.0, 618.0, None, None,2020-03-28 06:00:00, -3.7, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 07:00:00, -3.6, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 08:00:00, -3.6, None, None,13
None, 318.0, 618.0, None, None,2020-03-28 09:00:00, -3.7, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 10:00:00, -3.6, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 11:00:00, -3.2, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 12:00:00, -3.3, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 13:00:00, -3.2, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 14:00:00, -3.1, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 15:00:00, -2.6, None, None,13
None, 319.0, 618.0, 0.0, None,2020-03-28 16:00:00, -2.4, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 17:00:00, -2.2, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 18:00:00, -1.6, None, None,13
None, 319.0, 618.0, None, None,2020-03-28 19:00:00, -0.9, None, None,13
None, 320.0, 618.0, None, None,2020-03-28 20:00:00, -0.8, None, None,13
None, 321.0, 619.0, None, None,2020-03-28 21:00:00, -0.8, None, None,13
None, 321.0, 619.0, None, None,2020-03-28 22:00:00, -0.4, None, None,13
None, 322.0, 620.0, None, None,2020-03-28 23:00:00, -0.6, None, None,13
None, 322.0, 621.0, None, None,2020-03-29 00:00:00, -1.0, None, None,13
None, 323.0, 622.0, None, None,2020-03-29 01:00:00, -1.5, None, None,13
None, 324.0, 623.0, None, None,2020-03-29 02:00:00, -1.4, None, None,13
None, 325.0, 623.0, None, None,2020-03-29 03:00:00, -1.6, None, None,13
None, 326.0, 624.0, None, None,2020-03-29 04:00:00, -1.4, None, None,13
None, 328.0, 626.0, None, None,2020-03-29 05:00:00, -1.4, None, None,13
None, 328.0, 626.0, None, None,2020-03-29 06:00:00, -1.3, None, None,13
None, 328.0, 627.0, None, None,2020-03-29 07:00:00, -1.3, None, None,13
None, 328.0, 627.0, None, None,2020-03-29 08:00:00, -1.2, None, None,13
None, 328.0, 628.0, None, None,2020-03-29 09:00:00, -1.1, None, None,13
None, 329.0, 628.0, None, None,2020-03-29 10:00:00, -1.1, None, None,13
None, 329.0, 628.0, None, None,2020-03-29 11:00:00, -1.1, None, None,13
None, 329.0, 629.0, None, None,2020-03-29 12:00:00, -1.3, None, None,13
None, 329.0, 629.0, None, None,2020-03-29 13:00:00, -1.3, None, None,13
None, 329.0, 629.0, None, None,2020-03-29 14:00:00, -1.3, None, None,13
None, 329.0, 629.0, None, None,2020-03-29 15:00:00, -1.1, None, None,13
None, 330.0, 629.0, 0.0, None,2020-03-29 16:00:00, -1.1, None, None,13
None, 330.0, 630.0, None, None,2020-03-29 17:00:00, -0.5, None, None,13
None, 330.0, 630.0, None, None,2020-03-29 18:00:00, -0.1, None, None,13
None, 330.0, 630.0, None, None,2020-03-29 19:00:00, 0.5, None, None,13
None, 330.0, 630.0, None, None,2020-03-29 20:00:00, 2.0, None, None,13
None, 330.0, 630.0, None, None,2020-03-29 21:00:00, 0.7, None, None,13
None, 330.0, 630.0, None, None,2020-03-29 22:00:00, 1.2, None, None,13
None, 331.0, 631.0, None, None,2020-03-29 23:00:00, -0.1, None, None,13
None, 332.0, 632.0, None, None,2020-03-30 00:00:00, 0.1, None, None,13
None, 332.0, 632.0, None, None,2020-03-30 01:00:00, -0.4, None, None,13
None, 332.0, 633.0, None, None,2020-03-30 02:00:00, -1.6, None, None,13
None, 333.0, 633.0, None, None,2020-03-30 03:00:00, -2.9, None, None,13
None, 334.0, 635.0, None, None,2020-03-30 04:00:00, -3.0, None, None,13
None, 335.0, 635.0, None, None,2020-03-30 05:00:00, -2.5, None, None,13
None, 335.0, 636.0, None, None,2020-03-30 06:00:00, -2.4, None, None,13
None, 335.0, 636.0, None, None,2020-03-30 09:00:00, -2.7, None, None,13
None, 337.0, 637.0, None, None,2020-03-30 10:00:00, -2.7, None, None,13
None, 337.0, 638.0, None, None,2020-03-30 11:00:00, -2.6, None, None,13
None, 337.0, 638.0, None, None,2020-03-30 12:00:00, -2.6, None, None,13
None, 337.0, 638.0, None, None,2020-03-30 13:00:00, -2.4, None, None,13
None, 338.0, 638.0, None, None,2020-03-30 14:00:00, -2.7, None, None,13
None, 338.0, 638.0, None, None,2020-03-30 15:00:00, -2.1, None, None,13
None, 338.0, 638.0, 0.0, None,2020-03-30 16:00:00, -0.5, None, None,13
None, 338.0, 639.0, None, None,2020-03-30 17:00:00, -0.7, None, None,13
None, 338.0, 639.0, None, None,2020-03-30 18:00:00, -1.1, None, None,13
None, 339.0, 639.0, None, None,2020-03-30 19:00:00, -1.0, None, None,13
None, 340.0, 640.0, None, None,2020-03-30 20:00:00, -0.4, None, None,13
None, 341.0, 642.0, None, None,2020-03-30 21:00:00, -0.2, None, None,13
None, 342.0, 643.0, None, None,2020-03-30 22:00:00, -1.0, None, None,13
None, 342.0, 643.0, None, None,2020-03-30 23:00:00, -1.8, None, None,13
None, 342.0, 643.0, None, None,2020-03-31 00:00:00, -2.6, None, None,13
None, 342.0, 644.0, None, None,2020-03-31 01:00:00, -3.0, None, None,13
None, 343.0, 644.0, None, None,2020-03-31 02:00:00, -3.8, None, None,13
None, 345.0, 646.0, None, None,2020-03-31 03:00:00, -5.3, None, None,13
None, 345.0, 646.0, None, None,2020-03-31 05:00:00, -6.2, None, None,13
None, 346.0, 646.0, None, None,2020-03-31 06:00:00, -5.8, None, None,13
None, 346.0, 647.0, None, None,2020-03-31 07:00:00, -5.6, None, None,13
