pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
372.0, 875.0, None, None,2020-03-25 00:00:00,-6.3, None, None,13
373.0, 875.0, None, None,2020-03-25 01:00:00,-8.6, None, None,13
373.0, 875.0, None, None,2020-03-25 02:00:00,-9.1, None, None,13
373.0, 875.0, None, None,2020-03-25 03:00:00,-9.8, None, None,13
373.0, 875.0, None, None,2020-03-25 04:00:00,-10.1, None, None,13
374.0, 875.0, None, None,2020-03-25 05:00:00,-10.1, None, None,13
374.0, 875.0, None, None,2020-03-25 06:00:00,-11.7, None, None,13
374.0, 875.0, None, None,2020-03-25 07:00:00,-11.7, None, None,13
374.0, 875.0, None, None,2020-03-25 08:00:00,-12.2, None, None,13
374.0, 875.0, None, None,2020-03-25 09:00:00,-12.7, None, None,13
374.0, 875.0, None, None,2020-03-25 10:00:00,-12.1, None, None,13
374.0, 875.0, None, None,2020-03-25 11:00:00,-12.6, None, None,13
374.0, 875.0, None, None,2020-03-25 12:00:00,-13.3, None, None,13
374.0, 875.0, None, None,2020-03-25 13:00:00,-13.5, None, None,13
374.0, 875.0, None, None,2020-03-25 14:00:00,-14.4, None, None,13
374.0, 875.0, None, None,2020-03-25 15:00:00,-11.3, None, None,13
374.0, 875.0, None, None,2020-03-25 16:00:00,-10.7, None, None,13
374.0, 875.0, None, None,2020-03-25 17:00:00,-10.2, None, None,13
374.0, 875.0, None, None,2020-03-25 18:00:00,-9.7, None, None,13
374.0, 875.0, None, None,2020-03-25 19:00:00,-8.6, None, None,13
374.0, 875.0, None, None,2020-03-25 20:00:00,-7.7, None, None,13
374.0, 875.0, None, None,2020-03-25 21:00:00,-7.5, None, None,13
374.0, 875.0, None, None,2020-03-25 22:00:00,-9.3, None, None,13
374.0, 875.0, None, None,2020-03-25 23:00:00,-9.5, None, None,13
374.0, 875.0, None, None,2020-03-26 00:00:00,-10.0, None, None,13
374.0, 875.0, None, None,2020-03-26 01:00:00,-11.0, None, None,13
374.0, 875.0, None, None,2020-03-26 02:00:00,-11.7, None, None,13
374.0, 875.0, None, None,2020-03-26 03:00:00,-11.6, None, None,13
374.0, 875.0, None, None,2020-03-26 04:00:00,-11.7, None, None,13
374.0, 875.0, None, None,2020-03-26 05:00:00,-11.5, None, None,13
374.0, 875.0, None, None,2020-03-26 06:00:00,-11.9, None, None,13
374.0, 875.0, None, None,2020-03-26 07:00:00,-11.4, None, None,13
374.0, 875.0, None, None,2020-03-26 08:00:00,-11.2, None, None,13
374.0, 875.0, None, None,2020-03-26 09:00:00,-11.1, None, None,13
374.0, 876.0, None, None,2020-03-26 10:00:00,-11.3, None, None,13
374.0, 876.0, None, None,2020-03-26 11:00:00,-12.0, None, None,13
374.0, 876.0, None, None,2020-03-26 12:00:00,-11.1, None, None,13
374.0, 876.0, None, None,2020-03-26 13:00:00,-11.9, None, None,13
374.0, 876.0, None, None,2020-03-26 14:00:00,-11.2, None, None,13
374.0, 876.0, None, None,2020-03-26 15:00:00,-9.6, None, None,13
374.0, 876.0, None, None,2020-03-26 16:00:00,-8.3, None, None,13
374.0, 876.0, None, None,2020-03-26 17:00:00,-7.7, None, None,13
374.0, 876.0, None, None,2020-03-26 18:00:00,-7.1, None, None,13
374.0, 876.0, None, None,2020-03-26 19:00:00,-6.8, None, None,13
374.0, 876.0, None, None,2020-03-26 20:00:00,-5.9, None, None,13
374.0, 876.0, None, None,2020-03-26 21:00:00,-6.2, None, None,13
374.0, 876.0, None, None,2020-03-26 22:00:00,-5.2, None, None,13
375.0, 876.0, None, None,2020-03-26 23:00:00,-6.0, None, None,13
375.0, 876.0, None, None,2020-03-27 00:00:00,-6.7, None, None,13
375.0, 876.0, None, None,2020-03-27 01:00:00,-7.3, None, None,13
375.0, 876.0, None, None,2020-03-27 02:00:00,-7.7, None, None,13
375.0, 876.0, None, None,2020-03-27 03:00:00,-8.2, None, None,13
375.0, 876.0, None, None,2020-03-27 04:00:00,-8.4, None, None,13
375.0, 876.0, None, None,2020-03-27 05:00:00,-8.4, None, None,13
376.0, 876.0, None, None,2020-03-27 06:00:00,-8.6, None, None,13
376.0, 876.0, None, None,2020-03-27 07:00:00,-8.1, None, None,13
376.0, 876.0, None, None,2020-03-27 08:00:00,-8.1, None, None,13
376.0, 876.0, None, None,2020-03-27 09:00:00,-7.6, None, None,13
376.0, 876.0, None, None,2020-03-27 10:00:00,-7.8, None, None,13
376.0, 876.0, None, None,2020-03-27 11:00:00,-7.8, None, None,13
377.0, 876.0, None, None,2020-03-27 12:00:00,-7.7, None, None,13
377.0, 876.0, None, None,2020-03-27 13:00:00,-7.8, None, None,13
377.0, 877.0, None, None,2020-03-27 14:00:00,-7.7, None, None,13
377.0, 877.0, None, None,2020-03-27 15:00:00,-6.5, None, None,13
377.0, 877.0, None, None,2020-03-27 16:00:00,-6.0, None, None,13
377.0, 877.0, None, None,2020-03-27 17:00:00,-3.6, None, None,13
377.0, 877.0, None, None,2020-03-27 18:00:00,-4.0, None, None,13
377.0, 878.0, None, None,2020-03-27 19:00:00,-3.1, None, None,13
377.0, 878.0, None, None,2020-03-27 20:00:00,-1.8, None, None,13
377.0, 878.0, None, None,2020-03-27 21:00:00,-3.2, None, None,13
377.0, 878.0, None, None,2020-03-27 22:00:00,-2.3, None, None,13
377.0, 879.0, None, None,2020-03-27 23:00:00,-2.7, None, None,13
377.0, 879.0, None, None,2020-03-28 00:00:00,-3.6, None, None,13
377.0, 879.0, None, None,2020-03-28 01:00:00,-4.5, None, None,13
378.0, 879.0, None, None,2020-03-28 02:00:00,-4.9, None, None,13
378.0, 879.0, None, None,2020-03-28 03:00:00,-5.0, None, None,13
378.0, 879.0, None, None,2020-03-28 04:00:00,-5.7, None, None,13
378.0, 879.0, None, None,2020-03-28 05:00:00,-4.6, None, None,13
378.0, 879.0, None, None,2020-03-28 06:00:00,-4.4, None, None,13
378.0, 879.0, None, None,2020-03-28 07:00:00,-4.4, None, None,13
378.0, 879.0, None, None,2020-03-28 08:00:00,-4.4, None, None,13
379.0, 879.0, None, None,2020-03-28 09:00:00,-4.4, None, None,13
