air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
9.3,9.0, -7999.0,11.6,54.0,2022-05-14 00:00:00,0.0,20
9.1,9.0, -7999.0,11.6,57.0,2022-05-14 01:00:00,1.0,20
7.6,7.6, -7999.0,11.6,74.0,2022-05-14 02:00:00,3.0,20
7.3,7.2, -7999.0,11.6,79.0,2022-05-14 03:00:00,4.0,20
7.1,6.9, -7999.0,11.6,77.0,2022-05-14 04:00:00,4.0,20
7.0,6.7, -7999.0,11.6,74.0,2022-05-14 05:00:00,3.0,20
6.7,6.7, -7999.0,11.6,78.0,2022-05-14 06:00:00,3.0,20
7.0,6.6, -7999.0,7.4,76.0,2022-05-14 07:00:00,3.0,20
6.8,6.6, -7999.0,7.4,83.0,2022-05-14 08:00:00,4.0,20
7.2,6.6, -7999.0,7.4,84.0,2022-05-14 09:00:00,4.0,20
7.5,6.6, -7999.0,7.6,80.0,2022-05-14 10:00:00,4.0,20
7.7,6.6, -7999.0,7.9,95.0,2022-05-14 11:00:00,7.0,20
8.7,6.6, -7999.0,8.7,87.0,2022-05-14 12:00:00,7.0,20
9.4,6.6, -7999.0,9.4,87.0,2022-05-14 13:00:00,7.0,20
9.8,6.6, -7999.0,9.9,82.0,2022-05-14 14:00:00,7.0,20
10.4,6.6, -7999.0,10.3,83.0,2022-05-14 15:00:00,7.0,20
11.5,6.6, -7999.0,11.7,78.0,2022-05-14 16:00:00,8.0,20
12.2,6.6, -7999.0,12.3,75.0,2022-05-14 17:00:00,8.0,20
12.5,6.6, -7999.0,12.6,76.0,2022-05-14 18:00:00,8.0,20
12.8,12.5, -7999.0,13.0,74.0,2022-05-14 19:00:00,8.0,20
12.5,12.5, -7999.0,13.1,81.0,2022-05-14 20:00:00,9.0,20
12.7,12.4, -7999.0,13.1,79.0,2022-05-14 21:00:00,9.0,20
12.4,12.0, -7999.0,13.1,80.0,2022-05-14 22:00:00,9.0,20
12.0,11.8, -7999.0,13.1,79.0,2022-05-14 23:00:00,9.0,20
12.0,11.6, -7999.0,13.1,74.0,2022-05-15 00:00:00,7.0,20
12.2,11.6, -7999.0,13.1,72.0,2022-05-15 01:00:00,7.0,20
11.6,11.6, -7999.0,13.1,74.0,2022-05-15 02:00:00,7.0,20
11.6,11.5, -7999.0,13.1,75.0,2022-05-15 03:00:00,7.0,20
10.9,10.7, -7999.0,13.1,82.0,2022-05-15 04:00:00,8.0,20
11.2,10.7, -7999.0,13.1,79.0,2022-05-15 05:00:00,8.0,20
11.4,10.7, -7999.0,13.1,76.0,2022-05-15 06:00:00,7.0,20
10.8,10.6, -7999.0,11.7,82.0,2022-05-15 07:00:00,8.0,20
9.8,9.8, -7999.0,11.7,100.0,2022-05-15 08:00:00,10.0,20
10.3,9.7, -7999.0,11.7,92.0,2022-05-15 09:00:00,9.0,20
9.9,9.7, -7999.0,11.7,100.0,2022-05-15 10:00:00,10.0,20
10.0,9.7, -7999.0,11.7,100.0,2022-05-15 11:00:00,10.0,20
10.0,9.7, -7999.0,11.7,100.0,2022-05-15 12:00:00,10.0,20
10.5,9.7, -7999.0,11.7,100.0,2022-05-15 13:00:00,10.0,20
None,6999.0, -7999.0,11.7,0.0,2022-05-15 14:00:00,1031.0,20
11.0,-4663.0, -7999.0,11.7,100.0,2022-05-15 15:00:00,11.0,20
11.8,-4663.0, -7999.0,11.9,100.0,2022-05-15 16:00:00,11.0,20
11.9,-4663.0, -7999.0,12.1,98.0,2022-05-15 17:00:00,11.0,20
13.0,-4663.0, -7999.0,13.1,87.0,2022-05-15 18:00:00,11.0,20
12.2,11.5, -7999.0,13.1,100.0,2022-05-15 19:00:00,12.0,20
None,6999.0, -7999.0,13.1,0.0,2022-05-15 20:00:00,940.0,20
12.1,-3494.0, -7999.0,13.1,100.0,2022-05-15 21:00:00,12.0,20
12.3,-3494.0, -7999.0,13.1,100.0,2022-05-15 22:00:00,12.0,20
12.5,-3494.0, -7999.0,13.1,100.0,2022-05-15 23:00:00,13.0,20
None,6999.0, -7999.0,13.1,0.0,2022-05-16 00:00:00,1031.0,20
12.1,-1741.0, -7999.0,13.1,100.0,2022-05-16 01:00:00,12.0,20
None,6999.0, -7999.0,13.1,0.0,2022-05-16 02:00:00,940.0,20
None,6999.0, -7999.0,13.1,0.0,2022-05-16 03:00:00,940.0,20
-1741.0,6999.0, -7999.0,13.1,77.0,2022-05-16 04:00:00,11.0,20
11.3,-1157.0, -7999.0,13.1,100.0,2022-05-16 05:00:00,11.0,20
None,6999.0, -7999.0,13.1,0.0,2022-05-16 06:00:00,964.0,20
None,6999.0, -7999.0,15.7,0.0,2022-05-16 07:00:00,1031.0,20
10.4,-1742.0, -7999.0,15.7,100.0,2022-05-16 08:00:00,10.0,20
10.5,-1742.0, -7999.0,15.7,84.0,2022-05-16 09:00:00,8.0,20
11.1,-1742.0, -7999.0,15.7,65.0,2022-05-16 10:00:00,5.0,20
11.3,-1742.0, -7999.0,15.7,54.0,2022-05-16 11:00:00,2.0,20
11.6,-1742.0, -7999.0,15.7,47.0,2022-05-16 12:00:00,1.0,20
