CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -5.129, 93.8, None, None, None, None, 22.46, 0.0, 3.997, 129.3, -6.0, None, -5.1, -5.2, None, None, None, -1.6, None, None, 94.0, None,2022-05-14 00:00:00, 248.0, None, 247.8,20
None, -5.14, 93.7, None, None, None, None, 12.72, 0.0, 5.896, 145.8, -6.0, None, -5.1, -5.2, None, None, None, -1.6, None, None, 94.0, None,2022-05-14 01:00:00, 247.0, None, 247.4,20
None, -5.638, 93.1, None, None, None, None, 19.76, 0.0, 4.587, 132.5, -6.0, None, -5.6, -5.6, None, None, None, -1.6, None, None, 93.0, None,2022-05-14 02:00:00, 248.0, None, 247.6,20
None, -5.44, 93.0, None, None, None, None, 16.05, 0.0, 6.905, 154.2, -6.0, None, -5.4, -5.6, None, None, None, -1.6, None, None, 93.0, None,2022-05-14 03:00:00, 248.0, None, 247.5,20
None, -5.455, 87.8, None, None, None, None, 15.16, 0.0, 4.508, 112.3, -7.0, None, -5.5, -5.6, None, None, None, -1.6, None, None, 88.0, None,2022-05-14 04:00:00, 247.0, None, 247.2,20
None, -5.391, 87.5, None, None, None, None, 14.93, 0.0, 5.62, 136.7, -7.0, None, -5.4, -5.7, None, None, None, -1.6, None, None, 88.0, None,2022-05-14 05:00:00, 247.0, None, 247.4,20
None, -5.085, 85.7, None, None, None, None, 16.1, 0.0, 5.44, 127.1, -7.0, None, -5.1, -5.7, None, None, None, -1.6, None, None, 86.0, None,2022-05-14 06:00:00, 247.0, None, 247.4,20
None, -3.955, 81.3, None, None, None, None, 16.28, 1.0, 5.196, 124.1, -6.0, None, -4.0, -5.2, None, None, None, -3.9, None, None, 81.0, None,2022-05-14 07:00:00, 248.0, None, 247.7,20
None, -1.822, 70.79, None, None, None, None, 22.53, 0.0, 4.401, 118.2, -6.0, None, -1.8, -5.2, None, None, None, -1.5, None, None, 71.0, None,2022-05-14 08:00:00, 248.0, None, 247.9,20
None, -0.196, 66.26, None, None, None, None, 38.81, 0.0, 3.121, 144.7, -5.0, None, -0.2, -5.2, None, None, None, -0.2, None, None, 66.0, None,2022-05-14 09:00:00, 248.0, None, 247.9,20
