pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,1.1,1.0, 1014.6, 0.0, 0.0,3.5,83.0,2022-05-14 00:00:00, 25.0,-1.0, 918.0,20
None,0.2,0.1, 1015.7, 0.0, 0.0,3.5,85.0,2022-05-14 01:00:00, 25.0,-2.0, 919.0,20
None,-0.2,-0.3, 1015.7, 0.1, 0.0,3.5,86.0,2022-05-14 02:00:00, 25.0,-2.0, 919.0,20
None,-1.7,-1.8, 1014.8, 0.0, 0.0,3.5,93.0,2022-05-14 03:00:00, 25.0,-3.0, 918.0,20
None,-2.0,-2.1, 1014.8, 0.0, 0.0,3.5,95.0,2022-05-14 04:00:00, 25.0,-2.0, 918.0,20
None,-1.6,-2.1, 1014.9, 0.1, 0.0,3.5,94.0,2022-05-14 05:00:00, 25.0,-3.0, 918.0,20
None,-1.2,-2.1, 1014.7, 0.0, 0.0,3.5,95.0,2022-05-14 06:00:00, 25.0,-1.0, 918.0,20
None,-1.0,-1.4, 1014.6, 0.0, 0.0,-0.4,91.0,2022-05-14 07:00:00, 25.0,-3.0, 918.0,20
None,0.0,-1.4, 1014.5, 0.1, 1.0,0.5,86.0,2022-05-14 08:00:00, 25.0,-2.0, 918.0,20
None,1.2,-1.4, 1014.5, -0.1, 1.0,1.2,80.0,2022-05-14 09:00:00, 25.0,-2.0, 918.0,20
None,3.6,-1.4, 1014.3, 0.1, 1.0,4.1,62.0,2022-05-14 10:00:00, 26.0,-3.0, 918.0,20
None,5.1,-1.4, 1014.1, -0.1, -2.0,5.1,54.0,2022-05-14 11:00:00, 25.0,-4.0, 918.0,20
None,5.3,-1.4, 1014.2, -0.1, 0.0,6.2,50.0,2022-05-14 12:00:00, 24.0,-4.0, 918.0,20
None,5.9,-1.4, 1014.2, -0.3, 0.0,6.3,48.0,2022-05-14 13:00:00, 24.0,-4.0, 918.0,20
None,6.8,-1.4, 1014.2, 0.1, -1.0,7.1,46.0,2022-05-14 14:00:00, 23.0,-4.0, 918.0,20
None,6.9,-1.4, 1014.3, 0.1, -1.0,8.0,47.0,2022-05-14 15:00:00, 23.0,-4.0, 918.0,20
None,8.2,-1.4, 1014.2, -0.2, -1.0,8.4,38.0,2022-05-14 16:00:00, 22.0,-6.0, 918.0,20
None,7.6,-1.4, 1014.2, 0.0, -2.0,8.6,42.0,2022-05-14 17:00:00, 20.0,-4.0, 918.0,20
None,6.3,-1.4, 1014.3, -0.4, 0.0,8.6,50.0,2022-05-14 18:00:00, 20.0,-3.0, 918.0,20
None,7.2,6.3, 1014.2, 0.0, 0.0,7.3,46.0,2022-05-14 19:00:00, 20.0,-4.0, 918.0,20
