pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
2.9,-1.7,-1.8, 1024.5, 0.0, 0.0, 8.2,95.0,2022-05-14 00:00:00, -2.0, 918.0,20
2.7,-2.1,-2.1, 1024.2, 0.0, 0.0, 8.2,95.0,2022-05-14 01:00:00, -3.0, 918.0,20
2.3,-2.5,-2.6, 1024.0, 0.0, 0.0, 8.2,96.0,2022-05-14 02:00:00, -3.0, 918.0,20
2.3,-2.7,-2.9, 1024.0, 0.0, 0.0, 8.2,96.0,2022-05-14 03:00:00, -3.0, 918.0,20
2.3,-3.1,-3.2, 1023.0, 0.0, 0.0, 8.2,96.0,2022-05-14 04:00:00, -4.0, 917.0,20
2.3,-3.2,-3.3, 1022.9, 0.0, 0.0, 8.2,96.0,2022-05-14 05:00:00, -4.0, 917.0,20
2.3,-2.5,-3.4, 1022.9, 0.0, 0.0, 8.2,96.0,2022-05-14 06:00:00, -3.0, 917.0,20
1.7,-1.2,-2.6, 1022.8, 0.0, 0.0, -1.1,93.0,2022-05-14 07:00:00, -2.0, 917.0,20
1.5,1.0,-2.6, 1021.8, 0.0, 0.0, 0.9,85.0,2022-05-14 08:00:00, -1.0, 916.0,20
1.5,3.3,-2.6, 1021.9, 0.0, 0.0, 3.3,70.0,2022-05-14 09:00:00, -2.0, 916.0,20
1.5,6.1,-2.6, 1022.8, 0.0, 0.0, 6.0,58.0,2022-05-14 10:00:00, -2.0, 917.0,20
0.6,8.7,-2.6, 1022.7, 0.0, 0.0, 8.9,40.0,2022-05-14 11:00:00, -4.0, 917.0,20
0.2,9.7,-2.6, 1021.5, 0.0, 0.0, 9.8,42.0,2022-05-14 12:00:00, -3.0, 916.0,20
0.2,10.2,-2.6, 1020.3, 0.0, 0.0, 10.7,43.0,2022-05-14 13:00:00, -2.0, 915.0,20
0.2,10.6,-2.6, 1021.5, 0.0, 0.0, 11.5,44.0,2022-05-14 14:00:00, -1.0, 916.0,20
0.2,10.9,-2.6, 1021.4, 0.0, 0.0, 11.5,46.0,2022-05-14 15:00:00, 0.0, 916.0,20
0.0,11.2,-2.6, 1022.6, 0.0, 0.0, 11.9,48.0,2022-05-14 16:00:00, 1.0, 917.0,20
0.0,11.1,-2.6, 1022.6, 0.0, 0.0, 11.9,50.0,2022-05-14 17:00:00, 1.0, 917.0,20
0.0,11.0,-2.6, 1022.5, 0.0, 0.0, 11.9,54.0,2022-05-14 18:00:00, 2.0, 917.0,20
0.0,10.3,10.3, 1022.5, 0.0, 0.0, 11.0,61.0,2022-05-14 19:00:00, 3.0, 917.0,20
0.0,9.2,9.2, 1024.6, 0.0, 0.0, 11.0,64.0,2022-05-14 20:00:00, 3.0, 919.0,20
0.0,8.0,8.0, 1024.4, 0.0, 0.0, 11.0,74.0,2022-05-14 21:00:00, 4.0, 919.0,20
0.0,7.1,7.0, 1025.3, 0.0, 0.0, 11.0,82.0,2022-05-14 22:00:00, 4.0, 920.0,20
0.0,6.3,6.1, 1024.0, 0.0, 0.0, 11.0,84.0,2022-05-14 23:00:00, 4.0, 919.0,20
