pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 3.073, 71.22, 12.8, None, 14.07, 1.889, 63.31, -2.0, None, 3.1, 3.1, 1019.6, 0.0, -2.0, 925.0, None, 0.0, 71.0,2022-05-14 00:00:00, None, 925.0,20
None, 1.873, 75.72, 12.8, None, 18.22, 1.535, 51.66, -2.0, None, 1.9, 1.7, 1020.5, 0.0, -2.0, 926.0, None, 0.0, 76.0,2022-05-14 01:00:00, None, 926.0,20
None, 0.988, 81.4, 12.8, None, 12.81, 1.554, 62.26, -2.0, None, 1.0, 1.0, 1020.5, 0.0, -2.0, 926.0, None, 0.0, 81.0,2022-05-14 02:00:00, None, 926.0,20
None, 0.044, 84.8, 12.8, None, 10.46, 1.597, 64.64, -2.0, None, 0.0, 0.1, 1020.5, 0.0, -2.0, 926.0, None, 0.0, 85.0,2022-05-14 03:00:00, None, 926.0,20
None, -0.916, 87.6, 12.8, None, 9.29, 1.638, 67.87, -2.0, None, -0.9, -0.9, 1020.8, 0.0, -2.0, 926.0, None, 0.0, 88.0,2022-05-14 04:00:00, None, 926.0,20
None, -1.245, 88.9, 12.8, None, 14.87, 1.116, 55.12, -2.0, None, -1.2, -1.4, 1019.7, 0.0, -2.0, 925.0, None, 0.0, 89.0,2022-05-14 05:00:00, None, 925.0,20
None, -1.052, 89.0, 12.8, None, 13.09, 0.969, 60.09, -3.0, None, -1.1, -1.5, 1020.8, 0.0, -3.0, 926.0, None, 0.0, 89.0,2022-05-14 06:00:00, None, 926.0,20
None, 1.36, 81.8, 1.2, None, 41.43, 0.4, 74.5, -1.0, None, 1.4, -1.1, 1020.4, 0.0, -1.0, 926.0, None, 0.0, 82.0,2022-05-14 07:00:00, None, 926.0,20
None, 3.816, 68.06, 3.9, None, 34.02, 2.191, 145.8, -2.0, None, 3.8, -1.1, 1020.3, 0.0, -2.0, 926.0, None, 0.0, 68.0,2022-05-14 08:00:00, None, 926.0,20
None, 7.582, 49.01, 7.7, None, 26.21, 5.434, 140.5, -2.0, None, 7.6, -1.1, 1019.0, 0.0, -2.0, 925.0, None, 0.0, 49.0,2022-05-14 09:00:00, None, 925.0,20
