ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,-15.0, None,2016-12-16,10.0,-11.0,51,,,,,,,,,,,,,,,,,,
, None,-21.0, None,2016-12-17,10.0,-9.0,51,,,,,,,,,,,,,,,,,,
0.6, None,-12.0, 0.8,2016-12-18,10.0,-5.0,51,,,,,,,,,,,,,,,,,,
2.6, None,-7.5, 3.4,2016-12-19,10.0,-2.0,51,,,,,,,,,,,,,,,,,,
, None,-3.5, None,2016-12-21,13.0,3.0,51,,,,,,,,,,,,,,,,,,
,,,,2016-12-19 11:00:00,,,51,201.0, None, None,0.0, None,12.2, None,-5.3, None, None, None,76.0,,,,,,
,,,,2016-12-19 12:00:00,,,51,209.0, None, None,0.0, None,20.1, None,-3.3, None, None, None,69.0,,,,,,
,,,,2016-12-19 13:00:00,,,51,208.0, None, None,0.0, None,19.6, None,-2.7, None, None, None,66.0,,,,,,
,,,,2016-12-19 14:00:00,,,51,222.0, None, None,0.0, None,16.9, None,-4.1, None, None, None,74.0,,,,,,
,,,,2016-12-19 15:00:00,,,51,223.0, None, None,0.0, None,9.8, None,-3.4, None, None, None,72.0,,,,,,
,,,,2016-12-19 16:00:00,,,51,237.0, None, None,0.0, None,1.5, None,-5.3, None, None, None,80.0,,,,,,
,,,,2016-12-19 17:00:00,,,51,275.0, None, None,0.0, None,2.6, None,-5.5, None, None, None,81.0,,,,,,
,,,,2016-12-19 18:00:00,,,51,261.0, None, None,0.0, None,5.6, None,-4.0, None, None, None,77.0,,,,,,
,,,,2016-12-19 19:00:00,,,51,237.0, None, None,0.0, None,3.3, None,-4.0, None, None, None,76.0,,,,,,
,,,,2016-12-19 20:00:00,,,51,17.0, None, None,0.0, None,3.0, None,-4.0, None, None, None,76.0,,,,,,
,,,,2016-12-19 21:00:00,,,51,233.0, None, None,0.0, None,9.6, None,-3.6, None, None, None,73.0,,,,,,
,,,,2016-12-19 22:00:00,,,51,206.0, None, None,0.0, None,5.9, None,-2.9, None, None, None,69.0,,,,,,
,,,,2016-12-19 23:00:00,,,51,233.0, None, None,0.0, None,8.5, None,-3.9, None, None, None,75.0,,,,,,
,,,,2016-12-20 00:00:00,,,51,230.0, None, None,0.0, None,3.6, None,-4.2, None, None, None,78.0,,,,,,
,,,,2016-12-20 01:00:00,,,51,238.0, None, None,0.0, None,4.9, None,-3.9, None, None, None,96.0,,,,,,
,,,,2016-12-20 02:00:00,,,51,110.0, None, None,0.0, None,0.1, None,-4.0, None, None, None,96.0,,,,,,
,,,,2016-12-20 03:00:00,,,51,50.0, None, None,0.0, None,2.3, None,-4.2, None, None, None,95.0,,,,,,
,,,,2016-12-20 04:00:00,,,51,255.0, None, None,0.0, None,4.9, None,-4.7, None, None, None,96.0,,,,,,
