ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
0.0, 0.0, -11.0, 0.0,2021-11-19, 70.0, -6.0,47,,,,,,,,,,,,,
7.0, 0.0, -10.5, 7.0,2021-11-20, 69.0, -4.0,47,,,,,,,,,,,,,
0.0, 0.0, -6.5, 0.0,2021-11-21, 75.0, -1.5,47,,,,,,,,,,,,,
0.0, 0.0, -6.5, 0.0,2021-11-22, 80.0, -2.5,47,,,,,,,,,,,,,
, None, -7.0, None,2021-11-23, 79.0, None,47,,,,,,,,,,,,,
, None, -10.5, None,2021-11-24, 78.0, None,47,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2021-11-25, None, -2.0,47,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2021-11-19, None, -2.0,47,,,,,,,,,,,,,
, None, -8.0, None,2021-11-20, 14.0, None,47,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2021-11-21, None, -1.0,47,,,,,,,,,,,,,
0.0, 0.0, -5.0, 0.0,2021-11-22, 22.0, 0.0,47,,,,,,,,,,,,,
, None, -2.0, None,2021-11-23, 20.0, None,47,,,,,,,,,,,,,
, None, -8.5, None,2021-11-24, 19.0, None,47,,,,,,,,,,,,,
0.0, 0.0, -4.0, 0.0,2021-11-25, 30.0, 1.0,47,,,,,,,,,,,,,
0.0, 0.0,-10.5, 0.0,2021-11-19,80.0, -7.5,47,,,,,,,,,,,,,
9.0, 0.0,-11.0, 9.0,2021-11-20,79.0, -5.5,47,,,,,,,,,,,,,
0.0, 0.0,-8.0, 0.0,2021-11-21,87.0, -4.0,47,,,,,,,,,,,,,
0.0, 0.0,-7.0, 0.0,2021-11-22,98.0, -4.0,47,,,,,,,,,,,,,
, None,-7.0, None,2021-11-23,94.0, None,47,,,,,,,,,,,,,
, None,-10.5, None,2021-11-24,92.0, None,47,,,,,,,,,,,,,
, None,-8.0, None,2021-11-25,94.0, None,47,,,,,,,,,,,,,
,,,,2021-11-19 00:00:00,,,47,123.0, 99.0, 3.4,0.0, -6.8,0.0, -6.7,-6.7, 34.0, 0.0, 0.0,99.0,
,,,,2021-11-19 01:00:00,,,47,63.0, 99.0, 0.0,0.0, -6.8,0.9, -6.7,-6.7, 123.0, 0.0, 0.0,99.0,
,,,,2021-11-19 02:00:00,,,47,187.0, 99.0, 0.9,0.0, -6.8,0.8, -6.7,-6.6, 63.0, 0.0, 0.0,100.0,
