wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
77.0, 95.0, 0.0,0.0, -7.1,0.0, -6.4,-6.4, 87.0, 0.0, 0.0,95.0,2021-11-19 00:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0, 95.0, 0.0,0.0, -7.1,0.0, -6.4,-6.0, 77.0, 0.0, 0.0,97.0,2021-11-19 01:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, 97.0, 0.0,0.0, -6.4,0.0, -6.0,-6.0, 9.0, 0.0, 0.0,96.0,2021-11-19 02:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0, 96.0, 0.0,0.0, -6.5,0.0, -6.0,-6.0, 164.0, 0.0, 0.0,95.0,2021-11-19 03:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0, 95.0, 0.0,0.0, -6.7,0.0, -6.0,-6.5, 90.0, 0.0, 0.0,94.0,2021-11-19 04:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.0, 94.0, 0.0,0.0, -7.3,0.0, -6.5,-6.8, 266.0, 0.0, 0.0,94.0,2021-11-19 05:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, 94.0, 0.0,0.0, -7.6,7.2, -6.8,-5.6, 206.0, 0.0, 0.0,86.0,2021-11-19 06:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0, 86.0, 7.2,0.0, -7.6,0.0, -5.6,-6.6, 343.0, 0.0, 0.0,90.0,2021-11-19 07:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, 90.0, 0.0,0.0, -8.0,6.8, -6.6,-6.3, 273.0, 0.0, 0.0,87.0,2021-11-19 08:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0, 87.0, 6.8,0.0, -8.1,2.7, -6.3,-5.3, 346.0, 0.0, 0.0,82.0,2021-11-19 09:00:00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
