CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -2.622,97.3, None, None, None, None, 27.32, None, 6.569, 227.5, None, None, None, None, None, None, None, None, None,2017-04-02 00:00:00, None, 345.2,14
None, -3.39,96.9, None, None, None, None, 20.88, None, 9.36, 225.0, None, None, None, None, None, None, None, None, None,2017-04-02 01:00:00, None, 348.1,14
None, -3.73,96.6, None, None, None, None, 22.6, None, 7.772, 224.4, None, None, None, None, None, None, None, None, None,2017-04-02 02:00:00, None, 348.7,14
None, -4.143,96.6, None, None, None, None, 23.22, None, 6.785, 225.5, None, None, None, None, None, None, None, None, None,2017-04-02 03:00:00, None, 349.9,14
None, -4.663,96.1, None, None, None, None, 29.3, None, 4.962, 228.6, None, None, None, None, None, None, None, None, None,2017-04-02 04:00:00, None, 350.7,14
None, -4.828,96.2, None, None, None, None, 24.0, None, 4.472, 229.2, None, None, None, None, None, None, None, None, None,2017-04-02 05:00:00, None, 351.3,14
None, -5.03,96.0, None, None, None, None, 30.83, None, 3.469, 234.0, None, None, None, None, None, None, None, None, None,2017-04-02 06:00:00, None, 352.4,14
None, -5.116,96.0, None, None, None, None, 38.32, None, 1.974, 240.3, None, None, None, None, None, None, None, None, None,2017-04-02 07:00:00, None, 351.4,14
None, -4.874,96.1, None, None, None, None, 43.25, None, 1.402, 260.5, None, None, None, None, None, None, None, None, None,2017-04-02 08:00:00, None, 354.4,14
None, -4.159,95.7, None, None, None, None, 43.31, None, 1.25, 252.9, None, None, None, None, None, None, None, None, None,2017-04-02 09:00:00, None, 357.9,14
None, -3.306,95.8, None, None, None, None, 29.29, None, 1.7, 242.4, None, None, None, None, None, None, None, None, None,2017-04-02 10:00:00, None, 357.1,14
None, -1.881,95.0, None, None, None, None, 26.54, None, 1.782, 239.7, None, None, None, None, None, None, None, None, None,2017-04-02 11:00:00, None, 357.3,14
None, -2.671,94.0, None, None, None, None, 27.33, None, 3.13, 230.2, None, None, None, None, None, None, None, None, None,2017-04-02 12:00:00, None, 357.5,14
None, -1.069,93.3, None, None, None, None, 21.63, None, 4.418, 227.7, None, None, None, None, None, None, None, None, None,2017-04-02 13:00:00, None, 357.9,14
None, -1.518,93.0, None, None, None, None, 30.71, None, 3.298, 232.5, None, None, None, None, None, None, None, None, None,2017-04-02 14:00:00, None, 357.7,14
None, -0.553,91.7, None, None, None, None, 25.81, None, 3.0, 230.6, None, None, None, None, None, None, None, None, None,2017-04-02 15:00:00, None, 357.5,14
None, -2.906,94.0, None, None, None, None, 24.29, None, 2.708, 231.7, None, None, None, None, None, None, None, None, None,2017-04-02 16:00:00, None, 358.2,14
None, -3.168,93.7, None, None, None, None, 26.2, None, 2.086, 235.2, None, None, None, None, None, None, None, None, None,2017-04-02 17:00:00, None, 361.6,14
None, -4.328,95.1, None, None, None, None, 30.91, None, 2.871, 237.0, None, None, None, None, None, None, None, None, None,2017-04-02 18:00:00, None, 359.9,14
None, -4.916,95.4, None, None, None, None, 35.27, None, 2.951, 238.3, None, None, None, None, None, None, None, None, None,2017-04-02 19:00:00, None, 362.8,14
None, -5.524,95.8, None, None, None, None, 51.21, None, 4.007, 27.39, None, None, None, None, None, None, None, None, None,2017-04-02 20:00:00, None, 369.1,14
None, -6.201,96.0, None, None, None, None, 59.02, None, 1.461, 202.3, None, None, None, None, None, None, None, None, None,2017-04-02 21:00:00, None, 368.3,14
None, -6.277,95.2, None, None, None, None, 35.04, None, 3.728, 204.5, None, None, None, None, None, None, None, None, None,2017-04-02 22:00:00, None, 367.7,14
None, -7.626,94.7, None, None, None, None, 69.61, None, 1.394, 302.5, None, None, None, None, None, None, None, None, None,2017-04-02 23:00:00, None, 367.3,14
None, -6.988,94.8, None, None, None, None, 24.62, None, 1.148, 229.1, None, None, None, None, None, None, None, None, None,2017-04-03 00:00:00, None, 366.9,14
None, -6.89,95.2, None, None, None, None, 43.06, None, 0.726, 231.8, None, None, None, None, None, None, None, None, None,2017-04-03 01:00:00, None, 366.6,14
None, -7.662,94.8, None, None, None, None, 42.95, None, 1.596, 259.9, None, None, None, None, None, None, None, None, None,2017-04-03 02:00:00, None, 366.2,14
None, -6.957,94.9, None, None, None, None, 11.69, None, 1.316, 223.2, None, None, None, None, None, None, None, None, None,2017-04-03 03:00:00, None, 365.9,14
None, -7.015,94.8, None, None, None, None, 26.13, None, 1.27, 234.6, None, None, None, None, None, None, None, None, None,2017-04-03 04:00:00, None, 365.5,14
None, -7.135,94.7, None, None, None, None, 21.01, None, 1.089, 232.8, None, None, None, None, None, None, None, None, None,2017-04-03 05:00:00, None, 365.1,14
None, -7.7,94.5, None, None, None, None, 22.21, None, 1.751, 228.6, None, None, None, None, None, None, None, None, None,2017-04-03 06:00:00, None, 364.8,14
None, -7.37,94.6, None, None, None, None, 19.83, None, 2.246, 230.2, None, None, None, None, None, None, None, None, None,2017-04-03 07:00:00, None, 364.5,14
