pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
1.0, None, 861.0, None, None,-11.3, 164.0, None, None, 0.0, 387.0, None,2021-12-24 00:00:00, None,52
1.0, None, 861.0, None, None,-11.6, 163.0, None, None, 0.0, 387.0, None,2021-12-24 01:00:00, None,52
1.0, None, 861.0, None, None,-11.4, 162.0, None, None, 0.0, 387.0, None,2021-12-24 02:00:00, None,52
1.0, None, 861.0, None, None,-11.6, 162.0, None, None, 0.0, 387.0, None,2021-12-24 03:00:00, None,52
1.0, None, 861.0, None, None,-11.9, 162.0, None, None, 0.0, 387.0, None,2021-12-24 04:00:00, None,52
1.0, None, 861.0, None, None,-11.2, 162.0, None, None, 0.0, 387.0, None,2021-12-24 05:00:00, None,52
1.0, None, 861.0, None, None,-11.1, 162.0, None, None, 0.0, 388.0, None,2021-12-24 06:00:00, None,52
1.0, None, 861.0, None, None,-11.2, 162.0, None, None, 0.0, 388.0, None,2021-12-24 07:00:00, None,52
2.0, None, 862.0, None, None,-11.0, 162.0, None, None, 1.0, 388.0, None,2021-12-24 08:00:00, None,52
1.0, None, 861.0, None, None,-10.6, 161.0, None, None, None, 388.0, None,2021-12-24 09:00:00, None,52
1.0, None, 861.0, None, None,-8.4, 160.0, None, None, 0.0, 388.0, None,2021-12-24 10:00:00, None,52
1.0, None, 861.0, None, None,-7.6, 160.0, None, None, 0.0, 388.0, None,2021-12-24 11:00:00, None,52
1.0, None, 861.0, None, None,-8.3, 160.0, None, None, 0.0, 389.0, None,2021-12-24 12:00:00, None,52
2.0, None, 861.0, None, None,-7.4, 158.0, None, None, 0.0, 389.0, None,2021-12-24 13:00:00, None,52
1.0, None, 861.0, None, None,-7.2, 158.0, None, None, 0.0, 389.0, None,2021-12-24 14:00:00, None,52
2.0, None, 862.0, None, None,-9.4, 158.0, None, None, 1.0, 389.0, None,2021-12-24 15:00:00, None,52
2.0, None, 862.0, None, None,-11.0, 159.0, None, None, 0.0, 389.0, None,2021-12-24 16:00:00, None,52
2.0, None, 862.0, None, None,-12.2, 159.0, None, None, 0.0, 389.0, None,2021-12-24 17:00:00, None,52
2.0, None, 863.0, None, None,-13.1, 159.0, None, None, 1.0, 389.0, None,2021-12-24 18:00:00, None,52
2.0, None, 863.0, None, None,-13.5, 160.0, None, None, 0.0, 389.0, None,2021-12-24 19:00:00, None,52
2.0, None, 863.0, None, None,-14.4, 159.0, None, None, 0.0, 389.0, None,2021-12-24 20:00:00, None,52
2.0, None, 863.0, None, None,-15.5, 160.0, None, None, 0.0, 389.0, None,2021-12-24 21:00:00, None,52
2.0, None, 863.0, None, None,-16.3, 160.0, None, None, 0.0, 389.0, None,2021-12-24 22:00:00, None,52
2.0, None, 863.0, None, None,-15.8, 161.0, None, None, 0.0, 389.0, None,2021-12-24 23:00:00, None,52
2.0, None, 863.0, None, None,-15.8, 160.0, None, None, 0.0, 389.0, None,2021-12-25 00:00:00, None,52
2.0, None, 863.0, None, None,-16.5, 159.0, None, None, 0.0, 389.0, None,2021-12-25 01:00:00, None,52
2.0, None, 863.0, None, None,-16.1, 160.0, None, None, 0.0, 390.0, None,2021-12-25 02:00:00, None,52
2.0, None, 863.0, None, None,-16.1, 161.0, None, None, 0.0, 390.0, None,2021-12-25 03:00:00, None,52
3.0, None, 864.0, None, None,-16.5, 162.0, None, None, 1.0, 392.0, None,2021-12-25 04:00:00, None,52
