pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
2.0, None, 0.0,533.0,894.0, None,2021-12-24 00:00:00,-20.4, None,200.0, None,52
1.0, None, 0.0,533.0,894.0, None,2021-12-24 01:00:00,-20.9, None,200.0, None,52
2.0, None, 1.0,533.0,895.0, None,2021-12-24 02:00:00,-21.3, None,200.0, None,52
2.0, None, 0.0,533.0,895.0, None,2021-12-24 03:00:00,-21.8, None,199.0, None,52
2.0, None, 0.0,532.0,895.0, None,2021-12-24 04:00:00,-22.3, None,199.0, None,52
2.0, None, 0.0,532.0,895.0, None,2021-12-24 05:00:00,-22.9, None,199.0, None,52
2.0, None, 0.0,532.0,895.0, None,2021-12-24 06:00:00,-23.4, None,198.0, None,52
2.0, None, 0.0,532.0,895.0, None,2021-12-24 07:00:00,-24.8, None,198.0, None,52
2.0, None, 0.0,532.0,895.0, None,2021-12-24 08:00:00,-27.0, None,198.0, None,52
3.0, None, 1.0,532.0,896.0, None,2021-12-24 09:00:00,-27.1, None,197.0, None,52
3.0, None, 0.0,532.0,896.0, None,2021-12-24 10:00:00,-27.8, None,197.0, None,52
3.0, None, 0.0,532.0,896.0, None,2021-12-24 11:00:00,-28.6, None,197.0, None,52
6.0, None, 3.0,532.0,899.0, None,2021-12-24 12:00:00,-28.3, None,197.0, None,52
4.0, None, None,532.0,897.0, None,2021-12-24 13:00:00,-28.0, None,196.0, None,52
4.0, None, 0.0,532.0,897.0, None,2021-12-24 14:00:00,-27.8, None,196.0, None,52
4.0, None, 0.0,532.0,897.0, None,2021-12-24 15:00:00,-28.2, None,196.0, None,52
4.0, None, 1.0,532.0,898.0, None,2021-12-24 16:00:00,-29.0, None,196.0, None,52
4.0, None, 0.0,532.0,898.0, None,2021-12-24 17:00:00,-29.6, None,196.0, None,52
4.0, None, 0.0,532.0,898.0, None,2021-12-24 18:00:00,-30.2, None,196.0, None,52
5.0, None, 1.0,532.0,899.0, None,2021-12-24 19:00:00,-30.6, None,195.0, None,52
5.0, None, 0.0,532.0,899.0, None,2021-12-24 20:00:00,-31.6, None,195.0, None,52
6.0, None, 1.0,532.0,900.0, None,2021-12-24 21:00:00,-31.8, None,195.0, None,52
6.0, None, 0.0,532.0,900.0, None,2021-12-24 22:00:00,-32.4, None,195.0, None,52
6.0, None, 0.0,532.0,900.0, None,2021-12-24 23:00:00,-31.8, None,195.0, None,52
6.0, None, 0.0,533.0,900.0, None,2021-12-25 00:00:00,-31.9, None,195.0, None,52
7.0, None, 1.0,533.0,901.0, None,2021-12-25 01:00:00,-31.9, None,194.0, None,52
6.0, None, 0.0,534.0,901.0, None,2021-12-25 02:00:00,-32.5, None,194.0, None,52
6.0, None, 0.0,534.0,901.0, None,2021-12-25 03:00:00,-32.2, None,194.0, None,52
7.0, None, 1.0,535.0,902.0, None,2021-12-25 04:00:00,-31.6, None,194.0, None,52
7.0, None, 0.0,535.0,902.0, None,2021-12-25 05:00:00,-31.7, None,194.0, None,52
7.0, None, 0.0,536.0,902.0, None,2021-12-25 06:00:00,-31.7, None,194.0, None,52
7.0, None, 0.0,536.0,902.0, None,2021-12-25 07:00:00,-31.5, None,194.0, None,52
8.0, None, 1.0,537.0,903.0, None,2021-12-25 08:00:00,-32.5, None,194.0, None,52
7.0, None, 0.0,537.0,903.0, None,2021-12-25 09:00:00,-32.5, None,193.0, None,52
8.0, None, 1.0,538.0,904.0, None,2021-12-25 10:00:00,-31.6, None,193.0, None,52
8.0, None, 0.0,538.0,904.0, None,2021-12-25 11:00:00,-30.8, None,193.0, None,52
5.0, None, 0.0,538.0,904.0, None,2021-12-25 12:00:00,-28.3, None,192.0, None,52
8.0, None, 1.0,538.0,905.0, None,2021-12-25 13:00:00,-28.0, None,192.0, None,52
8.0, None, 0.0,538.0,905.0, None,2021-12-25 14:00:00,-29.1, None,193.0, None,52
8.0, None, 0.0,538.0,905.0, None,2021-12-25 15:00:00,-29.1, None,193.0, None,52
7.0, None, 0.0,538.0,905.0, None,2021-12-25 16:00:00,-29.6, None,193.0, None,52
7.0, None, 0.0,538.0,905.0, None,2021-12-25 17:00:00,-30.1, None,193.0, None,52
8.0, None, 1.0,538.0,906.0, None,2021-12-25 18:00:00,-30.3, None,193.0, None,52
7.0, None, 0.0,538.0,906.0, None,2021-12-25 19:00:00,-30.3, None,192.0, None,52
7.0, None, 0.0,538.0,906.0, None,2021-12-25 20:00:00,-30.3, None,192.0, None,52
6.0, None, 0.0,538.0,906.0, None,2021-12-25 21:00:00,-30.2, None,192.0, None,52
7.0, None, 1.0,539.0,907.0, None,2021-12-25 22:00:00,-30.0, None,192.0, None,52
7.0, None, 0.0,539.0,907.0, None,2021-12-25 23:00:00,-30.2, None,192.0, None,52
8.0, None, 1.0,539.0,908.0, None,2021-12-26 00:00:00,-30.9, None,192.0, None,52
7.0, None, 0.0,539.0,908.0, None,2021-12-26 01:00:00,-31.7, None,192.0, None,52
8.0, None, 1.0,539.0,909.0, None,2021-12-26 02:00:00,-31.3, None,192.0, None,52
7.0, None, None,539.0,908.0, None,2021-12-26 03:00:00,-31.2, None,192.0, None,52
7.0, None, 1.0,539.0,909.0, None,2021-12-26 04:00:00,-31.5, None,192.0, None,52
