WDIR_VECT,time,TEMP_MEAN,week_of_year
1.6,2019-10-22 00:00:00,9.1,43
12.2,2019-10-22 01:00:00,9.1,43
6.8,2019-10-22 02:00:00,9.1,43
1.1,2019-10-22 03:00:00,9.2,43
355.1,2019-10-22 04:00:00,9.2,43
302.3,2019-10-22 05:00:00,9.6,43
238.3,2019-10-22 06:00:00,9.9,43
234.8,2019-10-22 07:00:00,9.9,43
246.0,2019-10-22 08:00:00,9.8,43
249.8,2019-10-22 09:00:00,9.6,43
249.3,2019-10-22 10:00:00,9.8,43
256.4,2019-10-22 11:00:00,10.5,43
252.3,2019-10-22 12:00:00,11.3,43
254.5,2019-10-22 13:00:00,12.2,43
265.6,2019-10-22 14:00:00,12.4,43
260.0,2019-10-22 15:00:00,12.5,43
261.7,2019-10-22 16:00:00,12.7,43
269.2,2019-10-22 17:00:00,12.4,43
260.0,2019-10-22 18:00:00,12.0,43
277.3,2019-10-22 19:00:00,11.1,43
336.1,2019-10-22 20:00:00,9.8,43
2.6,2019-10-22 21:00:00,8.6,43
2.0,2019-10-22 22:00:00,8.0,43
9.6,2019-10-22 23:00:00,7.6,43
12.1,2019-10-23 00:00:00,7.3,43
13.0,2019-10-23 01:00:00,7.1,43
2.8,2019-10-23 02:00:00,6.9,43
10.4,2019-10-23 03:00:00,6.7,43
4.3,2019-10-23 04:00:00,6.6,43
9.1,2019-10-23 05:00:00,6.4,43
7.3,2019-10-23 06:00:00,6.2,43
4.5,2019-10-23 07:00:00,6.1,43
5.0,2019-10-23 08:00:00,5.9,43
10.9,2019-10-23 09:00:00,6.2,43
33.5,2019-10-23 10:00:00,6.6,43
2.7,2019-10-23 11:00:00,8.6,43
180.6,2019-10-23 12:00:00,10.2,43
19.0,2019-10-23 13:00:00,11.3,43
35.7,2019-10-23 14:00:00,11.7,43
281.4,2019-10-23 15:00:00,12.0,43
286.3,2019-10-23 16:00:00,10.8,43
261.1,2019-10-23 17:00:00,10.5,43
255.4,2019-10-23 18:00:00,10.3,43
275.6,2019-10-23 19:00:00,9.9,43
10.2,2019-10-23 20:00:00,9.5,43
9.6,2019-10-23 21:00:00,8.8,43
330.5,2019-10-23 22:00:00,8.8,43
43.3,2019-10-23 23:00:00,9.2,43
7.1,2019-10-24 00:00:00,8.4,43
4.6,2019-10-24 01:00:00,8.2,43
3.4,2019-10-24 02:00:00,8.1,43
3.7,2019-10-24 03:00:00,8.2,43
8.0,2019-10-24 04:00:00,8.2,43
9.4,2019-10-24 05:00:00,8.1,43
14.7,2019-10-24 06:00:00,8.2,43
5.8,2019-10-24 07:00:00,8.2,43
2.6,2019-10-24 08:00:00,8.2,43
351.6,2019-10-24 09:00:00,8.3,43
14.5,2019-10-24 10:00:00,8.9,43
16.4,2019-10-24 11:00:00,9.6,43
181.9,2019-10-24 12:00:00,10.8,43
25.9,2019-10-24 13:00:00,11.4,43
150.5,2019-10-24 14:00:00,12.2,43
106.1,2019-10-24 15:00:00,12.6,43
21.4,2019-10-24 16:00:00,12.4,43
17.2,2019-10-24 17:00:00,12.4,43
13.5,2019-10-24 18:00:00,11.6,43
7.0,2019-10-24 19:00:00,11.1,43
2.1,2019-10-24 20:00:00,11.0,43
10.2,2019-10-24 21:00:00,11.1,43
16.0,2019-10-24 22:00:00,11.1,43
5.9,2019-10-24 23:00:00,10.7,43
16.3,2019-10-25 00:00:00,10.2,43
12.5,2019-10-25 01:00:00,10.3,43
12.5,2019-10-25 02:00:00,10.2,43
19.9,2019-10-25 03:00:00,10.0,43
14.5,2019-10-25 04:00:00,10.0,43
14.8,2019-10-25 05:00:00,10.1,43
32.2,2019-10-25 06:00:00,10.4,43
59.1,2019-10-25 07:00:00,11.1,43
119.5,2019-10-25 08:00:00,11.3,43
162.4,2019-10-25 09:00:00,11.5,43
248.8,2019-10-25 10:00:00,11.2,43
261.9,2019-10-25 11:00:00,11.0,43
251.1,2019-10-25 12:00:00,11.8,43
263.3,2019-10-25 13:00:00,12.5,43
261.7,2019-10-25 14:00:00,13.2,43
263.6,2019-10-25 15:00:00,13.1,43
254.8,2019-10-25 16:00:00,13.0,43
257.4,2019-10-25 17:00:00,12.9,43
264.5,2019-10-25 18:00:00,12.6,43
299.8,2019-10-25 19:00:00,11.6,43
334.9,2019-10-25 20:00:00,10.6,43
114.7,2019-10-25 21:00:00,9.7,43
40.0,2019-10-25 22:00:00,9.0,43
59.3,2019-10-25 23:00:00,9.0,43
26.7,2019-10-26 00:00:00,7.9,43
15.8,2019-10-26 01:00:00,7.0,43
14.3,2019-10-26 02:00:00,6.7,43
291.6,2019-10-26 03:00:00,6.2,43
13.5,2019-10-26 04:00:00,6.3,43
358.5,2019-10-26 05:00:00,5.8,43
3.0,2019-10-26 06:00:00,5.7,43
7.9,2019-10-26 07:00:00,5.5,43
0.6,2019-10-26 08:00:00,5.4,43
3.7,2019-10-26 09:00:00,5.4,43
7.9,2019-10-26 10:00:00,6.2,43
56.1,2019-10-26 11:00:00,7.8,43
230.9,2019-10-26 12:00:00,9.5,43
254.7,2019-10-26 13:00:00,10.6,43
230.0,2019-10-26 14:00:00,11.6,43
35.1,2019-10-26 15:00:00,12.1,43
179.7,2019-10-26 16:00:00,12.7,43
192.7,2019-10-26 17:00:00,12.7,43
293.1,2019-10-26 18:00:00,11.8,43
7.9,2019-10-26 19:00:00,10.0,43
3.5,2019-10-26 20:00:00,8.2,43
