pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 6.1, 42.0, None, None,332.0, 170.0,2018-04-16 00:00:00, None,16
None, None, None, None, None, 6.2, 42.0, None, None,332.0, 170.0,2018-04-16 01:00:00, None,16
None, None, None, None, None, 5.8, 42.0, None, None,332.0, 169.0,2018-04-16 02:00:00, None,16
None, None, None, None, None, 4.9, 43.0, None, None,332.0, 169.0,2018-04-16 03:00:00, None,16
None, None, None, None, None, 1.0, 42.0, None, None,332.0, 170.0,2018-04-16 04:00:00, None,16
None, None, None, None, None, -2.4, 43.0, None, None,333.0, 170.0,2018-04-16 05:00:00, None,16
None, None, None, None, None, -3.0, 43.0, None, None,333.0, 170.0,2018-04-16 06:00:00, None,16
None, None, None, None, None, -3.6, 43.0, None, None,333.0, 170.0,2018-04-16 07:00:00, None,16
None, None, None, None, None, -3.3, 43.0, None, None,333.0, 169.0,2018-04-16 08:00:00, None,16
None, None, None, None, None, -3.4, 43.0, None, None,333.0, 168.0,2018-04-16 09:00:00, None,16
None, None, None, None, None, -3.8, 43.0, None, None,334.0, 169.0,2018-04-16 10:00:00, None,16
None, None, None, None, None, -3.9, 43.0, None, None,334.0, 168.0,2018-04-16 11:00:00, None,16
None, None, None, None, None, -3.8, 43.0, None, None,334.0, 167.0,2018-04-16 12:00:00, None,16
None, None, None, None, None, -3.8, 43.0, None, None,334.0, 167.0,2018-04-16 13:00:00, None,16
None, None, None, None, None, -3.8, 43.0, None, None,334.0, 167.0,2018-04-16 14:00:00, None,16
None, None, None, None, None, -3.1, 43.0, None, None,334.0, 167.0,2018-04-16 15:00:00, None,16
None, 0.0, None, None, None, -2.2, 43.0, None, None,334.0, 168.0,2018-04-16 16:00:00, None,16
None, None, None, None, None, 1.1, 42.0, None, None,334.0, 166.0,2018-04-16 17:00:00, None,16
None, None, None, None, None, 2.4, 42.0, None, None,333.0, 163.0,2018-04-16 18:00:00, None,16
None, None, None, None, None, 6.1, 41.0, None, None,333.0, 165.0,2018-04-16 19:00:00, None,16
None, None, None, None, None, 5.5, 42.0, None, None,333.0, 167.0,2018-04-16 20:00:00, None,16
None, None, None, None, None, 4.6, 42.0, None, None,333.0, 169.0,2018-04-16 21:00:00, None,16
None, None, None, None, None, 2.7, 43.0, None, None,332.0, 169.0,2018-04-16 22:00:00, None,16
None, None, None, None, None, 1.7, 42.0, None, None,333.0, 169.0,2018-04-16 23:00:00, None,16
None, None, None, None, None, 2.6, 41.0, None, None,334.0, 170.0,2018-04-17 00:00:00, None,16
None, None, None, None, None, 0.0, 44.0, None, None,335.0, 171.0,2018-04-17 01:00:00, None,16
None, None, None, None, None, 0.8, 43.0, None, None,336.0, 172.0,2018-04-17 02:00:00, None,16
None, None, None, None, None, -0.8, 44.0, None, None,336.0, 172.0,2018-04-17 03:00:00, None,16
None, None, None, None, None, -2.5, 44.0, None, None,336.0, 172.0,2018-04-17 04:00:00, None,16
None, None, None, None, None, -3.0, 44.0, None, None,336.0, 171.0,2018-04-17 05:00:00, None,16
None, None, None, None, None, -2.8, 43.0, None, None,336.0, 171.0,2018-04-17 06:00:00, None,16
None, None, None, None, None, -2.4, 42.0, None, None,336.0, 171.0,2018-04-17 07:00:00, None,16
None, None, None, None, None, -2.5, 42.0, None, None,336.0, 171.0,2018-04-17 08:00:00, None,16
None, None, None, None, None, -3.1, 41.0, None, None,336.0, 171.0,2018-04-17 09:00:00, None,16
None, None, None, None, None, -3.6, 41.0, None, None,336.0, 171.0,2018-04-17 10:00:00, None,16
None, None, None, None, None, -4.2, 41.0, None, None,336.0, 171.0,2018-04-17 11:00:00, None,16
None, None, None, None, None, -3.8, 41.0, None, None,336.0, 170.0,2018-04-17 12:00:00, None,16
None, None, None, None, None, -3.7, 41.0, None, None,337.0, 170.0,2018-04-17 13:00:00, None,16
None, None, None, None, None, -3.4, 42.0, None, None,337.0, 170.0,2018-04-17 14:00:00, None,16
None, None, None, None, None, -2.6, 42.0, None, None,337.0, 170.0,2018-04-17 15:00:00, None,16
None, 0.0, None, None, None, -1.9, 42.0, None, None,336.0, 170.0,2018-04-17 16:00:00, None,16
None, None, None, None, None, -1.1, 42.0, None, None,336.0, 170.0,2018-04-17 17:00:00, None,16
None, None, None, None, None, 2.3, 41.0, None, None,336.0, 171.0,2018-04-17 18:00:00, None,16
None, None, None, None, None, 3.3, 43.0, None, None,336.0, 171.0,2018-04-17 19:00:00, None,16
None, None, None, None, None, 3.6, 43.0, None, None,336.0, 172.0,2018-04-17 20:00:00, None,16
None, None, None, None, None, 7.3, 43.0, None, None,336.0, 172.0,2018-04-17 21:00:00, None,16
None, None, None, None, None, 8.0, 42.0, None, None,335.0, 173.0,2018-04-17 22:00:00, None,16
None, None, None, None, None, 5.8, 43.0, None, None,335.0, 173.0,2018-04-17 23:00:00, None,16
None, None, None, None, None, 4.9, 43.0, None, None,335.0, 173.0,2018-04-18 00:00:00, None,16
