WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None, 2.396, None,93.7,2017-04-09 00:00:00, None,4.102,15
None, None, 1.613, None,94.3,2017-04-09 01:00:00, None,3.922,15
None, None, 0.542999, None,95.5,2017-04-09 02:00:00, None,3.377,15
None, None, 1.103, None,98.4,2017-04-09 03:00:00, None,2.539,15
None, None, 0.783999, None,100.0,2017-04-09 04:00:00, None,1.364,15
None, None, 0.800998, None,100.0,2017-04-09 05:00:00, None,1.248,15
None, None, 1.085, None,100.0,2017-04-09 06:00:00, None,1.12,15
None, None, 1.514, None,100.0,2017-04-09 07:00:00, None,1.155,15
None, None, 1.076, None,100.0,2017-04-09 08:00:00, None,1.857,15
None, None, 1.293, None,100.0,2017-04-09 09:00:00, None,2.772,15
None, None, 1.198, None,92.3,2017-04-09 10:00:00, None,4.027,15
None, None, 1.163, None,80.3,2017-04-09 11:00:00, None,6.513,15
None, None, 1.732, None,69.64,2017-04-09 12:00:00, None,8.84,15
None, None, 2.686, None,43.46,2017-04-09 13:00:00, None,10.23,15
None, None, 2.103, None,38.71,2017-04-09 14:00:00, None,11.59,15
None, None, 2.351, None,34.65,2017-04-09 15:00:00, None,12.5,15
None, None, 3.13, None,35.58,2017-04-09 16:00:00, None,12.18,15
None, None, 2.98, None,29.88,2017-04-09 17:00:00, None,12.85,15
None, None, 3.759, None,31.88,2017-04-09 18:00:00, None,12.74,15
None, None, 1.593, None,48.69,2017-04-09 19:00:00, None,10.39,15
None, None, 1.446, None,54.34,2017-04-09 20:00:00, None,9.12,15
None, None, 1.25, None,65.7,2017-04-09 21:00:00, None,7.06,15
None, None, 1.608, None,64.48,2017-04-09 22:00:00, None,6.609,15
None, None, 0.804, None,72.1,2017-04-09 23:00:00, None,4.76,15
None, None, 1.126, None,82.8,2017-04-10 00:00:00, None,3.039,15
None, None, 0.968999, None,86.2,2017-04-10 01:00:00, None,1.585,15
None, None, 1.01, None,91.1,2017-04-10 02:00:00, None,0.867999,15
None, None, 0.990998, None,94.1,2017-04-10 03:00:00, None,0.041,15
None, None, 0.748, None,94.9,2017-04-10 04:00:00, None,-0.584999,15
None, None, 0.726998, None,97.5,2017-04-10 05:00:00, None,-0.880999,15
None, None, 0.99, None,97.1,2017-04-10 06:00:00, None,-0.959999,15
None, None, 0.805998, None,94.4,2017-04-10 07:00:00, None,-0.472,15
None, None, 1.079, None,90.4,2017-04-10 08:00:00, None,0.699998,15
None, None, 1.195, None,80.8,2017-04-10 09:00:00, None,2.86,15
None, None, 2.351, None,58.54,2017-04-10 10:00:00, None,6.531,15
None, None, 4.367, None,47.45,2017-04-10 11:00:00, None,8.39,15
None, None, 5.414, None,43.52,2017-04-10 12:00:00, None,9.18,15
None, None, 3.853, None,41.37,2017-04-10 13:00:00, None,9.65,15
None, None, 3.523, None,36.75,2017-04-10 14:00:00, None,10.38,15
None, None, 3.775, None,32.31,2017-04-10 15:00:00, None,11.53,15
None, None, 4.398, None,31.31,2017-04-10 16:00:00, None,12.01,15
