WSPD_SCLR,time,week_of_year
2.224,2017-04-09 00:00:00,15
1.95,2017-04-09 01:00:00,15
1.999,2017-04-09 02:00:00,15
2.488,2017-04-09 03:00:00,15
2.662,2017-04-09 04:00:00,15
2.965,2017-04-09 05:00:00,15
3.165,2017-04-09 06:00:00,15
3.581,2017-04-09 07:00:00,15
3.283,2017-04-09 08:00:00,15
2.684,2017-04-09 09:00:00,15
4.153,2017-04-09 10:00:00,15
4.461,2017-04-09 11:00:00,15
4.403,2017-04-09 12:00:00,15
5.423,2017-04-09 13:00:00,15
5.626,2017-04-09 14:00:00,15
5.348,2017-04-09 15:00:00,15
6.178,2017-04-09 16:00:00,15
5.372,2017-04-09 17:00:00,15
4.751,2017-04-09 18:00:00,15
3.538,2017-04-09 19:00:00,15
2.273,2017-04-09 20:00:00,15
1.082,2017-04-09 21:00:00,15
0.774,2017-04-09 22:00:00,15
0.479,2017-04-09 23:00:00,15
0.253,2017-04-10 00:00:00,15
0.816,2017-04-10 01:00:00,15
0.907,2017-04-10 02:00:00,15
1.301,2017-04-10 03:00:00,15
2.082,2017-04-10 04:00:00,15
2.361,2017-04-10 05:00:00,15
1.704,2017-04-10 06:00:00,15
2.353,2017-04-10 07:00:00,15
2.886,2017-04-10 08:00:00,15
2.911,2017-04-10 09:00:00,15
1.381,2017-04-10 10:00:00,15
1.661,2017-04-10 11:00:00,15
2.043,2017-04-10 12:00:00,15
2.863,2017-04-10 13:00:00,15
2.481,2017-04-10 14:00:00,15
2.199,2017-04-10 15:00:00,15
2.051,2017-04-10 16:00:00,15
2.241,2017-04-10 17:00:00,15
2.534,2017-04-10 18:00:00,15
3.265,2017-04-10 19:00:00,15
2.454,2017-04-10 20:00:00,15
1.729,2017-04-10 21:00:00,15
1.866,2017-04-10 22:00:00,15
4.533,2017-04-10 23:00:00,15
5.454,2017-04-11 00:00:00,15
5.393,2017-04-11 01:00:00,15
5.98,2017-04-11 02:00:00,15
4.123,2017-04-11 03:00:00,15
4.127,2017-04-11 04:00:00,15
3.882,2017-04-11 05:00:00,15
3.158,2017-04-11 06:00:00,15
3.664,2017-04-11 07:00:00,15
4.191,2017-04-11 08:00:00,15
4.058,2017-04-11 09:00:00,15
3.281,2017-04-11 10:00:00,15
2.621,2017-04-11 11:00:00,15
2.255,2017-04-11 12:00:00,15
2.782,2017-04-11 13:00:00,15
2.611,2017-04-11 14:00:00,15
2.49,2017-04-11 15:00:00,15
2.943,2017-04-11 16:00:00,15
3.037,2017-04-11 17:00:00,15
2.966,2017-04-11 18:00:00,15
1.442,2017-04-11 19:00:00,15
1.09,2017-04-11 20:00:00,15
2.376,2017-04-11 21:00:00,15
2.736,2017-04-11 22:00:00,15
3.609,2017-04-11 23:00:00,15
3.688,2017-04-12 00:00:00,15
3.302,2017-04-12 01:00:00,15
2.757,2017-04-12 02:00:00,15
3.054,2017-04-12 03:00:00,15
3.045,2017-04-12 04:00:00,15
3.223,2017-04-12 05:00:00,15
3.359,2017-04-12 06:00:00,15
3.558,2017-04-12 07:00:00,15
3.401,2017-04-12 08:00:00,15
3.15,2017-04-12 09:00:00,15
3.843,2017-04-12 10:00:00,15
4.739,2017-04-12 11:00:00,15
4.797,2017-04-12 12:00:00,15
5.035,2017-04-12 13:00:00,15
5.251,2017-04-12 14:00:00,15
5.59,2017-04-12 15:00:00,15
5.932,2017-04-12 16:00:00,15
5.811,2017-04-12 17:00:00,15
5.179,2017-04-12 18:00:00,15
5.341,2017-04-12 19:00:00,15
5.039,2017-04-12 20:00:00,15
4.964,2017-04-12 21:00:00,15
4.912,2017-04-12 22:00:00,15
4.732,2017-04-12 23:00:00,15
5.401,2017-04-13 00:00:00,15
5.577,2017-04-13 01:00:00,15
5.501,2017-04-13 02:00:00,15
6.006,2017-04-13 03:00:00,15
5.445,2017-04-13 04:00:00,15
5.5,2017-04-13 05:00:00,15
5.228,2017-04-13 06:00:00,15
5.486,2017-04-13 07:00:00,15
5.969,2017-04-13 08:00:00,15
5.51,2017-04-13 09:00:00,15
5.598,2017-04-13 10:00:00,15
5.578,2017-04-13 11:00:00,15
4.944,2017-04-13 12:00:00,15
4.629,2017-04-13 13:00:00,15
4.146,2017-04-13 14:00:00,15
4.442,2017-04-13 15:00:00,15
4.593,2017-04-13 16:00:00,15
5.613,2017-04-13 17:00:00,15
6.013,2017-04-13 18:00:00,15
5.741,2017-04-13 19:00:00,15
4.402,2017-04-13 20:00:00,15
4.008,2017-04-13 21:00:00,15
4.027,2017-04-13 22:00:00,15
4.318,2017-04-13 23:00:00,15
4.939,2017-04-14 00:00:00,15
5.069,2017-04-14 01:00:00,15
5.036,2017-04-14 02:00:00,15
5.312,2017-04-14 03:00:00,15
5.247,2017-04-14 04:00:00,15
5.035,2017-04-14 05:00:00,15
5.22,2017-04-14 06:00:00,15
5.401,2017-04-14 07:00:00,15
5.242,2017-04-14 08:00:00,15
5.152,2017-04-14 09:00:00,15
5.002,2017-04-14 10:00:00,15
4.79,2017-04-14 11:00:00,15
3.968,2017-04-14 12:00:00,15
4.168,2017-04-14 13:00:00,15
4.435,2017-04-14 14:00:00,15
4.487,2017-04-14 15:00:00,15
4.45,2017-04-14 16:00:00,15
4.25,2017-04-14 17:00:00,15
4.913,2017-04-14 18:00:00,15
4.304,2017-04-14 19:00:00,15
4.381,2017-04-14 20:00:00,15
4.588,2017-04-14 21:00:00,15
4.479,2017-04-14 22:00:00,15
3.264,2017-04-14 23:00:00,15
2.106,2017-04-15 00:00:00,15
1.259,2017-04-15 01:00:00,15
1.449,2017-04-15 02:00:00,15
1.061,2017-04-15 03:00:00,15
1.026,2017-04-15 04:00:00,15
0.579,2017-04-15 05:00:00,15
0.521,2017-04-15 06:00:00,15
0.959,2017-04-15 07:00:00,15
1.151,2017-04-15 08:00:00,15
1.16,2017-04-15 09:00:00,15
0.906,2017-04-15 10:00:00,15
0.553,2017-04-15 11:00:00,15
0.49,2017-04-15 12:00:00,15
0.636,2017-04-15 13:00:00,15
1.744,2017-04-15 14:00:00,15
1.945,2017-04-15 15:00:00,15
2.342,2017-04-15 16:00:00,15
2.108,2017-04-15 17:00:00,15
2.205,2017-04-15 18:00:00,15
2.09,2017-04-15 19:00:00,15
2.195,2017-04-15 20:00:00,15
2.282,2017-04-15 21:00:00,15
2.681,2017-04-15 22:00:00,15
2.4,2017-04-15 23:00:00,15
