AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
1.3, 2.0,0.25, 19.2,2020-02-05 00:00:00, 20.0, 95.0,6
1.4, None,0.25, 17.9,2020-02-05 00:15:00, 23.0, 95.0,6
1.3, None,0.25, 15.9,2020-02-05 00:30:00, 19.0, 95.0,6
1.3, None,0.0, 17.7,2020-02-05 00:45:00, 20.0, 96.0,6
1.4, 1.0,0.25, 14.8,2020-02-05 01:00:00, 27.0, 96.0,6
1.2, None,0.25, 7.7,2020-02-05 01:15:00, 41.0, 96.0,6
1.2, None,0.25, 9.6,2020-02-05 01:30:00, 38.0, 97.0,6
1.3, None,0.25, 11.0,2020-02-05 01:45:00, 31.0, 97.0,6
1.1, 1.0,0.51, 3.3,2020-02-05 02:00:00, 69.0, 97.0,6
0.9, None,0.25, 1.4,2020-02-05 02:15:00, 56.0, 97.0,6
1.2, None,0.25, 8.4,2020-02-05 02:30:00, 26.0, 98.0,6
1.2, None,0.51, 7.6,2020-02-05 02:45:00, 45.0, 97.0,6
0.8, 1.0,0.0, 3.5,2020-02-05 03:00:00, 50.0, 97.0,6
0.6, None,0.25, 1.1,2020-02-05 03:15:00, 175.0, 97.0,6
0.6, None,0.25, 0.0,2020-02-05 03:30:00, 39.0, 98.0,6
0.8, None,0.25, 9.0,2020-02-05 03:45:00, 18.0, 98.0,6
1.3, 1.0,0.0, 13.8,2020-02-05 04:00:00, 38.0, 99.0,6
1.4, None,0.0, 13.3,2020-02-05 04:15:00, 24.0, 98.0,6
1.1, None,0.25, 6.2,2020-02-05 04:30:00, 59.0, 98.0,6
1.0, None,0.0, 4.1,2020-02-05 04:45:00, 75.0, 97.0,6
1.1, 0.0,0.25, 5.7,2020-02-05 05:00:00, 54.0, 98.0,6
1.3, None,0.0, 7.6,2020-02-05 05:15:00, 48.0, 98.0,6
1.3, None,0.0, 7.1,2020-02-05 05:30:00, 42.0, 97.0,6
0.9, None,0.0, 4.9,2020-02-05 05:45:00, 34.0, 97.0,6
0.7, 1.0,0.25, 4.7,2020-02-05 06:00:00, 78.0, 97.0,6
0.8, None,0.0, 1.4,2020-02-05 06:15:00, 71.0, 98.0,6
1.1, None,0.0, 7.0,2020-02-05 06:30:00, 43.0, 98.0,6
1.1, None,0.25, 9.5,2020-02-05 06:45:00, 39.0, 98.0,6
1.2, 0.0,0.0, 9.1,2020-02-05 07:00:00, 52.0, 98.0,6
1.3, None,0.0, 7.9,2020-02-05 07:15:00, 49.0, 98.0,6
1.3, None,0.0, 9.5,2020-02-05 07:30:00, 50.0, 98.0,6
1.4, None,0.0, 10.0,2020-02-05 07:45:00, 44.0, 97.0,6
1.4, 0.0,0.0, 8.4,2020-02-05 08:00:00, 59.0, 97.0,6
1.4, None,0.0, 9.5,2020-02-05 08:15:00, 42.0, 97.0,6
1.5, None,0.0, 6.1,2020-02-05 08:30:00, 62.0, 97.0,6
1.6, None,0.0, 10.4,2020-02-05 08:45:00, 39.0, 97.0,6
1.7, 0.0,0.0, 8.2,2020-02-05 09:00:00, 48.0, 97.0,6
1.4, None,0.0, 1.7,2020-02-05 09:15:00, 98.0, 96.0,6
1.5, None,0.0, 2.1,2020-02-05 09:30:00, 48.0, 97.0,6
1.6, None,0.0, 5.8,2020-02-05 09:45:00, 29.0, 97.0,6
1.8, 0.0,0.0, 11.3,2020-02-05 10:00:00, 26.0, 97.0,6
1.9, None,0.0, 11.6,2020-02-05 10:15:00, 44.0, 96.0,6
2.1, None,0.0, 3.2,2020-02-05 10:30:00, 76.0, 95.0,6
2.1, None,0.0, 0.0,2020-02-05 10:45:00, 67.0, 95.0,6
2.4, 0.0,0.0, 12.1,2020-02-05 11:00:00, 35.0, 94.0,6
2.5, None,0.0, 11.9,2020-02-05 11:15:00, 34.0, 94.0,6
2.6, None,0.0, 8.8,2020-02-05 11:30:00, 37.0, 93.0,6
2.8, None,0.0, 9.2,2020-02-05 11:45:00, 43.0, 94.0,6
2.9, 0.0,0.0, 10.4,2020-02-05 12:00:00, 41.0, 92.0,6
2.9, None,0.0, 9.8,2020-02-05 12:15:00, 30.0, 91.0,6
3.1, None,0.0, 9.4,2020-02-05 12:30:00, 39.0, 92.0,6
3.1, None,0.0, 9.1,2020-02-05 12:45:00, 39.0, 92.0,6
3.1, 0.0,0.0, 10.0,2020-02-05 13:00:00, 32.0, 92.0,6
3.2, None,0.0, 15.6,2020-02-05 13:15:00, 20.0, 90.0,6
3.3, None,0.0, 10.3,2020-02-05 13:30:00, 38.0, 91.0,6
3.4, None,0.0, 7.6,2020-02-05 13:45:00, 25.0, 91.0,6
3.4, 0.0,0.0, 10.3,2020-02-05 14:00:00, 37.0, 92.0,6
3.5, None,0.0, 9.0,2020-02-05 14:15:00, 22.0, 92.0,6
3.5, None,0.0, 8.1,2020-02-05 14:30:00, 19.0, 92.0,6
3.5, None,0.0, 7.3,2020-02-05 14:45:00, 17.0, 92.0,6
3.5, 0.0,0.0, 9.5,2020-02-05 15:00:00, 25.0, 93.0,6
3.5, None,0.0, 10.6,2020-02-05 15:15:00, 27.0, 93.0,6
3.5, None,0.0, 9.9,2020-02-05 15:30:00, 28.0, 92.0,6
3.6, None,0.0, 8.8,2020-02-05 15:45:00, 40.0, 92.0,6
3.6, 0.0,0.0, 8.6,2020-02-05 16:00:00, 25.0, 92.0,6
3.6, None,0.0, 10.3,2020-02-05 16:15:00, 17.0, 92.0,6
3.5, None,0.0, 6.7,2020-02-05 16:30:00, 49.0, 93.0,6
3.5, None,0.0, 10.8,2020-02-05 16:45:00, 19.0, 93.0,6
3.4, 0.0,0.0, 10.7,2020-02-05 17:00:00, 27.0, 94.0,6
3.3, None,0.0, 8.4,2020-02-05 17:15:00, 32.0, 94.0,6
3.3, None,0.0, 8.6,2020-02-05 17:30:00, 27.0, 94.0,6
3.2, None,0.0, 5.9,2020-02-05 17:45:00, 51.0, 94.0,6
2.8, 0.0,0.0, 2.5,2020-02-05 18:00:00, 61.0, 95.0,6
2.7, None,0.0, 4.7,2020-02-05 18:15:00, 34.0, 96.0,6
2.6, None,0.0, 8.8,2020-02-05 18:30:00, 33.0, 97.0,6
2.6, None,0.0, 6.2,2020-02-05 18:45:00, 42.0, 97.0,6
2.2, 0.0,0.25, 4.8,2020-02-05 19:00:00, 56.0, 97.0,6
2.2, None,0.0, 4.6,2020-02-05 19:15:00, 40.0, 97.0,6
2.4, None,0.0, 6.0,2020-02-05 19:30:00, 51.0, 98.0,6
2.3, None,0.0, 6.4,2020-02-05 19:45:00, 66.0, 98.0,6
2.2, 0.0,0.0, 5.6,2020-02-05 20:00:00, 43.0, 98.0,6
2.2, None,0.0, 9.5,2020-02-05 20:15:00, 39.0, 98.0,6
2.4, None,0.0, 8.8,2020-02-05 20:30:00, 57.0, 99.0,6
2.3, None,0.0, 1.3,2020-02-05 20:45:00, 104.0, 98.0,6
1.9, 1.0,0.0, 0.0,2020-02-05 21:00:00, 208.0, 98.0,6
1.9, None,0.0, 1.2,2020-02-05 21:15:00, 45.0, 99.0,6
2.6, None,0.0, 9.6,2020-02-05 21:30:00, 28.0, 99.0,6
2.0, None,0.0, 6.0,2020-02-05 21:45:00, 99.0, 99.0,6
2.1, 0.0,0.0, 1.2,2020-02-05 22:00:00, 111.0, 99.0,6
2.0, None,0.0, 0.4,2020-02-05 22:15:00, 201.0, 99.0,6
1.9, None,0.0, 0.6,2020-02-05 22:30:00, 214.0, 99.0,6
1.9, None,0.0, 2.4,2020-02-05 22:45:00, 209.0, 99.0,6
1.7, 0.0,0.0, 4.2,2020-02-05 23:00:00, 182.0, 99.0,6
1.9, None,0.0, 1.7,2020-02-05 23:15:00, 186.0, 99.0,6
2.0, None,0.0, 0.0,2020-02-05 23:30:00, 251.0, 99.0,6
2.6, None,0.0, 7.8,2020-02-05 23:45:00, 14.0, 99.0,6
2.1, 0.0,0.0, 5.8,2020-02-06 00:00:00, 152.0, 99.0,6
2.1, None,0.0, 1.8,2020-02-06 00:15:00, 191.0, 99.0,6
2.1, None,0.0, 0.2,2020-02-06 00:30:00, 200.0, 99.0,6
2.3, None,0.0, 0.0,2020-02-06 00:45:00, 86.0, 99.0,6
2.2, 0.0,0.0, 0.9,2020-02-06 01:00:00, 200.0, 99.0,6
2.1, None,0.0, 3.7,2020-02-06 01:15:00, 242.0, 99.0,6
