time,tasmin,tasmax,pcp,week_of_year
2018-11-05,-1.6,2.0,6.8,45
2018-11-06,-6.8,-1.3,6.0,45
2018-11-07,-13.6,1.7,4.3,45
2018-11-08,-2.9,1.9,3.7,45
2018-11-09,-3.4,0.2,6.8,45
2018-11-10,-5.8,2.4,6.5,45
2018-11-11,-9.0,0.3,4.2,45
