CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 0.466, 96.8, None,2016-02-13 14:00:00, None, None,18.34, 14.86,158.4, None, None, None, None, None, 51.12,7
None, 0.231, 96.9, None,2016-02-13 15:00:00, None, None,18.71, 17.02,160.1, None, None, None, None, None, 51.31,7
None, -0.141, 96.9, None,2016-02-13 16:00:00, None, None,16.94, 16.56,156.6, None, None, None, None, None, 51.25,7
None, -0.134, 97.0, None,2016-02-13 17:00:00, None, None,20.75, 15.61,162.7, None, None, None, None, None, 50.78,7
None, -0.103, 97.0, None,2016-02-13 18:00:00, None, None,17.37, 16.12,159.9, None, None, None, None, None, 50.92,7
None, -0.004, 96.9, None,2016-02-13 19:00:00, None, None,15.46, 14.68,161.3, None, None, None, None, None, 51.09,7
None, -0.026, 96.9, None,2016-02-13 20:00:00, None, None,12.25, 14.37,160.2, None, None, None, None, None, 51.9,7
None, -0.082, 96.9, None,2016-02-13 21:00:00, None, None,12.87, 18.14,158.8, None, None, None, None, None, 52.07,7
None, -0.141, 96.9, None,2016-02-13 22:00:00, None, None,13.99, 19.06,153.8, None, None, None, None, None, 51.76,7
None, -0.161, 96.9, None,2016-02-13 23:00:00, None, None,24.17, 15.52,161.5, None, None, None, None, None, 51.48,7
None, -0.192, 96.8, None,2016-02-14 00:00:00, None, None,27.02, 11.08,162.4, None, None, None, None, None, 52.18,7
None, -0.086, 96.7, None,2016-02-14 01:00:00, None, None,23.65, 10.41,150.4, None, None, None, None, None, 51.94,7
None, -0.069, 96.8, None,2016-02-14 02:00:00, None, None,14.87, 16.66,141.5, None, None, None, None, None, 51.96,7
None, 0.125, 97.0, None,2016-02-14 03:00:00, None, None,13.48, 18.35,145.7, None, None, None, None, None, 51.96,7
None, 0.353, 97.1, None,2016-02-14 04:00:00, None, None,13.88, 17.5,158.5, None, None, None, None, None, 52.18,7
None, 0.798, 97.2, None,2016-02-14 05:00:00, None, None,15.0, 15.84,157.9, None, None, None, None, None, 52.0,7
None, 1.184, 97.3, None,2016-02-14 06:00:00, None, None,12.87, 14.98,161.6, None, None, None, None, None, 51.76,7
None, 1.319, 97.3, None,2016-02-14 07:00:00, None, None,13.22, 14.81,164.1, None, None, None, None, None, 51.17,7
None, 1.635, 97.4, None,2016-02-14 08:00:00, None, None,14.46, 14.24,163.9, None, None, None, None, None, 51.5,7
None, 1.992, 97.4, None,2016-02-14 09:00:00, None, None,11.23, 13.72,157.1, None, None, None, None, None, 51.4,7
None, 1.883, 97.3, None,2016-02-14 10:00:00, None, None,17.16, 10.2,165.7, None, None, None, None, None, 51.41,7
None, 1.914, 97.2, None,2016-02-14 11:00:00, None, None,18.92, 14.2,165.3, None, None, None, None, None, 50.97,7
None, 2.308, 97.1, None,2016-02-14 12:00:00, None, None,17.41, 16.92,164.3, None, None, None, None, None, 50.43,7
None, 2.493, 97.1, None,2016-02-14 13:00:00, None, None,17.84, 17.94,165.9, None, None, None, None, None, 50.15,7
None, 2.722, 97.2, None,2016-02-14 14:00:00, None, None,16.34, 17.94,165.3, None, None, None, None, None, 49.7,7
None, 2.663, 97.3, None,2016-02-14 15:00:00, None, None,14.73, 19.98,164.3, None, None, None, None, None, 49.67,7
None, 3.157, 97.4, None,2016-02-14 16:00:00, None, None,14.32, 20.25,161.7, None, None, None, None, None, 49.43,7
None, 3.36, 97.5, None,2016-02-14 17:00:00, None, None,17.18, 19.42,167.2, None, None, None, None, None, 49.06,7
None, 3.797, 97.6, None,2016-02-14 18:00:00, None, None,20.19, 16.04,169.7, None, None, None, None, None, 48.87,7
None, 3.692, 97.5, None,2016-02-14 19:00:00, None, None,17.91, 13.34,171.0, None, None, None, None, None, 48.86,7
None, 3.863, 97.6, None,2016-02-14 20:00:00, None, None,15.21, 14.17,167.6, None, None, None, None, None, 47.97,7
None, 3.563, 97.6, None,2016-02-14 21:00:00, None, None,16.66, 17.97,165.1, None, None, None, None, None, 48.34,7
None, 2.781, 97.5, None,2016-02-14 22:00:00, None, None,19.18, 19.94,170.2, None, None, None, None, None, 48.03,7
None, 2.221, 97.5, None,2016-02-14 23:00:00, None, None,18.79, 20.77,174.0, None, None, None, None, None, 46.99,7
None, 2.012, 97.5, None,2016-02-15 00:00:00, None, None,16.91, 19.56,170.6, None, None, None, None, None, 47.2,7
None, 1.979, 97.5, None,2016-02-15 01:00:00, None, None,16.73, 19.76,175.3, None, None, None, None, None, 46.54,7
None, 2.029, 97.5, None,2016-02-15 02:00:00, None, None,14.68, 18.18,161.1, None, None, None, None, None, 46.83,7
None, 2.077, 97.5, None,2016-02-15 03:00:00, None, None,15.06, 16.37,153.4, None, None, None, None, None, 47.3,7
None, 2.077, 97.6, None,2016-02-15 04:00:00, None, None,15.0, 17.49,155.6, None, None, None, None, None, 47.13,7
None, 2.027, 97.5, None,2016-02-15 05:00:00, None, None,15.07, 18.89,148.8, None, None, None, None, None, 46.47,7
None, 1.86, 97.5, None,2016-02-15 06:00:00, None, None,14.24, 17.92,156.4, None, None, None, None, None, 46.55,7
None, 1.905, 97.6, None,2016-02-15 07:00:00, None, None,13.08, 19.25,161.3, None, None, None, None, None, 45.35,7
None, 2.06, 97.6, None,2016-02-15 08:00:00, None, None,13.67, 15.97,156.2, None, None, None, None, None, 45.58,7
None, 2.343, 97.6, None,2016-02-15 09:00:00, None, None,15.8, 14.48,162.6, None, None, None, None, None, 46.8,7
None, 2.506, 97.6, None,2016-02-15 10:00:00, None, None,15.07, 14.65,156.1, None, None, None, None, None, 46.24,7
None, 2.812, 97.5, None,2016-02-15 11:00:00, None, None,15.38, 12.44,160.7, None, None, None, None, None, 45.9,7
None, 3.0, 97.4, None,2016-02-15 12:00:00, None, None,14.22, 11.61,158.3, None, None, None, None, None, 46.29,7
None, 2.997, 97.3, None,2016-02-15 13:00:00, None, None,12.56, 14.52,152.4, None, None, None, None, None, 46.72,7
None, 2.893, 97.3, None,2016-02-15 14:00:00, None, None,14.99, 15.29,158.1, None, None, None, None, None, 45.97,7
None, 2.905, 97.4, None,2016-02-15 15:00:00, None, None,17.93, 12.62,156.5, None, None, None, None, None, 46.32,7
None, 2.567, 97.5, None,2016-02-15 16:00:00, None, None,16.34, 13.79,158.9, None, None, None, None, None, 46.57,7
None, 2.19, 97.4, None,2016-02-15 17:00:00, None, None,16.69, 15.24,160.2, None, None, None, None, None, 46.52,7
None, 1.657, 97.3, None,2016-02-15 18:00:00, None, None,15.76, 11.47,157.9, None, None, None, None, None, 46.55,7
None, 0.396, 97.2, None,2016-02-15 19:00:00, None, None,14.52, 13.32,157.8, None, None, None, None, None, 46.57,7
None, 0.134, 97.2, None,2016-02-15 20:00:00, None, None,14.26, 13.92,157.9, None, None, None, None, None, 46.41,7
None, 0.292, 97.3, None,2016-02-15 21:00:00, None, None,14.37, 16.31,160.9, None, None, None, None, None, 45.51,7
None, 0.018, 97.2, None,2016-02-15 22:00:00, None, None,14.45, 15.64,162.5, None, None, None, None, None, 46.86,7
None, -0.021, 97.1, None,2016-02-15 23:00:00, None, None,17.0, 17.31,161.6, None, None, None, None, None, 45.17,7
None, 0.183, 97.3, None,2016-02-16 00:00:00, None, None,16.86, 21.48,163.7, None, None, None, None, None, 46.95,7
None, 0.902, 97.4, None,2016-02-16 01:00:00, None, None,14.76, 24.3,161.7, None, None, None, None, None, 47.29,7
None, 1.494, 97.5, None,2016-02-16 02:00:00, None, None,13.89, 21.93,167.4, None, None, None, None, None, 47.04,7
None, 1.828, 97.5, None,2016-02-16 03:00:00, None, None,15.61, 17.66,175.9, None, None, None, None, None, 46.91,7
None, 2.13, 97.6, None,2016-02-16 04:00:00, None, None,17.35, 18.52,172.0, None, None, None, None, None, 46.85,7
None, 1.939, 97.5, None,2016-02-16 05:00:00, None, None,17.46, 16.85,174.3, None, None, None, None, None, 46.91,7
None, 1.373, 97.2, None,2016-02-16 06:00:00, None, None,21.39, 14.82,180.5, None, None, None, None, None, 46.63,7
None, 1.331, 97.2, None,2016-02-16 07:00:00, None, None,17.31, 15.26,164.0, None, None, None, None, None, 46.72,7
None, 1.384, 96.8, None,2016-02-16 08:00:00, None, None,16.11, 18.44,156.0, None, None, None, None, None, 46.45,7
None, 1.757, 96.8, None,2016-02-16 09:00:00, None, None,20.06, 16.15,159.8, None, None, None, None, None, 46.5,7
None, 2.422, 95.3, None,2016-02-16 10:00:00, None, None,21.16, 14.43,161.5, None, None, None, None, None, 47.02,7
None, 2.805, 92.1, None,2016-02-16 11:00:00, None, None,21.43, 14.38,165.7, None, None, None, None, None, 46.79,7
None, 3.812, 83.3, None,2016-02-16 12:00:00, None, None,22.07, 14.31,164.9, None, None, None, None, None, 46.81,7
None, 3.446, 81.7, None,2016-02-16 13:00:00, None, None,24.08, 14.63,175.2, None, None, None, None, None, 46.35,7
None, 2.898, 89.0, None,2016-02-16 14:00:00, None, None,22.9, 14.72,169.8, None, None, None, None, None, 45.95,7
None, 2.903, 84.2, None,2016-02-16 15:00:00, None, None,21.01, 13.23,154.2, None, None, None, None, None, 45.88,7
None, 3.203, 73.27, None,2016-02-16 16:00:00, None, None,22.05, 10.05,151.4, None, None, None, None, None, 45.48,7
None, 2.514, 79.56, None,2016-02-16 17:00:00, None, None,15.43, 11.33,152.9, None, None, None, None, None, 44.26,7
None, 2.554, 80.6, None,2016-02-16 18:00:00, None, None,17.84, 9.53,158.4, None, None, None, None, None, 44.53,7
None, 2.656, 74.48, None,2016-02-16 19:00:00, None, None,13.35, 6.66,158.2, None, None, None, None, None, 44.45,7
None, 1.742, 84.6, None,2016-02-16 20:00:00, None, None,24.49, 5.922,175.3, None, None, None, None, None, 43.94,7
None, 1.017, 93.1, None,2016-02-16 21:00:00, None, None,31.32, 4.346,166.7, None, None, None, None, None, 44.35,7
None, 1.244, 92.6, None,2016-02-16 22:00:00, None, None,61.98, 3.203,86.7, None, None, None, None, None, 44.31,7
None, 1.119, 84.2, None,2016-02-16 23:00:00, None, None,17.19, 5.96,42.76, None, None, None, None, None, 44.27,7
None, 0.677, 79.51, None,2016-02-17 00:00:00, None, None,16.38, 6.808,33.14, None, None, None, None, None, 44.24,7
None, 1.145, 76.97, None,2016-02-17 01:00:00, None, None,13.65, 8.19,35.51, None, None, None, None, None, 44.33,7
None, 1.125, 82.0, None,2016-02-17 02:00:00, None, None,27.39, 5.873,22.24, None, None, None, None, None, 44.2,7
None, 0.992, 81.6, None,2016-02-17 03:00:00, None, None,50.82, 4.711,38.1, None, None, None, None, None, 44.33,7
None, 0.862, 81.2, None,2016-02-17 04:00:00, None, None,26.67, 4.858,27.79, None, None, None, None, None, 44.2,7
None, 0.871, 81.5, None,2016-02-17 05:00:00, None, None,16.89, 6.125,16.85, None, None, None, None, None, 44.16,7
None, 0.65, 86.1, None,2016-02-17 06:00:00, None, None,14.86, 6.291,27.88, None, None, None, None, None, 44.21,7
None, 0.394, 81.9, None,2016-02-17 07:00:00, None, None,14.7, 6.247,38.09, None, None, None, None, None, 44.17,7
None, 0.546, 83.3, None,2016-02-17 08:00:00, None, None,25.89, 5.689,30.87, None, None, None, None, None, 44.28,7
None, 0.495, 92.0, None,2016-02-17 09:00:00, None, None,20.72, 4.876,23.68, None, None, None, None, None, 44.46,7
None, 0.636, 93.0, None,2016-02-17 10:00:00, None, None,23.72, 2.101,4.683, None, None, None, None, None, 46.09,7
None, 0.968, 92.5, None,2016-02-17 11:00:00, None, None,35.4, 4.976,16.06, None, None, None, None, None, 46.11,7
None, 1.995, 92.8, None,2016-02-17 12:00:00, None, None,22.16, 5.199,23.83, None, None, None, None, None, 45.68,7
None, 2.557, 90.4, None,2016-02-17 13:00:00, None, None,28.43, 3.915,0.463, None, None, None, None, None, 45.51,7
None, 3.924, 86.2, None,2016-02-17 14:00:00, None, None,15.88, 5.542,18.56, None, None, None, None, None, 45.16,7
None, 4.294, 86.5, None,2016-02-17 15:00:00, None, None,15.58, 4.95,16.35, None, None, None, None, None, 45.38,7
None, 3.359, 88.4, None,2016-02-17 16:00:00, None, None,12.29, 6.465,19.53, None, None, None, None, None, 45.43,7
None, 3.242, 89.6, None,2016-02-17 17:00:00, None, None,19.71, 6.67,32.45, None, None, None, None, None, 45.22,7
None, 3.49, 91.9, None,2016-02-17 18:00:00, None, None,11.08, 8.28,20.36, None, None, None, None, None, 44.53,7
None, 3.07, 90.6, None,2016-02-17 19:00:00, None, None,18.69, 5.908,6.239, None, None, None, None, None, 45.02,7
None, 3.212, 94.0, None,2016-02-17 20:00:00, None, None,16.42, 6.821,12.83, None, None, None, None, None, 44.54,7
None, 3.184, 93.4, None,2016-02-17 21:00:00, None, None,20.85, 6.523,13.32, None, None, None, None, None, 44.82,7
None, 3.294, 92.0, None,2016-02-17 22:00:00, None, None,23.39, 7.149,20.97, None, None, None, None, None, 44.98,7
None, 2.512, 93.5, None,2016-02-17 23:00:00, None, None,17.44, 8.95,29.7, None, None, None, None, None, 45.23,7
None, 2.297, 94.3, None,2016-02-18 00:00:00, None, None,16.4, 8.82,39.47, None, None, None, None, None, 45.04,7
None, 2.574, 96.2, None,2016-02-18 01:00:00, None, None,59.89, 6.237,133.1, None, None, None, None, None, 44.61,7
None, 0.943, 96.8, None,2016-02-18 02:00:00, None, None,16.03, 14.9,161.4, None, None, None, None, None, 44.16,7
None, 1.082, 96.8, None,2016-02-18 03:00:00, None, None,11.4, 15.14,154.5, None, None, None, None, None, 44.82,7
None, 1.153, 97.0, None,2016-02-18 04:00:00, None, None,14.77, 18.15,152.3, None, None, None, None, None, 44.74,7
None, 1.283, 97.0, None,2016-02-18 05:00:00, None, None,14.51, 15.19,158.0, None, None, None, None, None, 44.78,7
None, 1.099, 97.1, None,2016-02-18 06:00:00, None, None,12.99, 14.32,155.0, None, None, None, None, None, 44.86,7
None, 0.975, 97.1, None,2016-02-18 07:00:00, None, None,11.84, 17.32,157.5, None, None, None, None, None, 44.87,7
None, 0.74, 97.0, None,2016-02-18 08:00:00, None, None,13.96, 16.94,159.3, None, None, None, None, None, 44.96,7
None, 0.439, 97.1, None,2016-02-18 09:00:00, None, None,15.36, 19.73,161.9, None, None, None, None, None, 45.07,7
None, 0.094, 96.8, None,2016-02-18 10:00:00, None, None,26.27, 14.12,163.1, None, None, None, None, None, 44.49,7
None, 0.278, 96.9, None,2016-02-18 11:00:00, None, None,12.5, 18.47,156.5, None, None, None, None, None, 45.16,7
None, 0.878, 96.7, None,2016-02-18 12:00:00, None, None,14.61, 15.26,160.8, None, None, None, None, None, 45.54,7
None, 1.073, 96.6, None,2016-02-18 13:00:00, None, None,16.44, 14.67,162.6, None, None, None, None, None, 45.64,7
None, 1.561, 96.3, None,2016-02-18 14:00:00, None, None,16.17, 13.3,161.6, None, None, None, None, None, 45.61,7
None, 1.286, 96.2, None,2016-02-18 15:00:00, None, None,18.47, 11.03,169.0, None, None, None, None, None, 45.43,7
None, 1.139, 96.6, None,2016-02-18 16:00:00, None, None,15.71, 13.12,157.6, None, None, None, None, None, 45.34,7
None, 1.129, 96.5, None,2016-02-18 17:00:00, None, None,15.54, 12.8,157.2, None, None, None, None, None, 45.33,7
None, 0.712, 96.8, None,2016-02-18 18:00:00, None, None,16.68, 11.93,160.4, None, None, None, None, None, 45.37,7
None, 0.952, 97.0, None,2016-02-18 19:00:00, None, None,13.81, 12.67,160.1, None, None, None, None, None, 45.38,7
None, 0.986, 97.1, None,2016-02-18 20:00:00, None, None,15.67, 12.75,164.0, None, None, None, None, None, 45.46,7
None, 1.0, 97.1, None,2016-02-18 21:00:00, None, None,17.76, 14.23,168.8, None, None, None, None, None, 45.46,7
None, 0.865, 97.1, None,2016-02-18 22:00:00, None, None,15.56, 15.23,160.7, None, None, None, None, None, 45.26,7
None, 0.865, 97.2, None,2016-02-18 23:00:00, None, None,13.94, 16.34,152.9, None, None, None, None, None, 45.22,7
