wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
,79.0, 3.4, None,0.1, None,3.4, None,356.0,0.0, None, None,2022-05-28 00:00:00,22,,,,,,,,,,,,,,,,
,66.0, 5.8, None,-1.1, None,4.7, None,175.0,0.0, None, None,2022-05-28 01:00:00,22,,,,,,,,,,,,,,,,
,64.0, 7.5, None,-1.2, None,5.0, None,184.0,0.0, None, None,2022-05-28 02:00:00,22,,,,,,,,,,,,,,,,
,74.0, 5.2, None,-0.5, None,3.7, None,204.0,0.0, None, None,2022-05-28 03:00:00,22,,,,,,,,,,,,,,,,
,81.0, 3.9, None,-0.1, None,2.8, None,355.0,0.0, None, None,2022-05-28 04:00:00,22,,,,,,,,,,,,,,,,
,89.0, 4.1, None,-0.6, None,1.0, None,340.0,0.0, None, None,2022-05-28 05:00:00,22,,,,,,,,,,,,,,,,
,89.0, 4.7, None,-0.8, None,0.8, None,6.0,0.0, None, None,2022-05-28 06:00:00,22,,,,,,,,,,,,,,,,
,88.0, 2.5, None,0.3, None,2.1, None,170.0,0.0, None, None,2022-05-28 07:00:00,22,,,,,,,,,,,,,,,,
,58.0, 7.2, None,-1.5, None,6.1, None,171.0,0.0, None, None,2022-05-28 08:00:00,22,,,,,,,,,,,,,,,,
,58.0, 6.5, None,-0.2, None,7.5, None,157.0,0.0, None, None,2022-05-28 09:00:00,22,,,,,,,,,,,,,,,,
,56.0, 7.7, None,0.3, None,8.6, None,177.0,0.0, None, None,2022-05-28 10:00:00,22,,,,,,,,,,,,,,,,
,53.0, 10.1, None,0.6, None,9.7, None,175.0,0.0, None, None,2022-05-28 11:00:00,22,,,,,,,,,,,,,,,,
,45.0, 11.2, None,-1.0, None,10.4, None,164.0,0.0, None, None,2022-05-28 12:00:00,22,,,,,,,,,,,,,,,,
,44.0, 9.2, None,-0.1, None,11.8, None,213.0,0.0, None, None,2022-05-28 13:00:00,22,,,,,,,,,,,,,,,,
,34.0, 8.8, None,-2.3, None,13.2, None,171.0,0.0, None, None,2022-05-28 14:00:00,22,,,,,,,,,,,,,,,,
,37.0, 10.2, None,-0.2, None,14.3, None,184.0,0.0, None, None,2022-05-28 15:00:00,22,,,,,,,,,,,,,,,,
,30.0, None, None,-2.8, None,14.6, None,165.0,0.0, None, None,2022-05-28 16:00:00,22,,,,,,,,,,,,,,,,
,24.0, 7.6, None,-5.5, None,14.9, None,200.0,0.0, None, None,2022-05-28 17:00:00,22,,,,,,,,,,,,,,,,
,24.0, 7.1, None,-5.1, None,15.3, None,227.0,0.0, None, None,2022-05-28 18:00:00,22,,,,,,,,,,,,,,,,
,49.0, 3.2, None,-0.1, None,10.1, None,355.0,0.0, None, None,2022-05-28 21:00:00,22,,,,,,,,,,,,,,,,
,63.0, 6.3, None,-1.5, None,4.9, None,7.0,0.0, None, None,2022-05-29 01:00:00,22,,,,,,,,,,,,,,,,
,61.0, None, None,-2.5, None,4.4, None,346.0,0.0, None, None,2022-05-29 02:00:00,22,,,,,,,,,,,,,,,,
,67.0, 6.4, None,-1.9, None,3.7, None,337.0,0.0, None, None,2022-05-29 03:00:00,22,,,,,,,,,,,,,,,,
,69.0, 5.1, None,-1.5, None,3.7, None,0.0,0.0, None, None,2022-05-29 04:00:00,22,,,,,,,,,,,,,,,,
,71.0, 5.7, None,-1.2, None,3.6, None,351.0,0.0, None, None,2022-05-29 05:00:00,22,,,,,,,,,,,,,,,,
,56.0, 2.7, None,0.1, None,8.4, None,127.0,0.0, None, None,2022-05-29 08:00:00,22,,,,,,,,,,,,,,,,
,42.0, 4.7, None,2.9, None,15.8, None,126.0,0.0, None, None,2022-05-29 12:00:00,22,,,,,,,,,,,,,,,,
