wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
,66.0, 6.7, None,1.3, None,7.2, None,161.0,0.0, 1.2, None,2022-05-28 00:00:00, None,22
,75.0, 2.6, None,1.6, None,5.7, None,157.0,0.0, 1.2, None,2022-05-28 01:00:00, None,22
,74.0, 3.8, None,0.8, None,5.0, None,208.0,0.0, 1.2, None,2022-05-28 02:00:00, None,22
,82.0, 3.5, None,1.2, None,4.0, None,179.0,0.0, 1.2, None,2022-05-28 03:00:00, None,22
,78.0, None, None,0.6, None,4.1, None,206.0,0.0, 1.2, None,2022-05-28 04:00:00, None,22
,80.0, 3.8, None,0.8, None,3.9, None,241.0,0.0, 1.0, None,2022-05-28 05:00:00, None,22
,70.0, 4.9, None,1.1, None,6.2, None,183.0,0.0, 1.0, None,2022-05-28 06:00:00, None,22
,61.0, 6.5, None,1.7, None,8.8, None,165.0,0.0, 1.0, None,2022-05-28 07:00:00, None,22
,55.0, 13.7, None,1.6, None,10.2, None,138.0,0.0, 1.0, None,2022-05-28 08:00:00, None,22
,48.0, 12.4, None,1.6, None,12.3, None,134.0,0.0, 1.0, None,2022-05-28 09:00:00, None,22
,41.0, 10.5, None,0.8, None,13.8, None,159.0,0.0, 0.0, None,2022-05-28 10:00:00, None,22
,37.0, 7.7, None,0.2, None,14.7, None,117.0,0.0, 0.0, None,2022-05-28 11:00:00, None,22
,35.0, 5.7, None,1.1, None,16.6, None,85.0,0.0, 0.0, None,2022-05-28 12:00:00, None,22
,31.0, None, None,-0.6, None,16.6, None,27.0,0.0, 0.0, None,2022-05-28 13:00:00, None,22
,26.0, 9.4, None,-1.7, None,18.1, None,349.0,0.0, 0.0, None,2022-05-28 14:00:00, None,22
,26.0, 6.9, None,-1.1, None,18.8, None,28.0,0.0, 0.0, None,2022-05-28 15:00:00, None,22
,26.0, 6.7, None,-1.0, None,18.9, None,328.0,0.0, 0.0, None,2022-05-28 16:00:00, None,22
,28.0, 3.7, None,-1.1, None,17.6, None,255.0,0.0, 0.0, None,2022-05-28 17:00:00, None,22
,30.0, 3.7, None,-0.3, None,17.4, None,303.0,0.0, 0.0, None,2022-05-28 18:00:00, None,22
