wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
,46.0, 4.4, None,-0.5, None,10.6, None,293.0,0.0,0.2, None,2022-05-28 00:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,50.0, 3.2, None,-0.6, None,9.3, None,268.0,0.0,0.2, None,2022-05-28 01:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.0, 6.5, None,-0.3, None,8.7, None,242.0,0.0,0.2, None,2022-05-28 02:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,50.0, 6.2, None,-1.0, None,8.9, None,276.0,0.0,0.2, None,2022-05-28 03:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,55.0, 5.3, None,-0.9, None,7.6, None,274.0,0.0,0.2, None,2022-05-28 04:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.0, 4.5, None,-0.4, None,7.8, None,247.0,0.0,0.2, None,2022-05-28 05:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.0, 6.1, None,1.1, None,7.9, None,206.0,0.0,0.2, None,2022-05-28 06:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.0, None, None,2.5, None,9.4, None,204.0,0.0,0.2, None,2022-05-28 07:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.0, 4.6, None,2.7, None,10.6, None,235.0,0.0,0.2, None,2022-05-28 08:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,47.0, 6.9, None,1.7, None,12.7, None,155.0,0.0,0.2, None,2022-05-28 09:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.0, 6.6, None,1.3, None,14.0, None,184.0,0.0,0.0, None,2022-05-28 10:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.0, 5.9, None,1.4, None,15.7, None,170.0,0.0,0.0, None,2022-05-28 11:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,34.0, 6.9, None,1.3, None,17.3, None,165.0,0.0,0.0, None,2022-05-28 12:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.0, 7.1, None,-0.5, None,18.3, None,169.0,0.0,0.0, None,2022-05-28 13:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.0, 6.7, None,0.1, None,19.0, None,165.0,0.0,0.0, None,2022-05-28 14:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.0, 5.3, None,-2.8, None,18.1, None,180.0,0.0,0.0, None,2022-05-28 15:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,30.0, 2.7, None,-0.3, None,17.5, None,139.0,0.0,0.0, None,2022-05-28 16:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,29.0, None, None,-0.4, None,17.9, None,143.0,0.0,0.0, None,2022-05-28 17:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,31.0, 4.6, None,-1.1, None,16.0, None,350.0,0.0,0.0, None,2022-05-28 20:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,33.0, 5.2, None,-1.1, None,15.0, None,321.0,0.0,0.0, None,2022-05-28 21:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.0, 2.5, None,0.2, None,14.3, None,12.0,0.0,0.0, None,2022-05-28 23:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.0, 1.8, None,0.5, None,13.1, None,230.0,0.0,0.0, None,2022-05-29 00:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.0, 1.7, None,2.4, None,11.6, None,242.0,0.0,0.0, None,2022-05-29 01:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.0, 2.6, None,2.9, None,11.4, None,296.0,0.0,0.0, None,2022-05-29 02:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.0, None, None,2.1, None,11.3, None,257.0,0.0,0.0, None,2022-05-29 03:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.0, 1.9, None,2.3, None,10.5, None,110.0,0.0,0.0, None,2022-05-29 04:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.0, 1.8, None,1.6, None,10.0, None,200.0,0.0,0.0, None,2022-05-29 05:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.0, None, None,1.9, None,9.8, None,338.0,0.0,0.0, None,2022-05-29 06:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,49.0, 6.6, None,3.0, None,13.5, None,68.0,0.0,0.0, None,2022-05-29 07:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,45.0, 7.4, None,2.2, None,13.9, None,48.0,0.0,0.0, None,2022-05-29 08:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.0, None, None,2.7, None,16.7, None,76.0,0.0,0.0, None,2022-05-29 09:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.0, 7.9, None,2.6, None,17.4, None,125.0,0.0,0.0, None,2022-05-29 10:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.0, 6.6, None,4.2, None,18.8, None,155.0,0.0,0.0, None,2022-05-29 11:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.0, 4.7, None,4.0, None,17.8, None,157.0,0.0,0.0, None,2022-05-29 12:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.0, 3.4, None,3.6, None,18.1, None,138.0,0.0,0.0, None,2022-05-29 13:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,31.0, None, None,1.8, None,19.3, None,147.0,0.0,0.0, None,2022-05-29 14:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,34.0, 6.5, None,3.5, None,19.8, None,100.0,0.0,0.0, None,2022-05-29 15:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.0, 2.5, None,3.0, None,17.9, None,259.0,0.0,0.0, None,2022-05-29 16:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.0, 6.6, None,3.3, None,18.2, None,282.0,0.0,0.0, None,2022-05-29 17:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.0, 18.5, None,3.6, None,16.9, None,287.0,0.0,0.0, None,2022-05-29 18:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,47.0, 22.7, None,4.5, None,15.8, None,287.0,0.0,0.0, None,2022-05-29 19:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,48.0, 25.9, None,4.0, None,14.9, None,290.0,0.0,0.0, None,2022-05-29 20:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,49.0, 19.8, None,3.6, None,14.2, None,296.0,0.0,0.0, None,2022-05-29 21:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.0, 10.9, None,3.7, None,13.6, None,283.0,0.0,0.0, None,2022-05-29 22:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,52.0, 17.4, None,3.7, None,13.3, None,283.0,0.0,0.0, None,2022-05-29 23:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,54.0, None, None,3.8, None,12.9, None,285.0,0.0,0.0, None,2022-05-30 00:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.0, 7.3, None,4.2, None,12.2, None,215.0,0.0,0.0, None,2022-05-30 01:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.0, 8.9, None,4.3, None,12.1, None,179.0,0.0,0.0, None,2022-05-30 02:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,64.0, 4.8, None,4.9, None,11.5, None,229.0,0.0,0.0, None,2022-05-30 03:00:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,
