WDIR_VECT,time,HUMIDITY,week_of_year
155.6,2020-10-14 00:00:00, 91.8,42
163.0,2020-10-14 01:00:00, 93.6,42
229.9,2020-10-14 02:00:00, 92.5,42
176.2,2020-10-14 03:00:00, 95.4,42
129.3,2020-10-14 04:00:00, 96.1,42
136.1,2020-10-14 05:00:00, 94.8,42
118.1,2020-10-14 06:00:00, 97.4,42
107.8,2020-10-14 07:00:00, 98.5,42
114.5,2020-10-14 08:00:00, 98.8,42
110.3,2020-10-14 09:00:00, 97.0,42
101.0,2020-10-14 10:00:00, 90.4,42
116.4,2020-10-14 11:00:00, 83.0,42
200.0,2020-10-14 12:00:00, 71.6,42
219.2,2020-10-14 13:00:00, 61.8,42
244.5,2020-10-14 14:00:00, 60.1,42
256.0,2020-10-14 15:00:00, 58.1,42
263.7,2020-10-14 16:00:00, 53.3,42
242.0,2020-10-14 17:00:00, 59.3,42
199.4,2020-10-14 18:00:00, 65.8,42
193.1,2020-10-14 19:00:00, 64.9,42
205.7,2020-10-14 20:00:00, 67.5,42
232.6,2020-10-14 21:00:00, 73.8,42
258.0,2020-10-14 22:00:00, 79.1,42
86.7,2020-10-14 23:00:00, 90.0,42
126.2,2020-10-15 00:00:00, 93.0,42
100.7,2020-10-15 01:00:00, 96.0,42
98.6,2020-10-15 02:00:00, 96.4,42
106.0,2020-10-15 03:00:00, 95.9,42
124.3,2020-10-15 04:00:00, 95.6,42
103.4,2020-10-15 05:00:00, 95.9,42
196.9,2020-10-15 06:00:00, 95.5,42
104.4,2020-10-15 07:00:00, 95.2,42
103.4,2020-10-15 08:00:00, 94.3,42
107.5,2020-10-15 09:00:00, 94.0,42
126.3,2020-10-15 10:00:00, 91.8,42
138.0,2020-10-15 11:00:00, 86.6,42
145.5,2020-10-15 12:00:00, 85.5,42
130.2,2020-10-15 13:00:00, 86.0,42
143.3,2020-10-15 14:00:00, 91.0,42
60.7,2020-10-15 15:00:00, 91.3,42
88.1,2020-10-15 16:00:00, 92.9,42
95.5,2020-10-15 17:00:00, 91.8,42
78.0,2020-10-15 18:00:00, 94.1,42
88.3,2020-10-15 19:00:00, 94.5,42
114.8,2020-10-15 20:00:00, 95.2,42
73.6,2020-10-15 21:00:00, 97.4,42
328.0,2020-10-15 22:00:00, 98.6,42
333.9,2020-10-15 23:00:00, 99.0,42
159.5,2020-10-16 00:00:00, 99.3,42
267.2,2020-10-16 01:00:00, 99.4,42
243.5,2020-10-16 02:00:00, 99.5,42
316.9,2020-10-16 03:00:00, 99.6,42
300.5,2020-10-16 04:00:00, 99.7,42
220.5,2020-10-16 05:00:00, 99.4,42
309.6,2020-10-16 06:00:00, 99.4,42
271.5,2020-10-16 07:00:00, 99.5,42
184.8,2020-10-16 08:00:00, 99.3,42
289.6,2020-10-16 09:00:00, 98.8,42
210.9,2020-10-16 10:00:00, 94.5,42
263.0,2020-10-16 11:00:00, 87.1,42
309.5,2020-10-16 12:00:00, 87.2,42
201.5,2020-10-16 13:00:00, 83.7,42
289.3,2020-10-16 14:00:00, 83.7,42
256.9,2020-10-16 15:00:00, 79.1,42
300.9,2020-10-16 16:00:00, 76.2,42
230.6,2020-10-16 17:00:00, 88.9,42
122.6,2020-10-16 18:00:00, 95.8,42
117.7,2020-10-16 19:00:00, 97.6,42
210.7,2020-10-16 20:00:00, 98.5,42
229.2,2020-10-16 21:00:00, 99.0,42
102.6,2020-10-16 22:00:00, 99.1,42
107.6,2020-10-16 23:00:00, 99.1,42
277.7,2020-10-17 00:00:00, 99.1,42
214.5,2020-10-17 01:00:00, 99.1,42
234.7,2020-10-17 02:00:00, 99.3,42
201.6,2020-10-17 03:00:00, 99.4,42
191.6,2020-10-17 04:00:00, 99.4,42
268.5,2020-10-17 05:00:00, 99.3,42
207.5,2020-10-17 06:00:00, 99.3,42
224.8,2020-10-17 07:00:00, 99.4,42
226.1,2020-10-17 08:00:00, 99.3,42
261.8,2020-10-17 09:00:00, 99.1,42
214.1,2020-10-17 10:00:00, 97.7,42
243.7,2020-10-17 11:00:00, 94.1,42
37.3,2020-10-17 12:00:00, 91.8,42
340.6,2020-10-17 13:00:00, 91.5,42
70.4,2020-10-17 14:00:00, 84.9,42
91.5,2020-10-17 15:00:00, 77.7,42
91.8,2020-10-17 16:00:00, 74.3,42
107.9,2020-10-17 17:00:00, 76.0,42
100.2,2020-10-17 18:00:00, 73.9,42
106.9,2020-10-17 19:00:00, 73.2,42
116.5,2020-10-17 20:00:00, 75.3,42
164.0,2020-10-17 21:00:00, 82.9,42
47.4,2020-10-17 22:00:00, 76.7,42
100.6,2020-10-17 23:00:00, 78.7,42
85.4,2020-10-18 00:00:00, 86.3,42
69.1,2020-10-18 01:00:00, 83.1,42
85.2,2020-10-18 02:00:00, 87.8,42
60.9,2020-10-18 03:00:00, 82.1,42
49.6,2020-10-18 04:00:00, 79.9,42
58.2,2020-10-18 05:00:00, 73.7,42
77.0,2020-10-18 06:00:00, 69.5,42
73.1,2020-10-18 07:00:00, 66.7,42
45.3,2020-10-18 08:00:00, 65.0,42
59.1,2020-10-18 09:00:00, 65.2,42
87.5,2020-10-18 10:00:00, 66.5,42
102.2,2020-10-18 11:00:00, 69.9,42
107.0,2020-10-18 12:00:00, 71.6,42
108.7,2020-10-18 13:00:00, 86.0,42
110.7,2020-10-18 14:00:00, 88.7,42
101.6,2020-10-18 15:00:00, 92.9,42
100.4,2020-10-18 16:00:00, 96.9,42
105.2,2020-10-18 17:00:00, 97.0,42
100.0,2020-10-18 18:00:00, 97.7,42
91.9,2020-10-18 19:00:00, 97.8,42
64.7,2020-10-18 20:00:00, 97.4,42
65.7,2020-10-18 21:00:00, 96.0,42
63.3,2020-10-18 22:00:00, 96.5,42
10.5,2020-10-18 23:00:00, 96.6,42
258.3,2020-10-19 00:00:00, 97.4,42
285.0,2020-10-19 01:00:00, 97.9,42
297.3,2020-10-19 02:00:00, 98.0,42
280.1,2020-10-19 03:00:00, 98.3,42
269.0,2020-10-19 04:00:00, 98.5,42
258.9,2020-10-19 05:00:00, 98.2,42
293.1,2020-10-19 06:00:00, 97.8,42
236.9,2020-10-19 07:00:00, 98.2,42
243.7,2020-10-19 08:00:00, 98.6,42
320.2,2020-10-19 09:00:00, 91.9,42
237.9,2020-10-19 10:00:00, 88.0,42
138.8,2020-10-19 11:00:00, 82.8,42
145.7,2020-10-19 12:00:00, 79.1,42
123.1,2020-10-19 13:00:00, 77.9,42
263.2,2020-10-19 14:00:00, 83.6,42
245.6,2020-10-19 15:00:00, 84.9,42
307.5,2020-10-19 16:00:00, 83.7,42
308.7,2020-10-19 17:00:00, 88.4,42
241.3,2020-10-19 18:00:00, 95.5,42
149.1,2020-10-19 19:00:00, 98.3,42
239.9,2020-10-19 20:00:00, 99.0,42
203.9,2020-10-19 21:00:00, 99.4,42
108.2,2020-10-19 22:00:00, 99.8,42
105.3,2020-10-19 23:00:00, 99.9,42
111.0,2020-10-20 00:00:00, 99.3,42
265.4,2020-10-20 01:00:00, 99.2,42
303.9,2020-10-20 02:00:00, 99.5,42
286.5,2020-10-20 03:00:00, 99.9,42
241.8,2020-10-20 04:00:00, 99.8,42
214.2,2020-10-20 05:00:00, 99.5,42
214.3,2020-10-20 06:00:00, 99.1,42
115.3,2020-10-20 07:00:00, 98.9,42
105.5,2020-10-20 08:00:00, 98.8,42
140.1,2020-10-20 09:00:00, 98.7,42
123.4,2020-10-20 10:00:00, 96.3,42
118.8,2020-10-20 11:00:00, 88.6,42
308.3,2020-10-20 12:00:00, 81.6,42
303.0,2020-10-20 13:00:00, 82.1,42
286.4,2020-10-20 14:00:00, 80.1,42
294.2,2020-10-20 15:00:00, 78.9,42
296.9,2020-10-20 16:00:00, 81.6,42
222.6,2020-10-20 17:00:00, 86.2,42
228.0,2020-10-20 18:00:00, 94.3,42
280.7,2020-10-20 19:00:00, 98.0,42
297.3,2020-10-20 20:00:00, 99.0,42
276.2,2020-10-20 21:00:00, 99.5,42
289.6,2020-10-20 22:00:00, 99.8,42
231.1,2020-10-20 23:00:00, 100.0,42
