AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
14.7, 1.0,0.0, 14.1,2020-07-22 00:00:00, 153.0, 90.0,30
14.3, None,0.0, 11.6,2020-07-22 00:15:00, 164.0, 92.0,30
14.2, None,0.0, 9.3,2020-07-22 00:30:00, 167.0, 92.0,30
14.0, None,0.0, 5.8,2020-07-22 00:45:00, 178.0, 93.0,30
13.9, 0.0,0.0, 10.3,2020-07-22 01:00:00, 173.0, 93.0,30
13.6, None,0.0, 6.7,2020-07-22 01:15:00, 164.0, 94.0,30
13.4, None,0.0, 8.6,2020-07-22 01:30:00, 161.0, 95.0,30
13.2, None,0.0, 9.3,2020-07-22 01:45:00, 161.0, 96.0,30
13.2, 1.0,0.0, 9.0,2020-07-22 02:00:00, 165.0, 96.0,30
13.1, None,0.0, 6.2,2020-07-22 02:15:00, 165.0, 96.0,30
13.2, None,0.0, 2.2,2020-07-22 02:30:00, 169.0, 96.0,30
13.2, None,0.0, 0.0,2020-07-22 02:45:00, 170.0, 96.0,30
13.1, 0.0,0.0, 1.4,2020-07-22 03:00:00, 168.0, 96.0,30
13.0, None,0.0, 4.7,2020-07-22 03:15:00, 162.0, 96.0,30
12.9, None,0.0, 1.7,2020-07-22 03:30:00, 169.0, 96.0,30
12.8, None,0.0, 0.8,2020-07-22 03:45:00, 161.0, 97.0,30
12.8, 0.0,0.0, 1.0,2020-07-22 04:00:00, 163.0, 97.0,30
12.8, None,0.0, 0.7,2020-07-22 04:15:00, 161.0, 97.0,30
12.8, None,0.0, 0.4,2020-07-22 04:30:00, 161.0, 97.0,30
12.8, None,0.0, 0.0,2020-07-22 04:45:00, 162.0, 97.0,30
12.8, 0.0,0.0, 0.1,2020-07-22 05:00:00, 166.0, 96.0,30
12.8, None,0.0, 2.4,2020-07-22 05:15:00, 161.0, 96.0,30
12.8, None,0.0, 0.5,2020-07-22 05:30:00, 166.0, 96.0,30
12.9, None,0.0, 0.0,2020-07-22 05:45:00, 191.0, 96.0,30
