TempC,time,RH,week_of_year
5.282,2019-05-14 00:00:00,70.4,20
5.411,2019-05-14 01:00:00,71.1,20
4.973,2019-05-14 02:00:00,73.7,20
3.775,2019-05-14 03:00:00,77.1,20
2.823,2019-05-14 04:00:00,83.8,20
4.22,2019-05-14 05:00:00,85.1,20
5.872,2019-05-14 06:00:00,80.5,20
9.928,2019-05-14 07:00:00,66.7,20
11.807,2019-05-14 08:00:00,52.2,20
12.678,2019-05-14 09:00:00,51.5,20
13.642,2019-05-14 10:00:00,47.7,20
11.904,2019-05-14 11:00:00,53.0,20
10.834,2019-05-14 12:00:00,78.4,20
10.443,2019-05-14 13:00:00,78.8,20
9.977,2019-05-14 14:00:00,87.1,20
9.608,2019-05-14 15:00:00,89.3,20
9.657,2019-05-14 16:00:00,91.5,20
9.903,2019-05-14 17:00:00,92.7,20
9.632,2019-05-14 18:00:00,90.6,20
8.891,2019-05-14 19:00:00,95.8,20
8.195,2019-05-14 20:00:00,96.4,20
7.242,2019-05-14 21:00:00,95.6,20
6.889,2019-05-14 22:00:00,96.1,20
6.712,2019-05-14 23:00:00,97.1,20
6.661,2019-05-15 00:00:00,97.3,20
6.56,2019-05-15 01:00:00,97.8,20
6.408,2019-05-15 02:00:00,98.3,20
6.026,2019-05-15 03:00:00,98.6,20
5.616,2019-05-15 04:00:00,98.9,20
5.334,2019-05-15 05:00:00,99.1,20
6.94,2019-05-15 06:00:00,99.2,20
9.952,2019-05-15 07:00:00,94.4,20
9.114,2019-05-15 08:00:00,87.8,20
10.124,2019-05-15 09:00:00,80.6,20
10.492,2019-05-15 10:00:00,72.5,20
10.761,2019-05-15 11:00:00,69.9,20
11.297,2019-05-15 12:00:00,66.3,20
12.074,2019-05-15 13:00:00,69.9,20
12.871,2019-05-15 14:00:00,61.1,20
15.318,2019-05-15 15:00:00,54.6,20
14.433,2019-05-15 16:00:00,53.5,20
14.745,2019-05-15 17:00:00,50.4,20
13.425,2019-05-15 18:00:00,51.7,20
11.953,2019-05-15 19:00:00,57.7,20
7.619,2019-05-15 20:00:00,80.4,20
4.869,2019-05-15 21:00:00,91.5,20
3.696,2019-05-15 22:00:00,95.2,20
3.036,2019-05-15 23:00:00,96.6,20
2.182,2019-05-16 00:00:00,97.3,20
1.561,2019-05-16 01:00:00,97.8,20
1.153,2019-05-16 02:00:00,98.3,20
1.153,2019-05-16 03:00:00,98.7,20
0.577,2019-05-16 04:00:00,98.9,20
1.48,2019-05-16 05:00:00,99.2,20
3.564,2019-05-16 06:00:00,99.4,20
5.462,2019-05-16 07:00:00,97.5,20
9.854,2019-05-16 08:00:00,87.9,20
13.161,2019-05-16 09:00:00,68.1,20
14.768,2019-05-16 10:00:00,56.7,20
16.773,2019-05-16 11:00:00,48.2,20
17.51,2019-05-16 12:00:00,43.3,20
17.106,2019-05-16 13:00:00,44.1,20
17.915,2019-05-16 14:00:00,42.9,20
17.819,2019-05-16 15:00:00,41.5,20
18.152,2019-05-16 16:00:00,42.6,20
18.033,2019-05-16 17:00:00,44.0,20
17.13,2019-05-16 18:00:00,45.9,20
15.127,2019-05-16 19:00:00,51.9,20
11.492,2019-05-16 20:00:00,65.6,20
8.742,2019-05-16 21:00:00,78.9,20
7.217,2019-05-16 22:00:00,85.6,20
7.167,2019-05-16 23:00:00,90.4,20
6.535,2019-05-17 00:00:00,91.0,20
5.462,2019-05-17 01:00:00,94.0,20
3.827,2019-05-17 02:00:00,95.6,20
4.115,2019-05-17 03:00:00,97.0,20
4.973,2019-05-17 04:00:00,97.7,20
5.975,2019-05-17 05:00:00,97.8,20
8.245,2019-05-17 06:00:00,95.9,20
10.296,2019-05-17 07:00:00,86.0,20
11.807,2019-05-17 08:00:00,78.2,20
13.522,2019-05-17 09:00:00,72.4,20
14.529,2019-05-17 10:00:00,66.0,20
15.485,2019-05-17 11:00:00,64.0,20
16.082,2019-05-17 12:00:00,63.1,20
13.594,2019-05-17 13:00:00,68.8,20
12.703,2019-05-17 14:00:00,84.5,20
13.137,2019-05-17 15:00:00,87.2,20
12.34,2019-05-17 16:00:00,90.7,20
12.098,2019-05-17 17:00:00,93.6,20
11.053,2019-05-17 18:00:00,94.9,20
9.632,2019-05-17 19:00:00,95.2,20
8.941,2019-05-17 20:00:00,96.7,20
8.419,2019-05-17 21:00:00,97.3,20
7.845,2019-05-17 22:00:00,98.1,20
7.82,2019-05-17 23:00:00,98.7,20
6.357,2019-05-18 00:00:00,98.9,20
4.844,2019-05-18 01:00:00,99.0,20
4.61,2019-05-18 02:00:00,99.5,20
4.74,2019-05-18 03:00:00,99.7,20
4.999,2019-05-18 04:00:00,99.9,20
5.796,2019-05-18 05:00:00,100.0,20
6.788,2019-05-18 06:00:00,100.0,20
8.02,2019-05-18 07:00:00,99.6,20
8.568,2019-05-18 08:00:00,97.6,20
9.188,2019-05-18 09:00:00,95.6,20
10.173,2019-05-18 10:00:00,92.7,20
11.005,2019-05-18 11:00:00,88.1,20
11.273,2019-05-18 12:00:00,85.0,20
12.05,2019-05-18 13:00:00,82.4,20
13.618,2019-05-18 14:00:00,76.7,20
15.031,2019-05-18 15:00:00,71.6,20
15.175,2019-05-18 16:00:00,64.9,20
14.864,2019-05-18 17:00:00,63.8,20
