pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, 12.4, 23.0, None, None, 265.0, None, None,2019-06-11 00:00:00, None,24
None, None, None, None, 12.3, 23.0, None, None, 265.0, None, None,2019-06-11 01:00:00, None,24
None, None, None, None, 11.5, 23.0, None, None, 265.0, None, None,2019-06-11 02:00:00, None,24
None, None, None, None, 10.9, 21.0, None, None, 265.0, None, None,2019-06-11 03:00:00, None,24
None, None, None, None, 10.1, 21.0, None, None, 265.0, None, None,2019-06-11 04:00:00, None,24
None, None, None, None, 8.7, 26.0, None, None, 265.0, None, None,2019-06-11 05:00:00, None,24
None, None, None, None, 8.4, 26.0, None, None, 265.0, None, None,2019-06-11 06:00:00, None,24
None, None, None, None, 7.6, 20.0, None, None, 265.0, None, None,2019-06-11 07:00:00, None,24
None, None, None, None, 7.9, 26.0, None, None, 265.0, None, None,2019-06-11 08:00:00, None,24
None, None, None, None, 6.9, 25.0, None, None, 265.0, None, None,2019-06-11 09:00:00, None,24
None, None, None, None, 4.9, 13.0, None, None, 265.0, None, None,2019-06-11 10:00:00, None,24
None, None, None, None, 4.1, None, None, None, 265.0, None, None,2019-06-11 11:00:00, None,24
None, None, None, None, 4.1, None, None, None, 265.0, None, None,2019-06-11 12:00:00, None,24
None, None, None, None, 5.9, None, None, None, 265.0, None, None,2019-06-11 13:00:00, None,24
None, None, None, None, 7.9, 13.0, None, None, 265.0, None, None,2019-06-11 14:00:00, None,24
None, None, None, None, 15.2, 24.0, None, None, 265.0, None, None,2019-06-11 15:00:00, None,24
None, 0.0, None, None, 16.1, None, None, None, 265.0, None, None,2019-06-11 16:00:00, None,24
None, None, None, None, 16.8, 20.0, None, None, 265.0, None, None,2019-06-11 17:00:00, None,24
None, None, None, None, 17.0, 20.0, None, None, 265.0, None, None,2019-06-11 18:00:00, None,24
None, None, None, None, 18.5, 19.0, None, None, 265.0, None, None,2019-06-11 19:00:00, None,24
None, None, None, None, 20.8, 19.0, None, None, 265.0, None, None,2019-06-11 20:00:00, None,24
None, None, None, None, 21.6, 24.0, None, None, 265.0, None, None,2019-06-11 21:00:00, None,24
None, None, None, None, 23.3, 21.0, None, None, 265.0, None, None,2019-06-11 22:00:00, None,24
None, None, None, None, 25.0, 18.0, None, None, 265.0, None, None,2019-06-11 23:00:00, None,24
None, None, None, None, 23.3, 20.0, None, None, 265.0, None, None,2019-06-12 00:00:00, None,24
None, None, None, None, 21.7, 23.0, None, None, 265.0, None, None,2019-06-12 01:00:00, None,24
None, None, None, None, 19.2, 17.0, None, None, 266.0, None, None,2019-06-12 02:00:00, None,24
None, None, None, None, 17.0, 22.0, None, None, 266.0, None, None,2019-06-12 03:00:00, None,24
None, None, None, None, 14.3, 24.0, None, None, 266.0, None, None,2019-06-12 04:00:00, None,24
None, None, None, None, 11.8, 24.0, None, None, 266.0, None, None,2019-06-12 05:00:00, None,24
None, None, None, None, 9.7, None, None, None, 266.0, None, None,2019-06-12 06:00:00, None,24
None, None, None, None, 8.9, None, None, None, 266.0, None, None,2019-06-12 07:00:00, None,24
None, None, None, None, 10.1, 21.0, None, None, 266.0, None, None,2019-06-12 08:00:00, None,24
None, None, None, None, 9.5, 22.0, None, None, 266.0, None, None,2019-06-12 09:00:00, None,24
None, None, None, None, 8.3, 21.0, None, None, 266.0, None, None,2019-06-12 10:00:00, None,24
None, None, None, None, 7.5, 23.0, None, None, 266.0, None, None,2019-06-12 11:00:00, None,24
None, None, None, None, 8.1, 21.0, None, None, 266.0, None, None,2019-06-12 12:00:00, None,24
None, None, None, None, 9.1, 22.0, None, None, 266.0, None, None,2019-06-12 13:00:00, None,24
