AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.6, None, None,2023-01-26 16:30:00, 64.0, None,4
0.6, None, None,2023-01-26 16:45:00, 66.0, None,4
0.3, None, None,2023-01-26 17:00:00, 67.0, None,4
-0.2, None, None,2023-01-26 17:15:00, 67.0, None,4
-0.3, None, None,2023-01-26 17:30:00, 67.0, None,4
-0.3, None, None,2023-01-26 17:45:00, 67.0, None,4
-0.4, None, None,2023-01-26 18:00:00, 67.0, None,4
-0.6, None, None,2023-01-26 18:15:00, 67.0, None,4
-0.6, None, None,2023-01-26 18:30:00, 68.0, None,4
-0.7, None, None,2023-01-26 18:45:00, 68.0, None,4
-0.7, None, None,2023-01-26 19:00:00, 70.0, None,4
-0.8, None, None,2023-01-26 19:15:00, 72.0, None,4
-0.8, None, None,2023-01-26 19:30:00, 73.0, None,4
-0.9, None, None,2023-01-26 19:45:00, 73.0, None,4
-1.0, None, None,2023-01-26 20:00:00, 73.0, None,4
-1.0, None, None,2023-01-26 20:15:00, 73.0, None,4
-1.0, None, None,2023-01-26 20:30:00, 73.0, None,4
-1.3, None, None,2023-01-26 20:45:00, 73.0, None,4
-1.0, None, None,2023-01-26 21:00:00, 73.0, None,4
-1.0, None, None,2023-01-26 21:15:00, 73.0, None,4
-1.4, None, None,2023-01-26 21:30:00, 73.0, None,4
-1.4, None, None,2023-01-26 21:45:00, 73.0, None,4
-2.0, None, None,2023-01-26 22:00:00, 73.0, None,4
-2.4, None, None,2023-01-26 22:15:00, 73.0, None,4
-2.5, None, None,2023-01-26 22:30:00, 73.0, None,4
-2.6, None, None,2023-01-26 22:45:00, 73.0, None,4
-2.3, None, None,2023-01-26 23:00:00, 73.0, None,4
-2.1, None, None,2023-01-26 23:15:00, 73.0, None,4
-2.3, None, None,2023-01-26 23:30:00, 73.0, None,4
-2.8, None, None,2023-01-26 23:45:00, 73.0, None,4
-3.1, 6.9, -21.4,2023-01-27 00:00:00, 73.0, -2.4,4
-3.0, None, None,2023-01-27 00:15:00, 73.0, None,4
-3.0, None, None,2023-01-27 00:30:00, 73.0, None,4
-3.1, None, None,2023-01-27 00:45:00, 73.0, None,4
-3.5, None, None,2023-01-27 01:00:00, 73.0, None,4
-3.8, None, None,2023-01-27 01:15:00, 73.0, None,4
-3.6, None, None,2023-01-27 01:30:00, 73.0, None,4
-3.2, None, None,2023-01-27 01:45:00, 73.0, None,4
-2.5, None, None,2023-01-27 02:00:00, 73.0, None,4
-2.6, None, None,2023-01-27 02:15:00, 73.0, None,4
-2.7, None, None,2023-01-27 02:30:00, 73.0, None,4
-2.7, None, None,2023-01-27 02:45:00, 73.0, None,4
-2.5, None, None,2023-01-27 03:00:00, 73.0, None,4
-2.4, None, None,2023-01-27 03:15:00, 73.0, None,4
-3.2, None, None,2023-01-27 03:30:00, 73.0, None,4
-3.0, None, None,2023-01-27 03:45:00, 73.0, None,4
-3.4, None, None,2023-01-27 04:00:00, 73.0, None,4
-3.3, None, None,2023-01-27 04:15:00, 73.0, None,4
-3.8, None, None,2023-01-27 04:30:00, 73.0, None,4
-4.1, None, None,2023-01-27 04:45:00, 73.0, None,4
-5.1, None, None,2023-01-27 05:00:00, 73.0, None,4
-4.9, None, None,2023-01-27 05:15:00, 73.0, None,4
-4.9, None, None,2023-01-27 05:30:00, 73.0, None,4
-5.1, None, None,2023-01-27 05:45:00, 73.0, None,4
-5.4, None, None,2023-01-27 06:00:00, 73.0, None,4
-5.6, None, None,2023-01-27 06:15:00, 73.0, None,4
-5.9, None, None,2023-01-27 06:30:00, 73.0, None,4
-6.3, None, None,2023-01-27 06:45:00, 74.0, None,4
-6.0, None, None,2023-01-27 07:00:00, 74.0, None,4
-6.0, None, None,2023-01-27 07:15:00, 74.0, None,4
-6.1, None, None,2023-01-27 07:30:00, 74.0, None,4
-6.2, None, None,2023-01-27 07:45:00, 74.0, None,4
-6.7, None, None,2023-01-27 08:00:00, 75.0, None,4
-7.3, None, None,2023-01-27 08:15:00, 76.0, None,4
-9.2, None, None,2023-01-27 08:30:00, 76.0, None,4
-9.8, None, None,2023-01-27 08:45:00, 77.0, None,4
-9.9, None, None,2023-01-27 09:00:00, 77.0, None,4
-9.9, None, None,2023-01-27 09:15:00, 78.0, None,4
-9.9, None, None,2023-01-27 09:30:00, 78.0, None,4
-10.2, None, None,2023-01-27 09:45:00, 79.0, None,4
-10.3, None, None,2023-01-27 10:00:00, 79.0, None,4
-10.7, None, None,2023-01-27 10:15:00, 80.0, None,4
-11.4, None, None,2023-01-27 10:30:00, 80.0, None,4
-12.2, None, None,2023-01-27 10:45:00, 80.0, None,4
-12.9, None, None,2023-01-27 11:00:00, 81.0, None,4
-13.4, None, None,2023-01-27 11:15:00, 81.0, None,4
-13.5, None, None,2023-01-27 11:30:00, 82.0, None,4
-14.7, None, None,2023-01-27 11:45:00, 82.0, None,4
-14.8, None, None,2023-01-27 12:00:00, 83.0, None,4
-15.0, None, None,2023-01-27 12:15:00, 83.0, None,4
-15.2, None, None,2023-01-27 12:30:00, 84.0, None,4
-15.2, None, None,2023-01-27 12:45:00, 85.0, None,4
-15.3, None, None,2023-01-27 13:00:00, 85.0, None,4
-15.4, None, None,2023-01-27 13:15:00, 86.0, None,4
-15.3, None, None,2023-01-27 13:30:00, 87.0, None,4
-15.4, None, None,2023-01-27 13:45:00, 87.0, None,4
-15.8, None, None,2023-01-27 14:00:00, 88.0, None,4
-16.0, None, None,2023-01-27 14:15:00, 88.0, None,4
-16.4, None, None,2023-01-27 14:30:00, 89.0, None,4
-16.7, None, None,2023-01-27 14:45:00, 89.0, None,4
-17.0, None, None,2023-01-27 15:00:00, 90.0, None,4
-17.1, None, None,2023-01-27 15:15:00, 90.0, None,4
-17.1, None, None,2023-01-27 15:30:00, 91.0, None,4
-17.1, None, None,2023-01-27 15:45:00, 91.0, None,4
-17.2, None, None,2023-01-27 16:00:00, 92.0, None,4
-17.4, None, None,2023-01-27 16:15:00, 92.0, None,4
-17.5, None, None,2023-01-27 16:30:00, 92.0, None,4
-17.6, None, None,2023-01-27 16:45:00, 92.0, None,4
-17.7, None, None,2023-01-27 17:00:00, 92.0, None,4
-17.9, None, None,2023-01-27 17:15:00, 92.0, None,4
-18.0, None, None,2023-01-27 17:30:00, 93.0, None,4
-18.0, None, None,2023-01-27 17:45:00, 92.0, None,4
-18.0, None, None,2023-01-27 18:00:00, 92.0, None,4
-18.4, None, None,2023-01-27 18:15:00, 92.0, None,4
-18.7, None, None,2023-01-27 18:30:00, 92.0, None,4
-19.1, None, None,2023-01-27 18:45:00, 92.0, None,4
-19.3, None, None,2023-01-27 19:00:00, 92.0, None,4
-19.4, None, None,2023-01-27 19:15:00, 92.0, None,4
-19.4, None, None,2023-01-27 19:30:00, 92.0, None,4
-19.5, None, None,2023-01-27 19:45:00, 92.0, None,4
-19.6, None, None,2023-01-27 20:00:00, 92.0, None,4
-19.8, None, None,2023-01-27 20:15:00, 92.0, None,4
-20.0, None, None,2023-01-27 20:30:00, 92.0, None,4
-20.2, None, None,2023-01-27 20:45:00, 92.0, None,4
-20.5, None, None,2023-01-27 21:00:00, 92.0, None,4
-20.7, None, None,2023-01-27 21:15:00, 92.0, None,4
-20.7, None, None,2023-01-27 21:30:00, 92.0, None,4
-20.8, None, None,2023-01-27 21:45:00, 92.0, None,4
-20.9, None, None,2023-01-27 22:00:00, 92.0, None,4
-20.9, None, None,2023-01-27 22:15:00, 91.0, None,4
-20.9, None, None,2023-01-27 22:30:00, 91.0, None,4
-21.0, None, None,2023-01-27 22:45:00, 91.0, None,4
-20.9, None, None,2023-01-27 23:00:00, 91.0, None,4
-21.0, None, None,2023-01-27 23:15:00, 91.0, None,4
-21.2, None, None,2023-01-27 23:30:00, 91.0, None,4
-21.4, None, None,2023-01-27 23:45:00, 91.0, None,4
-21.4, 0.4, -24.1,2023-01-28 00:00:00, 91.0, -18.1,4
-21.5, None, None,2023-01-28 00:15:00, 91.0, None,4
-21.6, None, None,2023-01-28 00:30:00, 91.0, None,4
-21.8, None, None,2023-01-28 00:45:00, 91.0, None,4
-21.9, None, None,2023-01-28 01:00:00, 91.0, None,4
-22.0, None, None,2023-01-28 01:15:00, 91.0, None,4
-22.1, None, None,2023-01-28 01:30:00, 91.0, None,4
-22.2, None, None,2023-01-28 01:45:00, 91.0, None,4
-22.4, None, None,2023-01-28 02:00:00, 90.0, None,4
-22.4, None, None,2023-01-28 02:15:00, 90.0, None,4
-22.4, None, None,2023-01-28 02:30:00, 90.0, None,4
-22.4, None, None,2023-01-28 02:45:00, 90.0, None,4
-22.5, None, None,2023-01-28 03:00:00, 90.0, None,4
-22.5, None, None,2023-01-28 03:15:00, 90.0, None,4
-22.5, None, None,2023-01-28 03:30:00, 90.0, None,4
-22.6, None, None,2023-01-28 03:45:00, 90.0, None,4
-22.7, None, None,2023-01-28 04:00:00, 90.0, None,4
-22.8, None, None,2023-01-28 04:15:00, 90.0, None,4
-22.9, None, None,2023-01-28 04:30:00, 90.0, None,4
-22.9, None, None,2023-01-28 04:45:00, 90.0, None,4
-23.0, None, None,2023-01-28 05:00:00, 90.0, None,4
-23.1, None, None,2023-01-28 05:15:00, 90.0, None,4
-23.3, None, None,2023-01-28 05:30:00, 90.0, None,4
-23.6, None, None,2023-01-28 05:45:00, 90.0, None,4
-23.8, None, None,2023-01-28 06:00:00, 90.0, None,4
-24.1, None, None,2023-01-28 06:15:00, 90.0, None,4
-23.7, None, None,2023-01-28 06:30:00, 90.0, None,4
-23.7, None, None,2023-01-28 06:45:00, 90.0, None,4
-23.8, None, None,2023-01-28 07:00:00, 89.0, None,4
-23.9, None, None,2023-01-28 07:15:00, 89.0, None,4
-23.7, None, None,2023-01-28 07:30:00, 89.0, None,4
-23.6, None, None,2023-01-28 07:45:00, 89.0, None,4
-23.5, None, None,2023-01-28 08:00:00, 89.0, None,4
-23.5, None, None,2023-01-28 08:15:00, 89.0, None,4
-23.5, None, None,2023-01-28 08:30:00, 89.0, None,4
-23.1, None, None,2023-01-28 08:45:00, 89.0, None,4
-22.8, None, None,2023-01-28 09:00:00, 89.0, None,4
-22.3, None, None,2023-01-28 09:15:00, 89.0, None,4
-22.2, None, None,2023-01-28 09:30:00, 89.0, None,4
-21.8, None, None,2023-01-28 09:45:00, 89.0, None,4
-21.4, None, None,2023-01-28 10:00:00, 89.0, None,4
-21.3, None, None,2023-01-28 10:15:00, 89.0, None,4
-21.2, None, None,2023-01-28 10:30:00, 89.0, None,4
-20.7, None, None,2023-01-28 10:45:00, 89.0, None,4
-20.3, None, None,2023-01-28 11:00:00, 88.0, None,4
-19.9, None, None,2023-01-28 11:15:00, 88.0, None,4
-19.6, None, None,2023-01-28 11:30:00, 88.0, None,4
-19.4, None, None,2023-01-28 11:45:00, 88.0, None,4
-18.9, None, None,2023-01-28 12:00:00, 88.0, None,4
-18.8, None, None,2023-01-28 12:15:00, 88.0, None,4
-18.9, None, None,2023-01-28 12:30:00, 88.0, None,4
-18.8, None, None,2023-01-28 12:45:00, 88.0, None,4
-18.6, None, None,2023-01-28 13:00:00, 88.0, None,4
-18.5, None, None,2023-01-28 13:15:00, 88.0, None,4
-18.4, None, None,2023-01-28 13:30:00, 88.0, None,4
-18.3, None, None,2023-01-28 13:45:00, 88.0, None,4
-18.1, None, None,2023-01-28 14:00:00, 88.0, None,4
-18.2, None, None,2023-01-28 14:15:00, 88.0, None,4
-18.1, None, None,2023-01-28 14:30:00, 88.0, None,4
-18.3, None, None,2023-01-28 14:45:00, 88.0, None,4
-18.7, None, None,2023-01-28 15:00:00, 88.0, None,4
-19.0, None, None,2023-01-28 15:15:00, 88.0, None,4
-19.3, None, None,2023-01-28 15:30:00, 88.0, None,4
-19.5, None, None,2023-01-28 15:45:00, 88.0, None,4
-20.1, None, None,2023-01-28 16:00:00, 88.0, None,4
-20.0, None, None,2023-01-28 16:15:00, 88.0, None,4
-19.9, None, None,2023-01-28 16:30:00, 88.0, None,4
-20.0, None, None,2023-01-28 16:45:00, 88.0, None,4
-20.2, None, None,2023-01-28 17:00:00, 88.0, None,4
-20.5, None, None,2023-01-28 17:15:00, 88.0, None,4
-20.0, None, None,2023-01-28 17:30:00, 88.0, None,4
-19.8, None, None,2023-01-28 17:45:00, 88.0, None,4
-19.6, None, None,2023-01-28 18:00:00, 88.0, None,4
-19.6, None, None,2023-01-28 18:15:00, 88.0, None,4
-19.6, None, None,2023-01-28 18:30:00, 88.0, None,4
-19.6, None, None,2023-01-28 18:45:00, 88.0, None,4
-19.4, None, None,2023-01-28 19:00:00, 88.0, None,4
-20.0, None, None,2023-01-28 19:15:00, 88.0, None,4
-20.2, None, None,2023-01-28 19:30:00, 88.0, None,4
-20.1, None, None,2023-01-28 19:45:00, 87.0, None,4
-20.7, None, None,2023-01-28 20:00:00, 87.0, None,4
-20.9, None, None,2023-01-28 20:15:00, 87.0, None,4
-20.7, None, None,2023-01-28 20:30:00, 87.0, None,4
-20.4, None, None,2023-01-28 20:45:00, 87.0, None,4
-20.4, None, None,2023-01-28 21:00:00, 87.0, None,4
-20.5, None, None,2023-01-28 21:15:00, 87.0, None,4
-20.3, None, None,2023-01-28 21:30:00, 87.0, None,4
-20.6, None, None,2023-01-28 21:45:00, 87.0, None,4
-20.8, None, None,2023-01-28 22:00:00, 87.0, None,4
-20.5, None, None,2023-01-28 22:15:00, 87.0, None,4
-20.8, None, None,2023-01-28 22:30:00, 87.0, None,4
-20.2, None, None,2023-01-28 22:45:00, 87.0, None,4
-20.5, None, None,2023-01-28 23:00:00, 87.0, None,4
-19.9, None, None,2023-01-28 23:15:00, 87.0, None,4
-19.5, None, None,2023-01-28 23:30:00, 87.0, None,4
-19.2, None, None,2023-01-28 23:45:00, 87.0, None,4
