AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-6.8, 3.3, -9.7, 218.0,2023-01-22 00:00:00, 76.0, -4.5,4
-6.1, None, None, 218.0,2023-01-22 00:15:00, 76.0, None,4
-5.9, None, None, 218.0,2023-01-22 00:30:00, 76.0, None,4
-5.9, None, None, 218.0,2023-01-22 00:45:00, 75.0, None,4
-6.2, None, None, 218.0,2023-01-22 01:00:00, 76.0, None,4
-6.3, None, None, 218.0,2023-01-22 01:15:00, 76.0, None,4
-6.4, None, None, 218.0,2023-01-22 01:30:00, 76.0, None,4
-6.5, None, None, 218.0,2023-01-22 01:45:00, 76.0, None,4
-6.5, None, None, 218.0,2023-01-22 02:00:00, 76.0, None,4
-6.8, None, None, 218.0,2023-01-22 02:15:00, 76.0, None,4
-7.0, None, None, 218.0,2023-01-22 02:30:00, 76.0, None,4
-7.2, None, None, 218.0,2023-01-22 02:45:00, 76.0, None,4
-6.9, None, None, 218.0,2023-01-22 03:00:00, 76.0, None,4
-6.8, None, None, 218.0,2023-01-22 03:15:00, 76.0, None,4
-7.0, None, None, 218.0,2023-01-22 03:30:00, 76.0, None,4
-7.2, None, None, 218.0,2023-01-22 03:45:00, 76.0, None,4
-6.8, None, None, 218.0,2023-01-22 04:00:00, 76.0, None,4
-7.1, None, None, 218.0,2023-01-22 04:15:00, 76.0, None,4
-7.1, None, None, 218.0,2023-01-22 04:30:00, 76.0, None,4
-7.1, None, None, 218.0,2023-01-22 04:45:00, 76.0, None,4
-7.2, None, None, 218.0,2023-01-22 05:00:00, 76.0, None,4
-7.0, None, None, 218.0,2023-01-22 05:15:00, 76.0, None,4
-7.4, None, None, 218.0,2023-01-22 05:30:00, 76.0, None,4
-7.1, None, None, 218.0,2023-01-22 05:45:00, 76.0, None,4
-7.5, None, None, 218.0,2023-01-22 06:00:00, 77.0, None,4
-7.3, None, None, 218.0,2023-01-22 06:15:00, 76.0, None,4
-7.1, None, None, 218.0,2023-01-22 06:30:00, 76.0, None,4
