WDIR_VECT,time,week_of_year
39.6,2020-05-20 00:00:00,21
72.4,2020-05-20 01:00:00,21
93.5,2020-05-20 02:00:00,21
88.9,2020-05-20 03:00:00,21
93.8,2020-05-20 04:00:00,21
118.9,2020-05-20 05:00:00,21
109.2,2020-05-20 06:00:00,21
102.1,2020-05-20 07:00:00,21
117.4,2020-05-20 08:00:00,21
109.3,2020-05-20 09:00:00,21
96.2,2020-05-20 10:00:00,21
96.9,2020-05-20 11:00:00,21
105.7,2020-05-20 12:00:00,21
90.1,2020-05-20 13:00:00,21
106.2,2020-05-20 14:00:00,21
132.7,2020-05-20 15:00:00,21
142.4,2020-05-20 16:00:00,21
64.5,2020-05-20 17:00:00,21
104.2,2020-05-20 18:00:00,21
102.5,2020-05-20 19:00:00,21
77.5,2020-05-20 20:00:00,21
78.1,2020-05-20 21:00:00,21
91.5,2020-05-20 22:00:00,21
91.8,2020-05-20 23:00:00,21
88.7,2020-05-21 00:00:00,21
97.6,2020-05-21 01:00:00,21
124.0,2020-05-21 02:00:00,21
99.6,2020-05-21 03:00:00,21
217.6,2020-05-21 04:00:00,21
92.8,2020-05-21 05:00:00,21
96.9,2020-05-21 06:00:00,21
90.5,2020-05-21 07:00:00,21
89.7,2020-05-21 08:00:00,21
283.6,2020-05-21 09:00:00,21
280.7,2020-05-21 10:00:00,21
279.8,2020-05-21 11:00:00,21
274.6,2020-05-21 12:00:00,21
275.2,2020-05-21 13:00:00,21
274.1,2020-05-21 14:00:00,21
274.9,2020-05-21 15:00:00,21
278.6,2020-05-21 16:00:00,21
276.5,2020-05-21 17:00:00,21
287.6,2020-05-21 18:00:00,21
290.9,2020-05-21 19:00:00,21
303.9,2020-05-21 20:00:00,21
4.9,2020-05-21 21:00:00,21
26.8,2020-05-21 22:00:00,21
38.1,2020-05-21 23:00:00,21
19.0,2020-05-22 00:00:00,21
54.1,2020-05-22 01:00:00,21
60.7,2020-05-22 02:00:00,21
89.8,2020-05-22 03:00:00,21
98.0,2020-05-22 04:00:00,21
87.9,2020-05-22 05:00:00,21
274.1,2020-05-22 06:00:00,21
277.6,2020-05-22 07:00:00,21
274.0,2020-05-22 08:00:00,21
269.6,2020-05-22 09:00:00,21
270.3,2020-05-22 10:00:00,21
279.7,2020-05-22 11:00:00,21
279.0,2020-05-22 12:00:00,21
274.3,2020-05-22 13:00:00,21
280.3,2020-05-22 14:00:00,21
277.1,2020-05-22 15:00:00,21
254.4,2020-05-22 16:00:00,21
208.1,2020-05-22 17:00:00,21
144.2,2020-05-22 18:00:00,21
104.1,2020-05-22 19:00:00,21
47.5,2020-05-22 20:00:00,21
48.2,2020-05-22 21:00:00,21
42.1,2020-05-22 22:00:00,21
63.1,2020-05-22 23:00:00,21
74.7,2020-05-23 00:00:00,21
96.5,2020-05-23 01:00:00,21
89.1,2020-05-23 02:00:00,21
91.1,2020-05-23 03:00:00,21
93.2,2020-05-23 04:00:00,21
92.5,2020-05-23 05:00:00,21
88.5,2020-05-23 06:00:00,21
92.9,2020-05-23 07:00:00,21
108.0,2020-05-23 08:00:00,21
121.2,2020-05-23 09:00:00,21
125.8,2020-05-23 10:00:00,21
155.5,2020-05-23 11:00:00,21
169.3,2020-05-23 12:00:00,21
169.7,2020-05-23 13:00:00,21
150.1,2020-05-23 14:00:00,21
99.2,2020-05-23 15:00:00,21
108.5,2020-05-23 16:00:00,21
97.3,2020-05-23 17:00:00,21
111.4,2020-05-23 18:00:00,21
173.3,2020-05-23 19:00:00,21
177.9,2020-05-23 20:00:00,21
26.3,2020-05-23 21:00:00,21
48.7,2020-05-23 22:00:00,21
45.0,2020-05-23 23:00:00,21
52.5,2020-05-24 00:00:00,21
60.9,2020-05-24 01:00:00,21
63.0,2020-05-24 02:00:00,21
59.0,2020-05-24 03:00:00,21
71.8,2020-05-24 04:00:00,21
40.2,2020-05-24 05:00:00,21
46.1,2020-05-24 06:00:00,21
60.3,2020-05-24 07:00:00,21
87.4,2020-05-24 08:00:00,21
68.8,2020-05-24 09:00:00,21
111.1,2020-05-24 10:00:00,21
146.1,2020-05-24 11:00:00,21
121.0,2020-05-24 12:00:00,21
118.7,2020-05-24 13:00:00,21
220.7,2020-05-24 14:00:00,21
222.2,2020-05-24 15:00:00,21
170.9,2020-05-24 16:00:00,21
120.5,2020-05-24 17:00:00,21
247.0,2020-05-24 18:00:00,21
218.3,2020-05-24 19:00:00,21
231.2,2020-05-24 20:00:00,21
297.2,2020-05-24 21:00:00,21
7.6,2020-05-24 22:00:00,21
43.3,2020-05-24 23:00:00,21
21.7,2020-05-25 00:00:00,21
34.9,2020-05-25 01:00:00,21
45.6,2020-05-25 02:00:00,21
47.1,2020-05-25 03:00:00,21
68.9,2020-05-25 04:00:00,21
90.7,2020-05-25 05:00:00,21
65.9,2020-05-25 06:00:00,21
