WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
137.4,2020-05-20 00:00:00, 13.9, 80.6,21
107.0,2020-05-20 01:00:00, 13.5, 81.6,21
112.3,2020-05-20 02:00:00, 13.4, 78.6,21
104.1,2020-05-20 03:00:00, 13.2, 79.2,21
120.5,2020-05-20 04:00:00, 12.7, 83.8,21
103.3,2020-05-20 05:00:00, 12.5, 80.3,21
115.7,2020-05-20 06:00:00, 12.3, 81.1,21
127.0,2020-05-20 07:00:00, 12.5, 80.9,21
110.7,2020-05-20 08:00:00, 12.8, 81.1,21
108.8,2020-05-20 09:00:00, 12.9, 80.3,21
106.8,2020-05-20 10:00:00, 13.1, 80.5,21
97.2,2020-05-20 11:00:00, 13.1, 83.7,21
103.0,2020-05-20 12:00:00, 13.2, 86.1,21
74.3,2020-05-20 13:00:00, 13.3, 84.7,21
71.3,2020-05-20 14:00:00, 13.7, 81.5,21
30.2,2020-05-20 15:00:00, 14.1, 78.0,21
252.6,2020-05-20 16:00:00, 13.9, 98.2,21
325.1,2020-05-20 17:00:00, 13.1, 98.0,21
49.3,2020-05-20 18:00:00, 13.7, 93.3,21
97.8,2020-05-20 19:00:00, 13.8, 89.9,21
124.4,2020-05-20 20:00:00, 13.7, 89.9,21
102.8,2020-05-20 21:00:00, 13.5, 82.4,21
95.2,2020-05-20 22:00:00, 13.0, 73.5,21
99.1,2020-05-20 23:00:00, 12.1, 70.8,21
98.0,2020-05-21 00:00:00, 11.5, 74.7,21
93.9,2020-05-21 01:00:00, 10.9, 79.7,21
106.7,2020-05-21 02:00:00, 9.8, 100.0,21
111.6,2020-05-21 03:00:00, 9.2, 100.0,21
109.4,2020-05-21 04:00:00, 8.9, 99.7,21
101.0,2020-05-21 05:00:00, 8.9, 99.7,21
92.6,2020-05-21 06:00:00, 9.1, 99.9,21
87.4,2020-05-21 07:00:00, 9.2, 100.0,21
89.7,2020-05-21 08:00:00, 9.3, 99.7,21
68.8,2020-05-21 09:00:00, 9.8, 96.1,21
75.4,2020-05-21 10:00:00, 9.9, 89.3,21
68.9,2020-05-21 11:00:00, 11.1, 83.1,21
91.9,2020-05-21 12:00:00, 10.7, 88.5,21
92.1,2020-05-21 13:00:00, 11.2, 79.1,21
93.8,2020-05-21 14:00:00, 12.6, 65.6,21
116.8,2020-05-21 15:00:00, 13.8, 58.3,21
296.5,2020-05-21 16:00:00, 14.1, 54.0,21
295.4,2020-05-21 17:00:00, 14.0, 52.4,21
296.6,2020-05-21 18:00:00, 13.9, 54.1,21
290.3,2020-05-21 19:00:00, 13.7, 58.7,21
202.2,2020-05-21 20:00:00, 13.0, 68.0,21
119.2,2020-05-21 21:00:00, 12.1, 80.5,21
135.3,2020-05-21 22:00:00, 11.6, 83.3,21
128.5,2020-05-21 23:00:00, 11.4, 81.9,21
110.9,2020-05-22 00:00:00, 11.3, 81.1,21
105.0,2020-05-22 01:00:00, 10.8, 84.5,21
108.9,2020-05-22 02:00:00, 10.7, 84.2,21
96.2,2020-05-22 03:00:00, 10.5, 88.0,21
118.1,2020-05-22 04:00:00, 10.3, 92.8,21
140.5,2020-05-22 05:00:00, 10.2, 92.7,21
95.9,2020-05-22 06:00:00, 10.3, 92.0,21
319.3,2020-05-22 07:00:00, 10.9, 79.6,21
296.3,2020-05-22 08:00:00, 11.8, 73.9,21
295.2,2020-05-22 09:00:00, 12.3, 67.0,21
286.1,2020-05-22 10:00:00, 12.7, 68.2,21
276.3,2020-05-22 11:00:00, 13.4, 65.0,21
263.8,2020-05-22 12:00:00, 14.0, 53.0,21
233.6,2020-05-22 13:00:00, 14.4, 59.7,21
169.2,2020-05-22 14:00:00, 14.3, 55.7,21
189.8,2020-05-22 15:00:00, 14.9, 54.1,21
211.7,2020-05-22 16:00:00, 14.9, 53.9,21
175.1,2020-05-22 17:00:00, 15.1, 51.3,21
148.0,2020-05-22 18:00:00, 15.1, 50.3,21
143.8,2020-05-22 19:00:00, 14.4, 58.4,21
101.4,2020-05-22 20:00:00, 14.1, 65.6,21
115.1,2020-05-22 21:00:00, 13.3, 72.9,21
127.9,2020-05-22 22:00:00, 12.5, 77.3,21
109.6,2020-05-22 23:00:00, 12.1, 79.1,21
104.2,2020-05-23 00:00:00, 11.8, 85.5,21
96.6,2020-05-23 01:00:00, 11.2, 84.8,21
98.8,2020-05-23 02:00:00, 10.7, 86.7,21
101.5,2020-05-23 03:00:00, 10.6, 86.9,21
116.5,2020-05-23 04:00:00, 10.2, 91.6,21
120.4,2020-05-23 05:00:00, 10.1, 87.4,21
102.2,2020-05-23 06:00:00, 10.5, 86.7,21
102.5,2020-05-23 07:00:00, 10.9, 81.0,21
89.2,2020-05-23 08:00:00, 11.3, 81.4,21
120.9,2020-05-23 09:00:00, 11.5, 76.5,21
141.1,2020-05-23 10:00:00, 12.2, 73.8,21
126.2,2020-05-23 11:00:00, 13.1, 68.3,21
163.8,2020-05-23 12:00:00, 13.8, 68.7,21
177.7,2020-05-23 13:00:00, 14.1, 67.6,21
172.4,2020-05-23 14:00:00, 14.5, 64.3,21
19.3,2020-05-23 15:00:00, 14.9, 63.1,21
11.2,2020-05-23 16:00:00, 15.4, 59.1,21
35.0,2020-05-23 17:00:00, 15.8, 58.4,21
66.1,2020-05-23 18:00:00, 15.9, 60.5,21
179.6,2020-05-23 19:00:00, 15.6, 56.6,21
189.7,2020-05-23 20:00:00, 14.9, 61.0,21
183.7,2020-05-23 21:00:00, 13.7, 70.1,21
109.4,2020-05-23 22:00:00, 13.1, 78.8,21
195.6,2020-05-23 23:00:00, None, None,21
103.1,2020-05-24 00:00:00, None, None,21
97.7,2020-05-24 01:00:00, None, None,21
90.3,2020-05-24 02:00:00, None, None,21
104.3,2020-05-24 03:00:00, None, None,21
252.6,2020-05-24 04:00:00, None, None,21
0.0,2020-05-24 05:00:00, None, None,21
4.1,2020-05-24 06:00:00, None, None,21
337.8,2020-05-24 07:00:00, None, None,21
318.5,2020-05-24 08:00:00, None, None,21
329.2,2020-05-24 09:00:00, None, None,21
326.6,2020-05-24 10:00:00, None, None,21
316.2,2020-05-24 11:00:00, None, None,21
326.2,2020-05-24 12:00:00, None, None,21
317.6,2020-05-24 13:00:00, None, None,21
327.7,2020-05-24 14:00:00, None, None,21
324.8,2020-05-24 15:00:00, None, None,21
324.4,2020-05-24 16:00:00, None, None,21
329.2,2020-05-24 17:00:00, None, None,21
320.7,2020-05-24 18:00:00, None, None,21
294.2,2020-05-24 19:00:00, None, None,21
333.5,2020-05-24 20:00:00, None, None,21
297.6,2020-05-24 21:00:00, None, None,21
287.0,2020-05-24 22:00:00, None, None,21
322.0,2020-05-24 23:00:00, None, None,21
313.2,2020-05-25 00:00:00, None, None,21
203.4,2020-05-25 01:00:00, None, None,21
186.2,2020-05-25 02:00:00, None, None,21
206.9,2020-05-25 03:00:00, None, None,21
269.8,2020-05-25 04:00:00, None, None,21
214.9,2020-05-25 05:00:00, None, None,21
308.9,2020-05-25 06:00:00, None, None,21
272.1,2020-05-25 07:00:00, None, None,21
114.8,2020-05-25 08:00:00, None, None,21
98.8,2020-05-25 09:00:00, None, None,21
88.9,2020-05-25 10:00:00, None, None,21
141.9,2020-05-25 11:00:00, None, None,21
187.6,2020-05-25 12:00:00, None, None,21
178.1,2020-05-25 13:00:00, None, None,21
125.5,2020-05-25 14:00:00, None, None,21
47.7,2020-05-25 15:00:00, None, None,21
306.9,2020-05-25 16:00:00, None, None,21
302.9,2020-05-25 17:00:00, None, None,21
284.7,2020-05-25 18:00:00, None, None,21
203.1,2020-05-25 19:00:00, None, None,21
200.8,2020-05-25 20:00:00, None, None,21
343.4,2020-05-25 21:00:00, None, None,21
127.8,2020-05-25 22:00:00, None, None,21
318.4,2020-05-25 23:00:00, None, None,21
303.0,2020-05-26 00:00:00, None, None,21
99.2,2020-05-26 01:00:00, None, None,21
93.5,2020-05-26 02:00:00, None, None,21
91.8,2020-05-26 03:00:00, None, None,21
91.2,2020-05-26 04:00:00, None, None,21
91.6,2020-05-26 05:00:00, None, None,21
88.3,2020-05-26 06:00:00, None, None,21
