wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
22.0, 38.0, 3.6, 0.0, 3.6, 6.6, 18.1, 17.1, 314.0, 0.0, 0.0, 44.0,2020-08-12 00:00:00,33
322.0, 42.0, 4.2, 0.0, 4.3, 8.8, 17.3, 17.3, 238.0, 0.0, 0.0, 24.0,2020-08-12 01:00:00,33
145.0, 44.0, 6.6, 0.0, 4.8, 6.9, 17.1, 15.1, 22.0, 0.0, 0.0, 29.0,2020-08-12 02:00:00,33
1.0, 24.0, 8.8, 0.0, -3.5, 7.2, 17.3, 15.0, 322.0, 0.0, 0.0, 20.0,2020-08-12 03:00:00,33
358.0, 29.0, 6.9, 0.0, -2.8, 6.2, 15.1, 13.2, 145.0, 0.0, 0.0, 29.0,2020-08-12 04:00:00,33
267.0, 20.0, 7.2, 0.0, -7.8, 3.0, 15.0, 11.4, 1.0, 0.0, 0.0, 39.0,2020-08-12 05:00:00,33
24.0, 29.0, 6.2, 0.0, -4.4, 2.4, 13.2, 12.0, 358.0, 0.0, 0.0, 59.0,2020-08-12 06:00:00,33
236.0, 39.0, 3.0, 0.0, -2.1, 3.6, 11.4, 14.8, 267.0, 0.0, 0.0, 42.0,2020-08-12 07:00:00,33
303.0, 59.0, 2.4, 0.0, 4.2, 4.2, 12.0, 16.7, 24.0, 0.0, 0.0, 34.0,2020-08-12 08:00:00,33
236.0, 42.0, 3.6, 0.0, 2.0, 7.1, 14.8, 19.7, 236.0, 0.0, 0.0, 26.0,2020-08-12 09:00:00,33
215.0, 34.0, 4.2, 0.0, 0.8, 6.5, 16.7, 21.6, 303.0, 0.0, 0.0, 25.0,2020-08-12 10:00:00,33
246.0, 26.0, 7.1, 0.0, -0.3, 7.4, 19.7, 23.0, 236.0, 0.0, 0.0, 20.0,2020-08-12 11:00:00,33
161.0, 25.0, 6.5, 0.0, 0.7, 9.5, 21.6, 24.1, 215.0, 0.0, 0.0, 20.0,2020-08-12 12:00:00,33
247.0, 20.0, 7.4, 0.0, -1.2, 7.6, 23.0, 24.9, 246.0, 0.0, 0.0, 18.0,2020-08-12 13:00:00,33
267.0, 20.0, 9.5, 0.0, -0.2, 10.3, 24.1, 24.0, 161.0, 0.0, 0.0, 20.0,2020-08-12 14:00:00,33
213.0, 18.0, 7.6, 0.0, -1.0, 7.2, 24.9, 25.0, 247.0, 0.0, 0.0, 20.0,2020-08-12 15:00:00,33
230.0, 20.0, 10.3, 0.0, -0.3, 7.6, 24.0, 24.5, 267.0, 0.0, 0.0, 22.0,2020-08-12 16:00:00,33
148.0, 20.0, 7.2, 0.0, 0.5, 6.7, 25.0, 22.0, 213.0, 0.0, 0.0, 28.0,2020-08-12 17:00:00,33
3.0, 22.0, 7.6, 0.0, 1.4, 6.0, 24.5, 17.7, 230.0, 0.0, 0.0, 35.0,2020-08-12 18:00:00,33
38.0, 28.0, 6.7, 0.0, 2.7, 3.4, 22.0, 14.6, 148.0, 0.0, 0.0, 44.0,2020-08-12 19:00:00,33
350.0, 35.0, 6.0, 0.0, 2.1, 4.4, 17.7, 14.6, 3.0, 0.0, 0.0, 41.0,2020-08-12 20:00:00,33
327.0, 44.0, 3.4, 0.0, 2.5, 2.5, 14.6, 13.7, 38.0, 0.0, 0.0, 45.0,2020-08-12 21:00:00,33
86.0, 41.0, 4.4, 0.0, 1.5, 5.2, 14.6, 11.7, 350.0, 0.0, 0.0, 53.0,2020-08-12 22:00:00,33
213.0, 45.0, 2.5, 0.0, 2.0, 3.5, 13.7, 11.4, 327.0, 0.0, 0.0, 52.0,2020-08-12 23:00:00,33
317.0, 53.0, 5.2, 0.0, 2.4, 5.0, 11.7, 11.1, 86.0, 0.0, 0.0, 51.0,2020-08-13 00:00:00,33
149.0, 52.0, 3.5, 0.0, 1.9, 5.5, 11.4, 9.3, 213.0, 0.0, 0.0, 64.0,2020-08-13 01:00:00,33
106.0, 51.0, 5.0, 0.0, 1.4, 4.7, 11.1, 7.7, 317.0, 0.0, 0.0, 68.0,2020-08-13 02:00:00,33
330.0, 64.0, 5.5, 0.0, 2.8, 4.9, 9.3, 8.0, 149.0, 0.0, 0.0, 68.0,2020-08-13 03:00:00,33
112.0, 68.0, 4.7, 0.0, 2.2, 6.1, 7.7, 7.3, 106.0, 0.0, 0.0, 75.0,2020-08-13 04:00:00,33
24.0, 68.0, 4.9, 0.0, 2.5, 2.3, 8.0, 6.8, 330.0, 0.0, 0.0, 83.0,2020-08-13 05:00:00,33
133.0, 75.0, 6.1, 0.0, 3.2, 3.2, 7.3, 9.6, 112.0, 0.0, 0.0, 74.0,2020-08-13 06:00:00,33
152.0, 83.0, 2.3, 0.0, 4.1, 6.3, 6.8, 13.5, 24.0, 0.0, 0.0, 56.0,2020-08-13 07:00:00,33
156.0, 74.0, 3.2, 0.0, 5.2, 10.9, 9.6, 18.3, 133.0, 0.0, 0.0, 38.0,2020-08-13 08:00:00,33
170.0, 56.0, 6.3, 0.0, 4.9, 7.9, 13.5, 18.1, 152.0, 0.0, 0.0, 42.0,2020-08-13 09:00:00,33
135.0, 38.0, 10.9, 0.0, 3.7, 6.3, 18.3, 21.1, 156.0, 0.0, 0.0, 36.0,2020-08-13 10:00:00,33
125.0, 42.0, 7.9, 0.0, 5.0, 5.1, 18.1, 22.6, 170.0, 0.0, 0.0, 31.0,2020-08-13 11:00:00,33
169.0, 36.0, 6.3, 0.0, 5.5, 8.5, 21.1, 23.1, 135.0, 0.0, 0.0, 31.0,2020-08-13 12:00:00,33
174.0, 31.0, 5.1, 0.0, 4.6, 7.5, 22.6, 24.3, 125.0, 0.0, 0.0, 28.0,2020-08-13 13:00:00,33
275.0, 31.0, 8.5, 0.0, 5.1, 9.3, 23.1, 24.5, 169.0, 0.0, 0.0, 24.0,2020-08-13 14:00:00,33
298.0, 28.0, 7.5, 0.0, 4.6, 7.1, 24.3, 25.3, 174.0, 0.0, 0.0, 20.0,2020-08-13 15:00:00,33
253.0, 24.0, 9.3, 0.0, 2.6, 6.5, 24.5, 25.0, 275.0, 0.0, 0.0, 23.0,2020-08-13 16:00:00,33
137.0, 20.0, 7.1, 0.0, 0.7, 3.8, 25.3, 22.0, 298.0, 0.0, 0.0, 33.0,2020-08-13 17:00:00,33
33.0, 23.0, 6.5, 0.0, 2.4, 3.5, 25.0, 16.9, 253.0, 0.0, 0.0, 45.0,2020-08-13 18:00:00,33
334.0, 33.0, 3.8, 0.0, 5.0, 3.3, 22.0, 15.0, 137.0, 0.0, 0.0, 51.0,2020-08-13 19:00:00,33
94.0, 45.0, 3.5, 0.0, 4.9, 3.9, 16.9, 13.7, 33.0, 0.0, 0.0, 58.0,2020-08-13 20:00:00,33
51.0, 51.0, 3.3, 0.0, 5.0, 2.8, 15.0, 12.2, 334.0, 0.0, 0.0, 63.0,2020-08-13 21:00:00,33
265.0, 58.0, 3.9, 0.0, 5.6, 3.0, 13.7, 11.6, 94.0, 0.0, 0.0, 67.0,2020-08-13 22:00:00,33
293.0, 63.0, 2.8, 0.0, 5.4, 2.6, 12.2, 10.7, 51.0, 0.0, 0.0, 71.0,2020-08-13 23:00:00,33
53.0, 67.0, 3.0, 0.0, 5.7, 3.6, 11.6, 9.9, 265.0, 0.0, 0.0, 72.0,2020-08-14 00:00:00,33
137.0, 71.0, 2.6, 0.0, 5.7, 2.9, 10.7, 8.5, 293.0, 0.0, 0.0, 85.0,2020-08-14 01:00:00,33
332.0, 72.0, 3.6, 0.0, 5.1, 4.1, 9.9, 8.3, 53.0, 0.0, 0.0, 83.0,2020-08-14 02:00:00,33
116.0, 85.0, 2.9, 0.0, 6.1, 0.0, 8.5, 7.5, 137.0, 0.0, 0.0, 86.0,2020-08-14 03:00:00,33
99.0, 83.0, 4.1, 0.0, 5.6, 3.9, 8.3, 6.4, 332.0, 0.0, 0.0, 89.0,2020-08-14 04:00:00,33
353.0, 86.0, 0.0, 0.0, 5.3, 3.3, 7.5, 6.8, 116.0, 0.0, 0.0, 94.0,2020-08-14 05:00:00,33
140.0, 89.0, 3.9, 0.0, 4.7, 2.4, 6.4, 10.3, 99.0, 0.0, 0.0, 82.0,2020-08-14 06:00:00,33
117.0, 94.0, 3.3, 0.0, 5.9, 4.6, 6.8, 15.6, 353.0, 0.0, 0.0, 56.0,2020-08-14 07:00:00,33
157.0, 82.0, 2.4, 0.0, 7.4, 5.6, 10.3, 19.4, 140.0, 0.0, 0.0, 42.0,2020-08-14 08:00:00,33
164.0, 56.0, 4.6, 0.0, 6.9, 11.2, 15.6, 22.0, 117.0, 0.0, 0.0, 34.0,2020-08-14 09:00:00,33
159.0, 42.0, 5.6, 0.0, 6.2, 7.5, 19.4, 24.6, 157.0, 0.0, 0.0, 28.0,2020-08-14 10:00:00,33
282.0, 34.0, 11.2, 0.0, 5.4, 7.3, 22.0, 26.1, 164.0, 0.0, 0.0, 25.0,2020-08-14 11:00:00,33
253.0, 28.0, 7.5, 0.0, 4.9, 8.1, 24.6, 26.4, 159.0, 0.0, 0.0, 23.0,2020-08-14 12:00:00,33
261.0, 25.0, 7.3, 0.0, 4.6, 10.1, 26.1, 27.2, 282.0, 0.0, 0.0, 23.0,2020-08-14 13:00:00,33
259.0, 23.0, 8.1, 0.0, 3.6, 9.8, 26.4, 28.2, 253.0, 0.0, 0.0, 21.0,2020-08-14 14:00:00,33
280.0, 23.0, 10.1, 0.0, 4.3, 7.2, 27.2, 28.5, 261.0, 0.0, 0.0, 22.0,2020-08-14 15:00:00,33
203.0, 21.0, 9.8, 0.0, 3.8, 5.8, 28.2, 28.5, 259.0, 0.0, 0.0, 25.0,2020-08-14 16:00:00,33
86.0, 22.0, 7.2, 0.0, 4.7, 2.7, 28.5, 25.7, 280.0, 0.0, 0.0, 37.0,2020-08-14 17:00:00,33
149.0, 25.0, 5.8, 0.0, 6.6, 4.4, 28.5, 20.3, 203.0, 0.0, 0.0, 43.0,2020-08-14 18:00:00,33
244.0, 37.0, 2.7, 0.0, 9.9, 3.1, 25.7, 18.0, 86.0, 0.0, 0.0, 49.0,2020-08-14 19:00:00,33
112.0, 43.0, 4.4, 0.0, 7.3, 2.4, 20.3, 16.4, 149.0, 0.0, 0.0, 57.0,2020-08-14 20:00:00,33
255.0, 49.0, 3.1, 0.0, 7.1, 1.9, 18.0, 15.5, 244.0, 0.0, 0.0, 59.0,2020-08-14 21:00:00,33
262.0, 57.0, 2.4, 0.0, 7.9, 4.1, 16.4, 14.8, 112.0, 0.0, 0.0, 60.0,2020-08-14 22:00:00,33
172.0, 59.0, 1.9, 0.0, 7.5, 4.8, 15.5, 13.2, 255.0, 0.0, 0.0, 74.0,2020-08-14 23:00:00,33
216.0, 60.0, 4.1, 0.0, 7.1, 2.9, 14.8, 12.3, 262.0, 0.0, 0.0, 76.0,2020-08-15 00:00:00,33
102.0, 74.0, 4.8, 0.0, 8.7, 3.4, 13.2, 11.2, 172.0, 0.0, 0.0, 82.0,2020-08-15 01:00:00,33
241.0, 76.0, 2.9, 0.0, 8.2, 3.4, 12.3, 10.8, 216.0, 0.0, 0.0, 80.0,2020-08-15 02:00:00,33
130.0, 82.0, 3.4, 0.0, 8.2, 3.2, 11.2, 9.9, 102.0, 0.0, 0.0, 87.0,2020-08-15 03:00:00,33
158.0, 80.0, 3.4, 0.0, 7.5, 3.8, 10.8, 9.6, 241.0, 0.0, 0.0, 87.0,2020-08-15 04:00:00,33
317.0, None, None, 0.0, None, 4.0, None, 9.9, None, None, None, 86.0,2020-08-15 05:00:00,33
142.0, 87.0, 3.8, 0.0, 7.5, 2.7, 9.6, 13.3, 158.0, 0.0, 0.0, 74.0,2020-08-15 06:00:00,33
220.0, 86.0, 4.0, 0.0, 7.7, 4.0, 9.9, 18.3, 317.0, 0.0, 0.0, 54.0,2020-08-15 07:00:00,33
173.0, 74.0, 2.7, 0.0, 8.8, 5.1, 13.3, 22.5, 142.0, 0.0, 0.0, 44.0,2020-08-15 08:00:00,33
