ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
2.0, 2.0, None, None,2016-09-02, None,21.0,36,,,,,,
1.0, 1.0, None, None,2016-09-03, None,21.5,36,,,,,,
, None, None, None,2016-09-04, None,20.5,36,,,,,,
, None, None, None,2016-09-05, None,22.0,36,,,,,,
1.4, 1.4, None, None,2016-09-06, None,19.0,36,,,,,,
0.2, 0.2, None, None,2016-09-07, None,21.0,36,,,,,,
,,,,2016-09-02 00:00:00,,,36,, None,1.523, None,88.3,13.21
,,,,2016-09-02 01:00:00,,,36,, None,0.97, None,89.5,12.97
,,,,2016-09-02 02:00:00,,,36,, None,0.958, None,93.4,12.71
,,,,2016-09-02 03:00:00,,,36,, None,1.421, None,91.8,12.61
,,,,2016-09-02 04:00:00,,,36,, None,2.688, None,85.0,12.57
,,,,2016-09-02 05:00:00,,,36,, None,1.557, None,83.5,12.59
,,,,2016-09-02 06:00:00,,,36,, None,1.441, None,88.7,12.5
,,,,2016-09-02 07:00:00,,,36,, None,2.01, None,82.8,12.94
,,,,2016-09-02 08:00:00,,,36,, None,1.653, None,80.4,13.58
,,,,2016-09-02 09:00:00,,,36,, None,1.655, None,72.51,14.86
,,,,2016-09-02 10:00:00,,,36,, None,1.18, None,65.93,15.66
,,,,2016-09-02 11:00:00,,,36,, None,1.38, None,56.58,17.29
,,,,2016-09-02 12:00:00,,,36,, None,2.597, None,42.66,19.28
,,,,2016-09-02 13:00:00,,,36,, None,3.031, None,41.57,19.49
,,,,2016-09-02 14:00:00,,,36,, None,2.995, None,38.28,20.31
,,,,2016-09-02 15:00:00,,,36,, None,4.088, None,39.77,20.21
,,,,2016-09-02 16:00:00,,,36,, None,4.684, None,56.93,17.36
,,,,2016-09-02 17:00:00,,,36,, None,2.301, None,63.31,16.38
,,,,2016-09-02 18:00:00,,,36,, None,2.97, None,68.99,14.83
,,,,2016-09-02 19:00:00,,,36,, None,2.645, None,81.9,13.35
,,,,2016-09-02 20:00:00,,,36,, None,2.265, None,81.2,13.61
,,,,2016-09-02 21:00:00,,,36,, None,1.992, None,75.66,13.74
,,,,2016-09-02 22:00:00,,,36,, None,2.167, None,75.22,13.55
,,,,2016-09-02 23:00:00,,,36,, None,1.46, None,83.5,13.15
,,,,2016-09-03 00:00:00,,,36,, None,1.13, None,84.9,12.62
,,,,2016-09-03 01:00:00,,,36,, None,1.484, None,86.5,12.35
,,,,2016-09-03 02:00:00,,,36,, None,2.069, None,88.3,11.96
,,,,2016-09-03 03:00:00,,,36,, None,1.899, None,85.2,12.2
,,,,2016-09-03 04:00:00,,,36,, None,1.797, None,85.6,11.73
,,,,2016-09-03 05:00:00,,,36,, None,1.544, None,83.6,12.09
,,,,2016-09-03 06:00:00,,,36,, None,1.762, None,83.1,11.85
,,,,2016-09-03 07:00:00,,,36,, None,2.031, None,75.73,12.27
,,,,2016-09-03 08:00:00,,,36,, None,1.399, None,74.38,13.3
,,,,2016-09-03 09:00:00,,,36,, None,2.202, None,68.76,14.86
,,,,2016-09-03 10:00:00,,,36,, None,2.896, None,61.75,15.94
,,,,2016-09-03 11:00:00,,,36,, None,3.465, None,59.05,17.0
,,,,2016-09-03 12:00:00,,,36,, None,2.8, None,51.05,18.37
,,,,2016-09-03 13:00:00,,,36,, None,2.545, None,42.67,19.85
,,,,2016-09-03 14:00:00,,,36,, None,1.984, None,33.63,20.99
,,,,2016-09-03 15:00:00,,,36,, None,1.647, None,29.41,21.6
,,,,2016-09-03 16:00:00,,,36,, None,2.195, None,32.39,21.14
,,,,2016-09-03 17:00:00,,,36,, None,3.047, None,33.62,21.07
,,,,2016-09-03 18:00:00,,,36,, None,6.018, None,43.72,18.91
,,,,2016-09-03 19:00:00,,,36,, None,5.367, None,48.65,17.9
,,,,2016-09-03 20:00:00,,,36,, None,4.02, None,48.69,17.01
,,,,2016-09-03 21:00:00,,,36,, None,3.284, None,66.93,14.97
,,,,2016-09-03 22:00:00,,,36,, None,0.354, None,75.3,14.22
,,,,2016-09-03 23:00:00,,,36,, None,0.707, None,78.29,13.75
,,,,2016-09-04 00:00:00,,,36,, None,1.689, None,80.5,12.93
,,,,2016-09-04 01:00:00,,,36,, None,1.734, None,80.2,12.39
,,,,2016-09-04 02:00:00,,,36,, None,2.393, None,75.35,12.13
,,,,2016-09-04 03:00:00,,,36,, None,1.444, None,73.82,11.97
,,,,2016-09-04 04:00:00,,,36,, None,1.201, None,73.57,11.99
,,,,2016-09-04 05:00:00,,,36,, None,1.366, None,75.98,11.81
,,,,2016-09-04 06:00:00,,,36,, None,1.452, None,77.46,11.89
,,,,2016-09-04 07:00:00,,,36,, None,0.870998, None,74.41,13.18
,,,,2016-09-04 08:00:00,,,36,, None,0.795, None,72.92,13.86
,,,,2016-09-04 09:00:00,,,36,, None,1.071, None,69.61,14.64
,,,,2016-09-04 10:00:00,,,36,, None,1.358, None,61.0,16.03
,,,,2016-09-04 11:00:00,,,36,, None,2.215, None,61.01,15.99
,,,,2016-09-04 12:00:00,,,36,, None,1.653, None,57.13,16.71
,,,,2016-09-04 13:00:00,,,36,, None,2.018, None,49.27,18.56
,,,,2016-09-04 14:00:00,,,36,, None,2.432, None,43.54,19.74
,,,,2016-09-04 15:00:00,,,36,, None,2.834, None,39.28,19.78
,,,,2016-09-04 16:00:00,,,36,, None,2.332, None,39.28,19.47
,,,,2016-09-04 17:00:00,,,36,, None,2.174, None,36.96,19.87
,,,,2016-09-04 18:00:00,,,36,, None,2.077, None,40.64,19.08
,,,,2016-09-04 19:00:00,,,36,, None,2.173, None,42.55,18.29
,,,,2016-09-04 20:00:00,,,36,, None,3.088, None,43.11,17.25
,,,,2016-09-04 21:00:00,,,36,, None,1.757, None,52.88,15.65
,,,,2016-09-04 22:00:00,,,36,, None,1.587, None,62.98,13.64
,,,,2016-09-04 23:00:00,,,36,, None,2.172, None,62.38,13.09
,,,,2016-09-05 00:00:00,,,36,, None,2.19, None,66.4,11.74
,,,,2016-09-05 01:00:00,,,36,, None,2.242, None,68.3,11.09
,,,,2016-09-05 02:00:00,,,36,, None,1.941, None,69.5,10.35
,,,,2016-09-05 03:00:00,,,36,, None,2.129, None,70.68,9.67
,,,,2016-09-05 04:00:00,,,36,, None,1.676, None,71.1,9.29
,,,,2016-09-05 05:00:00,,,36,, None,2.542, None,74.08,8.61
,,,,2016-09-05 06:00:00,,,36,, None,2.701, None,73.61,8.43
,,,,2016-09-05 07:00:00,,,36,, None,2.083, None,68.92,9.88
,,,,2016-09-05 08:00:00,,,36,, None,1.313, None,58.71,12.66
,,,,2016-09-05 09:00:00,,,36,, None,1.094, None,53.06,14.85
,,,,2016-09-05 10:00:00,,,36,, None,0.968999, None,50.92,16.09
,,,,2016-09-05 11:00:00,,,36,, None,1.981, None,48.38,17.27
,,,,2016-09-05 12:00:00,,,36,, None,1.665, None,44.76,18.63
,,,,2016-09-05 13:00:00,,,36,, None,1.795, None,40.84,19.68
,,,,2016-09-05 14:00:00,,,36,, None,1.855, None,39.1,20.35
,,,,2016-09-05 15:00:00,,,36,, None,1.925, None,46.25,19.74
,,,,2016-09-05 16:00:00,,,36,, None,1.536, None,41.59,20.68
