ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,-1.0,0.0,2021-01-15,0.0,6.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,-2.5,1.0,2021-01-16,0.0,3.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,-1.0,0.0,2021-01-17,1.0,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.0,0.0,2021-01-18,0.0,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,-2.0,0.0,2021-01-19,0.0,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,2021-01-20,0.0,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,-4.0,0.0,2021-01-21,0.0,-1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 00:00:00,,,3,239.0, 92.0, 4.8,0.0, -4.0,3.5, -2.9,-1.8, 298.0, 0.0, 0.2,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 01:00:00,,,3,279.0, 86.0, 3.5,0.0, -3.8,3.4, -1.8,-1.7, 239.0, 0.0, 0.2,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 02:00:00,,,3,253.0, 91.0, 3.4,0.0, -3.0,2.1, -1.7,-1.4, 279.0, 0.0, 0.2,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 03:00:00,,,3,279.0, 92.0, 2.1,0.0, -2.5,2.4, -1.4,-0.9, 253.0, 0.0, 0.2,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 04:00:00,,,3,306.0, 89.0, 2.4,0.0, -2.5,2.6, -0.9,-0.9, 279.0, 0.0, 0.2,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 05:00:00,,,3,268.0, 87.0, 2.6,0.0, -2.8,2.2, -0.9,-0.9, 306.0, 0.0, 0.2,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 06:00:00,,,3,300.0, 92.0, 2.2,0.0, -2.0,2.9, -0.9,-0.8, 268.0, 0.0, 0.2,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 07:00:00,,,3,246.0, 92.0, 2.9,0.0, -1.9,3.5, -0.8,-0.8, 300.0, 0.0, 0.2,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 08:00:00,,,3,306.0, 92.0, 3.5,0.0, -1.9,3.0, -0.8,0.3, 246.0, 0.0, 0.2,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 09:00:00,,,3,80.0, 89.0, 3.0,0.0, -1.3,5.6, 0.3,2.7, 306.0, 0.0, 0.2,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 10:00:00,,,3,96.0, 77.0, 5.6,0.0, -0.9,5.6, 2.7,4.3, 80.0, 0.0, 0.2,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 11:00:00,,,3,170.0, 73.0, 5.6,0.0, -0.1,5.1, 4.3,3.8, 96.0, 0.0, 0.2,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 12:00:00,,,3,204.0, 70.0, 5.1,0.0, -1.2,5.0, 3.8,4.4, 170.0, 0.0, 0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 13:00:00,,,3,193.0, 62.0, 5.0,0.0, -2.2,5.5, 4.4,5.3, 204.0, 0.0, 0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 14:00:00,,,3,330.0, 60.0, 5.5,0.0, -1.8,4.5, 5.3,3.7, 193.0, 0.0, 0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 15:00:00,,,3,318.0, 63.0, 4.5,0.0, -2.7,3.9, 3.7,1.0, 330.0, 0.0, 0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 16:00:00,,,3,287.0, 80.0, 3.9,0.0, -2.1,4.7, 1.0,-0.1, 318.0, 0.0, 0.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 17:00:00,,,3,118.0, 85.0, 4.7,0.0, -2.3,2.8, -0.1,-0.4, 287.0, 0.0, 0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 18:00:00,,,3,332.0, 84.0, 2.8,0.0, -2.8,4.9, -0.4,-0.5, 118.0, 0.0, 0.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 19:00:00,,,3,30.0, 86.0, 4.9,0.0, -2.6,5.1, -0.5,-1.1, 332.0, 0.0, 0.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 20:00:00,,,3,303.0, 90.0, 5.1,0.0, -2.5,3.6, -1.1,-1.5, 30.0, 0.0, 0.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 21:00:00,,,3,276.0, 90.0, 3.6,0.0, -2.9,3.5, -1.5,-2.0, 303.0, 0.0, 0.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-01-15 22:00:00,,,3,290.0, 93.0, 3.5,0.0, -3.0,4.9, -2.0,-2.2, 276.0, 0.0, 0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,
