TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 2.069, None,78.29,2017-05-14 00:00:00,4.219,20
None, 0.976998, None,82.1,2017-05-14 01:00:00,3.277,20
None, 2.412, None,83.6,2017-05-14 02:00:00,2.643,20
None, 2.274, None,86.2,2017-05-14 03:00:00,1.518,20
None, 1.876, None,84.1,2017-05-14 04:00:00,1.816,20
None, 1.572, None,86.6,2017-05-14 05:00:00,1.447,20
None, 0.949, None,82.4,2017-05-14 06:00:00,3.343,20
None, 0.526, None,83.9,2017-05-14 07:00:00,3.912,20
None, 1.222, None,82.5,2017-05-14 08:00:00,5.071,20
None, 1.412, None,75.68,2017-05-14 09:00:00,6.354,20
None, 1.535, None,69.1,2017-05-14 10:00:00,7.208,20
None, 2.102, None,57.69,2017-05-14 11:00:00,8.82,20
None, 2.469, None,44.17,2017-05-14 12:00:00,10.82,20
None, 1.584, None,35.85,2017-05-14 13:00:00,11.27,20
None, 3.257, None,34.2,2017-05-14 14:00:00,11.4,20
None, 2.285, None,34.83,2017-05-14 15:00:00,11.77,20
None, 2.527, None,49.74,2017-05-14 16:00:00,9.48,20
None, 2.93, None,54.86,2017-05-14 17:00:00,9.68,20
None, 3.079, None,51.75,2017-05-14 18:00:00,10.01,20
None, 1.436, None,48.67,2017-05-14 19:00:00,10.01,20
None, 2.063, None,38.5,2017-05-14 20:00:00,9.93,20
None, 2.829, None,44.22,2017-05-14 21:00:00,8.15,20
None, 3.366, None,46.66,2017-05-14 22:00:00,7.697,20
None, 3.914, None,51.86,2017-05-14 23:00:00,6.43,20
None, 3.32, None,56.35,2017-05-15 00:00:00,5.43,20
None, 3.273, None,58.31,2017-05-15 01:00:00,5.076,20
None, 3.076, None,60.22,2017-05-15 02:00:00,4.712,20
None, 3.418, None,65.84,2017-05-15 03:00:00,3.845,20
None, 4.975, None,69.59,2017-05-15 04:00:00,3.845,20
None, 4.086, None,73.8,2017-05-15 05:00:00,3.269,20
None, 3.259, None,71.62,2017-05-15 06:00:00,4.12,20
None, 4.113, None,64.55,2017-05-15 07:00:00,6.229,20
None, 5.348, None,58.48,2017-05-15 08:00:00,7.523,20
None, 4.681, None,56.51,2017-05-15 09:00:00,8.4,20
None, 5.113, None,55.28,2017-05-15 10:00:00,8.82,20
None, 3.285, None,50.42,2017-05-15 11:00:00,9.05,20
None, 3.226, None,50.56,2017-05-15 12:00:00,9.19,20
None, 3.555, None,50.56,2017-05-15 13:00:00,9.43,20
None, 3.471, None,51.33,2017-05-15 14:00:00,9.11,20
None, 2.95, None,48.4,2017-05-15 15:00:00,9.53,20
None, 3.363, None,51.31,2017-05-15 16:00:00,9.53,20
None, 3.159, None,67.28,2017-05-15 17:00:00,7.104,20
None, 4.116, None,74.08,2017-05-15 18:00:00,7.227,20
None, 2.944, None,53.54,2017-05-15 19:00:00,7.953,20
None, 3.014, None,55.32,2017-05-15 20:00:00,7.153,20
None, 2.483, None,63.16,2017-05-15 21:00:00,6.116,20
None, 3.449, None,67.81,2017-05-15 22:00:00,5.462,20
None, 3.263, None,75.63,2017-05-15 23:00:00,4.665,20
None, 3.505, None,81.6,2017-05-16 00:00:00,4.122,20
None, 2.376, None,89.0,2017-05-16 01:00:00,3.679,20
None, 0.709999, None,95.4,2017-05-16 02:00:00,3.202,20
None, 1.484, None,100.0,2017-05-16 03:00:00,2.754,20
None, 1.479, None,100.0,2017-05-16 04:00:00,2.581,20
None, 1.405, None,100.0,2017-05-16 05:00:00,2.509,20
None, 1.255, None,100.0,2017-05-16 06:00:00,2.352,20
None, 1.245, None,100.0,2017-05-16 07:00:00,2.371,20
None, 1.038, None,100.0,2017-05-16 08:00:00,2.25,20
None, 1.359, None,98.6,2017-05-16 09:00:00,2.595,20
None, 1.346, None,97.5,2017-05-16 10:00:00,3.537,20
None, 1.964, None,96.4,2017-05-16 11:00:00,4.113,20
None, 2.076, None,94.5,2017-05-16 12:00:00,4.837,20
None, 1.846, None,92.0,2017-05-16 13:00:00,5.657,20
None, 2.144, None,88.6,2017-05-16 14:00:00,7.104,20
None, 2.187, None,80.8,2017-05-16 15:00:00,8.48,20
None, 2.13, None,80.9,2017-05-16 16:00:00,8.42,20
