pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
738.0, 567.0, None, None,2019-01-29 00:00:00, -11.1, None, None,5
738.0, 567.0, None, None,2019-01-29 01:00:00, -11.9, None, None,5
738.0, 567.0, None, None,2019-01-29 02:00:00, -11.6, None, None,5
738.0, 567.0, None, None,2019-01-29 03:00:00, -11.4, None, None,5
738.0, 567.0, None, None,2019-01-29 04:00:00, -11.7, None, None,5
738.0, 567.0, None, None,2019-01-29 05:00:00, -11.8, None, None,5
738.0, 567.0, None, None,2019-01-29 06:00:00, -11.4, None, None,5
738.0, 567.0, None, None,2019-01-29 07:00:00, -11.3, None, None,5
738.0, 567.0, None, None,2019-01-29 08:00:00, -10.9, None, None,5
738.0, 567.0, None, None,2019-01-29 09:00:00, -11.6, None, None,5
738.0, 567.0, None, None,2019-01-29 10:00:00, -11.4, None, None,5
738.0, 567.0, None, None,2019-01-29 11:00:00, -10.2, None, None,5
738.0, 567.0, None, None,2019-01-29 12:00:00, -10.7, None, None,5
738.0, 567.0, None, None,2019-01-29 13:00:00, -10.4, None, None,5
738.0, 567.0, None, None,2019-01-29 14:00:00, -9.9, None, None,5
738.0, 567.0, None, None,2019-01-29 15:00:00, -10.0, None, None,5
738.0, 567.0, None, None,2019-01-29 16:00:00, -9.4, None, None,5
738.0, 567.0, None, None,2019-01-29 17:00:00, -6.5, None, None,5
738.0, 567.0, None, None,2019-01-29 18:00:00, -4.6, None, None,5
738.0, 567.0, None, None,2019-01-29 19:00:00, -3.0, None, None,5
738.0, 567.0, None, None,2019-01-29 20:00:00, -4.1, None, None,5
738.0, 568.0, None, None,2019-01-29 21:00:00, -2.6, None, None,5
738.0, 568.0, None, None,2019-01-29 22:00:00, -4.9, None, None,5
738.0, 568.0, None, None,2019-01-29 23:00:00, -4.7, None, None,5
738.0, 568.0, None, None,2019-01-30 00:00:00, -5.8, None, None,5
738.0, 568.0, None, None,2019-01-30 01:00:00, -6.8, None, None,5
738.0, 568.0, None, None,2019-01-30 02:00:00, -7.9, None, None,5
738.0, 568.0, None, None,2019-01-30 03:00:00, -8.0, None, None,5
738.0, 568.0, None, None,2019-01-30 04:00:00, -8.3, None, None,5
738.0, 568.0, None, None,2019-01-30 05:00:00, -8.0, None, None,5
738.0, 568.0, None, None,2019-01-30 06:00:00, -8.2, None, None,5
738.0, 568.0, None, None,2019-01-30 07:00:00, -7.4, None, None,5
738.0, 568.0, None, None,2019-01-30 08:00:00, -8.0, None, None,5
738.0, 568.0, None, None,2019-01-30 09:00:00, -8.9, None, None,5
738.0, 568.0, None, None,2019-01-30 10:00:00, -8.5, None, None,5
738.0, 568.0, None, None,2019-01-30 11:00:00, -7.0, None, None,5
738.0, 568.0, None, None,2019-01-30 12:00:00, -5.1, None, None,5
738.0, 568.0, None, None,2019-01-30 13:00:00, -6.8, None, None,5
738.0, 568.0, None, None,2019-01-30 14:00:00, -6.9, None, None,5
738.0, 568.0, None, None,2019-01-30 15:00:00, -8.2, None, None,5
738.0, 568.0, None, None,2019-01-30 16:00:00, -8.4, None, None,5
738.0, 568.0, None, None,2019-01-30 17:00:00, -8.4, None, None,5
738.0, 568.0, None, None,2019-01-30 18:00:00, -7.3, None, None,5
738.0, 568.0, None, None,2019-01-30 19:00:00, -6.4, None, None,5
738.0, 568.0, None, None,2019-01-30 20:00:00, -6.5, None, None,5
738.0, 569.0, None, None,2019-01-30 21:00:00, -6.4, None, None,5
738.0, 569.0, None, None,2019-01-30 22:00:00, -4.1, None, None,5
739.0, 569.0, None, None,2019-01-30 23:00:00, -4.8, None, None,5
739.0, 569.0, None, None,2019-01-31 00:00:00, -4.5, None, None,5
739.0, 569.0, None, None,2019-01-31 01:00:00, -7.2, None, None,5
739.0, 570.0, None, None,2019-01-31 02:00:00, -5.0, None, None,5
739.0, 570.0, None, None,2019-01-31 03:00:00, -6.2, None, None,5
739.0, 570.0, None, None,2019-01-31 04:00:00, -4.2, None, None,5
739.0, 570.0, None, None,2019-01-31 05:00:00, -6.0, None, None,5
739.0, 570.0, None, None,2019-01-31 06:00:00, -4.1, None, None,5
739.0, 570.0, None, None,2019-01-31 07:00:00, -3.9, None, None,5
740.0, 570.0, None, None,2019-01-31 08:00:00, -5.7, None, None,5
740.0, 570.0, None, None,2019-01-31 09:00:00, -5.7, None, None,5
740.0, 571.0, None, None,2019-01-31 10:00:00, -5.8, None, None,5
740.0, 571.0, None, None,2019-01-31 11:00:00, -8.1, None, None,5
741.0, 572.0, None, None,2019-01-31 12:00:00, -7.6, None, None,5
742.0, 573.0, None, None,2019-01-31 13:00:00, -7.5, None, None,5
742.0, 574.0, None, None,2019-01-31 14:00:00, -6.4, None, None,5
743.0, 575.0, None, None,2019-01-31 15:00:00, -6.4, None, None,5
744.0, 576.0, None, None,2019-01-31 16:00:00, -7.6, None, None,5
744.0, 576.0, None, None,2019-01-31 17:00:00, -5.8, None, None,5
745.0, 576.0, None, None,2019-01-31 18:00:00, -6.9, None, None,5
745.0, 577.0, None, None,2019-01-31 19:00:00, -4.7, None, None,5
746.0, 578.0, None, None,2019-01-31 20:00:00, -6.2, None, None,5
747.0, 579.0, None, None,2019-01-31 21:00:00, -5.9, None, None,5
748.0, 580.0, None, None,2019-01-31 22:00:00, -5.7, None, None,5
748.0, 580.0, None, None,2019-01-31 23:00:00, -6.0, None, None,5
749.0, 581.0, None, None,2019-02-01 00:00:00, -5.7, None, None,5
749.0, 582.0, None, None,2019-02-01 01:00:00, -6.8, None, None,5
750.0, 582.0, None, None,2019-02-01 02:00:00, -6.3, None, None,5
751.0, 584.0, None, None,2019-02-01 03:00:00, -6.4, None, None,5
751.0, 585.0, None, None,2019-02-01 04:00:00, -5.3, None, None,5
752.0, 586.0, None, None,2019-02-01 05:00:00, -5.4, None, None,5
752.0, 586.0, None, None,2019-02-01 06:00:00, -6.0, None, None,5
752.0, 586.0, None, None,2019-02-01 07:00:00, -5.3, None, None,5
753.0, 587.0, None, None,2019-02-01 08:00:00, -5.0, None, None,5
754.0, 588.0, None, None,2019-02-01 09:00:00, -5.5, None, None,5
756.0, 589.0, None, None,2019-02-01 10:00:00, -5.7, None, None,5
758.0, 592.0, None, None,2019-02-01 11:00:00, -5.3, None, None,5
760.0, 593.0, None, None,2019-02-01 12:00:00, -5.5, None, None,5
761.0, 594.0, None, None,2019-02-01 13:00:00, -5.7, None, None,5
763.0, 595.0, None, None,2019-02-01 14:00:00, -5.4, None, None,5
764.0, 597.0, None, None,2019-02-01 15:00:00, -5.2, None, None,5
766.0, 599.0, None, None,2019-02-01 16:00:00, -4.9, None, None,5
767.0, 600.0, None, None,2019-02-01 17:00:00, -5.0, None, None,5
768.0, 602.0, None, None,2019-02-01 18:00:00, -4.3, None, None,5
770.0, 603.0, None, None,2019-02-01 19:00:00, -4.1, None, None,5
771.0, 605.0, None, None,2019-02-01 20:00:00, -3.4, None, None,5
771.0, 606.0, None, None,2019-02-01 21:00:00, -2.9, None, None,5
772.0, 607.0, None, None,2019-02-01 22:00:00, -2.8, None, None,5
773.0, 607.0, None, None,2019-02-01 23:00:00, -3.5, None, None,5
774.0, 609.0, None, None,2019-02-02 00:00:00, -3.5, None, None,5
775.0, 611.0, None, None,2019-02-02 01:00:00, -3.9, None, None,5
776.0, 612.0, None, None,2019-02-02 02:00:00, -4.0, None, None,5
777.0, 613.0, None, None,2019-02-02 03:00:00, -4.1, None, None,5
778.0, 614.0, None, None,2019-02-02 04:00:00, -3.8, None, None,5
779.0, 615.0, None, None,2019-02-02 05:00:00, -3.8, None, None,5
780.0, 616.0, None, None,2019-02-02 06:00:00, -4.0, None, None,5
781.0, 617.0, None, None,2019-02-02 07:00:00, -3.8, None, None,5
782.0, 619.0, None, None,2019-02-02 08:00:00, -4.5, None, None,5
783.0, 620.0, None, None,2019-02-02 09:00:00, -4.1, None, None,5
783.0, 621.0, None, None,2019-02-02 10:00:00, -4.5, None, None,5
783.0, 621.0, None, None,2019-02-02 11:00:00, -4.9, None, None,5
783.0, 621.0, None, None,2019-02-02 12:00:00, -5.5, None, None,5
783.0, 621.0, None, None,2019-02-02 13:00:00, -5.8, None, None,5
783.0, 622.0, None, None,2019-02-02 14:00:00, -5.9, None, None,5
783.0, 621.0, None, None,2019-02-02 15:00:00, -5.8, None, None,5
784.0, 622.0, None, None,2019-02-02 16:00:00, -6.3, None, None,5
784.0, 622.0, None, None,2019-02-02 17:00:00, -6.1, None, None,5
784.0, 622.0, None, None,2019-02-02 18:00:00, -6.4, None, None,5
785.0, 622.0, None, None,2019-02-02 19:00:00, -6.5, None, None,5
786.0, 623.0, None, None,2019-02-02 20:00:00, -6.7, None, None,5
786.0, 623.0, None, None,2019-02-02 21:00:00, -7.6, None, None,5
787.0, 624.0, None, None,2019-02-02 22:00:00, -8.1, None, None,5
787.0, 624.0, None, None,2019-02-02 23:00:00, -9.0, None, None,5
787.0, 624.0, None, None,2019-02-03 00:00:00, -9.5, None, None,5
787.0, 624.0, None, None,2019-02-03 01:00:00, -9.5, None, None,5
787.0, 625.0, None, None,2019-02-03 02:00:00, -9.4, None, None,5
788.0, 625.0, None, None,2019-02-03 03:00:00, -9.6, None, None,5
788.0, 626.0, None, None,2019-02-03 04:00:00, -9.6, None, None,5
788.0, 627.0, None, None,2019-02-03 05:00:00, -10.2, None, None,5
788.0, 627.0, None, None,2019-02-03 06:00:00, -10.5, None, None,5
788.0, 627.0, None, None,2019-02-03 07:00:00, -10.6, None, None,5
788.0, 627.0, None, None,2019-02-03 08:00:00, -11.1, None, None,5
788.0, 627.0, None, None,2019-02-03 09:00:00, -11.7, None, None,5
788.0, 627.0, None, None,2019-02-03 10:00:00, -12.1, None, None,5
788.0, 627.0, None, None,2019-02-03 11:00:00, -12.7, None, None,5
789.0, 628.0, None, None,2019-02-03 12:00:00, -13.4, None, None,5
789.0, 628.0, None, None,2019-02-03 13:00:00, -14.1, None, None,5
789.0, 628.0, None, None,2019-02-03 14:00:00, -16.3, None, None,5
789.0, 628.0, None, None,2019-02-03 15:00:00, -16.9, None, None,5
789.0, 628.0, None, None,2019-02-03 16:00:00, -19.3, None, None,5
789.0, 628.0, None, None,2019-02-03 17:00:00, -19.5, None, None,5
789.0, 628.0, None, None,2019-02-03 18:00:00, -19.2, None, None,5
789.0, 628.0, None, None,2019-02-03 19:00:00, -17.9, None, None,5
790.0, 628.0, None, None,2019-02-03 20:00:00, -19.2, None, None,5
790.0, 628.0, None, None,2019-02-03 21:00:00, -19.8, None, None,5
790.0, 628.0, None, None,2019-02-03 22:00:00, -21.1, None, None,5
790.0, 628.0, None, None,2019-02-03 23:00:00, -21.8, None, None,5
790.0, 628.0, None, None,2019-02-04 00:00:00, -22.4, None, None,5
790.0, 628.0, None, None,2019-02-04 01:00:00, -23.3, None, None,5
789.0, 628.0, None, None,2019-02-04 02:00:00, -23.4, None, None,5
791.0, 628.0, None, None,2019-02-04 04:00:00, -23.6, None, None,5
792.0, 628.0, None, None,2019-02-04 05:00:00, -23.6, None, None,5
792.0, 628.0, None, None,2019-02-04 06:00:00, -24.1, None, None,5
791.0, 628.0, None, None,2019-02-04 07:00:00, -24.4, None, None,5
791.0, 628.0, None, None,2019-02-04 08:00:00, -24.1, None, None,5
793.0, 628.0, None, None,2019-02-04 09:00:00, -24.6, None, None,5
795.0, 628.0, None, None,2019-02-04 10:00:00, -24.6, None, None,5
796.0, 628.0, None, None,2019-02-04 11:00:00, -24.4, None, None,5
797.0, 628.0, None, None,2019-02-04 12:00:00, -24.2, None, None,5
799.0, 628.0, None, None,2019-02-04 13:00:00, -24.8, None, None,5
799.0, 628.0, None, None,2019-02-04 14:00:00, -24.7, None, None,5
800.0, 628.0, None, None,2019-02-04 15:00:00, -24.0, None, None,5
799.0, 628.0, None, None,2019-02-04 16:00:00, -23.6, None, None,5
783.0, 628.0, None, None,2019-02-04 17:00:00, -16.3, None, None,5
794.0, 628.0, None, None,2019-02-04 18:00:00, -15.5, None, None,5
794.0, 628.0, None, None,2019-02-04 19:00:00, -12.8, None, None,5
794.0, 628.0, None, None,2019-02-04 20:00:00, -13.3, None, None,5
794.0, 628.0, None, None,2019-02-04 21:00:00, -15.2, None, None,5
793.0, 628.0, None, None,2019-02-04 22:00:00, -15.8, None, None,5
794.0, 628.0, None, None,2019-02-04 23:00:00, -15.4, None, None,5
