WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None, 0.14, None, None,2018-02-26 00:00:00, None, None,9
None, None, 0.222, None, None,2018-02-26 01:00:00, None, None,9
None, None, 0.289, None, None,2018-02-26 02:00:00, None, None,9
None, None, 0.145998, None, None,2018-02-26 03:00:00, None, None,9
None, None, 0.178, None, None,2018-02-26 04:00:00, None, None,9
None, None, 0.112, None, None,2018-02-26 05:00:00, None, None,9
None, None, 0.167998, None, None,2018-02-26 06:00:00, None, None,9
None, None, 0.112, None, None,2018-02-26 07:00:00, None, None,9
None, None, 0.162, None, None,2018-02-26 08:00:00, None, None,9
None, None, 0.233998, None, None,2018-02-26 09:00:00, None, None,9
None, None, 0.3, None, None,2018-02-26 10:00:00, None, None,9
None, None, 0.592998, None, None,2018-02-26 11:00:00, None, None,9
None, None, 0.449, None, None,2018-02-26 12:00:00, None, None,9
None, None, 0.229, None, None,2018-02-26 13:00:00, None, None,9
None, None, 0.268999, None, None,2018-02-26 14:00:00, None, None,9
None, None, 0.18, None, None,2018-02-26 15:00:00, None, None,9
None, None, 0.177, None, None,2018-02-26 16:00:00, None, None,9
None, None, 0.115, None, None,2018-02-26 17:00:00, None, None,9
None, None, 0.263998, None, None,2018-02-26 18:00:00, None, None,9
None, None, 0.428999, None, None,2018-02-26 19:00:00, None, None,9
None, None, 0.340999, None, None,2018-02-26 20:00:00, None, None,9
None, None, 0.228, None, None,2018-02-26 21:00:00, None, None,9
None, None, 0.490999, None, None,2018-02-26 22:00:00, None, None,9
None, None, 2.847, None, None,2018-02-26 23:00:00, None, None,9
None, None, 4.369, None, None,2018-02-27 00:00:00, None, None,9
None, None, 4.698, None, None,2018-02-27 01:00:00, None, None,9
None, None, 5.075, None, None,2018-02-27 02:00:00, None, None,9
None, None, 3.138, None, None,2018-02-27 03:00:00, None, None,9
None, None, 2.772, None, None,2018-02-27 04:00:00, None, None,9
None, None, 1.586, None, None,2018-02-27 05:00:00, None, None,9
None, None, 0.391, None, None,2018-02-27 06:00:00, None, None,9
None, None, 0.129998, None, None,2018-02-27 07:00:00, None, None,9
None, None, 0.582, None, None,2018-02-27 08:00:00, None, None,9
None, None, 1.195, None, None,2018-02-27 09:00:00, None, None,9
None, None, 0.625, None, None,2018-02-27 10:00:00, None, None,9
None, None, 0.764998, None, None,2018-02-27 11:00:00, None, None,9
