pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
795.0, 628.0, None, None,2019-02-05 00:00:00, -17.2, None, None,6
795.0, 628.0, None, None,2019-02-05 01:00:00, -16.7, None, None,6
796.0, 628.0, None, None,2019-02-05 02:00:00, -17.6, None, None,6
796.0, 628.0, None, None,2019-02-05 03:00:00, -18.6, None, None,6
797.0, 628.0, None, None,2019-02-05 04:00:00, -18.7, None, None,6
796.0, 628.0, None, None,2019-02-05 05:00:00, -18.2, None, None,6
798.0, 628.0, None, None,2019-02-05 06:00:00, -19.6, None, None,6
798.0, 628.0, None, None,2019-02-05 07:00:00, -19.2, None, None,6
797.0, 628.0, None, None,2019-02-05 08:00:00, -18.5, None, None,6
797.0, 628.0, None, None,2019-02-05 09:00:00, -17.6, None, None,6
797.0, 628.0, None, None,2019-02-05 10:00:00, -17.9, None, None,6
798.0, 628.0, None, None,2019-02-05 11:00:00, -18.2, None, None,6
798.0, 628.0, None, None,2019-02-05 12:00:00, -17.8, None, None,6
798.0, 628.0, None, None,2019-02-05 13:00:00, -18.1, None, None,6
798.0, 628.0, None, None,2019-02-05 14:00:00, -17.5, None, None,6
799.0, 628.0, None, None,2019-02-05 15:00:00, -17.7, None, None,6
797.0, 628.0, None, None,2019-02-05 16:00:00, -17.7, None, None,6
783.0, 628.0, None, None,2019-02-05 17:00:00, -13.4, None, None,6
790.0, 628.0, None, None,2019-02-05 18:00:00, -11.8, None, None,6
792.0, 628.0, None, None,2019-02-05 19:00:00, -12.4, None, None,6
791.0, 628.0, None, None,2019-02-05 20:00:00, -12.1, None, None,6
792.0, 628.0, None, None,2019-02-05 21:00:00, -12.5, None, None,6
792.0, 628.0, None, None,2019-02-05 22:00:00, -14.3, None, None,6
792.0, 628.0, None, None,2019-02-05 23:00:00, -14.2, None, None,6
793.0, 628.0, None, None,2019-02-06 00:00:00, -15.6, None, None,6
794.0, 628.0, None, None,2019-02-06 01:00:00, -16.7, None, None,6
796.0, 628.0, None, None,2019-02-06 02:00:00, -17.9, None, None,6
797.0, 628.0, None, None,2019-02-06 03:00:00, -18.4, None, None,6
797.0, 628.0, None, None,2019-02-06 04:00:00, -18.4, None, None,6
797.0, 628.0, None, None,2019-02-06 05:00:00, -19.1, None, None,6
797.0, 628.0, None, None,2019-02-06 06:00:00, -18.8, None, None,6
797.0, 628.0, None, None,2019-02-06 07:00:00, -20.3, None, None,6
797.0, 628.0, None, None,2019-02-06 08:00:00, -19.8, None, None,6
799.0, 628.0, None, None,2019-02-06 09:00:00, -20.3, None, None,6
801.0, 628.0, None, None,2019-02-06 10:00:00, -21.0, None, None,6
799.0, 628.0, None, None,2019-02-06 11:00:00, -20.4, None, None,6
800.0, 628.0, None, None,2019-02-06 14:00:00, -20.5, None, None,6
802.0, 628.0, None, None,2019-02-06 15:00:00, -20.6, None, None,6
801.0, 628.0, None, None,2019-02-06 16:00:00, -20.7, None, None,6
776.0, 628.0, None, None,2019-02-06 17:00:00, -14.9, None, None,6
790.0, 628.0, None, None,2019-02-06 18:00:00, -13.8, None, None,6
791.0, 628.0, None, None,2019-02-06 19:00:00, -14.0, None, None,6
789.0, 628.0, None, None,2019-02-06 20:00:00, -15.0, None, None,6
792.0, 628.0, None, None,2019-02-06 21:00:00, -13.4, None, None,6
789.0, 628.0, None, None,2019-02-06 22:00:00, -16.4, None, None,6
791.0, 628.0, None, None,2019-02-06 23:00:00, -14.0, None, None,6
797.0, 628.0, None, None,2019-02-07 00:00:00, -17.9, None, None,6
799.0, 628.0, None, None,2019-02-07 01:00:00, -19.3, None, None,6
798.0, 628.0, None, None,2019-02-07 02:00:00, -18.8, None, None,6
798.0, 628.0, None, None,2019-02-07 03:00:00, -18.8, None, None,6
798.0, 628.0, None, None,2019-02-07 04:00:00, -19.0, None, None,6
798.0, 628.0, None, None,2019-02-07 05:00:00, -18.2, None, None,6
798.0, 628.0, None, None,2019-02-07 06:00:00, -19.0, None, None,6
799.0, 628.0, None, None,2019-02-07 07:00:00, -18.6, None, None,6
800.0, 628.0, None, None,2019-02-07 08:00:00, -19.3, None, None,6
799.0, 628.0, None, None,2019-02-07 09:00:00, -19.1, None, None,6
799.0, 628.0, None, None,2019-02-07 10:00:00, -18.8, None, None,6
798.0, 628.0, None, None,2019-02-07 11:00:00, -19.2, None, None,6
799.0, 628.0, None, None,2019-02-07 12:00:00, -19.1, None, None,6
798.0, 628.0, None, None,2019-02-07 13:00:00, -18.8, None, None,6
791.0, 628.0, None, None,2019-02-07 14:00:00, -18.9, None, None,6
788.0, 628.0, None, None,2019-02-07 15:00:00, -19.0, None, None,6
789.0, 628.0, None, None,2019-02-07 16:00:00, -18.7, None, None,6
786.0, 628.0, None, None,2019-02-07 17:00:00, -17.1, None, None,6
787.0, 628.0, None, None,2019-02-07 18:00:00, -15.5, None, None,6
787.0, 628.0, None, None,2019-02-07 19:00:00, -15.9, None, None,6
788.0, 628.0, None, None,2019-02-07 20:00:00, -16.6, None, None,6
788.0, 628.0, None, None,2019-02-07 21:00:00, -16.7, None, None,6
788.0, 628.0, None, None,2019-02-07 22:00:00, -17.0, None, None,6
789.0, 628.0, None, None,2019-02-07 23:00:00, -17.4, None, None,6
790.0, 628.0, None, None,2019-02-08 00:00:00, -18.4, None, None,6
790.0, 628.0, None, None,2019-02-08 01:00:00, -19.2, None, None,6
788.0, 628.0, None, None,2019-02-08 02:00:00, -19.0, None, None,6
785.0, 628.0, None, None,2019-02-08 03:00:00, -19.0, None, None,6
785.0, 628.0, None, None,2019-02-08 04:00:00, -19.2, None, None,6
785.0, 629.0, None, None,2019-02-08 05:00:00, -18.8, None, None,6
789.0, 629.0, None, None,2019-02-08 06:00:00, -18.9, None, None,6
788.0, 629.0, None, None,2019-02-08 07:00:00, -18.9, None, None,6
785.0, 630.0, None, None,2019-02-08 08:00:00, -19.5, None, None,6
784.0, 630.0, None, None,2019-02-08 09:00:00, -19.4, None, None,6
786.0, 630.0, None, None,2019-02-08 10:00:00, -19.5, None, None,6
786.0, 631.0, None, None,2019-02-08 11:00:00, -19.6, None, None,6
786.0, 631.0, None, None,2019-02-08 12:00:00, -19.9, None, None,6
