AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,0.2, None,2020-05-27,-1.5,12.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2, None,2020-05-28,-0.9,15.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4, None,2020-05-29,1.4,20.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.2, None,2020-05-30,3.8,13.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.4, None,2020-05-31,0.0,7.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9, None,2020-06-01,-0.8,10.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.5, None,2020-06-02,-1.8,13.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 00:00:00, None, None,22,444.0,330.0, None, None,7.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 01:00:00, None, None,22,444.0,325.0, None, None,7.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 02:00:00, None, None,22,444.0,323.0, None, None,4.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 03:00:00, None, None,22,444.0,322.0, None, None,2.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 04:00:00, None, None,22,445.0,321.0, None, None,0.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 05:00:00, None, None,22,445.0,321.0, None, None,0.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 06:00:00, None, None,22,445.0,321.0, None, None,1.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 07:00:00, None, None,22,445.0,321.0, None, None,0.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 08:00:00, None, None,22,445.0,322.0, None, None,-0.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 09:00:00, None, None,22,445.0,323.0, None, None,-0.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 10:00:00, None, None,22,445.0,325.0, None, None,-1.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 11:00:00, None, None,22,445.0,327.0, None, None,-1.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 12:00:00, None, None,22,445.0,328.0, None, None,-1.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 13:00:00, None, None,22,445.0,331.0, None, None,-0.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 14:00:00, None, None,22,445.0,332.0, None, None,0.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 15:00:00, None, None,22,445.0,332.0, None, None,4.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 16:00:00, None, None,22,445.0,333.0, None, None,6.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 17:00:00, None, None,22,444.0,333.0, None, None,7.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 18:00:00, None, None,22,444.0,331.0, None, None,8.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 19:00:00, None, None,22,444.0,329.0, None, None,10.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 20:00:00, None, None,22,444.0,326.0, None, None,10.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 21:00:00, None, None,22,444.0,323.0, None, None,11.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 22:00:00, None, None,22,444.0,317.0, None, None,12.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-27 23:00:00, None, None,22,444.0,309.0, None, None,11.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-05-28 00:00:00, None, None,22,444.0,302.0, None, None,11.5,,,,,,,,,,,,,,,,,,,,,
