WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None,2.467, 0.0, 73.5,2016-09-23 00:00:00, None, 12.49,39
None, None,1.246, 0.0, 70.8,2016-09-23 01:00:00, None, 12.84,39
None, None,1.674, 0.0, 78.8,2016-09-23 02:00:00, None, 12.1,39
None, None,1.801, 0.0, 85.6,2016-09-23 03:00:00, None, 11.47,39
None, None,1.334, 0.2, 85.8,2016-09-23 04:00:00, None, 11.49,39
None, None,1.116, 0.699998, 90.1,2016-09-23 05:00:00, None, 11.18,39
None, None,2.706, 0.1, 92.7,2016-09-23 06:00:00, None, 10.95,39
None, None,2.754, 0.0, 92.7,2016-09-23 07:00:00, None, 11.02,39
None, None,3.51, 0.0, 90.5,2016-09-23 08:00:00, None, 11.61,39
None, None,4.528, 0.0, 86.1,2016-09-23 09:00:00, None, 12.23,39
None, None,3.799, 0.1, 86.0,2016-09-23 10:00:00, None, 12.3,39
None, None,3.903, 0.0, 85.1,2016-09-23 11:00:00, None, 12.56,39
None, None,1.977, 0.0, 82.1,2016-09-23 12:00:00, None, 13.11,39
None, None,1.765, 0.0, 78.4,2016-09-23 13:00:00, None, 14.3,39
None, None,3.001, 0.0, 73.7,2016-09-23 14:00:00, None, 14.83,39
None, None,2.9, 0.0, 72.1,2016-09-23 15:00:00, None, 14.95,39
None, None,3.631, 0.0, 75.7,2016-09-23 16:00:00, None, 14.31,39
None, None,1.892, 0.0, 83.6,2016-09-23 17:00:00, None, 13.64,39
None, None,1.587, 0.0, 84.2,2016-09-23 18:00:00, None, 13.72,39
None, None,1.711, 0.0, 85.9,2016-09-23 19:00:00, None, 13.59,39
None, None,2.414, 0.0, 85.2,2016-09-23 20:00:00, None, 13.47,39
None, None,2.002, 0.0, 89.7,2016-09-23 21:00:00, None, 13.34,39
None, None,0.834999, 0.0, 87.1,2016-09-23 22:00:00, None, 13.78,39
None, None,1.469, 0.0, 84.6,2016-09-23 23:00:00, None, 13.45,39
None, None,1.288, 0.0, 87.0,2016-09-24 00:00:00, None, 12.39,39
None, None,1.21, 0.0, 88.6,2016-09-24 01:00:00, None, 12.06,39
None, None,1.273, 0.0, 89.9,2016-09-24 02:00:00, None, 11.59,39
None, None,0.8, 0.0, 91.2,2016-09-24 03:00:00, None, 11.03,39
None, None,0.852998, 0.0, 92.0,2016-09-24 04:00:00, None, 10.52,39
None, None,0.893998, 0.0, 93.3,2016-09-24 05:00:00, None, 10.23,39
None, None,0.699998, 0.0, 94.1,2016-09-24 06:00:00, None, 10.21,39
None, None,0.75, 0.0, 95.0,2016-09-24 07:00:00, None, 9.98,39
None, None,0.985, 0.0, 95.7,2016-09-24 08:00:00, None, 10.51,39
None, None,0.759, 0.0, 95.0,2016-09-24 09:00:00, None, 11.41,39
