CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-7.74, 96.3, None, None, None,12.42,16.25, None,148.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-01-22 00:00:00, None, None, None, None,4
None,-7.94, 95.7, None, None, None,10.2,16.62, None,155.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-01-22 01:00:00, None, None, None, None,4
None,-8.13, 95.7, None, None, None,14.07,17.71, None,151.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 02:00:00, None, None, None, None,4
None,-8.03, 95.9, None, None, None,15.01,15.48, None,148.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 03:00:00, None, None, None, None,4
None,-8.22, 95.7, None, None, None,11.25,17.08, None,145.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 04:00:00, None, None, None, None,4
None,-8.56, 95.5, None, None, None,10.15,17.97, None,137.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 05:00:00, None, None, None, None,4
None,-8.89, 95.3, None, None, None,11.02,26.09, None,123.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 06:00:00, None, None, None, None,4
None,-8.84, 95.6, None, None, None,12.51,24.72, None,143.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 07:00:00, None, None, None, None,4
None,-8.74, 95.8, None, None, None,8.44,31.51, None,146.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 09:00:00, None, None, None, None,4
None,-8.55, 95.8, None, None, None,9.8,30.21, None,146.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 10:00:00, None, None, None, None,4
None,-8.17, 95.8, None, None, None,11.82,28.56, None,156.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 11:00:00, None, None, None, None,4
None,-8.09, 96.5, None, None, None,10.36,22.28, None,148.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-01-22 12:00:00, None, None, None, None,4
None,-8.09, 96.3, None, None, None,7.44,24.69, None,143.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-01-22 13:00:00, None, None, None, None,4
None,-7.85, 96.2, None, None, None,12.14,18.93, None,140.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-01-22 14:00:00, None, None, None, None,4
