RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
97.5, None, None, None, 0.0, 193.2, None, None, None, None, None, None, None, None, None, 71.53, None, None,-2.862, None, None, None, None, 6.384, None, None, None, None,2017-01-22 00:00:00,4
97.5, None, None, None, 0.0, 194.1, None, None, None, None, None, None, None, None, None, 71.44, None, None,-2.845, None, None, None, None, 7.482, None, None, None, None,2017-01-22 01:00:00,4
97.6, None, None, None, 0.0, 193.8, None, None, None, None, None, None, None, None, None, 71.33, None, None,-2.882, None, None, None, None, 0.0, None, None, None, None,2017-01-22 02:00:00,4
97.5, None, None, None, 0.0, 197.5, None, None, None, None, None, None, None, None, None, 71.25, None, None,-2.827, None, None, None, None, 3.224, None, None, None, None,2017-01-22 03:00:00,4
97.5, None, None, None, 0.0, 202.0, None, None, None, None, None, None, None, None, None, 71.3, None, None,-2.943, None, None, None, None, 4.116, None, None, None, None,2017-01-22 04:00:00,4
97.4, None, None, None, 0.0, 204.1, None, None, None, None, None, None, None, None, None, 71.24, None, None,-2.967, None, None, None, None, 5.357, None, None, None, None,2017-01-22 05:00:00,4
97.3, None, None, None, 0.0, 197.7, None, None, None, None, None, None, None, None, None, 71.29, None, None,-2.935, None, None, None, None, 13.2, None, None, None, None,2017-01-22 06:00:00,4
97.4, None, None, None, 0.0, 200.1, None, None, None, None, None, None, None, None, None, 71.37, None, None,-3.156, None, None, None, None, 5.714, None, None, None, None,2017-01-22 07:00:00,4
97.4, None, None, None, 0.0, 206.5, None, None, None, None, None, None, None, None, None, None, None, None,-3.143, None, None, None, None, 9.23, None, None, None, None,2017-01-22 08:00:00,4
96.9, None, None, None, 0.0, 198.6, None, None, None, None, None, None, None, None, None, None, None, None,-2.753, None, None, None, None, 3.637, None, None, None, None,2017-01-22 09:00:00,4
93.6, None, None, None, 0.0, 190.8, None, None, None, None, None, None, None, None, None, 71.36, None, None,-0.711, None, None, None, None, 15.66, None, None, None, None,2017-01-22 10:00:00,4
94.5, None, None, None, 0.0, 172.9, None, None, None, None, None, None, None, None, None, None, None, None,0.595, None, None, None, None, 11.74, None, None, None, None,2017-01-22 11:00:00,4
94.0, None, None, None, 0.15, 164.2, None, None, None, None, None, None, None, None, None, None, None, None,0.606, None, None, None, None, 4.939, None, None, None, None,2017-01-22 12:00:00,4
95.4, None, None, None, 0.063, 175.1, None, None, None, None, None, None, None, None, None, None, None, None,0.689, None, None, None, None, 12.16, None, None, None, None,2017-01-22 13:00:00,4
92.5, None, None, None, 0.1, 171.0, None, None, None, None, None, None, None, None, None, 69.7, None, None,-0.269, None, None, None, None, 6.612, None, None, None, None,2017-01-22 14:00:00,4
96.8, None, None, None, 0.002, 182.2, None, None, None, None, None, None, None, None, None, 70.51, None, None,-1.098, None, None, None, None, 6.045, None, None, None, None,2017-01-22 16:00:00,4
98.0, None, None, None, 0.205, 211.0, None, None, None, None, None, None, None, None, None, 70.23, None, None,-2.06, None, None, None, None, 3.83, None, None, None, None,2017-01-22 18:00:00,4
98.1, None, None, None, 1.483, 223.6, None, None, None, None, None, None, None, None, None, 69.84, None, None,-2.296, None, None, None, None, 9.88, None, None, None, None,2017-01-22 19:00:00,4
97.7, None, None, None, 0.569, 210.8, None, None, None, None, None, None, None, None, None, 69.35, None, None,-2.656, None, None, None, None, 13.13, None, None, None, None,2017-01-22 20:00:00,4
98.0, None, None, None, 0.419, 209.7, None, None, None, None, None, None, None, None, None, 68.81, None, None,-2.664, None, None, None, None, 10.85, None, None, None, None,2017-01-22 21:00:00,4
96.5, None, None, None, 0.178, 200.4, None, None, None, None, None, None, None, None, None, 68.72, None, None,-2.41, None, None, None, None, 12.62, None, None, None, None,2017-01-22 22:00:00,4
97.0, None, None, None, 0.013, 201.0, None, None, None, None, None, None, None, None, None, 68.71, None, None,-2.556, None, None, None, None, 10.65, None, None, None, None,2017-01-22 23:00:00,4
97.8, None, None, None, 0.0, 222.4, None, None, None, None, None, None, None, None, None, 68.62, None, None,-2.732, None, None, None, None, 12.89, None, None, None, None,2017-01-23 00:00:00,4
97.0, None, None, None, 0.0, 207.1, None, None, None, None, None, None, None, None, None, 68.59, None, None,-2.937, None, None, None, None, 12.49, None, None, None, None,2017-01-23 01:00:00,4
97.4, None, None, None, 0.0, 201.1, None, None, None, None, None, None, None, None, None, 68.2, None, None,-2.588, None, None, None, None, 8.55, None, None, None, None,2017-01-23 02:00:00,4
96.8, None, None, None, 0.0, 200.3, None, None, None, None, None, None, None, None, None, 68.1, None, None,-2.96, None, None, None, None, 9.34, None, None, None, None,2017-01-23 03:00:00,4
96.3, None, None, None, 0.0, 219.7, None, None, None, None, None, None, None, None, None, 68.07, None, None,-3.505, None, None, None, None, 18.06, None, None, None, None,2017-01-23 04:00:00,4
96.7, None, None, None, 0.0, 229.6, None, None, None, None, None, None, None, None, None, 67.98, None, None,-3.623, None, None, None, None, 11.47, None, None, None, None,2017-01-23 05:00:00,4
96.7, None, None, None, 0.0, 228.6, None, None, None, None, None, None, None, None, None, 67.92, None, None,-3.601, None, None, None, None, 11.79, None, None, None, None,2017-01-23 06:00:00,4
96.7, None, None, None, 0.0, 212.2, None, None, None, None, None, None, None, None, None, 67.78, None, None,-3.538, None, None, None, None, 8.29, None, None, None, None,2017-01-23 07:00:00,4
96.7, None, None, None, 0.0, 216.8, None, None, None, None, None, None, None, None, None, 67.55, None, None,-3.593, None, None, None, None, 1.746, None, None, None, None,2017-01-23 08:00:00,4
96.4, None, None, None, 0.0, 205.1, None, None, None, None, None, None, None, None, None, 67.48, None, None,-3.031, None, None, None, None, 3.511, None, None, None, None,2017-01-23 09:00:00,4
95.8, None, None, None, 0.0, 196.9, None, None, None, None, None, None, None, None, None, 67.96, None, None,-1.881, None, None, None, None, 4.924, None, None, None, None,2017-01-23 10:00:00,4
92.9, None, None, None, 0.0, 178.4, None, None, None, None, None, None, None, None, None, 67.75, None, None,-1.09, None, None, None, None, 6.744, None, None, None, None,2017-01-23 11:00:00,4
91.9, None, None, None, 0.062, 173.1, None, None, None, None, None, None, None, None, None, 67.53, None, None,0.499, None, None, None, None, 3.698, None, None, None, None,2017-01-23 12:00:00,4
92.6, None, None, None, 0.055, 175.5, None, None, None, None, None, None, None, None, None, 67.54, None, None,0.022, None, None, None, None, 5.048, None, None, None, None,2017-01-23 13:00:00,4
92.9, None, None, None, 0.022, 175.7, None, None, None, None, None, None, None, None, None, 67.46, None, None,0.58, None, None, None, None, 3.121, None, None, None, None,2017-01-23 14:00:00,4
94.8, None, None, None, 0.017, 178.0, None, None, None, None, None, None, None, None, None, 67.8, None, None,-0.561, None, None, None, None, 7.728, None, None, None, None,2017-01-23 15:00:00,4
97.6, None, None, None, 0.019, 205.4, None, None, None, None, None, None, None, None, None, 67.71, None, None,-1.66, None, None, None, None, 8.94, None, None, None, None,2017-01-23 17:00:00,4
96.5, None, None, None, 0.093, 212.4, None, None, None, None, None, None, None, None, None, 67.71, None, None,-2.294, None, None, None, None, 8.26, None, None, None, None,2017-01-23 18:00:00,4
