pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 132.0, None, None, None, 345.0, None,2021-11-26 01:00:00, None,48
None, None, None, None, None, 133.0, None, None, None, 348.0, None,2021-11-26 02:00:00, None,48
None, None, None, None, None, 140.0, None, None, None, 357.0, None,2021-11-26 05:00:00, None,48
None, None, None, None, None, 140.0, None, None, None, 360.0, None,2021-11-26 06:00:00, None,48
None, None, None, None, None, 140.0, None, None, None, 364.0, None,2021-11-26 10:00:00, None,48
None, None, None, None, None, None, None, None, None, 366.0, None,2021-11-26 18:00:00, None,48
None, None, None, None, None, 147.0, None, None, None, 380.0, None,2021-11-27 19:00:00, None,48
None, None, None, None, None, 150.0, None, None, None, 385.0, None,2021-11-27 21:00:00, None,48
None, None, None, None, None, 162.0, None, None, None, 400.0, None,2021-11-28 02:00:00, None,48
None, None, None, None, None, 163.0, None, None, None, 403.0, None,2021-11-28 03:00:00, None,48
None, None, None, None, None, 164.0, None, None, None, 405.0, None,2021-11-28 04:00:00, None,48
None, None, None, None, None, 164.0, None, None, None, 406.0, None,2021-11-28 05:00:00, None,48
None, None, None, None, None, 165.0, None, None, None, 408.0, None,2021-11-28 06:00:00, None,48
None, None, None, None, None, 165.0, None, None, None, 410.0, None,2021-11-28 07:00:00, None,48
None, None, None, None, None, 165.0, None, None, None, 412.0, None,2021-11-28 08:00:00, None,48
None, None, None, None, None, 165.0, None, None, None, 414.0, None,2021-11-28 09:00:00, None,48
None, None, None, None, None, 165.0, None, None, None, 414.0, None,2021-11-28 10:00:00, None,48
None, None, None, None, None, 164.0, None, None, None, 414.0, None,2021-11-28 11:00:00, None,48
None, None, None, None, None, 163.0, None, None, None, 417.0, None,2021-11-28 13:00:00, None,48
None, None, None, None, None, 162.0, None, None, None, 418.0, None,2021-11-28 14:00:00, None,48
None, None, None, None, None, 162.0, None, None, None, 418.0, None,2021-11-28 15:00:00, None,48
None, None, None, None, None, 161.0, None, None, None, 418.0, None,2021-11-28 16:00:00, None,48
None, None, None, None, None, 161.0, None, None, None, 418.0, None,2021-11-28 17:00:00, None,48
None, None, None, None, None, 160.0, None, None, None, 418.0, None,2021-11-28 18:00:00, None,48
None, None, None, None, None, 160.0, None, None, None, 419.0, None,2021-11-28 19:00:00, None,48
None, None, None, None, None, 160.0, None, None, None, 419.0, None,2021-11-28 20:00:00, None,48
None, None, None, None, None, 158.0, None, None, None, 419.0, None,2021-11-28 21:00:00, None,48
None, None, None, None, None, 158.0, None, None, None, 420.0, None,2021-11-28 22:00:00, None,48
None, None, None, None, None, 157.0, None, None, None, 420.0, None,2021-11-28 23:00:00, None,48
None, None, None, None, None, 157.0, None, None, None, 420.0, None,2021-11-29 00:00:00, None,48
None, None, None, None, None, 156.0, None, None, None, 420.0, None,2021-11-29 01:00:00, None,48
None, None, None, None, None, 156.0, None, None, None, 420.0, None,2021-11-29 02:00:00, None,48
None, None, None, None, None, 156.0, None, None, None, 421.0, None,2021-11-29 03:00:00, None,48
None, None, None, None, None, 155.0, None, None, None, 421.0, None,2021-11-29 04:00:00, None,48
None, None, None, None, None, 155.0, None, None, None, 421.0, None,2021-11-29 06:00:00, None,48
None, None, None, None, None, 153.0, None, None, None, 422.0, None,2021-11-29 07:00:00, None,48
None, None, None, None, None, 153.0, None, None, None, 422.0, None,2021-11-29 08:00:00, None,48
None, None, None, None, None, 153.0, None, None, None, 422.0, None,2021-11-29 09:00:00, None,48
None, None, None, None, None, 153.0, None, None, None, 422.0, None,2021-11-29 10:00:00, None,48
None, None, None, None, None, 152.0, None, None, None, 422.0, None,2021-11-29 11:00:00, None,48
None, None, None, None, None, 152.0, None, None, None, 422.0, None,2021-11-29 12:00:00, None,48
None, None, None, None, None, 152.0, None, None, None, 423.0, None,2021-11-29 13:00:00, None,48
None, None, None, None, None, 151.0, None, None, None, 423.0, None,2021-11-29 14:00:00, None,48
None, None, None, None, None, 151.0, None, None, None, 423.0, None,2021-11-29 15:00:00, None,48
None, None, None, None, None, 151.0, None, None, None, 423.0, None,2021-11-29 16:00:00, None,48
None, None, None, None, None, 151.0, None, None, None, 424.0, None,2021-11-29 17:00:00, None,48
None, None, None, None, None, 150.0, None, None, None, 424.0, None,2021-11-29 18:00:00, None,48
None, None, None, None, None, 150.0, None, None, None, 424.0, None,2021-11-29 19:00:00, None,48
None, None, None, None, None, 150.0, None, None, None, 425.0, None,2021-11-29 21:00:00, None,48
