pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
21.0, None, 0.0,299.0,714.0, None,2021-11-26 00:00:00,0.7, None,131.0, None,48
19.0, None, 0.0,299.0,714.0, None,2021-11-26 01:00:00,0.3, None,130.0, None,48
15.0, None, 0.0,299.0,714.0, None,2021-11-26 02:00:00,-0.2, None,130.0, None,48
15.0, None, 0.0,299.0,714.0, None,2021-11-26 03:00:00,-0.2, None,130.0, None,48
14.0, None, 0.0,299.0,714.0, None,2021-11-26 04:00:00,-0.2, None,130.0, None,48
13.0, None, 0.0,299.0,714.0, None,2021-11-26 05:00:00,-0.8, None,129.0, None,48
10.0, None, 0.0,299.0,714.0, None,2021-11-26 06:00:00,-1.3, None,130.0, None,48
8.0, None, 0.0,299.0,714.0, None,2021-11-26 07:00:00,-1.9, None,129.0, None,48
8.0, None, 1.0,299.0,715.0, None,2021-11-26 08:00:00,-3.1, None,129.0, None,48
8.0, None, 2.0,299.0,717.0, None,2021-11-26 09:00:00,-5.2, None,127.0, None,48
5.0, None, None,299.0,716.0, None,2021-11-26 10:00:00,-5.8, None,130.0, None,48
3.0, None, 0.0,300.0,716.0, None,2021-11-26 11:00:00,-6.1, None,130.0, None,48
2.0, None, 0.0,300.0,716.0, None,2021-11-26 12:00:00,-6.4, None,131.0, None,48
2.0, None, 0.0,300.0,716.0, None,2021-11-26 13:00:00,-6.4, None,131.0, None,48
2.0, None, 0.0,300.0,716.0, None,2021-11-26 14:00:00,-7.1, None,130.0, None,48
3.0, None, 1.0,300.0,717.0, None,2021-11-26 15:00:00,-7.2, None,129.0, None,48
3.0, None, 0.0,299.0,717.0, None,2021-11-26 16:00:00,-7.4, None,129.0, None,48
2.0, None, None,299.0,716.0, None,2021-11-26 17:00:00,-7.4, None,129.0, None,48
3.0, None, 1.0,299.0,717.0, None,2021-11-26 18:00:00,-6.9, None,129.0, None,48
3.0, None, 0.0,299.0,717.0, None,2021-11-26 19:00:00,-6.7, None,129.0, None,48
3.0, None, 0.0,299.0,717.0, None,2021-11-26 20:00:00,-6.6, None,129.0, None,48
4.0, None, 0.0,299.0,717.0, None,2021-11-26 21:00:00,-7.0, None,128.0, None,48
3.0, None, 0.0,299.0,717.0, None,2021-11-26 22:00:00,-6.7, None,128.0, None,48
3.0, None, 0.0,299.0,717.0, None,2021-11-26 23:00:00,-6.8, None,128.0, None,48
3.0, None, 0.0,299.0,717.0, None,2021-11-27 00:00:00,-6.9, None,127.0, None,48
3.0, None, 0.0,298.0,717.0, None,2021-11-27 01:00:00,-8.0, None,127.0, None,48
3.0, None, 0.0,298.0,717.0, None,2021-11-27 02:00:00,-9.6, None,127.0, None,48
3.0, None, 0.0,298.0,717.0, None,2021-11-27 03:00:00,-8.7, None,127.0, None,48
3.0, None, 0.0,298.0,717.0, None,2021-11-27 04:00:00,-8.4, None,127.0, None,48
3.0, None, 0.0,298.0,717.0, None,2021-11-27 05:00:00,-9.0, None,126.0, None,48
4.0, None, 1.0,298.0,718.0, None,2021-11-27 06:00:00,-7.2, None,126.0, None,48
4.0, None, 0.0,297.0,718.0, None,2021-11-27 07:00:00,-6.6, None,127.0, None,48
2.0, None, None,297.0,717.0, None,2021-11-27 08:00:00,-5.3, None,126.0, None,48
0.0, None, 0.0,297.0,717.0, None,2021-11-27 09:00:00,-5.4, None,126.0, None,48
2.0, None, 1.0,298.0,718.0, None,2021-11-27 10:00:00,-6.3, None,126.0, None,48
5.0, None, 3.0,300.0,721.0, None,2021-11-27 11:00:00,-5.2, None,128.0, None,48
7.0, None, 2.0,302.0,723.0, None,2021-11-27 12:00:00,-4.6, None,130.0, None,48
9.0, None, 2.0,304.0,725.0, None,2021-11-27 13:00:00,-4.0, None,132.0, None,48
9.0, None, 0.0,306.0,725.0, None,2021-11-27 14:00:00,-3.4, None,132.0, None,48
9.0, None, 1.0,307.0,726.0, None,2021-11-27 15:00:00,-3.0, None,416.0, None,48
9.0, None, 0.0,307.0,726.0, None,2021-11-27 16:00:00,-0.8, None,131.0, None,48
10.0, None, 0.0,308.0,726.0, None,2021-11-27 17:00:00,-0.1, None,131.0, None,48
9.0, None, 0.0,308.0,726.0, None,2021-11-27 18:00:00,-0.7, None,132.0, None,48
11.0, None, 2.0,309.0,728.0, None,2021-11-27 19:00:00,-1.2, None,133.0, None,48
13.0, None, 2.0,310.0,730.0, None,2021-11-27 20:00:00,-0.1, None,133.0, None,48
13.0, None, 0.0,312.0,730.0, None,2021-11-27 21:00:00,0.0, None,135.0, None,48
14.0, None, 1.0,313.0,731.0, None,2021-11-27 22:00:00,-0.6, None,135.0, None,48
15.0, None, 1.0,314.0,732.0, None,2021-11-27 23:00:00,-0.5, None,136.0, None,48
17.0, None, 2.0,315.0,734.0, None,2021-11-28 00:00:00,-0.4, None,137.0, None,48
18.0, None, 1.0,317.0,735.0, None,2021-11-28 01:00:00,0.0, None,136.0, None,48
19.0, None, 1.0,318.0,736.0, None,2021-11-28 02:00:00,0.0, None,138.0, None,48
21.0, None, 2.0,320.0,738.0, None,2021-11-28 03:00:00,-0.2, None,139.0, None,48
23.0, None, 2.0,323.0,740.0, None,2021-11-28 04:00:00,-0.4, None,141.0, None,48
25.0, None, 2.0,324.0,742.0, None,2021-11-28 05:00:00,-0.3, None,416.0, None,48
26.0, None, 2.0,326.0,744.0, None,2021-11-28 06:00:00,0.3, None,144.0, None,48
27.0, None, 1.0,328.0,745.0, None,2021-11-28 07:00:00,0.6, None,145.0, None,48
29.0, None, 1.0,329.0,746.0, None,2021-11-28 08:00:00,0.6, None,144.0, None,48
30.0, None, 1.0,330.0,747.0, None,2021-11-28 09:00:00,0.6, None,416.0, None,48
30.0, None, 1.0,331.0,748.0, None,2021-11-28 10:00:00,0.8, None,146.0, None,48
27.0, None, 0.0,333.0,748.0, None,2021-11-28 11:00:00,0.3, None,145.0, None,48
26.0, None, 1.0,334.0,749.0, None,2021-11-28 12:00:00,0.8, None,146.0, None,48
24.0, None, 0.0,334.0,749.0, None,2021-11-28 13:00:00,1.0, None,146.0, None,48
24.0, None, 0.0,335.0,749.0, None,2021-11-28 14:00:00,1.0, None,146.0, None,48
23.0, None, 0.0,335.0,749.0, None,2021-11-28 15:00:00,0.9, None,146.0, None,48
25.0, None, 2.0,336.0,751.0, None,2021-11-28 16:00:00,0.5, None,145.0, None,48
27.0, None, 2.0,337.0,753.0, None,2021-11-28 17:00:00,0.5, None,146.0, None,48
26.0, None, None,338.0,752.0, None,2021-11-28 18:00:00,0.5, None,146.0, None,48
25.0, None, 1.0,338.0,753.0, None,2021-11-28 19:00:00,-0.5, None,146.0, None,48
25.0, None, 2.0,340.0,755.0, None,2021-11-28 20:00:00,0.1, None,147.0, None,48
25.0, None, 0.0,340.0,755.0, None,2021-11-28 21:00:00,-0.1, None,147.0, None,48
24.0, None, 0.0,341.0,755.0, None,2021-11-28 22:00:00,-0.5, None,147.0, None,48
24.0, None, 1.0,341.0,756.0, None,2021-11-28 23:00:00,-0.7, None,147.0, None,48
23.0, None, 1.0,342.0,757.0, None,2021-11-29 00:00:00,-0.9, None,147.0, None,48
23.0, None, 1.0,344.0,758.0, None,2021-11-29 01:00:00,-1.6, None,147.0, None,48
22.0, None, 0.0,344.0,758.0, None,2021-11-29 02:00:00,-1.7, None,147.0, None,48
21.0, None, 1.0,346.0,759.0, None,2021-11-29 03:00:00,-1.8, None,148.0, None,48
21.0, None, 2.0,347.0,761.0, None,2021-11-29 04:00:00,-2.4, None,416.0, None,48
20.0, None, 1.0,348.0,762.0, None,2021-11-29 05:00:00,-2.2, None,150.0, None,48
18.0, None, 0.0,349.0,762.0, None,2021-11-29 06:00:00,-1.8, None,416.0, None,48
17.0, None, 0.0,350.0,762.0, None,2021-11-29 07:00:00,-2.3, None,151.0, None,48
16.0, None, 0.0,350.0,762.0, None,2021-11-29 08:00:00,-2.0, None,151.0, None,48
16.0, None, 1.0,350.0,763.0, None,2021-11-29 09:00:00,-2.2, None,151.0, None,48
15.0, None, 0.0,350.0,763.0, None,2021-11-29 10:00:00,-1.9, None,150.0, None,48
15.0, None, 0.0,351.0,763.0, None,2021-11-29 11:00:00,-1.7, None,149.0, None,48
14.0, None, 0.0,351.0,763.0, None,2021-11-29 12:00:00,-1.4, None,149.0, None,48
14.0, None, 0.0,351.0,763.0, None,2021-11-29 13:00:00,-1.2, None,149.0, None,48
14.0, None, 0.0,351.0,763.0, None,2021-11-29 14:00:00,-1.3, None,149.0, None,48
15.0, None, 1.0,351.0,764.0, None,2021-11-29 15:00:00,-1.9, None,147.0, None,48
13.0, None, 0.0,351.0,764.0, None,2021-11-29 16:00:00,-2.3, None,147.0, None,48
11.0, None, 0.0,352.0,764.0, None,2021-11-29 17:00:00,-2.4, None,147.0, None,48
12.0, None, 0.0,352.0,764.0, None,2021-11-29 18:00:00,-2.0, None,147.0, None,48
11.0, None, 0.0,352.0,764.0, None,2021-11-29 19:00:00,-0.7, None,147.0, None,48
9.0, None, 0.0,352.0,764.0, None,2021-11-29 21:00:00,-0.4, None,148.0, None,48
9.0, None, 0.0,352.0,764.0, None,2021-11-29 22:00:00,-0.6, None,148.0, None,48
9.0, None, 1.0,352.0,765.0, None,2021-11-29 23:00:00,-0.9, None,148.0, None,48
9.0, None, 1.0,352.0,766.0, None,2021-11-30 00:00:00,-0.6, None,148.0, None,48
8.0, None, 0.0,353.0,766.0, None,2021-11-30 01:00:00,-0.8, None,148.0, None,48
8.0, None, 0.0,354.0,766.0, None,2021-11-30 02:00:00,-0.9, None,148.0, None,48
8.0, None, 1.0,354.0,767.0, None,2021-11-30 03:00:00,-0.9, None,149.0, None,48
6.0, None, 0.0,354.0,767.0, None,2021-11-30 04:00:00,-1.1, None,148.0, None,48
6.0, None, 1.0,355.0,768.0, None,2021-11-30 05:00:00,-1.2, None,148.0, None,48
6.0, None, 0.0,355.0,768.0, None,2021-11-30 06:00:00,-1.2, None,147.0, None,48
6.0, None, 0.0,355.0,768.0, None,2021-11-30 07:00:00,-1.2, None,149.0, None,48
6.0, None, 0.0,356.0,768.0, None,2021-11-30 08:00:00,-0.7, None,148.0, None,48
6.0, None, 1.0,356.0,769.0, None,2021-11-30 09:00:00,-0.5, None,148.0, None,48
6.0, None, 0.0,356.0,769.0, None,2021-11-30 10:00:00,-0.8, None,148.0, None,48
8.0, None, 2.0,357.0,771.0, None,2021-11-30 11:00:00,-1.2, None,150.0, None,48
11.0, None, 3.0,360.0,774.0, None,2021-11-30 12:00:00,-1.3, None,152.0, None,48
15.0, None, 4.0,363.0,778.0, None,2021-11-30 13:00:00,-1.2, None,416.0, None,48
20.0, None, 5.0,368.0,783.0, None,2021-11-30 14:00:00,-0.9, None,160.0, None,48
23.0, None, 4.0,372.0,787.0, None,2021-11-30 15:00:00,-0.8, None,163.0, None,48
25.0, None, 2.0,374.0,789.0, None,2021-11-30 16:00:00,1.1, None,164.0, None,48
25.0, None, 0.0,376.0,789.0, None,2021-11-30 17:00:00,2.1, None,163.0, None,48
25.0, None, 0.0,377.0,789.0, None,2021-11-30 18:00:00,2.2, None,163.0, None,48
25.0, None, 0.0,378.0,789.0, None,2021-11-30 19:00:00,2.0, None,162.0, None,48
25.0, None, 0.0,380.0,789.0, None,2021-11-30 20:00:00,1.3, None,161.0, None,48
27.0, None, 2.0,381.0,791.0, None,2021-11-30 21:00:00,0.7, None,159.0, None,48
29.0, None, 2.0,382.0,793.0, None,2021-11-30 22:00:00,-0.3, None,163.0, None,48
28.0, None, 0.0,383.0,793.0, None,2021-11-30 23:00:00,-0.7, None,163.0, None,48
27.0, None, 0.0,383.0,793.0, None,2021-12-01 00:00:00,-0.5, None,163.0, None,48
27.0, None, 0.0,384.0,793.0, None,2021-12-01 01:00:00,-0.8, None,162.0, None,48
27.0, None, 0.0,384.0,793.0, None,2021-12-01 02:00:00,-1.4, None,162.0, None,48
25.0, None, None,384.0,792.0, None,2021-12-01 03:00:00,-1.9, None,161.0, None,48
26.0, None, 1.0,384.0,793.0, None,2021-12-01 04:00:00,-2.3, None,161.0, None,48
25.0, None, 0.0,384.0,793.0, None,2021-12-01 05:00:00,-3.1, None,159.0, None,48
26.0, None, 1.0,384.0,794.0, None,2021-12-01 06:00:00,-3.6, None,160.0, None,48
26.0, None, 0.0,384.0,794.0, None,2021-12-01 07:00:00,-4.3, None,160.0, None,48
27.0, None, 1.0,385.0,795.0, None,2021-12-01 08:00:00,-4.1, None,161.0, None,48
27.0, None, 1.0,386.0,796.0, None,2021-12-01 09:00:00,-4.2, None,162.0, None,48
29.0, None, 2.0,388.0,798.0, None,2021-12-01 10:00:00,-3.9, None,163.0, None,48
27.0, None, 0.0,389.0,798.0, None,2021-12-01 11:00:00,-3.6, None,163.0, None,48
25.0, None, 1.0,390.0,799.0, None,2021-12-01 12:00:00,-3.6, None,163.0, None,48
21.0, None, 0.0,390.0,799.0, None,2021-12-01 13:00:00,-3.2, None,162.0, None,48
16.0, None, 0.0,390.0,799.0, None,2021-12-01 14:00:00,-3.5, None,162.0, None,48
12.0, None, 0.0,391.0,799.0, None,2021-12-01 15:00:00,-3.3, None,162.0, None,48
10.0, None, 0.0,391.0,799.0, None,2021-12-01 16:00:00,-3.3, None,162.0, None,48
10.0, None, 0.0,391.0,799.0, None,2021-12-01 17:00:00,-3.2, None,162.0, None,48
10.0, None, 0.0,391.0,799.0, None,2021-12-01 18:00:00,-2.6, None,161.0, None,48
11.0, None, 1.0,392.0,800.0, None,2021-12-01 19:00:00,-2.1, None,162.0, None,48
11.0, None, 0.0,392.0,800.0, None,2021-12-01 20:00:00,-1.4, None,162.0, None,48
9.0, None, 0.0,392.0,800.0, None,2021-12-01 21:00:00,-1.1, None,161.0, None,48
7.0, None, 0.0,393.0,800.0, None,2021-12-01 22:00:00,-1.6, None,160.0, None,48
9.0, None, 2.0,394.0,802.0, None,2021-12-01 23:00:00,-1.5, None,163.0, None,48
9.0, None, 0.0,395.0,802.0, None,2021-12-02 00:00:00,-2.6, None,163.0, None,48
11.0, None, 2.0,397.0,804.0, None,2021-12-02 01:00:00,-4.9, None,166.0, None,48
13.0, None, 2.0,398.0,806.0, None,2021-12-02 02:00:00,-7.1, None,168.0, None,48
14.0, None, 0.0,398.0,806.0, None,2021-12-02 03:00:00,-7.9, None,168.0, None,48
13.0, None, 0.0,398.0,806.0, None,2021-12-02 04:00:00,-8.1, None,168.0, None,48
14.0, None, 1.0,398.0,807.0, None,2021-12-02 05:00:00,-8.4, None,168.0, None,48
13.0, None, 0.0,398.0,807.0, None,2021-12-02 06:00:00,-8.5, None,168.0, None,48
13.0, None, 0.0,399.0,807.0, None,2021-12-02 07:00:00,-8.7, None,167.0, None,48
12.0, None, 0.0,399.0,807.0, None,2021-12-02 08:00:00,-9.0, None,165.0, None,48
11.0, None, 0.0,399.0,807.0, None,2021-12-02 09:00:00,-9.0, None,166.0, None,48
9.0, None, 0.0,399.0,807.0, None,2021-12-02 10:00:00,-8.9, None,166.0, None,48
9.0, None, 0.0,399.0,807.0, None,2021-12-02 11:00:00,-8.7, None,166.0, None,48
8.0, None, 0.0,400.0,807.0, None,2021-12-02 12:00:00,-8.8, None,166.0, None,48
8.0, None, 0.0,400.0,807.0, None,2021-12-02 13:00:00,-9.0, None,165.0, None,48
8.0, None, 0.0,400.0,807.0, None,2021-12-02 14:00:00,-9.0, None,165.0, None,48
8.0, None, 0.0,400.0,807.0, None,2021-12-02 15:00:00,-9.0, None,165.0, None,48
8.0, None, 0.0,400.0,807.0, None,2021-12-02 16:00:00,-9.2, None,165.0, None,48
9.0, None, 1.0,400.0,808.0, None,2021-12-02 17:00:00,-9.1, None,165.0, None,48
8.0, None, None,400.0,807.0, None,2021-12-02 18:00:00,-9.2, None,165.0, None,48
7.0, None, 0.0,401.0,807.0, None,2021-12-02 19:00:00,-9.0, None,165.0, None,48
9.0, None, 2.0,401.0,809.0, None,2021-12-02 20:00:00,-8.9, None,166.0, None,48
9.0, None, 0.0,401.0,809.0, None,2021-12-02 21:00:00,-9.0, None,166.0, None,48
9.0, None, 0.0,401.0,809.0, None,2021-12-02 22:00:00,-8.8, None,165.0, None,48
7.0, None, 0.0,402.0,809.0, None,2021-12-02 23:00:00,-8.9, None,166.0, None,48
