pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, 7.6, 15.0, None, None, 543.0, None, None,2019-09-24 00:00:00, None,39
None, None, None, None, 7.0, 2.0, None, None, 543.0, None, None,2019-09-24 01:00:00, None,39
None, None, None, None, 5.6, None, None, None, 543.0, None, None,2019-09-24 02:00:00, None,39
None, None, None, None, 3.7, 22.0, None, None, 543.0, None, None,2019-09-24 03:00:00, None,39
None, None, None, None, 3.5, None, None, None, 543.0, None, None,2019-09-24 04:00:00, None,39
None, None, None, None, 2.9, 39.0, None, None, 543.0, None, None,2019-09-24 05:00:00, None,39
None, None, None, None, 2.5, None, None, None, 543.0, None, None,2019-09-24 06:00:00, None,39
None, None, None, None, 1.7, None, None, None, 543.0, None, None,2019-09-24 07:00:00, None,39
None, None, None, None, 2.9, None, None, None, 543.0, None, None,2019-09-24 08:00:00, None,39
None, None, None, None, 2.8, None, None, None, 543.0, None, None,2019-09-24 09:00:00, None,39
None, None, None, None, 2.9, None, None, None, 543.0, None, None,2019-09-24 10:00:00, None,39
None, None, None, None, 3.7, 39.0, None, None, 543.0, None, None,2019-09-24 11:00:00, None,39
None, None, None, None, 4.0, 23.0, None, None, 543.0, None, None,2019-09-24 12:00:00, None,39
None, None, None, None, 4.0, 37.0, None, None, 543.0, None, None,2019-09-24 13:00:00, None,39
None, None, None, None, 4.1, None, None, None, 543.0, None, None,2019-09-24 14:00:00, None,39
None, None, None, None, 2.5, None, None, None, 543.0, None, None,2019-09-24 15:00:00, None,39
None, 83.0, None, None, 5.8, None, None, None, 543.0, None, None,2019-09-24 16:00:00, None,39
None, None, None, None, 7.9, 20.0, None, None, 543.0, None, None,2019-09-24 17:00:00, None,39
None, None, None, None, 9.0, None, None, None, 543.0, None, None,2019-09-24 18:00:00, None,39
None, None, None, None, 10.2, None, None, None, 542.0, None, None,2019-09-24 19:00:00, None,39
None, None, None, None, 11.0, 20.0, None, None, 542.0, None, None,2019-09-24 20:00:00, None,39
None, None, None, None, 10.1, None, None, None, 542.0, None, None,2019-09-24 21:00:00, None,39
None, None, None, None, 11.8, 36.0, None, None, 542.0, None, None,2019-09-24 22:00:00, None,39
None, None, None, None, 9.2, 41.0, None, None, 542.0, None, None,2019-09-24 23:00:00, None,39
None, None, None, None, 7.9, 32.0, None, None, 543.0, None, None,2019-09-25 00:00:00, None,39
None, None, None, None, 6.7, None, None, None, 543.0, None, None,2019-09-25 01:00:00, None,39
None, None, None, None, 4.9, 34.0, None, None, 543.0, None, None,2019-09-25 02:00:00, None,39
None, None, None, None, 3.9, 41.0, None, None, 543.0, None, None,2019-09-25 03:00:00, None,39
None, None, None, None, 3.5, 38.0, None, None, 543.0, None, None,2019-09-25 04:00:00, None,39
None, None, None, None, 2.7, None, None, None, 543.0, None, None,2019-09-25 05:00:00, None,39
None, None, None, None, 1.9, None, None, None, 543.0, None, None,2019-09-25 06:00:00, None,39
None, None, None, None, 2.2, 1.0, None, None, 543.0, None, None,2019-09-25 07:00:00, None,39
None, None, None, None, 1.3, None, None, None, 543.0, None, None,2019-09-25 08:00:00, None,39
None, None, None, None, -0.4, None, None, None, 543.0, None, None,2019-09-25 09:00:00, None,39
None, None, None, None, -1.2, None, None, None, 544.0, None, None,2019-09-25 10:00:00, None,39
None, None, None, None, 0.6, 33.0, None, None, 544.0, None, None,2019-09-25 11:00:00, None,39
None, None, None, None, 0.9, 33.0, None, None, 544.0, None, None,2019-09-25 12:00:00, None,39
None, None, None, None, 0.4, 38.0, None, None, 544.0, None, None,2019-09-25 13:00:00, None,39
None, None, None, None, 0.8, 40.0, None, None, 544.0, None, None,2019-09-25 14:00:00, None,39
None, None, None, None, 1.2, 38.0, None, None, 544.0, None, None,2019-09-25 15:00:00, None,39
None, 83.0, None, None, 3.1, 41.0, None, None, 543.0, None, None,2019-09-25 16:00:00, None,39
None, None, None, None, 4.3, None, None, None, 543.0, None, None,2019-09-25 17:00:00, None,39
None, None, None, None, 3.8, 0.0, None, None, 543.0, None, None,2019-09-25 18:00:00, None,39
None, None, None, None, 4.2, 37.0, None, None, 543.0, None, None,2019-09-25 19:00:00, None,39
None, None, None, None, 5.5, 33.0, None, None, 543.0, None, None,2019-09-25 20:00:00, None,39
None, None, None, None, 4.9, 38.0, None, None, 543.0, None, None,2019-09-25 21:00:00, None,39
None, None, None, None, 4.2, None, None, None, 543.0, None, None,2019-09-25 22:00:00, None,39
None, None, None, None, 2.9, 38.0, None, None, 543.0, None, None,2019-09-25 23:00:00, None,39
None, None, None, None, 3.0, 23.0, None, None, 544.0, None, None,2019-09-26 00:00:00, None,39
None, None, None, None, 2.6, None, None, None, 544.0, None, None,2019-09-26 01:00:00, None,39
None, None, None, None, 2.2, None, None, None, 545.0, None, None,2019-09-26 02:00:00, None,39
None, None, None, None, 2.0, None, None, None, 546.0, None, None,2019-09-26 03:00:00, None,39
None, None, None, None, 1.9, None, None, None, 550.0, None, None,2019-09-26 04:00:00, None,39
None, None, None, None, 1.8, None, None, None, 552.0, None, None,2019-09-26 05:00:00, None,39
None, None, None, None, 1.3, None, None, None, 555.0, None, None,2019-09-26 06:00:00, None,39
None, None, None, None, 1.4, None, None, None, 556.0, None, None,2019-09-26 07:00:00, None,39
None, None, None, None, 1.2, None, None, None, 558.0, None, None,2019-09-26 08:00:00, None,39
None, None, None, None, 0.2, None, None, None, 560.0, None, None,2019-09-26 09:00:00, None,39
None, None, None, None, 0.1, None, None, None, 560.0, None, None,2019-09-26 10:00:00, None,39
None, None, None, None, 0.2, None, None, None, 560.0, None, None,2019-09-26 11:00:00, None,39
None, None, None, None, -0.2, None, None, None, 561.0, None, None,2019-09-26 12:00:00, None,39
None, None, None, None, -0.2, None, None, None, 561.0, None, None,2019-09-26 13:00:00, None,39
None, None, None, None, -0.3, None, None, None, 561.0, None, None,2019-09-26 14:00:00, None,39
None, None, None, None, -0.4, None, None, None, 561.0, None, None,2019-09-26 15:00:00, None,39
