pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 19.3, 19.34, 19.4, 416.0, -2.0, 34.7, None, None,2022-07-23 00:00:00, -7.0, None,30
None, 18.1, 18.1, 18.1, 416.0, -2.0, 34.7, None, None,2022-07-23 01:00:00, -7.0, None,30
None, 17.3, 17.28, 17.3, 416.0, -1.0, 34.7, None, None,2022-07-23 02:00:00, -7.0, None,30
None, 16.7, 16.69, 16.7, 416.0, -1.0, 34.7, None, None,2022-07-23 03:00:00, -7.0, None,30
None, 16.1, 16.12, 16.1, 416.0, 5.0, 34.7, None, -2.482,2022-07-23 04:00:00, -2.0, None,30
None, 15.8, 15.77, 15.8, 416.2, 0.0, 34.7, None, -2.297,2022-07-23 05:00:00, -2.0, None,30
None, 16.8, 16.76, 15.8, 416.0, -1.0, 34.7, None, -3.071,2022-07-23 06:00:00, -3.0, None,30
None, 19.1, 19.05, 16.7, 416.0, -3.0, 19.0, None, None,2022-07-23 07:00:00, -6.0, None,30
None, 24.1, 24.07, 16.7, 416.0, 1.0, 24.0, None, None,2022-07-23 08:00:00, -6.0, None,30
None, 25.1, 25.09, 16.7, 416.0, 0.0, 25.1, None, None,2022-07-23 09:00:00, -5.0, None,30
None, 26.0, 26.01, 16.7, 416.2, 1.0, 25.9, None, -4.94,2022-07-23 10:00:00, -5.0, None,30
None, 31.8, 31.84, 16.7, 416.9, -1.0, 31.8, None, None,2022-07-23 11:00:00, -6.0, None,30
None, 34.6, 34.61, 16.7, 417.0, 0.0, 34.6, None, None,2022-07-23 12:00:00, -6.0, None,30
None, 36.1, 36.13, 16.7, 418.0, 0.0, 36.1, None, None,2022-07-23 13:00:00, -6.0, None,30
None, 37.9, 37.93, 16.7, 418.9, 0.0, 37.9, None, None,2022-07-23 14:00:00, -6.0, None,30
None, 38.5, 38.47, 16.7, 418.8, -2.0, 38.7, None, None,2022-07-23 15:00:00, -8.0, None,30
None, 35.5, 35.52, 16.7, 417.1, 3.0, 38.7, None, -4.93,2022-07-23 16:00:00, -5.0, None,30
None, 34.5, 34.46, 16.7, 417.9, -1.0, 38.7, None, None,2022-07-23 17:00:00, -6.0, None,30
None, 34.0, 34.02, 16.7, 418.0, 3.0, 38.7, None, -3.546,2022-07-23 18:00:00, -4.0, None,30
None, 33.4, 33.37, 33.4, 416.4, -2.0, 34.3, None, None,2022-07-23 19:00:00, -5.0, None,30
None, 29.0, 28.99, 29.1, 416.0, -2.0, 34.3, None, None,2022-07-23 20:00:00, -7.0, None,30
None, 26.1, 26.07, 26.1, 416.0, 3.0, 34.3, None, None,2022-07-23 21:00:00, -5.0, None,30
None, 24.7, 24.73, 24.8, 415.5, 1.0, 34.3, None, -4.606,2022-07-23 22:00:00, -5.0, None,30
None, 22.6, 22.61, 22.7, 416.0, -1.0, 34.3, None, None,2022-07-23 23:00:00, -6.0, None,30
None, 19.8, 19.77, 19.8, 416.0, -1.0, 34.3, None, None,2022-07-24 00:00:00, -6.0, None,30
None, 17.8, 17.77, 17.8, 416.0, 0.0, 34.3, None, None,2022-07-24 01:00:00, -6.0, None,30
None, 16.4, 16.36, 16.4, 416.0, 0.0, 34.3, None, None,2022-07-24 02:00:00, -6.0, None,30
None, 15.3, 15.29, 15.3, 416.0, 0.0, 34.3, None, None,2022-07-24 03:00:00, -6.0, None,30
None, 14.6, 14.61, 14.6, 416.0, 2.0, 34.3, None, None,2022-07-24 04:00:00, -5.0, None,30
None, 14.0, 14.01, 14.0, 416.0, 2.0, 34.3, None, None,2022-07-24 05:00:00, -5.0, None,30
