pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,12.7,12.7, 1015.9, 0.0, 0.0, 26.6,85.0,2022-07-23 00:00:00, 10.0, 914.0,30
None,11.3,11.3, 1017.1, 0.0, 0.0, 26.6,89.0,2022-07-23 01:00:00, 9.0, 915.0,30
None,10.9,10.9, 1016.0, 0.0, 0.0, 26.6,89.0,2022-07-23 02:00:00, 9.0, 914.0,30
None,9.8,9.8, 1017.2, 0.0, 0.0, 26.6,92.0,2022-07-23 03:00:00, 9.0, 915.0,30
None,9.2,9.1, 1017.2, 0.0, 0.0, 26.6,94.0,2022-07-23 04:00:00, 8.0, 915.0,30
None,8.7,8.6, 1017.3, 0.0, 0.0, 26.6,95.0,2022-07-23 05:00:00, 8.0, 915.0,30
None,8.8,8.4, 1017.4, 0.0, 0.0, 26.6,95.0,2022-07-23 06:00:00, 8.0, 915.0,30
None,12.4,8.6, 1017.1, 0.0, 0.0, 12.3,81.0,2022-07-23 07:00:00, 9.0, 915.0,30
None,15.1,8.6, 1018.3, 0.0, 0.0, 15.0,72.0,2022-07-23 08:00:00, 10.0, 916.0,30
None,19.0,8.6, 1018.3, 0.0, 0.0, 19.1,59.0,2022-07-23 09:00:00, 11.0, 916.0,30
None,22.6,8.6, 1017.0, 0.0, 0.0, 22.8,48.0,2022-07-23 10:00:00, 11.0, 915.0,30
None,24.4,8.6, 1018.2, 0.0, 0.0, 24.7,42.0,2022-07-23 11:00:00, 10.0, 916.0,30
None,26.6,8.6, 1016.9, 0.0, 0.0, 26.6,34.0,2022-07-23 12:00:00, 10.0, 915.0,30
None,28.2,8.6, 1015.8, 0.0, 0.0, 28.2,33.0,2022-07-23 13:00:00, 11.0, 914.0,30
None,22.7,8.6, 1016.4, 0.2, 0.0, 28.3,56.0,2022-07-23 14:00:00, 13.0, 914.0,30
None,24.7,8.6, 1017.4, 0.0, 0.0, 28.3,43.0,2022-07-23 15:00:00, 11.0, 915.0,30
None,24.8,8.6, 1017.5, 0.0, 0.0, 28.3,52.0,2022-07-23 16:00:00, 14.0, 915.0,30
None,24.0,8.6, 1017.6, 0.0, 0.0, 28.3,60.0,2022-07-23 17:00:00, 16.0, 915.0,30
None,22.2,8.6, 1016.7, 0.2, 0.0, 28.3,86.0,2022-07-23 18:00:00, 20.0, 914.0,30
None,21.7,21.4, 1017.5, 0.0, 0.0, 22.5,77.0,2022-07-23 19:00:00, 17.0, 915.0,30
None,19.1,19.2, 1017.5, 0.0, 0.0, 22.5,78.0,2022-07-23 20:00:00, 15.0, 915.0,30
None,15.4,15.4, 1017.4, 0.0, 0.0, 22.5,81.0,2022-07-23 21:00:00, 12.0, 915.0,30
0.4,13.4,13.4, 1018.4, 0.0, 0.0, 22.5,80.0,2022-07-23 22:00:00, 10.0, 916.0,30
0.4,11.9,11.9, 1018.4, 0.0, 0.0, 22.5,85.0,2022-07-23 23:00:00, 9.0, 916.0,30
0.4,10.6,10.6, 1018.3, 0.0, 0.0, 22.5,89.0,2022-07-24 00:00:00, 9.0, 916.0,30
0.4,9.5,9.5, 1018.2, 0.0, 0.0, 22.5,92.0,2022-07-24 01:00:00, 8.0, 916.0,30
0.4,9.1,9.0, 1019.9, 0.0, 0.0, 22.5,94.0,2022-07-24 02:00:00, 8.0, 917.0,30
0.4,8.4,8.4, 1018.7, 0.0, 0.0, 22.5,96.0,2022-07-24 03:00:00, 8.0, 916.0,30
0.4,7.8,7.5, 1018.8, 0.0, 0.0, 22.5,96.0,2022-07-24 04:00:00, 7.0, 916.0,30
0.4,7.2,6.9, 1021.1, 0.0, 0.0, 22.5,97.0,2022-07-24 05:00:00, 7.0, 918.0,30
0.4,7.9,6.9, 1020.1, 0.0, 0.0, 22.5,96.0,2022-07-24 06:00:00, 7.0, 917.0,30
0.4,10.6,7.6, 1021.0, 0.0, 0.0, 10.5,88.0,2022-07-24 07:00:00, 9.0, 918.0,30
0.4,14.5,7.6, 1020.9, 0.0, 0.0, 14.6,71.0,2022-07-24 08:00:00, 9.0, 918.0,30
0.4,18.7,7.6, 1019.7, 0.0, 0.0, 18.7,55.0,2022-07-24 09:00:00, 10.0, 917.0,30
0.4,21.2,7.6, 1019.6, 0.0, 0.0, 21.1,45.0,2022-07-24 10:00:00, 9.0, 917.0,30
0.4,23.3,7.6, 1019.6, 0.0, 0.0, 23.2,45.0,2022-07-24 11:00:00, 11.0, 917.0,30
0.4,25.9,7.6, 1019.4, 0.0, 0.0, 26.0,41.0,2022-07-24 12:00:00, 11.0, 917.0,30
0.4,28.6,7.6, 1018.2, 0.0, 0.0, 28.6,28.0,2022-07-24 13:00:00, 9.0, 916.0,30
0.2,29.4,7.6, 1017.0, 0.0, 0.0, 29.7,31.0,2022-07-24 14:00:00, 10.0, 915.0,30
0.2,30.3,7.6, 1017.0, 0.0, 0.0, 30.2,25.0,2022-07-24 15:00:00, 8.0, 915.0,30
0.2,30.2,7.6, 1017.1, 0.0, 0.0, 30.4,27.0,2022-07-24 16:00:00, 9.0, 915.0,30
0.2,30.5,7.6, 1016.0, 0.0, 0.0, 30.6,24.0,2022-07-24 17:00:00, 8.0, 914.0,30
0.0,30.3,7.6, 1015.9, 0.0, 0.0, 30.7,26.0,2022-07-24 18:00:00, 9.0, 914.0,30
None,21.1,21.2, 1017.3, 0.0, 0.0, 30.3,59.0,2022-07-24 20:00:00, 13.0, 915.0,30
None,17.2,17.3, 1017.3, 0.0, 0.0, 30.3,71.0,2022-07-24 21:00:00, 12.0, 915.0,30
None,15.5,15.5, 1017.2, 0.0, 0.0, 30.3,74.0,2022-07-24 22:00:00, 11.0, 915.0,30
None,14.2,14.0, 1017.1, 0.0, 0.0, 30.3,75.0,2022-07-24 23:00:00, 10.0, 915.0,30
None,13.2,13.1, 1017.0, 0.0, 0.0, 30.3,79.0,2022-07-25 00:00:00, 10.0, 915.0,30
None,12.9,12.9, 1016.7, 0.0, 0.0, 30.3,82.0,2022-07-25 01:00:00, 10.0, 915.0,30
None,12.3,12.3, 1017.8, 0.0, 0.0, 30.3,85.0,2022-07-25 02:00:00, 10.0, 916.0,30
None,12.5,12.0, 1016.6, 0.0, 0.0, 30.3,84.0,2022-07-25 03:00:00, 10.0, 915.0,30
None,12.2,12.0, 1016.6, 0.0, 0.0, 30.3,87.0,2022-07-25 04:00:00, 10.0, 915.0,30
None,12.3,12.0, 1017.7, 0.0, 0.0, 30.3,86.0,2022-07-25 05:00:00, 10.0, 916.0,30
None,11.9,11.7, 1016.7, 0.0, 0.0, 30.3,89.0,2022-07-25 06:00:00, 10.0, 915.0,30
None,13.4,11.9, 1016.9, 0.0, 0.0, 13.3,87.0,2022-07-25 07:00:00, 11.0, 915.0,30
None,17.7,11.9, 1017.0, 0.0, 0.0, 17.6,66.0,2022-07-25 08:00:00, 12.0, 915.0,30
None,19.6,11.9, 1017.2, 0.0, 0.0, 20.1,62.0,2022-07-25 09:00:00, 12.0, 915.0,30
None,22.4,11.9, 1017.1, 0.0, 0.0, 22.3,43.0,2022-07-25 10:00:00, 10.0, 915.0,30
None,25.4,11.9, 1016.9, 0.0, 0.0, 25.4,43.0,2022-07-25 11:00:00, 11.0, 915.0,30
None,27.6,11.9, 1014.6, 0.0, 0.0, 28.0,37.0,2022-07-25 12:00:00, 10.0, 913.0,30
None,29.5,11.9, 1014.4, 0.0, 0.0, 29.7,25.0,2022-07-25 13:00:00, 8.0, 913.0,30
None,30.5,11.9, 1014.4, 0.0, 0.0, 30.6,24.0,2022-07-25 14:00:00, 8.0, 913.0,30
None,30.8,11.9, 1013.2, 0.0, 0.0, 31.0,24.0,2022-07-25 15:00:00, 8.0, 912.0,30
None,31.2,11.9, 1013.2, 0.0, 0.0, 31.3,25.0,2022-07-25 16:00:00, 9.0, 912.0,30
None,30.8,11.9, 1013.2, 0.0, 0.0, 31.4,26.0,2022-07-25 17:00:00, 8.0, 912.0,30
None,31.0,11.9, 1012.1, 0.0, 0.0, 31.4,26.0,2022-07-25 18:00:00, 9.0, 911.0,30
0.0,29.5,28.6, 1013.2, 0.0, 0.0, 31.0,32.0,2022-07-25 19:00:00, 11.0, 912.0,30
0.0,18.8,18.9, 1014.8, 0.0, 0.0, 31.0,70.0,2022-07-25 21:00:00, 13.0, 913.0,30
0.0,16.8,16.8, 1014.7, 0.0, 0.0, 31.0,72.0,2022-07-25 22:00:00, 12.0, 913.0,30
0.0,15.3,15.4, 1014.6, 0.0, 0.0, 31.0,79.0,2022-07-25 23:00:00, 12.0, 913.0,30
0.0,14.1,13.8, 1014.5, 0.0, 0.0, 31.0,83.0,2022-07-26 00:00:00, 12.0, 913.0,30
0.0,14.0,13.6, 1016.5, 0.0, 0.0, 31.0,80.0,2022-07-26 01:00:00, 11.0, 915.0,30
0.0,13.7,13.2, 1016.5, 0.0, 0.0, 31.0,81.0,2022-07-26 02:00:00, 10.0, 915.0,30
0.0,13.9,13.1, 1016.4, 0.0, 0.0, 31.0,80.0,2022-07-26 03:00:00, 10.0, 915.0,30
0.0,12.5,12.5, 1016.5, 0.0, 0.0, 31.0,85.0,2022-07-26 04:00:00, 10.0, 915.0,30
0.0,11.9,11.4, 1018.8, 0.0, 0.0, 31.0,89.0,2022-07-26 05:00:00, 10.0, 917.0,30
0.0,11.0,11.0, 1018.9, 0.0, 0.0, 31.0,89.0,2022-07-26 06:00:00, 9.0, 917.0,30
0.0,14.6,10.9, 1018.7, 0.0, 0.0, 14.4,82.0,2022-07-26 07:00:00, 12.0, 917.0,30
0.0,19.1,10.9, 1018.9, 0.0, 0.0, 19.0,63.0,2022-07-26 08:00:00, 11.0, 917.0,30
0.0,22.7,10.9, 1017.8, 0.0, 0.0, 22.6,51.0,2022-07-26 09:00:00, 12.0, 916.0,30
0.0,24.5,10.9, 1016.7, 0.0, 0.0, 25.0,46.0,2022-07-26 10:00:00, 12.0, 915.0,30
0.0,26.2,10.9, 1016.7, 0.0, 0.0, 26.4,45.0,2022-07-26 11:00:00, 14.0, 915.0,30
0.0,27.8,10.9, 1015.6, 0.0, 0.0, 28.0,32.0,2022-07-26 12:00:00, 10.0, 914.0,30
0.0,28.8,10.9, 1016.6, 0.0, 0.0, 28.9,37.0,2022-07-26 13:00:00, 12.0, 915.0,30
0.0,30.3,10.9, 1015.3, 0.0, 0.0, 30.3,32.0,2022-07-26 14:00:00, 11.0, 914.0,30
0.0,30.7,10.9, 1014.2, 0.0, 0.0, 30.6,34.0,2022-07-26 15:00:00, 13.0, 913.0,30
0.0,30.0,10.9, 1014.4, 0.0, 0.0, 30.7,36.0,2022-07-26 16:00:00, 14.0, 913.0,30
0.0,28.6,10.9, 1013.5, 0.0, 0.0, 30.7,52.0,2022-07-26 17:00:00, 16.0, 912.0,30
0.0,29.2,10.9, 1014.6, 0.0, 0.0, 30.8,43.0,2022-07-26 18:00:00, 17.0, 913.0,30
0.0,26.8,26.8, 1013.4, 0.0, 0.0, 30.2,55.0,2022-07-26 19:00:00, 16.0, 912.0,30
0.0,23.2,23.2, 1013.3, 0.0, 0.0, 30.2,70.0,2022-07-26 20:00:00, 17.0, 912.0,30
0.0,19.9,20.0, 1015.5, 0.0, 0.0, 30.2,80.0,2022-07-26 21:00:00, 16.0, 914.0,30
0.0,17.9,18.0, 1015.5, 0.0, 0.0, 30.2,82.0,2022-07-26 22:00:00, 15.0, 914.0,30
0.0,16.7,16.5, 1014.4, 0.0, 0.0, 30.2,84.0,2022-07-26 23:00:00, 14.0, 913.0,30
0.0,15.3,15.3, 1016.6, 0.0, 0.0, 30.2,88.0,2022-07-27 00:00:00, 13.0, 915.0,30
0.0,14.4,14.4, 1016.6, 0.0, 0.0, 30.2,90.0,2022-07-27 01:00:00, 13.0, 915.0,30
0.0,13.7,13.7, 1015.4, 0.0, 0.0, 30.2,92.0,2022-07-27 02:00:00, 12.0, 914.0,30
0.0,13.0,13.0, 1016.5, 0.0, 0.0, 30.2,93.0,2022-07-27 03:00:00, 12.0, 915.0,30
0.0,12.7,12.3, 1016.6, 0.0, 0.0, 30.2,95.0,2022-07-27 04:00:00, 12.0, 915.0,30
