pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 12.52, 84.5, 24.5, 85.0, 10.0, 12.5, 12.5, 1019.8, None, 10.0, 971.0, None,2022-07-23 00:00:00, None, 971.0,30
None, 11.73, 86.4, 24.5, 86.0, 10.0, 11.7, 11.6, 1019.8, None, 10.0, 971.0, None,2022-07-23 01:00:00, None, 971.0,30
None, 10.89, 87.5, 24.5, 88.0, 9.0, 10.9, 10.8, 1020.8, None, 9.0, 972.0, None,2022-07-23 02:00:00, None, 972.0,30
None, 10.21, 87.4, 24.5, 87.0, 8.0, 10.2, 10.2, 1020.8, None, 8.0, 972.0, None,2022-07-23 03:00:00, None, 972.0,30
None, 9.53, 89.3, 24.5, 89.0, 8.0, 9.5, 9.5, 1021.9, None, 8.0, 973.0, None,2022-07-23 04:00:00, None, 973.0,30
None, 8.89, 90.7, 24.5, 91.0, 7.0, 8.9, 8.9, 1020.8, None, 7.0, 972.0, None,2022-07-23 05:00:00, None, 972.0,30
None, 8.64, 91.3, 24.5, 91.0, 8.0, 8.6, 8.5, 1021.9, None, 8.0, 973.0, None,2022-07-23 06:00:00, None, 973.0,30
None, 10.37, 87.4, 10.4, 87.0, 8.0, 10.4, 8.6, 1021.8, None, 8.0, 973.0, None,2022-07-23 07:00:00, None, 973.0,30
None, 12.06, 83.3, 12.0, 83.0, 9.0, 12.1, 8.6, 1021.9, None, 9.0, 973.0, None,2022-07-23 08:00:00, None, 973.0,30
None, 15.87, 64.55, 15.9, 65.0, 9.0, 15.9, 8.6, 1022.9, None, 9.0, 974.0, None,2022-07-23 09:00:00, None, 974.0,30
None, 16.92, 62.38, 16.9, 62.0, 10.0, 16.9, 8.6, 1021.9, None, 10.0, 973.0, None,2022-07-23 10:00:00, None, 973.0,30
None, 18.37, 57.42, 18.3, 57.0, 10.0, 18.4, 8.6, 1022.9, None, 10.0, 974.0, None,2022-07-23 11:00:00, None, 974.0,30
None, 19.07, 54.31, 19.1, 54.0, 10.0, 19.1, 8.6, 1021.9, None, 10.0, 973.0, None,2022-07-23 12:00:00, None, 973.0,30
None, 20.15, 51.65, 20.2, 52.0, 10.0, 20.2, 8.6, 1021.9, None, 10.0, 973.0, None,2022-07-23 13:00:00, None, 973.0,30
None, 21.73, 50.04, 21.6, 50.0, 11.0, 21.7, 8.6, 1020.8, None, 11.0, 972.0, None,2022-07-23 14:00:00, None, 972.0,30
None, 22.08, 45.19, 22.3, 45.0, 9.0, 22.1, 8.6, 1020.8, None, 9.0, 972.0, None,2022-07-23 15:00:00, None, 972.0,30
None, 22.99, 46.33, 23.2, 46.0, 11.0, 23.0, 8.6, 1020.8, None, 11.0, 972.0, None,2022-07-23 16:00:00, None, 972.0,30
None, 23.67, 46.24, 24.1, 46.0, 11.0, 23.7, 8.6, 1019.8, None, 11.0, 971.0, None,2022-07-23 17:00:00, None, 971.0,30
None, 23.37, 45.33, 24.1, 45.0, 11.0, 23.4, 8.6, 1019.8, None, 11.0, 971.0, None,2022-07-23 18:00:00, None, 971.0,30
None, 23.43, 37.81, 23.6, 38.0, 8.0, 23.4, 23.1, 1020.8, None, 8.0, 972.0, None,2022-07-23 19:00:00, None, 972.0,30
None, 21.09, 48.14, 23.6, 48.0, 11.0, 21.1, 21.2, 1020.8, None, 11.0, 972.0, None,2022-07-23 20:00:00, None, 972.0,30
None, 18.57, 56.52, 23.6, 57.0, 10.0, 18.6, 18.6, 1020.7, None, 10.0, 972.0, None,2022-07-23 21:00:00, None, 972.0,30
None, 16.89, 67.29, 23.6, 67.0, 10.0, 16.9, 16.7, 1020.8, None, 10.0, 972.0, None,2022-07-23 22:00:00, None, 972.0,30
None, 15.52, 75.51, 23.6, 76.0, 12.0, 15.5, 15.6, 1021.8, None, 12.0, 973.0, None,2022-07-23 23:00:00, None, 973.0,30
None, 15.0, 75.98, 23.6, 76.0, 11.0, 15.0, 14.9, 1021.8, None, 11.0, 973.0, None,2022-07-24 00:00:00, None, 973.0,30
None, 14.25, 79.46, 23.6, 79.0, 11.0, 14.3, 14.3, 1021.8, None, 11.0, 973.0, None,2022-07-24 01:00:00, None, 973.0,30
None, 14.12, 80.8, 23.6, 81.0, 11.0, 14.1, 14.0, 1021.7, None, 11.0, 973.0, None,2022-07-24 02:00:00, None, 973.0,30
None, 13.99, 83.4, 23.6, 83.0, 11.0, 14.0, 13.9, 1022.8, None, 11.0, 974.0, None,2022-07-24 03:00:00, None, 974.0,30
None, 13.77, 82.8, 23.6, 83.0, 11.0, 13.8, 13.7, 1022.8, None, 11.0, 974.0, None,2022-07-24 04:00:00, None, 974.0,30
None, 13.33, 84.9, 23.6, 85.0, 11.0, 13.3, 13.2, 1022.7, None, 11.0, 974.0, None,2022-07-24 05:00:00, None, 974.0,30
None, 12.99, 85.2, 23.6, 85.0, 10.0, 13.0, 12.8, 1023.8, None, 10.0, 975.0, None,2022-07-24 06:00:00, None, 975.0,30
None, 13.59, 80.8, 13.6, 81.0, 10.0, 13.6, 12.9, 1022.7, None, 10.0, 974.0, None,2022-07-24 07:00:00, None, 974.0,30
None, 14.43, 79.32, 14.5, 79.0, 11.0, 14.4, 12.9, 1023.9, None, 11.0, 975.0, None,2022-07-24 08:00:00, None, 975.0,30
None, 14.86, 76.48, 14.9, 76.0, 11.0, 14.9, 12.9, 1023.9, None, 11.0, 975.0, None,2022-07-24 09:00:00, None, 975.0,30
None, 15.66, 66.18, 15.8, 66.0, 9.0, 15.7, 12.9, 1024.0, None, 9.0, 975.0, None,2022-07-24 10:00:00, None, 975.0,30
None, 15.15, 74.55, 15.8, 75.0, 11.0, 15.2, 12.9, 1024.1, None, 11.0, 975.0, None,2022-07-24 11:00:00, None, 975.0,30
None, 14.3, 84.8, 15.8, 85.0, 12.0, 14.3, 12.9, 1024.1, None, 12.0, 975.0, None,2022-07-24 12:00:00, None, 975.0,30
None, 15.35, 78.44, 15.8, 78.0, 12.0, 15.4, 12.9, 1024.1, None, 12.0, 975.0, None,2022-07-24 13:00:00, None, 975.0,30
None, 15.29, 83.5, 15.8, 84.0, 12.0, 15.3, 12.9, 1024.1, None, 12.0, 975.0, None,2022-07-24 14:00:00, None, 975.0,30
None, 15.72, 83.4, 15.8, 83.0, 13.0, 15.7, 12.9, 1024.1, None, 13.0, 975.0, None,2022-07-24 15:00:00, None, 975.0,30
None, 16.73, 78.64, 16.8, 79.0, 13.0, 16.7, 12.9, 1023.0, None, 13.0, 974.0, None,2022-07-24 16:00:00, None, 974.0,30
None, 17.32, 77.79, 17.7, 78.0, 13.0, 17.3, 12.9, 1023.0, None, 13.0, 974.0, None,2022-07-24 17:00:00, None, 974.0,30
None, 16.83, 82.8, 17.7, 83.0, 14.0, 16.8, 12.9, 1023.0, None, 14.0, 974.0, None,2022-07-24 18:00:00, None, 974.0,30
None, 16.38, 83.6, 16.9, 84.0, 14.0, 16.4, 16.4, 1022.0, None, 14.0, 973.0, None,2022-07-24 19:00:00, None, 973.0,30
None, 16.36, 84.4, 16.9, 84.0, 14.0, 16.4, 16.0, 1023.0, None, 14.0, 974.0, None,2022-07-24 20:00:00, None, 974.0,30
None, 15.97, 85.8, 16.9, 86.0, 14.0, 16.0, 15.9, 1023.0, None, 14.0, 974.0, None,2022-07-24 21:00:00, None, 974.0,30
None, 15.35, 88.7, 16.9, 89.0, 14.0, 15.4, 15.3, 1023.0, None, 14.0, 974.0, None,2022-07-24 22:00:00, None, 974.0,30
None, 14.53, 90.8, 16.9, 91.0, 13.0, 14.5, 14.4, 1023.1, None, 13.0, 974.0, None,2022-07-24 23:00:00, None, 974.0,30
None, 13.96, 91.6, 16.9, 92.0, 13.0, 14.0, 13.9, 1024.2, None, 13.0, 975.0, None,2022-07-25 00:00:00, None, 975.0,30
None, 13.76, 91.6, 16.9, 92.0, 13.0, 13.8, 13.7, 1024.1, None, 13.0, 975.0, None,2022-07-25 01:00:00, None, 975.0,30
None, 13.48, 91.4, 16.9, 91.0, 12.0, 13.5, 13.4, 1023.1, None, 12.0, 974.0, None,2022-07-25 02:00:00, None, 974.0,30
None, 13.46, 91.4, 16.9, 91.0, 12.0, 13.5, 13.4, 1024.1, None, 12.0, 975.0, None,2022-07-25 03:00:00, None, 975.0,30
None, 13.22, 92.0, 16.9, 92.0, 12.0, 13.2, 12.9, 1023.0, None, 12.0, 974.0, None,2022-07-25 04:00:00, None, 974.0,30
None, 13.33, 92.0, 16.9, 92.0, 12.0, 13.3, 12.9, 1024.1, None, 12.0, 975.0, None,2022-07-25 05:00:00, None, 975.0,30
None, 13.5, 91.9, 16.9, 92.0, 12.0, 13.5, 12.9, 1024.1, None, 12.0, 975.0, None,2022-07-25 06:00:00, None, 975.0,30
